subj,node1,node2,irt5,irt9,irt95
S109,bat,pigeon,1,1,1
S109,penguin,pigeon,0,1,1
S109,cow,lion,1,1,0
S109,deer,sheep,1,1,1
S109,cheetah,panther,1,1,1
S109,moose,ox,1,1,1
S109,polarbear,rat,1,1,0
S109,camel,ox,1,1,1
S109,raccoon,snake,1,1,1
S109,mouse,penguin,0,1,0
S109,cat,parakeet,1,1,1
S109,koala,polarbear,1,1,1
S109,chimpanzee,weasel,1,1,1
S109,pigeon,whale,1,0,0
S109,goat,lamb,1,1,1
S109,chicken,ostrich,1,1,1
S109,ostrich,polarbear,0,0,1
S109,giraffe,pigeon,0,0,1
S109,hare,shark,0,0,1
S109,ox,shark,1,0,0
S109,cow,parakeet,0,0,1
S109,bull,cow,1,1,1
S109,elephant,penguin,1,1,1
S109,duck,mouse,1,1,1
S109,lion,parakeet,1,1,0
S109,camel,giraffe,0,0,1
S109,ostrich,parakeet,1,1,1
S109,ox,rabbit,0,0,1
S109,moose,rat,0,0,1
S109,bear,cow,1,1,1
S109,parakeet,polarbear,1,1,1
S109,chimpanzee,polarbear,1,1,0
S109,camel,lion,1,1,1
S109,parakeet,parrot,0,0,1
S109,ox,sheep,1,1,0
S109,camel,shark,1,1,1
S109,moose,sheep,1,1,1
S109,cow,lamb,1,1,1
S109,cow,rat,1,1,1
S109,moose,shark,0,1,0
S109,hare,porcupine,1,1,1
S109,polarbear,weasel,1,1,1
S109,cat,ostrich,1,1,0
S109,rabbit,sheep,1,1,1
S109,goat,pig,1,1,1
S109,porcupine,rabbit,1,1,1
S109,mouse,whale,0,0,1
S109,panther,weasel,1,1,1
S109,bear,goose,1,1,1
S109,lamb,ox,1,1,1
S109,parrot,pigeon,1,1,1
S109,lion,pigeon,1,1,0
S109,bull,camel,1,1,1
S110,dungbeetle,horse,1,1,1
S110,chameleon,mole,1,1,1
S110,civet,monkey,1,1,1
S110,chinchilla,lynx,1,1,0
S110,mouse,tapir,0,0,1
S110,chameleon,iguana,1,1,1
S110,basilisk,leopard,1,1,1
S110,newt,polarbear,1,1,1
S110,lizard,mouse,1,1,0
S110,carp,shark,1,1,1
S110,polarbear,salamander,1,1,0
S110,chinchilla,mole,1,1,0
S110,cat,giraffe,1,1,0
S110,bumblebee,whale,1,1,0
S110,eagle,gorilla,1,1,1
S110,mole,ram,0,1,0
S110,ape,chicken,1,1,1
S110,rat,spider,1,1,1
S110,argali,deer,1,1,1
S110,chinchilla,ram,1,1,1
S110,dingo,leopard,0,0,1
S110,sheep,tapir,1,1,1
S110,argali,basilisk,1,1,0
S110,mouse,shrew,1,1,1
S110,ferret,goat,1,1,0
S110,muskdeer,polarbear,1,1,0
S110,hawk,vulture,1,1,1
S110,lynx,ram,1,1,1
S110,muskox,okapi,1,1,1
S110,cat,seal,1,1,1
S110,cat,donkey,1,1,0
S110,alligator,fox,1,1,1
S110,cheetah,gilamonster,1,1,0
S110,bear,hamster,1,1,1
S110,dingo,jaguar,1,1,0
S110,basilisk,monkey,1,1,0
S110,hawk,hippopotamus,1,1,1
S110,octopus,tuna,1,0,0
S110,octopus,swordfish,1,1,1
S110,badger,turtle,1,1,1
S110,dingo,hyena,1,1,1
S110,argali,leopard,1,1,1
S110,chicken,seal,0,1,0
S110,chameleon,sparrow,1,1,1
S110,marten,parrot,1,1,0
S110,carp,goldfish,1,1,0
S110,iguana,sparrow,1,1,0
S110,jaguar,mink,1,1,1
S110,chameleon,chinchilla,0,1,1
S110,guineapig,hamster,1,1,1
S110,goat,porpoise,0,1,1
S110,eagle,vulture,0,0,1
S110,chicken,gilamonster,1,0,1
S110,marten,thornydevil,1,1,1
S110,elephant,lynx,1,1,0
S110,dungbeetle,lizard,1,1,1
S110,goat,muskox,1,1,1
S110,ferret,muskox,0,1,0
S110,goldfish,pelican,1,1,1
S110,hamster,iguana,1,1,0
S110,cheetah,impala,1,1,1
S110,elephant,spider,1,1,1
S110,elk,salamander,1,1,0
S110,lizard,shrew,1,0,0
S110,stallion,turtle,1,1,0
S110,bumblebee,bunny,1,1,1
S110,goldfish,shark,1,1,1
S110,basilisk,civet,1,1,1
S110,mole,owl,1,1,0
S110,buffalo,donkey,1,1,1
S110,muskdeer,newt,1,1,1
S110,clownfish,swordfish,0,1,0
S110,marten,tapir,1,1,0
S110,horse,lizard,1,0,0
S110,gorilla,owl,1,1,0
S110,alligator,canary,1,1,1
S110,alligator,chipmunk,1,1,0
S110,fish,owl,1,1,1
S110,bumblebee,lynx,1,0,0
S110,cow,hyena,1,1,0
S110,bumblebee,chinchilla,0,1,0
S110,canary,mouse,0,0,1
S110,parrot,thornydevil,1,1,1
S110,ferret,porpoise,1,1,0
S110,sparrow,vulture,1,1,0
S110,carp,rhinoceros,1,1,1
S110,bunny,whale,1,1,1
S110,chinchilla,elephant,0,1,1
S110,gilamonster,impala,1,1,1
S110,buffalo,hyena,1,1,1
S110,cat,monkey,1,0,1
S110,marten,mouse,1,1,1
S110,muskdeer,okapi,1,1,1
S110,giraffe,mouse,1,1,0
S110,llama,ostrich,1,1,0
S110,fish,mole,1,1,1
S110,clownfish,jaguar,1,1,0
S110,bunny,salamander,1,1,1
S110,ape,seal,1,1,1
S110,ferret,frog,1,1,1
S110,llama,pig,1,1,1
S110,goat,okapi,1,0,0
S110,elk,parrot,1,1,1
S110,giraffe,spider,0,1,0
S110,canary,chipmunk,1,1,1
S110,buffalo,sheep,1,1,1
S110,badger,stallion,1,1,1
S110,capybara,polarbear,1,1,1
S110,deer,ermine,1,1,1
S110,pelican,tuna,1,1,1
S110,alpaca,ostrich,1,1,1
S110,ape,gilamonster,1,1,0
S110,giraffe,rat,1,1,0
S110,guineapig,iguana,1,1,1
S110,bunny,elk,1,1,1
S110,porpoise,turtle,1,1,1
S110,horse,turtle,1,1,1
S110,capybara,salamander,1,1,1
S110,swordfish,tuna,1,1,1
S110,fox,stallion,1,1,1
S110,clownfish,mink,1,1,1
S110,hippopotamus,vulture,1,1,0
S110,clownfish,octopus,1,1,1
S110,gorilla,shrew,1,1,1
S110,chameleon,eagle,1,1,0
S110,frog,porpoise,1,1,1
S110,bumblebee,elephant,1,1,1
S110,eagle,owl,1,1,1
S111,horse,rhinoceros,1,1,1
S111,giraffe,horse,0,1,1
S111,cheetah,crocodile,1,1,0
S111,bird,cow,0,1,0
S111,cat,deer,1,1,1
S111,cheetah,rabbit,1,1,1
S111,kangaroo,rhinoceros,0,1,0
S111,crocodile,wolf,0,0,1
S111,cat,owl,1,1,0
S111,cow,owl,1,1,1
S111,crocodile,lion,1,0,0
S111,buzzard,deer,1,1,1
S111,crocodile,kangaroo,0,0,1
S111,bird,deer,0,1,1
S111,dog,tiger,0,1,0
S111,bunny,cow,1,1,1
S111,bird,wolf,1,1,1
S111,camel,cheetah,1,1,0
S111,camel,rhinoceros,1,1,1
S111,camel,crocodile,0,1,1
S111,kangaroo,owl,1,1,1
S111,bird,owl,1,1,1
S111,camel,horse,1,1,1
S112,squid,tiger,1,1,1
S112,bull,fish,0,1,1
S112,squid,squirrel,1,1,1
S112,bear,panther,0,1,1
S112,cricket,grasshopper,1,1,1
S112,gopher,mole,1,1,1
S112,bee,scorpion,1,1,1
S112,mouse,panther,0,1,0
S112,bear,chicken,0,1,0
S112,chicken,wolf,1,1,1
S112,panther,rat,1,0,0
S112,coyote,scorpion,0,0,1
S112,koalabear,sloth,1,1,1
S112,cricket,snake,1,1,1
S112,bear,squirrel,1,0,0
S112,raccoon,squid,1,1,0
S112,leopard,zebra,1,1,1
S112,beetle,gopher,1,1,1
S112,cockroach,mouse,1,1,1
S112,bear,mouse,0,1,0
S112,bird,octopus,1,1,1
S112,crocodile,giraffe,1,0,0
S112,hamster,koalabear,1,1,1
S112,bull,octopus,1,0,0
S112,panther,zebra,1,1,0
S112,hamster,sloth,1,1,1
S112,lobster,starfish,1,1,1
S112,fox,squirrel,0,0,1
S112,koalabear,spider,1,1,1
S112,bull,chicken,1,1,1
S112,leopard,raccoon,1,1,1
S112,pig,whale,0,1,0
S112,mole,prairiedog,1,1,1
S112,crab,whale,1,1,1
S112,beetle,cricket,1,1,0
S112,chicken,fish,0,1,1
S112,crab,squid,1,1,1
S112,panda,penguin,1,0,1
S112,bird,squid,1,1,1
S112,monkey,sloth,1,1,1
S112,grasshopper,snake,0,1,0
S112,dog,squid,1,1,0
S112,pig,snake,1,1,1
S112,bee,hornet,1,1,1
S112,leopard,panther,1,1,1
S112,gorilla,penguin,1,1,1
S112,scorpion,spider,1,1,1
S112,cricket,tiger,1,1,1
S112,monkey,tiger,0,1,0
S112,cow,hummingbird,1,1,1
S112,hornet,wasp,1,1,1
S112,penguin,seal,1,1,1
S112,rat,scorpion,0,1,1
S112,bear,coyote,1,1,1
S112,bear,scorpion,1,0,0
S112,crab,cricket,1,1,0
S112,coyote,penguin,1,1,0
S112,cockroach,panther,0,0,1
S112,crab,shark,1,0,0
S112,hummingbird,woodpecker,1,1,1
S112,seal,shark,1,1,1
S112,beetle,mole,1,1,0
S112,crocodile,hippopotamus,1,0,0
S112,crab,grasshopper,1,1,1
S112,dog,octopus,1,1,0
S112,monkey,panda,0,1,0
S112,coyote,seal,1,1,1
S112,monkey,penguin,1,1,0
S112,raccoon,woodpecker,1,1,1
S112,alligator,zebra,0,1,0
S112,bull,pig,1,1,1
S112,pig,shark,1,1,1
S112,lion,squid,1,1,1
S113,koala,wallaby,1,1,1
S113,bear,pig,0,1,0
S113,beaver,wolf,1,1,1
S113,dingo,platypus,1,1,1
S113,lion,possum,0,1,0
S113,cheetah,pig,1,1,0
S113,gerbil,guineapig,1,1,0
S113,koala,possum,1,0,1
S113,platypus,wallaby,1,1,1
S113,hamster,rabbit,1,1,1
S113,deer,moose,1,1,1
S113,ermine,mink,1,1,1
S113,lion,otter,1,0,0
S113,dingo,sheep,1,1,1
S113,pig,tiger,0,1,0
S113,gerbil,goat,1,1,1
S113,antelope,panda,1,0,0
S113,pony,rat,1,1,1
S113,antelope,hamster,0,1,0
S113,possum,rat,1,1,0
S113,possum,tiger,1,0,0
S113,bear,walrus,0,1,0
S113,ferret,mink,1,1,1
S113,bear,raccoon,0,0,1
S113,bear,panda,1,1,1
S113,otter,possum,0,1,0
S113,panther,rhinoceros,1,1,1
S113,lion,weasel,0,1,0
S113,rat,wolf,1,0,1
S113,panda,walrus,0,0,1
S113,mouse,wolf,0,1,0
S113,badger,donkey,1,1,1
S113,ermine,otter,1,1,1
S113,panda,possum,1,0,1
S113,bear,possum,1,0,0
S113,otter,panda,1,1,1
S113,weasel,zebra,1,1,1
S113,antelope,rat,0,0,1
S113,seal,walrus,1,1,1
S113,otter,pig,1,1,1
S113,kangaroo,wallaby,1,1,1
S113,deer,raccoon,1,1,1
S113,caribou,puma,1,1,1
S113,gazelle,panda,0,1,1
S113,badger,pony,1,1,1
S113,koala,tiger,1,1,1
S113,lion,raccoon,0,1,0
S113,lion,panther,1,1,1
S113,lynx,mink,1,1,1
S113,dingo,wallaby,1,1,1
S113,otter,weasel,1,1,1
S113,cheetah,lynx,1,1,1
S113,lion,pig,1,1,1
S113,elephant,rhinoceros,1,1,1
S113,caribou,deer,1,1,0
S113,cow,ferret,1,1,1
S113,panther,walrus,1,0,0
S113,leopard,rhinoceros,1,1,1
S113,dingo,kangaroo,1,1,1
S113,mouse,possum,1,1,1
S113,ermine,weasel,1,1,1
S113,gerbil,panda,1,1,0
S113,antelope,gazelle,1,1,1
S113,gazelle,puma,1,1,1
S113,hamster,panda,1,1,0
S114,dog,guineapig,1,1,0
S114,horse,leopard,1,1,1
S114,orangutan,snake,1,1,1
S114,dog,hamster,1,1,0
S114,blackbear,polarbear,0,1,1
S114,armadillo,brownbear,1,1,1
S114,dingo,wolf,1,1,1
S114,blackbear,flamingo,1,0,0
S114,ferret,turtle,1,1,1
S114,armadillo,blackbear,1,1,0
S114,fox,hawk,0,1,0
S114,cobra,flamingo,1,1,1
S114,fish,rabbit,1,1,1
S114,bluebird,turtle,1,1,1
S114,bear,bird,1,1,1
S114,pelican,rhinoceros,1,1,0
S114,giraffe,tortoise,0,0,1
S114,cobra,ostrich,1,1,0
S114,panda,tortoise,0,1,0
S114,guineapig,rat,1,1,1
S114,snake,yak,1,1,1
S114,armadillo,seal,1,1,1
S114,ostrich,robin,1,1,1
S114,dog,rabbit,1,1,1
S114,cobra,snake,1,1,1
S114,chimpanzee,rat,1,1,0
S114,robin,zebra,1,1,1
S114,blackbear,brownbear,1,1,1
S114,guineapig,mouse,1,1,1
S114,hyena,snake,0,0,1
S114,bluebird,ostrich,1,1,1
S114,crocodile,ostrich,0,0,1
S114,owl,snake,0,0,1
S114,monkey,spidermonkey,1,1,1
S114,snake,spidermonkey,1,1,1
S114,deer,panda,0,0,1
S114,ferret,kangaroo,1,0,0
S114,panda,polarbear,1,1,1
S114,elephant,panda,0,1,1
S114,tortoise,turtle,1,1,1
S114,dingo,flamingo,1,1,0
S114,elephant,polarbear,1,1,0
S114,chimpanzee,snake,1,0,0
S114,anteater,armadillo,1,1,1
S114,lemur,panda,1,0,1
S114,chimpanzee,cobra,1,0,0
S114,crocodile,ferret,0,1,0
S114,lemur,tortoise,1,1,1
S114,cat,hamster,1,1,1
S114,bluebird,tortoise,1,1,0
S114,anteater,eagle,1,1,1
S114,anteater,brownbear,1,1,0
S114,chimpanzee,gerbil,0,0,1
S114,armadillo,eagle,1,0,0
S114,flamingo,snake,0,0,1
S114,anteater,owl,1,1,1
S114,penguin,rat,1,1,1
S114,bird,mouse,1,1,1
S114,hyena,yak,1,1,0
S114,rhinoceros,wolf,1,1,0
S114,elephant,fox,0,1,0
S114,pelican,swan,1,1,1
S114,armadillo,fox,1,1,1
S114,bluebird,robin,1,1,1
S114,cat,guineapig,1,1,1
S114,ferret,tortoise,0,0,1
S114,bear,blackbear,1,0,1
S114,donkey,yak,1,1,0
S114,deer,elephant,0,1,0
S114,flamingo,owl,0,1,0
S114,bluebird,panda,0,1,0
S114,elephant,kangaroo,0,1,0
S114,deer,fox,1,1,1
S114,duck,swan,1,1,1
S114,flamingo,rhinoceros,0,0,1
S114,cheetah,panda,1,1,1
S114,camel,yak,1,1,1
S114,ferret,tiger,1,0,0
S114,deer,zebra,1,0,0
S114,flamingo,ostrich,1,1,1
S114,flamingo,pelican,0,0,1
S114,dingo,elephant,1,1,1
S114,cobra,leopard,1,1,1
S114,flamingo,panda,1,0,0
S114,cheetah,deer,1,1,1
S114,antelope,wolf,1,1,1
S114,blackbear,leopard,0,1,0
S114,kangaroo,koalabear,1,1,1
S114,polarbear,zebra,1,1,1
S114,dingo,rhinoceros,1,1,1
S114,ferret,koalabear,1,1,1
S115,cat,whale,1,1,1
S115,ocelot,wolf,1,1,1
S115,fish,whale,1,1,1
S115,dog,turtle,0,0,1
S115,bat,mongoose,1,1,1
S115,panda,scorpion,0,0,1
S115,cat,shark,0,1,0
S115,scorpion,turtle,1,0,0
S115,dog,polarbear,0,1,0
S115,echidna,hedgehog,1,1,1
S115,echidna,koala,1,1,1
S115,fox,kangaroo,1,1,1
S115,crocodile,hedgehog,1,1,0
S115,beetle,spider,0,0,1
S115,bee,moth,1,1,1
S115,bat,kangaroo,1,1,0
S115,cat,raccoon,0,1,1
S115,fox,rat,1,1,0
S115,polarbear,scorpion,1,1,0
S115,cat,spider,1,1,0
S115,crocodile,grizzlybear,1,1,1
S115,koala,mouse,0,0,1
S115,cat,panda,0,1,0
S115,shark,spider,0,0,1
S115,polarbear,spider,1,1,0
S115,bear,cheetah,1,1,1
S115,dog,panda,1,1,1
S115,alligator,chameleon,1,1,0
S115,chameleon,crocodile,1,1,1
S115,fox,mongoose,1,1,1
S115,cat,scorpion,1,1,1
S115,hedgehog,rabbit,1,1,1
S115,chameleon,hedgehog,1,1,1
S115,beetle,grizzlybear,1,1,1
S115,dog,raccoon,1,1,1
S115,raccoon,whale,1,0,0
S115,echidna,kangaroo,1,1,0
S115,bee,polarbear,0,1,0
S115,echidna,fox,1,1,1
S115,fox,hedgehog,1,1,0
S115,polarbear,turtle,0,1,0
S115,rat,whale,0,1,1
S115,hedgehog,kangaroo,1,1,0
S115,bat,fox,1,1,1
S115,kangaroo,rabbit,1,1,1
S115,bat,lion,1,1,1
S115,kangaroo,koala,1,1,1
S115,lizard,turtle,1,1,1
S115,crocodile,polarbear,1,1,0
S115,grizzlybear,spider,1,1,0
S115,mongoose,rat,1,1,1
S115,ferret,raccoon,1,1,1
S115,bee,crocodile,1,1,1
S115,panda,whale,1,1,0
S115,lizard,wolf,1,1,0
S115,alligator,bee,1,1,1
S115,mouse,raccoon,1,0,0
S116,chicken,turkey,1,1,1
S116,elephant,slowloris,1,1,1
S116,panda,slowloris,1,1,1
S116,boar,hippopotamus,1,1,1
S116,bear,llama,1,1,1
S116,bison,pig,1,1,1
S116,bat,eagle,1,1,1
S116,giraffe,slowloris,1,0,0
S116,hawk,meerkat,1,1,1
S116,rabbit,seal,1,1,1
S116,boar,monkey,1,0,0
S116,meerkat,slowloris,1,1,1
S116,hedgehog,meerkat,1,1,1
S116,elephant,gerbil,1,1,1
S116,giraffe,panther,0,0,1
S116,dog,sheep,1,0,0
S116,boar,kangaroo,1,1,0
S116,bird,hawk,1,1,1
S116,alpaca,elephant,1,0,1
S116,cheetah,zebra,1,0,1
S116,human,lion,0,0,1
S116,ape,monkey,1,1,1
S116,human,monkey,0,1,0
S116,llama,panther,0,1,0
S116,kangaroo,whale,1,1,1
S116,cheetah,slowloris,0,1,0
S116,llama,sheep,0,0,1
S116,horse,zebra,0,1,1
S116,giraffe,rhinoceros,1,1,0
S116,kangaroo,llama,0,0,1
S116,bird,rat,1,0,0
S116,panda,rhinoceros,0,0,1
S116,deer,turkey,1,1,1
S116,hawk,walrus,1,1,1
S116,bird,squirrel,1,1,1
S116,cat,panther,0,0,1
S116,hedgehog,squirrel,1,1,1
S116,chimpanzee,human,1,0,1
S116,kangaroo,tasmaniandevil,1,1,1
S116,cow,zebra,1,0,0
S116,boar,tasmaniandevil,1,1,1
S116,chimpanzee,slowloris,1,1,1
S116,gerbil,seal,1,1,0
S116,dolphin,mouse,1,1,0
S116,bird,dolphin,0,0,1
S116,hyena,tasmaniandevil,1,1,1
S116,panther,polarbear,1,1,1
S116,bison,cow,0,0,1
S116,alpaca,panther,1,0,0
S116,lion,slowloris,0,1,0
S116,giraffe,panda,1,1,1
S116,bison,squirrel,1,1,1
S116,hyena,monkey,0,0,1
S116,bird,chicken,0,0,1
S116,giraffe,polarbear,1,1,1
S116,rat,squirrel,1,1,1
S116,eagle,horse,0,1,0
S116,alpaca,polarbear,1,1,1
S116,llama,polarbear,0,1,0
S116,pig,squirrel,1,1,0
S116,mouse,squirrel,1,1,0
S116,cheetah,dolphin,1,0,0
S116,alpaca,bear,1,0,0
S116,ape,chimpanzee,1,1,1
S116,mouse,slowloris,1,1,1
S116,dolphin,lion,1,1,1
S116,kangaroo,monkey,0,1,0
S116,lion,llama,0,1,0
S116,cow,groundhog,1,1,1
S116,human,whale,1,1,1
S116,gerbil,rabbit,1,1,1
S116,bird,eagle,1,1,1
S116,alpaca,dolphin,0,1,0
S117,wolf,zebra,1,1,1
S117,sparrow,swallow,0,1,1
S117,ant,polarbear,1,0,0
S117,bluejacket,sparrow,1,1,1
S117,ferret,polarbear,1,1,0
S117,dolphin,salmon,0,0,1
S117,cougar,giraffe,0,1,0
S117,falcon,trout,0,0,1
S117,dolphin,robin,1,0,0
S117,deer,grizzlybear,1,1,1
S117,cat,python,1,1,1
S117,ant,cougar,1,1,0
S117,iguana,mouse,1,1,0
S117,ferret,gerbil,1,1,1
S117,robin,weasel,1,1,1
S117,anteater,trout,1,1,0
S117,cheetah,cougar,1,1,1
S117,buffalo,gazelle,1,1,1
S117,cod,trout,1,1,1
S117,gazelle,moose,1,0,0
S117,armadillo,gazelle,1,1,1
S117,beetle,gecko,1,1,0
S117,bluejay,gerbil,1,1,0
S117,mouse,swallow,1,0,0
S117,cougar,elephant,1,0,1
S117,anteater,falcon,0,0,1
S117,frog,penguin,1,1,1
S117,ant,weasel,1,0,0
S117,elephant,swallow,1,1,1
S117,anteater,beetle,1,0,0
S117,cougar,wolf,1,1,1
S117,pig,trout,1,0,0
S117,bear,polarbear,1,1,1
S117,mockingbird,sparrow,1,1,0
S117,dog,python,1,1,0
S117,armadillo,hyena,0,1,1
S117,rat,swallow,1,1,1
S117,dog,wolf,1,1,1
S117,dove,gorilla,1,1,1
S117,anteater,polarbear,1,1,1
S117,dog,pig,0,1,0
S117,monkey,zebra,1,1,0
S117,cod,salamander,1,1,1
S117,eagle,iguana,1,1,1
S117,trout,tuna,1,1,1
S117,hawk,tiger,1,1,1
S117,cougar,ocelot,0,0,1
S117,dove,sparrow,1,1,0
S117,hawk,mockingbird,1,1,1
S117,elk,moose,1,1,1
S117,deer,elk,1,1,0
S117,salmon,trout,1,1,1
S117,cheetah,giraffe,1,1,1
S117,eagle,falcon,1,1,1
S117,baldeagle,falcon,1,1,1
S117,ant,salamander,0,0,1
S117,cougar,hyena,0,1,0
S117,blackwidow,monkey,1,1,1
S117,hyena,robin,0,0,1
S117,blackwidow,tarantula,1,1,1
S117,goldeneagle,whale,1,1,1
S117,iguana,rat,0,0,1
S117,anteater,dolphin,0,1,0
S117,ant,anteater,1,1,1
S117,beetle,weasel,0,1,1
S117,gerbil,rat,0,1,1
S117,grouper,shark,1,1,1
S117,cheetah,whale,1,1,1
S117,baldeagle,goldeneagle,1,1,1
S117,anteater,whale,0,1,0
S117,beetle,fly,1,1,1
S117,grizzlybear,moose,1,1,1
S117,ant,prayingmantis,1,1,1
S117,pig,salmon,1,1,1
S117,frog,gecko,1,1,1
S117,robin,swallow,1,0,0
S117,grouper,salmon,1,1,0
S117,gerbil,weasel,1,0,0
S117,bluejay,swallow,1,0,1
S117,ocelot,prayingmantis,1,1,1
S117,hawk,swallow,0,1,0
S117,bluejacket,mockingbird,1,1,1
S117,cougar,robin,0,1,0
S117,mouse,weasel,0,0,1
S117,monkey,spider,1,1,1
S117,buffalo,pig,1,0,0
S117,falcon,swallow,0,1,0
S117,falcon,hawk,1,1,1
S117,trout,whale,1,1,0
S117,elk,gazelle,1,1,1
S117,blackbear,tiger,1,1,1
S117,swallow,weasel,1,0,0
S117,polarbear,robin,0,0,1
S117,dove,swallow,1,1,1
S117,hawk,tarantula,1,1,1
S117,gazelle,hyena,1,0,1
S117,falcon,mockingbird,1,0,0
S117,beetle,iguana,0,1,0
S117,ant,beetle,1,1,1
S117,gecko,iguana,1,1,1
S117,deer,gazelle,0,1,0
S117,cheetah,shark,1,1,0
S117,bluejay,robin,1,1,1
S117,fly,spider,0,0,1
S117,dolphin,lemur,1,1,1
S117,eagle,swallow,1,1,1
S117,blackbear,grizzlybear,1,1,0
S117,flamingo,lemur,1,1,1
S117,ant,iguana,0,1,0
S117,gecko,spider,1,1,1
S117,penguin,zebra,1,1,1
S117,dolphin,hyena,1,1,1
S118,gopher,pig,1,1,1
S118,alligator,tiger,1,1,1
S118,cat,penguin,1,1,0
S118,cow,gopher,1,1,0
S118,butterfly,grizzlybear,1,1,1
S118,bee,wasp,1,1,1
S118,crow,sparrow,1,1,1
S118,dog,spider,1,1,0
S118,crow,robin,1,1,0
S118,monkey,sugarglider,1,1,1
S118,monkey,worm,1,1,0
S118,ostrich,tiger,1,1,0
S118,dolphin,sparrow,1,1,1
S118,beetle,sugarglider,1,1,1
S118,bee,spider,1,1,1
S118,dolphin,turtle,1,1,0
S118,cricket,frog,1,1,0
S118,brownbear,polarbear,1,1,1
S118,donkey,gopher,0,0,1
S118,beetle,penguin,0,1,0
S118,crocodile,shark,1,1,1
S118,dog,gopher,1,1,0
S118,fly,moth,1,1,1
S118,lion,squirrel,1,1,1
S118,penguin,worm,1,1,1
S118,shark,turtle,1,1,1
S118,robin,tiger,0,1,0
S118,gopher,spider,1,1,1
S118,dolphin,gorilla,1,1,0
S118,gopher,monkey,0,0,1
S118,moth,robin,1,1,1
S118,ant,dog,1,1,0
S118,butterfly,fly,1,0,0
S118,beetle,polarbear,0,0,1
S118,fish,worm,1,1,1
S118,beetle,butterfly,1,0,0
S118,gopher,squirrel,1,1,1
S118,gorilla,turtle,0,0,1
S118,bluebird,crow,1,1,1
S118,beetle,worm,1,1,1
S118,frog,turtle,1,1,1
S118,rhinoceros,worm,0,1,0
S118,fly,frog,1,1,1
S118,brownbear,butterfly,1,0,0
S118,dolphin,worm,1,1,0
S118,ostrich,penguin,1,1,1
S118,ant,spider,1,1,1
S118,brownbear,grizzlybear,1,1,1
S118,cricket,fly,1,1,1
S118,shark,worm,1,1,0
S118,spider,worm,1,1,1
S118,dolphin,monkey,1,1,1
S118,panther,worm,0,0,1
S118,gopher,lion,1,1,0
S118,chipmunk,pig,0,0,1
S119,hippopotamus,opossum,1,1,1
S119,lizard,pig,0,0,1
S119,frog,squirrel,1,1,1
S119,pig,turkey,1,1,1
S119,lion,spider,1,1,1
S119,elephant,swan,1,1,1
S119,horse,parrot,1,1,1
S119,rhinoceros,spider,1,1,0
S119,dog,jaguar,1,1,0
S119,dog,whale,1,1,0
S119,emu,opossum,1,1,0
S119,penguin,raven,1,1,1
S119,emu,skunk,1,1,1
S119,dog,penguin,0,1,0
S119,dog,parrot,1,1,1
S119,crow,tiger,1,0,0
S119,ant,emu,0,1,1
S119,lizard,whale,1,1,1
S119,snake,whale,1,0,1
S119,meerkat,rhinoceros,1,1,1
S119,fish,spider,1,1,1
S119,meerkat,shark,1,0,0
S119,emu,penguin,1,0,0
S119,parrot,penguin,1,1,1
S119,hippopotamus,spider,0,0,1
S119,opossum,squirrel,1,1,1
S119,dog,shark,1,1,0
S119,frog,snake,1,1,1
S119,cat,parrot,1,1,1
S119,jaguar,parrot,0,0,1
S119,lion,rhinoceros,1,1,1
S119,emu,gorilla,1,1,1
S119,donkey,emu,1,1,1
S119,lizard,opossum,1,1,1
S119,penguin,tiger,0,0,1
S119,bear,opossum,1,1,1
S119,hippopotamus,skunk,1,1,1
S119,bear,turkey,1,1,1
S119,ant,lizard,1,0,0
S119,emu,lizard,1,1,1
S119,ant,fly,1,1,1
S119,rhinoceros,snake,0,1,0
S119,emu,whale,0,1,0
S120,gazelle,zebra,1,1,1
S120,clownfish,stingray,1,1,1
S120,falcon,salmon,1,1,1
S120,penguin,seagull,1,1,1
S120,chinchilla,pig,1,1,1
S120,dog,hawk,1,0,0
S120,bull,goat,1,1,1
S120,parrot,rabbit,1,1,1
S120,chameleon,rabbit,1,1,1
S120,cow,giraffe,1,0,1
S120,bear,falcon,1,0,0
S120,panda,tiger,1,1,1
S120,panda,salmon,0,0,1
S120,chicken,swan,1,1,0
S120,dolphin,hawk,1,1,1
S120,falcon,penguin,1,1,0
S120,cow,monkey,1,1,1
S120,stingray,whale,1,1,1
S120,dolphin,stingray,1,1,0
S120,horse,panther,0,1,1
S120,iguana,snake,0,0,1
S120,bear,parrot,1,1,1
S120,bear,ostrich,1,0,0
S120,donkey,goose,1,1,1
S120,gerbil,squirrel,1,1,1
S120,bull,kangaroo,1,1,1
S120,gerbil,otter,1,1,1
S120,frog,salmon,1,1,1
S120,gazelle,tiger,1,1,0
S120,shark,stingray,1,1,1
S120,gazelle,koala,1,1,1
S120,hawk,ostrich,1,1,1
S120,bull,ibex,1,1,1
S120,cat,rabbit,1,1,1
S120,dolphin,eagle,0,1,0
S120,blowfish,stingray,1,1,1
S120,gazelle,horse,0,0,1
S120,salmon,tadpole,1,1,0
S120,ostrich,seal,1,1,0
S120,parrot,seagull,1,1,1
S120,crocodile,frog,1,1,0
S120,parrot,rat,0,1,0
S120,clownfish,toad,1,1,0
S120,alligator,frog,1,1,0
S120,crocodile,tadpole,1,1,1
S120,eel,monkey,1,1,1
S120,orca,stingray,0,0,1
