jeff,beta,numnodes,numlinks,probRewire,numedges,graph_seed,numx,trim,x_seed,toynetwork,cost_inviteirt,time_inviteirt,bestgraph_inviteirt,hit_inviteirt,miss_inviteirt,fa_inviteirt,cr_inviteirt,bestval_inviteirt,cost_invite,time_invite,bestgraph_invite,hit_invite,miss_invite,fa_invite,cr_invite,bestval_invite,
0.9,0.909090909091,15,4,0.3,30,2,3,0.7,2,15!2g8wv6xk41u8or4yxize5xhafsgpj0lcm136ech1e70i,16,0:00:05.716100,15!1n6yfgn8625bine9wg745wm949a02tmz6zke9jz83u9u,18,12,4,71,-28.748730083,19,0:00:03.402634,15!1n6yfgn83zh0y8u0a9bhciu6a53f5796m2gggh6sl81u,16,14,5,70,-27.5049346698
0.9,0.909090909091,15,4,0.3,30,3,3,0.7,3,15!10uvc1utp16gf01e90nbyb96sw2bh4ct983vsvgimznq,21,0:00:04.956693,15!vdwmg19pzo7a4jcy1pvh4fv2ljbj31dnnbs6jdj5eki,16,14,7,68,-30.0987928538,21,0:00:03.655178,15!vdwmg19pzo7a4jcy1pvh4fv2ljbj31dnnbs6jdj5eki,16,14,7,68,-26.4968321898
0.9,0.909090909091,15,4,0.3,30,4,3,0.7,4,15!2iz4iceqtwenesc4qjzjkdtga3hasyraqlr1undkwcna,21,0:00:04.539946,15!1m85e87kt4v0i5q77l7la5o7wexlj135esl3k0lubksi,16,14,7,68,-30.7229439657,21,0:00:03.303086,15!1m85e87kt4v0i1vffj0fvfzyog66m4z4kr5w4i4w2ghu,15,15,6,69,-26.8950305692
0.9,0.909090909091,15,4,0.3,30,5,3,0.7,5,15!1mg3fwoaiyb3eyjegbqn8kyd6uxoe7wf4mcc1rfi3n28,23,0:00:04.997070,15!5oxbzf6pl1a5yyb60y5urnetsj3q0v3wkdank8vj8ps,16,14,9,66,-32.6345397985,23,0:00:03.438841,15!5oxbzf6pl1g2maeffmqfrg8s4yqvv53gi2wwz6eeq5c,16,14,9,66,-29.1123977892
0.9,0.909090909091,15,4,0.3,30,7,3,0.7,7,15!2iyur2yiifp2uadjfuon0psu6lz2gdwypm7gkfmevbwk,17,0:00:04.830674,15!1mslkvw7r14fl4nvmi7sbhy8e1p6j4e0wwpsd2yumm8k,19,11,6,69,-34.2176731685,17,0:00:04.704119,15!1mslkvw7r14fl4nvmi7sbhy8e1p6j4e0wwpsd2yumm8k,19,11,6,69,-31.8923764238
0.9,0.909090909091,15,4,0.3,30,8,3,0.7,8,15!u5d5xmkj8asgds5620mcze77cvyfiunc1bsf8l6w00k,17,0:00:04.684532,15!u0refy2mb1g5ucg9dm6g18llgkfz3ej0y77hf1fmi2s,16,14,3,72,-27.7982195242,21,0:00:02.928510,15!u0refy2mb1g5oqlo73mm8ao8v90ydtn2d6nnurxewas,15,15,6,69,-23.772057972
0.9,0.909090909091,15,4,0.3,30,10,3,0.7,10,15!1tkf5dux92rv5g8rl6gr89uq53yj9669d7uk6bsgzyma,16,0:00:05.478703,15!1tkf5duii1m9ej2wpnc31m6x31o5pp6906pcvbdl13r6,18,12,4,71,-31.2526068812,17,0:00:05.300519,15!1tkf5duii1nknprmsvarroso928z3xgg4phne8svtxz6,17,13,4,71,-27.4871538632
0.9,0.909090909091,15,4,0.3,30,12,3,0.7,12,15!2u6agajbzkuvqkecs46d6qfhcuzfyhzn6rdps2qbugw0,23,0:00:04.500969,15!7iec3u96peeuga7wroxbsnyhkpa2mpsrimy05kzx62q,14,16,7,68,-29.1825622973,25,0:00:02.940597,15!7iec3u96peeuga7wrp14701jtb7zek4dedlyqvkqy9u,13,17,8,67,-26.6044906319
0.9,0.909090909091,15,4,0.3,30,14,3,0.7,14,15!ckisobnzv8slflh17dorp3c71k3eeedy4oax14ritg,17,0:00:05.197902,15!8g14ux7tepvbfykbro47w2pdy81cjim6bcftvbxl38,17,13,4,71,-26.2095136704,19,0:00:03.701262,15!8g14ux7tepv3yts33e3k2kx7mt2o1cdafi8pdueqkk,15,15,4,71,-23.9023019249
0.9,0.909090909091,15,4,0.3,30,16,3,0.7,16,15!21q2r6w8evo45t7ttm5fm0w80n92r78c5bmwqjnc5hj6,18,0:00:04.618453,15!1qs5c00zatz01t040wbsppjqngv275qb5qhz0jc4dc02,18,12,6,69,-31.3434401916,15,0:00:03.011675,15!1n56gy18avvvay9dj9d9buspug16wjpe04llpk8k6dxe,17,13,2,73,-24.8679678015
