max_converge,theta,numgraphs,edgestotweak,numkeep,jeff,numperseed,beta,numnodes,numlinks,probRewire,numedges,graph_seed,numx,trim,x_seed,cost_orig,cost_irts,cost_noirts,time_irts,time_noirts,bestgraph_irts,bestgraph_noirts,alter_graph,hit_irt,miss_irt,fa_irt,cr_irt,hit_noirt,miss_noirt,fa_noirt,cr_noirt,hit_orig,miss_orig,fa_orig,cr_orig,bestval_irts,bestval_noirt,bestval_orig
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,15,5,1,15,20,16,14,0:10:40.373811,0:01:19.938275,1m9yga9pyk86tf4uq00djobddld8102sudzzei46bwnw,1m9xa721lbnqw0w8e2aqksd31u48hhhgtgbwxo5wirmc,0,25,5,11,64,22,8,6,69,28,2,18,57,-70.4478845233,-76.2844001725,-87.1116561169
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,16,5,1,16,26,16,13,0:12:37.507886,0:01:45.055116,s7t90wkv8cyoot2mbu8tx7uz0sq8rfq2l72dn6gq7f0,j3m6ie68ud1iva7qa582lizauwmip6zf2scmcakt66c,0,27,3,13,62,22,8,5,70,25,5,21,54,-107.162026825,-77.4916040884,-89.1215483599
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,17,5,1,17,25,18,13,0:10:18.011252,0:02:08.065068,2w5eoyut9qcjkruhgb9bf6nyv8f2fknpcke30smblz44,19heuxbo3kqu5t7n6yqgl5d5wd7yzo9z5d6wq9y1kr9g,0,25,5,13,62,20,10,3,72,25,5,20,55,-77.3482187193,-70.9793548213,-85.4238624441
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,18,5,1,18,25,22,13,0:09:41.390197,0:01:18.975544,41kw4e1g270g0vww3sjfi06j8epb2l14u3ovxwcrdak,3vft79gq7wcqhgogbshj6syfsmaqleazz0019gii5u4,0,21,9,13,62,22,8,5,70,24,6,19,56,-69.6504158412,-72.35657941,-84.4253836394
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,19,5,1,19,32,16,17,0:12:40.293703,0:01:25.605598,1mc0okhku2hsenp54cet6zwc5g4z4te6c4mka18dcoii,1m7x4kuiibpc1rjk3tssrswq5c1u9wnwwam9udz1962y,0,22,8,8,67,21,9,8,67,24,6,26,49,-77.7865958264,-81.988366345,-94.1605111842
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,20,5,1,20,29,18,22,0:16:05.662456,0:01:00.804382,1m7xctb75jwuqsomvod2opaq3btbd8tp6mkqck3ur7ys,1mbzp4x72i1bxn5tr1vlwme84t6e4hg4dvvq4xi40ftg,0,23,7,11,64,21,9,13,62,24,6,23,52,-107.509123358,-79.0907644983,-88.2643985819
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,21,5,1,21,22,18,15,0:11:44.031834,0:01:36.826103,1tmguvpk9fztzvgru4692moqi0mu1v67m9tgwvlm9dse,1tmgvfq28ino7bla1ik23ae986xbw8ng0jtg0ahtgumi,0,24,6,12,63,22,8,7,68,25,5,17,58,-73.1597957092,-72.5113978588,-82.5696346254
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,22,5,1,22,29,12,16,0:10:21.452348,0:01:23.667882,2fdowf71mpvve16ixqdejt3r37cexalfwid7ad2ljx8m,1mi4og0hmiwv2dh2nvseni3jwuyfpef4019rweftxvra,0,25,5,7,68,20,10,6,69,22,8,21,54,-72.4817388276,-74.7186435751,-85.7753292723
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,23,5,1,23,15,15,18,0:08:17.310262,0:01:09.511774,1mpbmbvstk6n89c9nbyvy2t8pwbvfl3x10a5j891zadq,1m8wl8aoga684v2zuuuouab7omuq793qxz2ns71dajwq,0,26,4,11,64,19,11,7,68,28,2,13,62,-73.4803201921,-71.4906626258,-82.2858755751
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,24,5,1,24,29,20,18,0:17:54.259714,0:02:01.822476,1pg10klm1uje41zip52qlg5stc5b37oy65s52p7eoiyq,1nnkf31epuc5busbl1e29v5rr75no6jp0d73q8qm39cy,0,22,8,12,63,20,10,8,67,24,6,23,52,-112.335258532,-82.7986849031,-91.4545518892
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,25,5,1,25,16,12,8,0:10:06.266797,0:01:08.347614,17xdi4gip5cl0cmg6fvtocmcztipkis1ojodt9no6urm,t5bawuq2i04isu07rojyy9bt2ye6gma2u6aw3bqgrb6,0,27,3,9,66,26,4,4,71,29,1,15,60,-112.495856743,-76.8100739807,-84.5234023414
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,26,5,1,26,27,14,20,0:09:13.745921,0:01:18.226551,1m85jfeskm0kkzzifrts1b2c1pvn6vbgu728cc726eq8,1m84tkhgzjug22ef0tqi3rwzmvi5ucx4ku6rptz02vwy,0,24,6,8,67,20,10,10,65,24,6,21,54,-122.832639692,-75.7700974136,-84.5567307435
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,27,5,1,27,24,13,18,0:17:07.839450,0:01:31.001047,2u3h5mq5nxd9gs93219oweakor0ahqhf11ykqqhfqw56,20zpojlvorfmd0j9okogpd0onprk9xizzlxa623ux7w8,0,25,5,8,67,19,11,7,68,25,5,19,56,-81.533133339,-71.034210014,-82.4525357881
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,28,5,1,28,30,21,23,0:12:59.479219,0:01:24.724267,1vznk197a0shpf4o87jlg5mqxgej384bhrlw70m7wo0q,1u86ro7ls7csl4pz35wfn54j26zpboo4g9r7uaqi1zma,0,22,8,13,62,19,11,12,63,23,7,23,52,-95.0394841771,-79.7854327384,-89.7002334893
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,29,5,1,29,28,19,14,0:09:30.277797,0:01:04.102775,1mhlm5bpiiujmchyd9lbqezdzvs1x4k4yruajgbmxw2q,1mgks3cdit3qstershkqwtspoxq499guclcmi710bhcy,0,22,8,11,64,21,9,5,70,22,8,20,55,-70.0622082222,-70.9365234137,-82.3767488125
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,30,5,1,30,24,16,16,0:11:42.495682,0:01:41.325314,1m9fjj47agb7ki9vs1fjwsdo806uyngje3bomd62p9u8,1ticcsyo6bw690vm7vsq7qbjlyuhj4v88v0ibq874qvk,0,25,5,11,64,20,10,6,69,26,4,20,55,-63.980398753,-78.7615098479,-87.2676439109
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,31,5,1,31,30,23,20,0:12:47.203691,0:02:17.857458,2jcp0ue60455wvyne8huzzafszcplx2beq2x46lqjosg,2j0f03p9xooknubz5wgkvo8pitl4lcv9cds3irqanvpc,0,21,9,14,61,19,11,9,66,23,7,23,52,-84.3687957777,-77.8666382578,-88.0102416825
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,32,5,1,32,18,9,17,0:09:03.322972,0:01:33.599460,empwamh3quz3z9lksjs6dlm1i42fticffyyd2b4und2,i9fjtr2ojoiy116zvj5ta9eg055iygc6sd2elpeu0sk,0,26,4,5,70,17,13,4,71,26,4,14,61,-78.7505291984,-62.5061937659,-77.9332517752
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,33,5,1,33,20,9,10,0:11:25.271504,0:01:58.170653,2fs111rau6ym5wk8kn6icfo29z5sa9tkyx7lpry7j8li,2frzvltzzljfka8zyllqhxcezb7e5fm4rod4oxwlcm4m,0,26,4,5,70,22,8,2,73,27,3,17,58,-92.9094299258,-72.1179083708,-85.9262617649
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,34,5,1,34,22,12,10,0:12:47.875907,0:01:33.346554,2fc6rgfcj10iblgk0sps0yto2lc9ib8xy8mvzoisuvb8,2fbf2bog9kosgrorgc2vwh0z3sdh09k65oonsvlt91qc,0,27,3,9,66,24,6,4,71,27,3,19,56,-98.9029957561,-74.013799987,-85.5863597644
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,35,5,1,35,20,9,10,0:11:23.819520,0:01:44.642726,ekfli2m2vbhmvudqs5f8o1azcy1ft5xw44avqe94ems,jkiqjvin8sn6khh46p8i00z0cec9hv87elmeleivk,0,24,6,3,72,21,9,1,74,25,5,15,60,-83.7927979288,-67.3250120198,-80.5938390435
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,36,5,1,36,25,18,12,0:13:40.997562,0:01:41.875861,6xt7coywwwb7jk68kaawcdbiuq9117p52g2nt9t152,t8n0tmtxeisjcvducmeok8f64q7w8k48ngsjl499dza,0,24,6,12,63,23,7,5,70,26,4,21,54,-104.312590875,-78.3993023948,-91.0919274203
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,37,5,1,37,19,12,9,0:10:39.880896,0:01:11.593546,1v12hu95ktp7i6itl8fziyjftt35ojn3an6lfco4ixvq,1uz0tpxdovkwuqgc4uewrjt4347q4z981wztklju1ypy,0,27,3,9,66,27,3,6,69,28,2,17,58,-75.0291415538,-75.2521989134,-85.7093681327
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,38,5,1,38,26,18,20,0:09:29.335544,0:01:47.115637,2h5el90b1fx35w3kr9hfsive6n48uhlazwlxtx6yv18q,u0iu64o7yraqybpi42s0o02ga64aej7mq1s9gntyz9k,0,24,6,12,63,18,12,8,67,25,5,21,54,-72.2875814774,-75.1728943678,-86.2436934723
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,39,5,1,39,19,19,13,0:16:46.538957,0:01:11.079952,2278zcpcicsl8b30o0pefakqykvssmbe4ju3sqmigr8,2278zcpcicr3js7hzbawkq6twtjf5v84ni27ojup1zo,0,23,7,12,63,23,7,6,69,27,3,16,59,-89.6535900584,-74.4411753684,-84.0920105476
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,40,5,1,40,25,15,13,0:07:51.177853,0:01:54.853850,1277dc9m1qy61cgtfcv5wc9wlx1kaem4wvlakd0cn026,93f6co99fkgrywallh6gnwaot0ii4r1arcy5duaudxg,0,25,5,10,65,21,9,4,71,25,5,20,55,-132.247844042,-73.4108558085,-88.5696983217
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,41,5,1,41,23,11,13,0:07:26.909702,0:00:56.980616,emow2zvcfhtp5x33fidajj3k3p1iu2gequmrezv8w76,emow2znyx4bd4lsrcnmoflfv377go2cd7nov7vm2ubm,0,25,5,6,69,24,6,7,68,26,4,19,56,-78.3904423449,-75.442289892,-85.6327181771
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,42,5,1,42,32,20,19,0:13:26.650410,0:01:30.655900,2ofm4we1fqjlo0vsg8lq9ompibkd2rh7t92ddz29zqpy,2h5odii46rctyvnbzh2plqr9dspkp7gakn4m59tsfwg0,0,24,6,14,61,20,10,9,66,22,8,24,51,-69.6241611561,-76.0099465577,-87.4175689497
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,43,5,1,43,29,17,15,0:16:21.415982,0:01:20.169234,t843fj29i6ybnnn49gt01emlkm3c0cbj7jof3d6gjju,t840uahhxo4y6dxtm65gditgzryd34jql2oh29z78yo,0,23,7,10,65,19,11,4,71,22,8,21,54,-88.4461445298,-70.1152466791,-85.3710301853
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,44,5,1,44,20,14,11,0:08:57.874833,0:01:34.022394,2bpqldmxnlavjrdsa8g5iq6h3318nnapelwknzmhbgue,281qj5ziwc9b6ggpwcv4iwijc81gio08remnhxigtgxy,0,27,3,11,64,23,7,4,71,27,3,17,58,-84.8900304218,-73.9552116512,-85.3618250116
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,45,5,1,45,27,15,15,0:07:53.062159,0:01:47.170447,21vyp6dtnfw2ac8bko4ny027atnr8jjwy64gfkq8gop2,eqkqvohuho59nx62n9xph26kv7909q2wmbjld1h5rt2,0,23,7,8,67,18,12,3,72,22,8,19,56,-85.0999187787,-64.9192368187,-80.0164997101
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,46,5,1,46,33,23,27,0:09:21.475568,0:01:19.572816,1fm57tkkzo78vm6rijehun1a2ehmmpf2iugtnak34470,mievj19cs6f8s718sr1qtiz8jhyzhvzxyryntgxivbo,0,23,7,16,59,16,14,13,62,21,9,24,51,-72.496782415,-77.8344328468,-87.8197944202
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,47,5,1,47,26,17,14,0:12:35.001579,0:01:45.139153,gdnzura6pu97c26oroktsh3s3r78ho49yrb01ekyn0g,gdnyk41nbw7fjwdd87t6u4ib1kvejlcg3mo71t5hyww,0,22,8,9,66,22,8,6,69,24,6,20,55,-66.7232595066,-74.3154594111,-86.7958997618
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,48,5,1,48,29,19,22,0:14:32.892312,0:01:43.308156,17xvea381h1twazkkr7k606s35jmqqdjdk9cptz9pd7w,18skd6g1902ez07y5x0iddc4p0uh5rv9tjojq1hs9xxg,0,24,6,13,62,19,11,11,64,25,5,24,51,-106.326757953,-82.6272261943,-92.5767913761
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,49,5,1,49,32,19,21,0:15:10.839508,0:01:36.888238,ja915mjxnqy7vgy5u0yux4z61qhy1vhswfwi14ewky0,j440tqjv8emh8wiavhlfn11s09616y39saotkydq8sg,0,22,8,11,64,20,10,11,64,24,6,26,49,-104.656891254,-80.4484313908,-92.1399224325
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,50,5,1,50,30,14,14,0:10:58.188864,0:01:38.696115,2fg9f28cem0wnsc8hdsvidfg92dwipw1zflpwe6c543q,2fg9f28513nbdejgq84eds0s8z8hwdma3tnkc2awa5fq,0,24,6,8,67,22,8,6,69,25,5,25,50,-72.3083311508,-77.1185935347,-91.0204189132
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,51,5,1,51,22,13,14,0:10:07.072893,0:01:34.818103,10fh3fewnmj20tzng9p3w1ry50uqm9e0u1x2uk3z3sww,7bq72xgtdqdzizkzpijool73skvtnm19yp2fk1kjwo0,0,23,7,6,69,22,8,6,69,26,4,18,57,-63.1148957365,-74.0144172872,-84.6407678209
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,52,5,1,52,23,18,19,0:13:13.475019,0:01:41.977937,2kw7aolxs1pdghs4jpwud8s3h83i8bxlbbv32eitle6k,1o1e71u94zluecqg283gr2xn3futp0qtrazsh3jqyal0,0,22,8,10,65,17,13,6,69,25,5,18,57,-67.7593036888,-66.9785713002,-81.4343422405
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,53,5,1,53,15,14,8,0:07:53.369885,0:01:04.952322,2fcx4nfux4trwvdzyk7jxwjg3cr1ey6jbi9rbggsu5og,2fcx4qcjxa5mxp0bvcp7dk84drvwkacstt66uyj1q77k,0,25,5,9,66,25,5,3,72,28,2,13,62,-119.073396447,-72.0780356392,-82.8688202004
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,54,5,1,54,20,14,10,0:09:16.690529,0:01:40.061662,2q8sjgw3uirm5nf1mthqeurcrwbpri54cp3b8lhnfb0e,2q8sfjksmhug7i8rf79q9nwusf3d0czdtzp6alqopab2,0,23,7,7,68,24,6,4,71,26,4,16,59,-75.3644933984,-72.7031982552,-82.3534585429
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,55,5,1,55,26,19,18,0:14:43.497677,0:01:33.902094,2ty21qcas0mhvvlhtdbwlq1gjzw1e8v0gtlil7sd4bgi,emoqvttbc642n6jqror1mwcwlhteqrelabtb35o7x8i,0,20,10,9,66,19,11,7,68,25,5,21,54,-89.3801087354,-75.9179217262,-87.282104078
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,56,5,1,56,19,12,11,0:05:35.116235,0:01:12.787349,1mg4cl3d3hk12g1qf3h2mo6c9cmf9ortzq10ard889vo,1m7w8cdvtuvxul1kfysdq3ql7near6b9x2hc2r6gwpac,0,26,4,8,67,23,7,4,71,26,4,15,60,-102.628335994,-69.4121977249,-81.5005334052
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,57,5,1,57,28,17,17,0:11:48.069651,0:01:36.979436,1t2mdp66et22ymnb2l6hloixvfbc5u14h0dlf1h082,ignnhf22m47tpkzaez4vy1gidux6xa265tra9c5k6,0,21,9,8,67,18,12,5,70,22,8,20,55,-74.8028765354,-68.1155595546,-83.7292671001
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,58,5,1,58,22,16,14,0:09:11.820605,0:01:25.419261,17ti93jsvqm7jifuig7tlis9bg1svdh3saqgrpqsiofe,17s87j1tdzop4k3j41cxr64ndkxmh2r9sqpkj7m7qluq,0,24,6,10,65,22,8,6,69,26,4,18,57,-75.0942674586,-74.3900472883,-83.9905587456
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,59,5,1,59,21,11,11,0:12:56.076284,0:01:15.171219,1maq24nir6wjj9asx1x94mk5en6a5zwv0bc8s4kmym2u,1n5fe3ldi5gqb8fxljkw77e4cy8maji57zfj40d8o4ee,0,26,4,7,68,23,7,4,71,25,5,16,59,-80.5510959272,-72.6246712276,-81.2251269061
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,60,5,1,60,26,20,18,0:12:16.049395,0:02:12.232106,tkdnvubz06u5t5ebqf47n8p8092gkscwglim4dpgveq,tkdipd48jfe2zu3vlfl1oxqv2b90gsb3q7idbhd59fm,0,21,9,11,64,20,10,8,67,24,6,20,55,-78.838801261,-75.9560427905,-86.839333272
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,61,5,1,61,26,12,18,0:10:41.639102,0:01:55.813478,2qeg1r817cocd907gv51qz8ghvxhpi95mo2y2m7h0o52,1pypr6sfiywkq336rqv4z9151v9t9omofjwqykznsmr4,0,25,5,7,68,18,12,6,69,25,5,21,54,-77.8235733256,-73.2438336993,-86.6803132034
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,62,5,1,62,21,18,16,0:15:24.876711,0:01:36.200530,2mlbes221spte25y6g43zrf847qjvjsg6jxry5v0oemc,2fijj04bwj1lh2c1goc0sr7x7so0pvu1aqk00ppe13wk,0,21,9,9,66,22,8,8,67,24,6,15,60,-99.3628348884,-70.95882082,-76.628039016
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,63,5,1,63,23,11,13,0:12:30.838259,0:01:22.302414,2fbmnxqd19zp1uwmoelypui6qn98pcqdv1dyip4kht5a,2fbdgf8j1bzncfojawgexp6v1ml5cdzkjyx9z7o168jq,0,27,3,8,67,21,9,4,71,27,3,20,55,-75.4005205554,-75.7353001811,-89.0773906399
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,64,5,1,64,21,12,17,0:10:08.036285,0:01:38.156762,1vi7oy8tlutwqd3n3088b1xfw70ei1hjxh98l8dzrk86,96hnw0vhm7kpd22gtsc1qykr3nsdxx8rj8ji5oerp5a,0,27,3,9,66,20,10,7,68,28,2,19,56,-84.8662897084,-79.5958039671,-90.1965078165
