S100,guineapig,dog,1,
S100,donkey,tiger,1,
S100,lizard,deer,1,
S100,shark,otter,1,
S100,tiger,alligator,1,
S100,cow,penguin,1,
S100,crocodile,eagle,1,
S100,dog,gerbil,1,
S100,flamingo,toad,1,
S100,crow,tiger,1,
S100,ostrich,lion,1,
S100,rhinoceros,frog,1,
S100,shark,ostrich,1,
S100,guineapig,pig,1,
S100,dolphin,leopard,1,
S100,parrot,gorilla,1,
S100,elephant,rat,1,
S100,tiger,owl,1,
S100,lion,duck,1,
S100,horse,tiger,1,
S100,rat,wolf,1,
S100,dingo,lion,1,
S100,rooster,duck,1,
S100,whale,owl,1,
S100,llama,deer,1,
S100,bonobo,monkey,1,
S100,ostrich,sheep,1,
S100,peacock,gorilla,1,
S100,cheetah,deer,1,
S100,jaguar,gorilla,1,
S100,shark,penguin,1,
S100,snake,penguin,1,
S100,squirrel,hamster,1,
S100,zebra,kangaroo,1,
S100,bear,bat,1,
S100,bird,fox,1,
S100,cow,ox,1,
S100,giraffe,lizard,1,
S100,dog,bat,1,
S100,bat,mouse,1,
S100,dog,raccoon,1,
S100,beaver,owl,1,
S100,elephant,seal,1,
S100,squirrel,rabbit,1,
S100,goose,ostrich,1,
S100,parrot,pigeon,1,
S100,weasel,fox,1,
S100,monkey,moose,1,
S100,chicken,mule,1,
S100,rat,turkey,1,
S100,giraffe,rat,1,
S100,crow,frog,1,
S100,rat,bat,1,
S100,bear,alligator,1,
S100,eagle,gorilla,1,
S100,beaver,fox,1,
S100,goose,lion,1,
S100,monkey,bear,1,
S100,squirrel,chimpanzee,1,
S100,jaguar,lynx,1,
S100,crocodile,puma,1,
S100,dog,bird,1,
S100,pony,zebra,1,
S100,lion,alligator,1,
S100,giraffe,fish,1,
S100,crocodile,bear,1,
S100,cougar,gorilla,1,
S100,hippopotamus,elk,1,
S100,crocodile,lizard,1,
S100,giraffe,mouse,1,
S100,seahorse,horse,1,
S100,giraffe,bird,1,
S100,rat,pig,1,
S100,moose,wolf,1,
S100,platypus,giraffe,1,
S100,pony,tiger,1,
S100,hippopotamus,wolf,1,
S100,kangaroo,meerkat,1,
S100,shark,deer,1,
S100,shark,horse,1,
S100,mink,fox,1,
S100,elephant,raccoon,1,
S100,deer,rabbit,1,
S100,hamster,raccoon,1,
S100,cat,gorilla,1,
S100,wildebeest,horse,1,
S100,wolverine,gerbil,1,
S100,snake,hamster,1,
S100,hippopotamus,lion,1,
S100,crow,pig,1,
S100,stingray,alligator,1,
S100,dolphin,hippopotamus,1,
S100,dolphin,horse,1,
S100,rat,bird,1,
S100,horse,kangaroo,1,
S100,moose,penguin,1,
S100,rat,cow,1,
S100,snake,squirrel,1,
S100,parrot,dog,1,
S100,snake,parrot,1,
S100,guineapig,cat,1,
S100,horse,bear,1,
S100,elephant,gazelle,1,
S100,squirrel,alligator,1,
S100,bat,orangutan,1,
S100,monkey,polarbear,1,
S100,goat,lion,1,
S100,chicken,seal,1,
S100,cheetah,lizard,1,
S100,flamingo,owl,1,
S100,spider,whale,1,
S100,cheetah,fox,1,
S100,grizzlybear,tiger,1,
S100,coyote,dog,1,
S100,coyote,lamb,1,
S100,giraffe,flamingo,1,
S100,eagle,robin,1,
S100,raccoon,wolf,1,
S100,dog,aardvark,1,
S100,ferret,duck,1,
S100,cat,mouse,1,
S100,dog,fox,1,
S100,elephant,penguin,1,
