numx,TrueGraph,NaiveRW,UINVITEnoprior,UINVITEwithprior
7,0.240145428672,-0.0754724207096,-0.830496984297,-0.830496984297
7,-1.15040116389,0.0664231045328,-0.511567429963,-0.215133617008
7,0.117637870909,-0.00636402931164,0.148989355395,0.0220129279354
7,-0.235726028843,-0.326003930139,-0.679428431777,-0.505238124594
8,-0.942184094325,-0.0483661670358,-0.917857431684,-1.21035355174
8,-1.22760239026,0.247496237235,-2.64057727751,-1.63110841238
8,0.110031297615,-0.000276328422761,0.143823791661,0.194140967685
8,-0.0419762649261,-0.351622016324,-2.32650838672,-0.954982850644
8,0.138021234102,-0.225409996051,-0.370500991652,-0.355215570202
8,-2.65751108917,0.229281012537,0.230865808569,0.249092786033
8,0.240145428672,0.0680356887374,-0.385204952869,-0.573598119424
8,-1.15040116389,-0.223524101836,-0.459505474985,-0.250300364131
8,0.117637870909,-0.0712262934656,-0.0427656411284,-0.29035710212
8,-0.235726028843,-0.349753501253,-1.0601228401,-0.245608720663
9,-0.942184094325,-0.0598881067888,-1.8564396415,-1.8564396415
9,-1.22760239026,0.143238244388,-2.55408318647,-0.675529686509
9,0.110031297615,-0.0293916383147,0.237335540204,0.146315819353
9,-0.0419762649261,-0.243386968554,-0.925776635849,-1.07047271836
9,0.138021234102,-0.0812917551517,-1.76137670116,-1.76137670116
9,-2.65751108917,0.182899086572,0.14501257452,0.0960842565371
9,0.240145428672,0.0952077787661,-0.176754568763,-0.876103421153
9,-1.15040116389,-0.182558821724,-0.928203665897,-1.15168223173
9,0.117637870909,-0.287277796021,-0.334440280343,0.249592529473
9,-0.235726028843,-0.390627781659,-0.688145707766,-0.688145707766
10,-0.942184094325,-0.100432476468,-0.783318849795,-1.05835945818
10,-1.22760239026,0.170383164593,0.218540684229,0.218540684229
10,0.110031297615,-0.0236821583634,-0.131856454398,0.200862057667
10,-0.0419762649261,-0.149703527956,-0.404279611138,-0.383206181201
10,0.138021234102,-0.107752219071,-1.242882166,-1.242882166
10,-2.65751108917,0.16497387232,0.248304402513,0.248304402513
10,0.240145428672,0.0289026765638,-0.571181956897,-1.86675046454
10,-1.15040116389,-0.203331160517,-1.08783378409,-1.63048344368
10,0.117637870909,-0.351582797353,-0.378108139696,-0.133863515781
10,-0.235726028843,-0.50163469559,0.114504553157,-0.290091189287
11,-0.942184094325,-0.173603166401,-1.28269787979,-0.455756001475
11,-1.22760239026,0.176654008423,-0.10962715647,0.218540684229
11,0.110031297615,0.00636706422062,0.156512972463,0.245024891589
11,-0.0419762649261,-0.0395720045656,0.0831393981299,0.23349112111
11,0.138021234102,0.0101717361844,-0.880219466378,-0.396278658377
11,-2.65751108917,0.101048746001,0.196165007981,0.111088129076
11,0.240145428672,0.0846581160676,-0.369767844516,-0.355469282692
11,-1.15040116389,-0.333690502351,-2.34165903469,-0.924332190882
11,0.117637870909,-0.307574541813,-0.293485302433,-0.293485302433
11,-0.235726028843,-0.673393360639,0.0712291891863,-1.79283784569
12,-0.942184094325,-0.224227771425,-0.0201103033436,-0.659647990426
12,-1.22760239026,0.0713611378452,0.0565442787032,0.218540684229
12,0.110031297615,-0.0281222860995,0.234529804718,0.23079817897
12,-0.0419762649261,-0.0286483887317,0.182787747178,0.218513947087
12,0.138021234102,-0.130574572764,-0.587894466066,-1.38846823452
12,-2.65751108917,0.0881874318559,-0.0863632834477,0.202897653447
12,0.240145428672,0.0661491713179,-0.639078033977,-0.390501835744
12,-1.15040116389,-0.401972209262,-1.0513490378,-1.09206753647
12,0.117637870909,-0.343552016927,-1.00068804519,-0.776901129852
12,-0.235726028843,-0.671393419774,-0.231040299972,-0.192802116496
13,-0.942184094325,-0.258335447899,0.203544561603,-0.247701165603
13,-1.22760239026,0.0713611378452,-0.145484369323,-0.477962509587
13,0.110031297615,-0.0652387502631,0.229395660011,0.195034711494
13,-0.0419762649261,-0.0866417272335,0.230927053094,0.230927053094
13,0.138021234102,-0.223201114988,-0.174260414548,-0.177424635659
13,-2.65751108917,0.0247180256055,-0.411191006076,-1.96216997063
13,0.240145428672,-0.0221098831799,-0.0844116248607,-0.0844116248607
13,-1.15040116389,-0.390632584353,-1.55999934,-1.02914545928
13,0.117637870909,-0.225591269971,-0.26121589102,-0.500462499505
13,-0.235726028843,-0.348479108057,-0.478511032491,-0.158602706155
14,-0.942184094325,-0.334245225655,-0.208139770048,-0.311213642818
14,-1.22760239026,-0.00466633653175,-0.249991944429,0.112322081036
14,0.110031297615,-0.0494159349669,0.2442279898,0.150791385603
14,-0.0419762649261,-0.17206088387,0.249620681442,0.0887927323762
14,0.138021234102,-0.229122411574,0.117835963301,-0.142237343259
14,-2.65751108917,0.0569240467363,-0.292732432412,0.224229459457
14,0.240145428672,-0.0257465123044,0.134934202227,0.208703002855
14,-1.15040116389,-0.344040552887,-1.91487706273,-2.10474102833
14,0.117637870909,-0.179528763453,-0.134497181182,-0.134497181182
14,-0.235726028843,-0.296548906013,0.100616788043,0.189949210369
15,-0.942184094325,-0.345339211034,-0.447106019941,-0.171156653727
15,-1.22760239026,-0.0820036677143,-2.26683599879,-2.2738788989
15,0.110031297615,-0.0612668550999,0.0880616404692,0.248942828111
15,-0.0419762649261,-0.203360365152,0.193029159626,0.247795026561
15,0.138021234102,-0.204466665525,-0.0507847493447,-0.161701650312
15,-2.65751108917,0.0393713498965,-1.41475042694,-0.395839757319
15,0.240145428672,-0.0550876485214,0.102698289406,0.134934202227
15,-1.15040116389,-0.44429640985,-1.45495145584,-1.45495145584
15,0.117637870909,-0.0763650164049,0.154968174873,0.235241450229
15,-0.235726028843,-0.414299207406,-0.0761862356176,-0.855283947888
16,-0.942184094325,-0.445012084635,-0.342903653642,-0.335723054839
16,-1.22760239026,-0.102912986024,-2.29360827114,-2.29360827114
16,0.110031297615,-0.0878054431996,0.248187708506,0.245817531396
16,-0.0419762649261,-0.208784708564,0.237928135453,0.243520123708
16,0.138021234102,-0.15005966803,0.0709953953482,-1.10949467186
16,-2.65751108917,0.0547148300395,-0.305069153306,0.118694373437
16,0.240145428672,-0.158055653254,0.218429077176,0.211926340692
16,-1.15040116389,-0.476075158374,-1.95614259966,-1.45495145584
16,0.117637870909,-0.0966762617597,0.248389052888,-0.026423402808
16,-0.235726028843,-0.343687069825,-0.394190444679,-0.381398732994
17,-0.942184094325,-0.413431133095,-0.173516585188,-0.275525702584
17,-1.22760239026,-0.117338614931,-2.2738788989,-0.901426532697
17,0.110031297615,-0.179899788019,0.249546890814,0.249546890814
17,-0.0419762649261,-0.283127761466,0.248820068398,0.231438654681
17,0.138021234102,-0.151260386863,0.141220418921,-0.118305536589
17,-2.65751108917,0.0442531308818,0.206899573213,0.206899573213
17,0.240145428672,-0.228197239657,0.109479490136,0.211926340692
17,-1.15040116389,-0.579253869773,-0.880504833541,-1.04226684859
17,0.117637870909,-0.190208657698,0.248389052888,0.239535319697
17,-0.235726028843,-0.311654460025,-0.529387890222,-0.836344631382
18,-0.942184094325,-0.452824614346,-0.202545848134,-0.158085457335
18,-1.22760239026,-0.117338614931,-0.966522863543,-0.966522863543
18,0.110031297615,-0.16142492933,0.249385932143,0.204559654819
18,-0.0419762649261,-0.288878054656,0.199434726889,0.20116271125
18,0.138021234102,-0.189101755117,-0.484460260645,-0.398481930671
18,-2.65751108917,0.00349907150623,-0.123666404009,-0.00624590856372
18,0.240145428672,-0.248037265241,0.217309351741,0.217309351741
18,-1.15040116389,-0.516042392017,-1.12492481941,-1.00800553849
18,0.117637870909,-0.131474628889,0.230854949689,0.179711606496
18,-0.235726028843,-0.311810876141,-0.801989746766,-0.299542294787
19,-0.942184094325,-0.395634043103,0.0228123723567,0.00468188094681
19,-1.22760239026,-0.0908718277032,-0.937708566997,-0.937708566997
19,0.110031297615,-0.223208925593,0.249385932143,0.249385932143
19,-0.0419762649261,-0.292955423202,0.170189666069,0.155906202132
19,0.138021234102,-0.18326768067,-0.251412579289,0.0394764935864
19,-2.65751108917,0.0136014796627,-0.878299039005,-0.178808441546
19,0.240145428672,-0.228451784561,0.217309351741,0.0973098852434
19,-1.15040116389,-0.426824795392,-4.92905555293,-1.12492481941
19,0.117637870909,-0.128690521552,0.229073428334,-0.0333288327323
19,-0.235726028843,-0.357955417592,-0.152273129329,-0.152273129329
20,-0.942184094325,-0.30846461191,-0.421403331091,-0.162216361722
20,-1.22760239026,-0.0657898853791,-0.966522863543,-0.966522863543
20,0.110031297615,-0.238456158821,0.221863044892,0.240510454296
20,-0.0419762649261,-0.313048462598,0.170189666069,0.170189666069
20,0.138021234102,-0.178230904001,-0.0157108411873,0.249396361737
20,-2.65751108917,0.0136014796627,-0.598123633098,-0.121906870365
20,0.240145428672,-0.269619236484,0.177625721872,0.177625721872
20,-1.15040116389,-0.453548471919,-4.92905555293,-4.97579975544
20,0.117637870909,-0.190441537423,-0.317333367007,-0.07658558055
20,-0.235726028843,-0.352269348062,-0.187215345567,-0.0575126369838
21,-0.942184094325,-0.357734787141,-0.148993952776,-0.101702923153
21,-1.22760239026,-0.096112161817,-1.15927466343,-1.15927466343
21,0.110031297615,-0.235029777342,0.243299974632,0.243299974632
21,-0.0419762649261,-0.327180526359,0.222529373735,0.242480537292
21,0.138021234102,-0.142438848665,0.20983824758,0.249648269553
21,-2.65751108917,0.00887259854299,-0.773255165794,-0.773255165794
21,0.240145428672,-0.255808199431,0.0598835655128,0.0598835655128
21,-1.15040116389,-0.395869945016,-1.38779731884,-4.16977916161
21,0.117637870909,-0.232608598058,-0.271528338165,0.2320491371
21,-0.235726028843,-0.387190036081,-0.90160574858,-0.473446195035
22,-0.942184094325,-0.341854575938,-0.330258477487,-0.330258477487
22,-1.22760239026,-0.107149209539,-1.21113369206,-1.21113369206
22,0.110031297615,-0.235029777342,0.205457105364,0.242383698029
22,-0.0419762649261,-0.41013900946,0.234007158507,0.234007158507
22,0.138021234102,-0.123721251254,0.161149684798,0.161149684798
22,-2.65751108917,-0.0764501051755,-0.773255165794,-0.773255165794
22,0.240145428672,-0.255808199431,-0.00931475889082,-0.00931475889082
22,-1.15040116389,-0.383232104607,-2.05077427681,-1.37257125489
22,0.117637870909,-0.205371876169,-0.52403097573,0.237476677095
22,-0.235726028843,-0.380767936134,-0.211961831267,-0.0137013526765
23,-0.942184094325,-0.340216519052,-0.499532773278,-0.499532773278
23,-1.22760239026,-0.142442787607,-1.09693454188,-1.09693454188
23,0.110031297615,-0.277456519793,0.243067457982,0.243067457982
23,-0.0419762649261,-0.319831196776,0.249215919079,0.249654716237
23,0.138021234102,-0.140329454493,0.161149684798,0.161149684798
23,-2.65751108917,-0.0659743294718,-0.773255165794,-0.773255165794
23,0.240145428672,-0.299801230916,0.0296192482566,0.0296192482566
23,-1.15040116389,-0.383519050117,-1.38779731884,-1.37257125489
23,0.117637870909,-0.218879780282,0.219200018922,0.219200018922
23,-0.235726028843,-0.374884802388,-0.210812605492,-0.334355632149
24,-0.942184094325,-0.317908421538,-0.405455996491,-0.547762992768
24,-1.22760239026,-0.167230630413,-1.09693454188,-1.09693454188
24,0.110031297615,-0.301185508885,0.225284104133,0.145400192569
24,-0.0419762649261,-0.319831196776,0.156210278954,0.202228880483
24,0.138021234102,-0.174553143927,0.19837707369,0.21804054043
24,-2.65751108917,-0.0853158950656,-0.699372329335,-0.81232642021
24,0.240145428672,-0.241853827134,0.214100865424,0.214100865424
24,-1.15040116389,-0.333705472706,-0.533883796035,-1.03766639921
24,0.117637870909,-0.216201124032,0.219200018922,0.239417237164
24,-0.235726028843,-0.366929749995,0.0386910509237,0.0386910509237
25,-0.942184094325,-0.337081378501,-0.243652338813,-0.243652338813
25,-1.22760239026,-0.167230630413,-1.09693454188,-1.09693454188
25,0.110031297615,-0.301185508885,0.187944004227,0.154776166054
25,-0.0419762649261,-0.29613011338,0.202228880483,0.249215919079
25,0.138021234102,-0.195137785694,0.249234682644,0.249234682644
25,-2.65751108917,-0.0853158950656,-1.86993179195,-1.28746095976
25,0.240145428672,-0.262935465013,0.221329930343,0.221329930343
25,-1.15040116389,-0.353436152927,-0.699470830626,-0.699470830626
25,0.117637870909,-0.238102611069,0.247308566251,0.187024191803
25,-0.235726028843,-0.335653952055,-0.126407893024,0.0386910509237
26,-0.942184094325,-0.364704344997,-0.243652338813,-0.243652338813
26,-1.22760239026,-0.206985744336,-1.09693454188,-1.09693454188
26,0.110031297615,-0.297939308481,0.2477280227,0.21242989381
26,-0.0419762649261,-0.284377295786,0.202228880483,0.202228880483
26,0.138021234102,-0.194826924577,0.213473029965,0.213473029965
26,-2.65751108917,-0.221030906431,-0.159959000727,-0.159959000727
26,0.240145428672,-0.27308900105,0.214100865424,0.214100865424
26,-1.15040116389,-0.353436152927,-0.533883796035,-0.533883796035
26,0.117637870909,-0.251184813897,0.20129582935,0.20129582935
26,-0.235726028843,-0.320638877662,-0.096473053847,-0.334788423201
27,-0.942184094325,-0.379355469032,-0.403981407755,-0.291914916031
27,-1.22760239026,-0.276952491521,-1.36844463932,-1.36844463932
27,0.110031297615,-0.277425510323,0.21242989381,0.21242989381
27,-0.0419762649261,-0.215128613667,0.247295696367,0.234714699692
27,0.138021234102,-0.175135244763,0.00397794643817,0.211179065254
27,-2.65751108917,-0.245436161951,-0.474544352554,-0.474544352554
27,0.240145428672,-0.279981129173,0.214100865424,0.214100865424
27,-1.15040116389,-0.356402169618,-0.883911501366,-0.883911501366
27,0.117637870909,-0.278195762602,0.20129582935,0.20129582935
27,-0.235726028843,-0.289226494356,-0.334788423201,-0.096473053847
28,-0.942184094325,-0.379355469032,-0.403981407755,-0.403981407755
28,-1.22760239026,-0.242278608462,-1.09693454188,-1.09693454188
28,0.110031297615,-0.258081720329,0.21242989381,0.21242989381
28,-0.0419762649261,-0.203897075622,0.0975660076764,0.183498565927
28,0.138021234102,-0.188677407528,0.218723680968,0.218723680968
28,-2.65751108917,-0.259828817797,-1.3924955169,-0.555666588486
28,0.240145428672,-0.270269507644,0.212021852076,0.212021852076
28,-1.15040116389,-0.336049894891,-0.533883796035,-0.533883796035
28,0.117637870909,-0.277848181253,0.2320491371,0.221631719372
28,-0.235726028843,-0.300132364515,-0.334788423201,-0.096473053847
29,-0.942184094325,-0.342676567964,-0.291914916031,-0.291914916031
29,-1.22760239026,-0.29018426296,-1.09693454188,-1.09693454188
29,0.110031297615,-0.262992018474,0.24531278872,0.21242989381
29,-0.0419762649261,-0.22440691784,0.183498565927,0.183498565927
29,0.138021234102,-0.180534839098,0.21804054043,0.21804054043
29,-2.65751108917,-0.287068132351,-1.15559906359,-1.3924955169
29,0.240145428672,-0.271212707285,0.212021852076,0.212021852076
29,-1.15040116389,-0.304355359848,-0.533883796035,-0.533883796035
29,0.117637870909,-0.262148325296,0.221631719372,0.221631719372
29,-0.235726028843,-0.297651000064,-0.334788423201,0.163435865826
30,-0.942184094325,-0.323101057775,-0.403981407755,-0.403981407755
30,-1.22760239026,-0.29018426296,-1.09693454188,-1.09693454188
30,0.110031297615,-0.259403498804,0.19407898324,0.21242989381
30,-0.0419762649261,-0.22440691784,0.183498565927,0.183498565927
30,0.138021234102,-0.184322604159,0.20157026398,0.20157026398
30,-2.65751108917,-0.295955506469,-1.3924955169,-2.06788880176
30,0.240145428672,-0.288264821091,0.212021852076,0.212021852076
30,-1.15040116389,-0.340667631985,-0.533883796035,-0.533883796035
30,0.117637870909,-0.24692214028,0.2320491371,0.221631719372
30,-0.235726028843,-0.296242161416,-0.334788423201,-0.334788423201
31,-0.942184094325,-0.339954734198,-1.30974212891,-0.291914916031
31,-1.22760239026,-0.270374304836,-1.36844463932,-1.36844463932
31,0.110031297615,-0.243530184107,0.218722290846,0.218722290846
31,-0.0419762649261,-0.165398093305,0.202228880483,0.202228880483
31,0.138021234102,-0.194977801815,0.237388272684,0.226195777762
31,-2.65751108917,-0.267339275714,-2.08507329348,-2.08507329348
31,0.240145428672,-0.271975549302,0.212021852076,0.212021852076
31,-1.15040116389,-0.316783471097,-0.533883796035,-0.533883796035
31,0.117637870909,-0.23746036968,0.172210056568,0.221631719372
31,-0.235726028843,-0.307924100886,-0.334788423201,-0.334788423201
32,-0.942184094325,-0.310342247137,-0.291914916031,-0.291914916031
32,-1.22760239026,-0.29469620784,-1.36844463932,-1.36844463932
32,0.110031297615,-0.243530184107,0.248817933601,0.248817933601
32,-0.0419762649261,-0.160534740616,0.202228880483,0.202228880483
32,0.138021234102,-0.205242412601,0.226195777762,0.196861498945
32,-2.65751108917,-0.267636650273,-2.06788880176,-2.06788880176
32,0.240145428672,-0.257493952646,0.212021852076,0.212021852076
32,-1.15040116389,-0.328904716213,-1.20294216904,-1.20294216904
32,0.117637870909,-0.248303634784,0.221631719372,0.221631719372
32,-0.235726028843,-0.313232906374,-0.334788423201,-0.334788423201
33,-0.942184094325,-0.321146422699,-0.403981407755,-0.403981407755
33,-1.22760239026,-0.29469620784,-1.36844463932,-1.36844463932
33,0.110031297615,-0.250195039699,0.205182948445,0.248817933601
33,-0.0419762649261,-0.177675431194,0.202228880483,0.219795892628
33,0.138021234102,-0.215938868769,0.200270621009,0.226195777762
33,-2.65751108917,-0.259302767476,-2.06788880176,-2.06788880176
33,0.240145428672,-0.241729667948,0.212021852076,0.212021852076
33,-1.15040116389,-0.334244718669,-1.20294216904,-3.97879679061
33,0.117637870909,-0.248303634784,0.221631719372,0.221631719372
33,-0.235726028843,-0.322205457208,-0.296309522866,-0.118677946502
34,-0.942184094325,-0.321146422699,-0.403981407755,-0.0131935793739
34,-1.22760239026,-0.288374645337,-1.36844463932,-1.36844463932
34,0.110031297615,-0.250195039699,0.234774762764,0.234774762764
34,-0.0419762649261,-0.177675431194,0.194731326061,0.234714699692
34,0.138021234102,-0.215938868769,0.200270621009,0.226195777762
34,-2.65751108917,-0.230260751134,-2.06788880176,-2.06788880176
34,0.240145428672,-0.250480505782,0.212021852076,0.212021852076
34,-1.15040116389,-0.290955200153,-0.533883796035,-0.533883796035
34,0.117637870909,-0.248303634784,0.221631719372,0.221631719372
34,-0.235726028843,-0.321544286191,-0.296309522866,-0.296309522866
35,-0.942184094325,-0.316737716632,-0.403981407755,-0.403981407755
35,-1.22760239026,-0.279111363875,-1.36844463932,-1.36844463932
35,0.110031297615,-0.254549672852,0.187415242651,0.234774762764
35,-0.0419762649261,-0.199018876238,0.151020170595,0.151020170595
35,0.138021234102,-0.221819062744,0.23812020373,0.205142487893
35,-2.65751108917,-0.235709742854,-1.75899860944,-2.08507329348
35,0.240145428672,-0.21299926738,0.212021852076,0.212021852076
35,-1.15040116389,-0.286089988162,-1.20294216904,-1.20294216904
35,0.117637870909,-0.248303634784,0.221631719372,0.221631719372
35,-0.235726028843,-0.318739882289,-0.205130088003,-0.205130088003
36,-0.942184094325,-0.315588280953,-0.403981407755,-0.403981407755
36,-1.22760239026,-0.274480987507,-2.28211353733,-2.28211353733
36,0.110031297615,-0.254549672852,0.234774762764,0.234774762764
36,-0.0419762649261,-0.204032875009,0.245574639301,0.245574639301
36,0.138021234102,-0.216312330966,0.144999755904,0.205142487893
36,-2.65751108917,-0.21248581933,-1.02070186636,-1.18210887147
36,0.240145428672,-0.206236811087,0.174307540714,0.174307540714
36,-1.15040116389,-0.284403682336,-1.20294216904,-1.20294216904
36,0.117637870909,-0.269086700101,0.221631719372,0.221631719372
36,-0.235726028843,-0.318739882289,-0.205130088003,-0.205130088003
37,-0.942184094325,-0.311688530487,-0.942184094325,-0.942184094325
37,-1.22760239026,-0.274480987507,-2.28211353733,-2.28211353733
37,0.110031297615,-0.278269428549,0.247326974496,0.248817933601
37,-0.0419762649261,-0.211404635336,0.211151242009,0.24955536862
37,0.138021234102,-0.210185127148,0.0189882254602,0.0189882254602
37,-2.65751108917,-0.254552425355,-1.70121199095,-1.70121199095
37,0.240145428672,-0.215403546469,0.249554540957,0.249554540957
37,-1.15040116389,-0.268171971076,-1.62417130389,-1.62417130389
37,0.117637870909,-0.273340316988,0.221631719372,0.221631719372
37,-0.235726028843,-0.294950119452,0.0167156930769,0.235512368281
38,-0.942184094325,-0.295463565565,-0.942184094325,-0.21774381023
38,-1.22760239026,-0.288856680421,-2.28211353733,-2.28211353733
38,0.110031297615,-0.276402999479,0.245865321285,0.245865321285
38,-0.0419762649261,-0.216215545911,0.0561596722017,0.0561596722017
38,0.138021234102,-0.204674691019,0.154187246532,0.154187246532
38,-2.65751108917,-0.254552425355,-1.70121199095,-1.70121199095
38,0.240145428672,-0.201150607132,0.249554540957,0.249554540957
38,-1.15040116389,-0.279302802381,-1.20294216904,-1.20294216904
38,0.117637870909,-0.248145477611,0.221631719372,0.221631719372
38,-0.235726028843,-0.306441924997,0.0167156930769,0.102099783258
39,-0.942184094325,-0.295463565565,-0.942184094325,-0.942184094325
39,-1.22760239026,-0.288856680421,-2.28211353733,-2.28211353733
39,0.110031297615,-0.296656086805,0.245865321285,0.245865321285
39,-0.0419762649261,-0.235469745988,0.0561596722017,0.0561596722017
39,0.138021234102,-0.204674691019,0.0189882254602,0.0189882254602
39,-2.65751108917,-0.256359758423,-1.70121199095,-1.70121199095
39,0.240145428672,-0.20282262507,0.249554540957,0.249554540957
39,-1.15040116389,-0.271795754723,-1.20294216904,-1.20294216904
39,0.117637870909,-0.253845499548,0.221631719372,0.221631719372
39,-0.235726028843,-0.296466916513,0.0167156930769,0.102099783258
40,-0.942184094325,-0.301899081014,-0.942184094325,-0.942184094325
40,-1.22760239026,-0.286043642697,-2.06131537642,-2.06131537642
40,0.110031297615,-0.307838644771,0.245865321285,0.245865321285
40,-0.0419762649261,-0.233175312482,0.242195252042,0.0561596722017
40,0.138021234102,-0.204674691019,0.138021234102,0.0440941561696
40,-2.65751108917,-0.256359758423,-1.70121199095,-1.70121199095
40,0.240145428672,-0.196223950735,0.249554540957,0.249554540957
40,-1.15040116389,-0.263202103377,-1.20294216904,-1.20294216904
40,0.117637870909,-0.254811241,0.221631719372,0.221631719372
40,-0.235726028843,-0.296466916513,0.0167156930769,0.0167156930769
41,-0.942184094325,-0.284651939377,-0.942184094325,-0.942184094325
41,-1.22760239026,-0.297483436142,-1.22760239026,-0.957934648011
41,0.110031297615,-0.31952668293,0.245865321285,0.245865321285
41,-0.0419762649261,-0.233175312482,-0.099401263923,-0.099401263923
41,0.138021234102,-0.200054767737,0.138021234102,0.138021234102
41,-2.65751108917,-0.280102050554,-1.70121199095,-1.70121199095
41,0.240145428672,-0.196223950735,0.249554540957,0.249554540957
41,-1.15040116389,-0.248376171173,-1.15040116389,-1.15040116389
41,0.117637870909,-0.262152791468,0.221631719372,0.221631719372
41,-0.235726028843,-0.296466916513,0.102099783258,0.0167156930769
42,-0.942184094325,-0.27214022252,-0.942184094325,-0.942184094325
42,-1.22760239026,-0.283221409269,-2.28211353733,-0.957934648011
42,0.110031297615,-0.31952668293,0.245865321285,0.245865321285
42,-0.0419762649261,-0.233175312482,0.235226772766,0.235226772766
42,0.138021234102,-0.212895511747,0.138021234102,0.138021234102
42,-2.65751108917,-0.278660599138,-1.70121199095,-1.70121199095
42,0.240145428672,-0.198689367632,0.249554540957,0.249554540957
42,-1.15040116389,-0.260008492231,-1.15040116389,-1.15040116389
42,0.117637870909,-0.256370838437,0.221631719372,0.221631719372
42,-0.235726028843,-0.281718128422,0.0167156930769,0.0167156930769
43,-0.942184094325,-0.283607614007,-0.942184094325,-0.942184094325
43,-1.22760239026,-0.242801468285,-0.957934648011,-2.28211353733
43,0.110031297615,-0.331981267419,0.245865321285,0.245865321285
43,-0.0419762649261,-0.265943596465,0.235226772766,0.235226772766
43,0.138021234102,-0.212895511747,0.138021234102,0.138021234102
43,-2.65751108917,-0.287915889716,-2.65751108917,-2.65751108917
43,0.240145428672,-0.198689367632,0.249554540957,0.249554540957
43,-1.15040116389,-0.264799609417,-1.15040116389,-1.15040116389
43,0.117637870909,-0.271380545359,0.186510138758,0.186510138758
43,-0.235726028843,-0.281718128422,0.102099783258,0.102099783258
44,-0.942184094325,-0.265858509258,-0.942184094325,-0.942184094325
44,-1.22760239026,-0.245810669093,-2.28211353733,-2.28211353733
44,0.110031297615,-0.313815510224,0.245865321285,0.245865321285
44,-0.0419762649261,-0.239043051349,-0.0154701507587,-0.0154701507587
44,0.138021234102,-0.224784111648,0.138021234102,0.138021234102
44,-2.65751108917,-0.287915889716,-2.65751108917,-2.65751108917
44,0.240145428672,-0.198689367632,0.249554540957,0.249554540957
44,-1.15040116389,-0.264424417139,-1.15040116389,-1.15040116389
44,0.117637870909,-0.257102653614,0.186510138758,0.067698604481
44,-0.235726028843,-0.281718128422,0.102099783258,0.102099783258
45,-0.942184094325,-0.24861591775,-0.942184094325,-0.942184094325
45,-1.22760239026,-0.240392010996,-2.28211353733,-2.28211353733
