numlinks,prob_rewire,graphtype,numgraphs,numnodes,trim,jump,startX,numx,jumptype,irttype,irt_weight,beta,rcutoff,recorddir,startGraph,prune_limit,other_limit,triangle_limit,followtype,numedges,graph_seed,x_seed,truegraph,ll_tg,method,cost,ll,time,bestgraph,hit,miss,fa,cr
6,0.3,steyvers,5,50,0.7,0.0,stationary,5,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,max,190,1,1,:q_O?K?AA_?OOM?@@?ocCECAo?GQ?AA@ggWN?@?osKIHDOO[KGDBoOSOKF__pcGGDBOpGsb?@@OomKHHoOOyAAB@p`AABECGGOIV_bACCEGGdg?CaU_?_gWUR_@pHYACBBP{CGEECipgvAFOo_SKNaAbXqACA`rp}CKGER{K_VNhW?GGDHO?HD?b_?_oaAAIgWWomWROq@|VCAbsSSwdSpOqySZMOO`^,-434.804417027,uinvite,150.0,-294.105459785,0:00:10.077894,:q_O?KOCBb_W?GFD_?w?KIIe_?wi]CB@x_}CE`bAKSVECcxs[UQeBq@YACJq``]EPgdQsGIWcdggeAEHFg@Wv@BBakOSOaARXqGFCeRt}ENGFb{?H_Po_o_Ya`DQqEIKIFSsoYOJixxdD?@fByUIESjgOgwb``Axz,86,104,46,989
6,0.3,steyvers,5,50,0.7,0.0,stationary,5,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,max,170,2,2,:q_O?K?AA_?OOM?@@?oc?AA@o?OM?@BO?_U?CAaWgcTDBAWgm?A@`wgWXA@`gGKMGDOp@E?BDBHGgUL_@OwyILIOP@AMM___WWb?A`qkW[Y`ABK?INIo?gcaRa@P@eq[NuR`}?FIeg?KK[_aR{GIHDQPhOlMIfSSwyfkgS[SWRbCw?KSKTobaEECAbaAq?EEPOoqSPHFn,-424.370572101,uinvite,133.0,-289.757054954,0:00:16.124994,:q`?WSGF@@?oc?DG?`g?OJ?AO@SYIJf`P?qDBBa@[_`IEQPOu?EBrQdAMP___W]ITeeh@eSMFdX`Cl@@CbLc~^bdRPuCWMQqH]QIGQQ`W|BFFSSxN@LfSIM]RNIG?GKKHQ`amA[OopqMKGKgtSoYNLfB|Ce],83,87,46,1009
6,0.3,steyvers,5,50,0.7,0.0,stationary,5,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,max,175,3,3,:q_O?K?AA_?OOM?@@?ocCF?@?okGEC_?o_SP?@?o{GGGDO_wcT?Aa`cOQL_?owi?CEo@{GYNGOOOOIG_`P?yGFCbQ[cj?EDWOs^?@`?giYNHO`cGEFebqS?CCHpqkGECCCxhGzACa`hc|CIPP?ke]_`@GgrABaPOsn@@A`yACOKfc[xFA@`wWg]QMrP|x?aRo`|LCg`CBIMCCF~,-452.25996824,uinvite,171.0,-318.580035503,0:00:15.587953,:q_OoCCF?@poWQAAAo?ka?G_@pKSR@`@g_u@JEo_gaADCBPpIACBcwWcf?EBQks^?@`@GiCNGQgwgfHHEGGSURIdr[WMTbA@G}z@EBRTQGDDeWWOQOGcwO[SJGHWGg]RNO_Xcw]PwwOKMX__pOszFHDAyHTEHGC{o^RNGCQL\?@CBIeWWQh~,77,98,73,977
6,0.3,steyvers,5,50,0.7,0.0,stationary,5,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,max,182,4,6,:q_O?K?AA_?OOM?@@?ocCCCAoOOOL@@@O{CIEBoOoe?@@`WGGECAo__STFCAW?CIJ`ap{WQIFo?guCD_?P{SQIFO?GG]SdbqC?gU``?gmADBa@KOSQ_`QHYQNGfG?SUKIpOw_ROJoq`aGHDAqsCCGLFyPmUNGDxY@J@A@Oo]AEEeRY]AKRo`W{c]a@OwtTDDcAKCI[Mq`pU?OIQ@GyGDDe^,-434.656585833,uinvite,147.0,-308.163280744,0:00:11.468491,:q`_GGGFA`OOkCED_`WoaABAogOqMGCo?KcVECBxke?EBo?gg\??bqcg`?IOowoeVbaG`IAAGdbKci[a@P_sjFCARHi_V`eGokmWMfwO_~ZgDQ{XJCBCgogUXLhw?WQSRqPW{cSNPOwtQibRqHqSLFDWPAUMHEcYuGKHeRaV,88,94,53,990
6,0.3,steyvers,5,50,0.7,0.0,stationary,5,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,max,191,7,7,:q_O?K?AA_?OOM?@@?ocCEC_?_kOIE_?OOQABAaWWOIEa@`CCIFCO_WOV@@@?g_T@A@PC?AECbGGWOK`@@sGML_?_k?AKbBAK?GHGp`?o^@@``Ggl?@`@HECBBEw?CSWLO?OUABCAQ[GaWLO?_UAKFCCK?CBBBQKSWLGCb{S_a__q[g]O__ogcTEDeS[CEgfcC{KKHJEgGS_f__pIAELNGTkS_d`@`?cX,-443.033685642,uinvite,156.0,-290.665564079,0:00:11.507093,:q`_?SWCB`POs?GD_?WgYGECOO[OVAA@YG?B@BAQKQOL`@w?GXMGcg?ObECB@x]SLHda{OMPbDGH_s[`Q@GqGKGdBk?IPNGHaECDFcQXUYOHF{SCeWLq`xAABBaRK_Ub_cBabFBJDrPqMLHDr{CEb```hx?`UsCimQL,85,106,50,984
6,0.3,steyvers,5,50,0.7,0.0,stationary,6,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,max,190,1,1,:q_O?K?AA_?OOM?@@?ocCECAo?GQ?AA@ggWN?@?osKIHDOO[KGDBoOSOKF__pcGGDBOpGsb?@@OomKHHoOOyAAB@p`AABECGGOIV_bACCEGGdg?CaU_?_gWUR_@pHYACBBP{CGEECipgvAFOo_SKNaAbXqACA`rp}CKGER{K_VNhW?GGDHO?HD?b_?_oaAAIgWWomWROq@|VCAbsSSwdSpOqySZMOO`^,-519.664358022,uinvite,145.0,-378.783272741,0:00:17.122313,:q_O?KICBb_W?GFDBO?[?EDDROwiBCB@x_}CDBOpGob?AapkWQRfPpWodKFcAsCGVdBA{Kb@ACQhYCDKQQXYADCegGWYQNOB[GKTNp?og`CCer`yGFCeRs_m^`bq@w~?A@QTD?b`@`?uCTJGWgog\NHh_s_VTrrII?BMFskSKm`AbaMECGDrv,98,92,53,982
6,0.3,steyvers,5,50,0.7,0.0,stationary,6,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,max,187,2,2,:q_O?K?AA_?OOM?@@?oc?CBA@W?GEC_`?g]CCB@wWOJ?@`OoiAA@aGOKGE``@[GEHEoog[T@@?pc?ADGCWWWTA@bGwcWLFcWgqCKEbw_[QT_?ogWV?@``OmCBAo_s?YYMOo_k\@FfGOKJJFFgGOIGEO@XIGTfGXqDJBAabHiKFGDBq]QVLgG?CIFJo_YeEECbRQaKXNGS[CaQaa@cCCFLFTSWMSN^,-539.00490958,uinvite,162.0,-391.825753268,0:00:21.557974,:q`?WSEAAAOoc?F@AO_cE?D_?OOSPBA``CWVFCbWWWSMFo@GkXABcAKg\Acb@xEmKaAPgw^?@apkKUMHCqc_r?BDrK?_V_?pWyACCFGO]U]_`@SK[QKEsLU[`iGSk?EDBAbP}IEDCbq]QIJgG?CIVKrqcGQLIdr@gvEIeRaDFPHDgh_|FCA`xgy_`@_xO|,92,95,67,971
6,0.3,steyvers,5,50,0.7,0.0,stationary,6,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,max,184,3,3,:q_O?K?AA_?OOM?@@?oc?ECAoo_UAE_`gGWN??`?g]CCAoO[CKG_?OOQ?@Aaw?CCCFopk?b@@@_{?AAAdG?OOHIDWGGIP__aH]CCFcRCG]RKo?__h@@@?g]?BA``PQaVKEW_SNDDbwW[~BNgWG{rBBfsSCKHJPA@Sw^dbq@UMJIFHCCMUMiGOWgTMp`WokZMP?goj?A``IlXBFJDsDKldbq@V,-534.482232113,uinvite,160.0,-388.795508225,0:00:24.623722,:q`_W?CCB_?_WQMDBQO?CL??`g?CTDf?OWa?@@O?GmGEFqPkw^A@`_wo`AGDGGSMG`Aa@EaV`@@{GfECAgOSMJIEg?GEFGDg`_rAA@pOwvJFpOwiE^OoP}IQIJophSk[OXHppBIbdAptEdbA@X?eZbAPWpMhaBAhWs`RPOodIjUOriy?eUo@X?iW,88,96,64,977
6,0.3,steyvers,5,50,0.7,0.0,stationary,6,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,max,188,4,7,:q_O?K?AA_?OOM?@@?oc?B??_okCEDBo?GOIG``pK?GH_?o_]ABAa@KKQL`bG?SRBA@Ooe?@CB@{OOLGCW?CKP_?__e?DBa@hEIF_@OocYQ_?OOOMQaA`WwpLFEgG_QULo?_g[[`@pO}?ADeWGsk[`?qcKGJKoP?sxCIo?_cUYbCaaMILJRqSOUOIEBkOcX_?_cGMNNO_w{|GCdbiMAACggG_QRegN,-537.696616171,uinvite,161.0,-396.49379469,0:00:19.796333,:q`?GSACC_q?GOJ@cr?W]ABApxS?IFFBwWW\??a`cOYO```@?b?@@@C_ZFCdgOwcRIo_W[cTaBggwtGCdQs?CCDDbcCCFFdrSCUK_cqpqKSKEwWWUX_a@Wui]a@pGgULKegoocSJPP?c_ULrrkOIHGDB@oz?FcQPSqg`@wwo|BFcbscybQPP?cU^POOw_QMGcxqB,95,93,68,969
6,0.3,steyvers,5,50,0.7,0.0,stationary,6,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,max,168,8,8,:q_O?K?AA_?OOM?@@?ocGEC___cCH?@?w?KHA@`g?CEE_`@CCECEO__u?CAbwGKHCCoO_o\@EBg?GGDeBacKGO__pK?ACAaWG_Z?AEWOKKJ`@@g{`@EDGWki[ebqCOI\OR@pYCBAFGGKGSJO_WWU[__o`E?CJgGGWUT``?hA?BA``Ie?_RoCAn?jUO`g{z@LTcS_YY,-492.493795075,uinvite,141.0,-388.421428619,0:00:12.327814,:qa??SCDF?_gGQD?@oOWeCI_aGGKGDCBGSCIFEbwGY?ECoO_WXM`?og[R@FDGXAEHcaaPUAGEcW?cSLGeWOKKJIppG{eVeOp[{`DFfSCoeSaaqho~BGdBHm?AA``XpFCDCR[?GLJfGGWUQLFwgWMOJgw?SKHEHHPT?fabsAn?fTp@g{yf_eiqIOLO^,91,77,64,993
