chan,1,16,141,252,23,12304,275.0,48
chan,2,16,132,261,38,12289,299.0,96
chan,3,16,130,263,36,12291,299.0,144
chan,4,16,133,260,37,12290,297.0,192
chan,5,16,138,255,26,12301,281.0,240
chan,6,16,138,255,29,12298,284.0,288
chan,7,16,141,252,27,12300,279.0,336
chan,8,16,138,255,30,12297,285.0,384
chan,9,16,130,263,34,12293,297.0,432
chan,0,17,140,253,25,12302,278.0,0
chan,1,17,142,251,24,12303,275.0,51
chan,2,17,135,258,32,12295,290.0,102
chan,3,17,136,257,29,12298,286.0,153
chan,4,17,135,258,30,12297,288.0,204
chan,5,17,134,259,32,12295,291.0,255
chan,6,17,136,257,26,12301,283.0,306
chan,7,17,140,253,27,12300,280.0,357
chan,8,17,140,253,23,12304,276.0,408
chan,9,17,135,258,32,12295,290.0,459
chan,0,18,139,254,25,12302,279.0,0
chan,1,18,142,251,25,12302,276.0,54
chan,2,18,136,257,40,12287,297.0,108
chan,3,18,137,256,28,12299,284.0,162
chan,4,18,137,256,28,12299,284.0,216
chan,5,18,140,253,26,12301,279.0,270
chan,6,18,144,249,17,12310,266.0,324
chan,7,18,137,256,34,12293,290.0,378
chan,8,18,134,259,27,12300,286.0,432
chan,9,18,133,260,30,12297,290.0,486
chan,0,19,140,253,24,12303,277.0,0
chan,1,19,143,250,21,12306,271.0,57
chan,2,19,138,255,26,12301,281.0,114
chan,3,19,137,256,27,12300,283.0,171
chan,4,19,141,252,19,12308,271.0,228
chan,5,19,142,251,21,12306,272.0,285
chan,6,19,145,248,24,12303,272.0,342
chan,7,19,133,260,29,12298,289.0,399
chan,8,19,137,256,30,12297,286.0,456
chan,9,19,140,253,27,12300,280.0,513
chan,0,2,108,285,39,12288,324.0,0
chan,1,2,97,296,49,12278,345.0,6
chan,2,2,92,301,47,12280,348.0,12
chan,3,2,97,296,46,12281,342.0,18
chan,4,2,95,298,37,12290,335.0,24
chan,5,2,73,320,50,12277,370.0,30
chan,6,2,77,316,57,12270,373.0,36
chan,7,2,72,321,46,12281,367.0,42
chan,8,2,106,287,43,12284,330.0,48
chan,9,2,79,314,45,12282,359.0,54
chan,0,20,143,250,21,12306,271.0,0
chan,1,20,139,254,30,12297,284.0,60
chan,2,20,135,258,27,12300,285.0,120
chan,3,20,136,257,28,12299,285.0,180
chan,4,20,138,255,23,12304,278.0,240
chan,5,20,141,252,21,12306,273.0,300
chan,6,20,142,251,23,12304,274.0,360
chan,7,20,132,261,30,12297,291.0,420
chan,8,20,133,260,31,12296,291.0,480
chan,9,20,139,254,23,12304,277.0,540
chan,0,21,142,251,19,12308,270.0,0
chan,1,21,146,247,23,12304,270.0,63
chan,2,21,137,256,27,12300,283.0,126
chan,3,21,138,255,25,12302,280.0,189
chan,4,21,142,251,20,12307,271.0,252
chan,5,21,144,249,15,12312,264.0,315
chan,6,21,136,257,28,12299,285.0,378
chan,7,21,138,255,28,12299,283.0,441
chan,8,21,143,250,28,12299,278.0,504
chan,9,21,135,258,24,12303,282.0,567
chan,0,22,145,248,16,12311,264.0,0
chan,1,22,147,246,22,12305,268.0,66
chan,2,22,142,251,20,12307,271.0,132
chan,3,22,139,254,24,12303,278.0,198
chan,4,22,142,251,24,12303,275.0,264
chan,5,22,141,252,25,12302,277.0,330
chan,6,22,140,253,25,12302,278.0,396
chan,7,22,146,247,15,12312,262.0,462
chan,8,22,139,254,27,12300,281.0,528
chan,9,22,142,251,18,12309,269.0,594
chan,0,23,146,247,15,12312,262.0,0
chan,1,23,143,250,22,12305,272.0,69
chan,2,23,141,252,21,12306,273.0,138
chan,3,23,144,249,19,12308,268.0,207
chan,4,23,147,246,15,12312,261.0,276
chan,5,23,140,253,22,12305,275.0,345
chan,6,23,139,254,21,12306,275.0,414
chan,7,23,140,253,21,12306,274.0,483
chan,8,23,144,249,19,12308,268.0,552
chan,9,23,147,246,14,12313,260.0,621
chan,0,24,146,247,15,12312,262.0,0
chan,1,24,148,245,16,12311,261.0,72
chan,2,24,137,256,23,12304,279.0,144
chan,3,24,147,246,14,12313,260.0,216
chan,4,24,147,246,18,12309,264.0,288
chan,5,24,143,250,20,12307,270.0,360
chan,6,24,145,248,15,12312,263.0,432
chan,7,24,144,249,19,12308,268.0,504
chan,8,24,139,254,19,12308,273.0,576
chan,9,24,147,246,17,12310,263.0,648
chan,0,25,147,246,14,12313,260.0,0
chan,1,25,143,250,20,12307,270.0,75
chan,2,25,140,253,22,12305,275.0,150
chan,3,25,144,249,15,12312,264.0,225
chan,4,25,148,245,11,12316,256.0,300
chan,5,25,139,254,22,12305,276.0,375
chan,6,25,146,247,13,12314,260.0,450
chan,7,25,144,249,17,12310,266.0,525
chan,8,25,146,247,16,12311,263.0,600
chan,9,25,143,250,17,12310,267.0,675
chan,0,26,146,247,16,12311,263.0,0
chan,1,26,144,249,20,12307,269.0,78
chan,2,26,142,251,20,12307,271.0,156
chan,3,26,141,252,21,12306,273.0,234
chan,4,26,145,248,15,12312,263.0,312
chan,5,26,140,253,22,12305,275.0,390
chan,6,26,141,252,20,12307,272.0,468
chan,7,26,144,249,18,12309,267.0,546
chan,8,26,148,245,13,12314,258.0,624
chan,9,26,146,247,19,12308,266.0,702
chan,0,27,146,247,14,12313,261.0,0
chan,1,27,143,250,28,12299,278.0,81
chan,2,27,142,251,18,12309,269.0,162
chan,3,27,142,251,19,12308,270.0,243
chan,4,27,146,247,15,12312,262.0,324
chan,5,27,139,254,20,12307,274.0,405
chan,6,27,146,247,18,12309,265.0,486
chan,7,27,143,250,17,12310,267.0,567
chan,8,27,145,248,16,12311,264.0,648
chan,9,27,145,248,15,12312,263.0,729
chan,0,28,146,247,13,12314,260.0,0
chan,1,28,146,247,17,12310,264.0,84
chan,2,28,144,249,17,12310,266.0,168
chan,3,28,149,244,12,12315,256.0,252
chan,4,28,144,249,20,12307,269.0,336
chan,5,28,146,247,14,12313,261.0,420
chan,6,28,144,249,16,12311,265.0,504
chan,7,28,146,247,13,12314,260.0,588
chan,8,28,145,248,15,12312,263.0,672
chan,9,28,152,241,8,12319,249.0,756
chan,0,29,147,246,12,12315,258.0,0
chan,1,29,144,249,19,12308,268.0,87
chan,2,29,144,249,16,12311,265.0,174
chan,3,29,149,244,12,12315,256.0,261
chan,4,29,146,247,15,12312,262.0,348
chan,5,29,153,240,10,12317,250.0,435
chan,6,29,145,248,14,12313,262.0,522
chan,7,29,149,244,11,12316,255.0,609
chan,8,29,147,246,12,12315,258.0,696
chan,9,29,148,245,12,12315,257.0,783
chan,0,3,118,275,44,12283,319.0,0
chan,1,3,116,277,60,12267,337.0,9
chan,2,3,118,275,54,12273,329.0,18
chan,3,3,91,302,55,12272,357.0,27
chan,4,3,90,303,66,12261,369.0,36
chan,5,3,109,284,53,12274,337.0,45
chan,6,3,96,297,59,12268,356.0,54
chan,7,3,108,285,47,12280,332.0,63
chan,8,3,110,283,64,12263,347.0,72
chan,9,3,98,295,55,12272,350.0,81
chan,0,30,147,246,12,12315,258.0,0
chan,1,30,142,251,20,12307,271.0,90
chan,2,30,145,248,15,12312,263.0,180
chan,3,30,152,241,10,12317,251.0,270
chan,4,30,145,248,16,12311,264.0,360
chan,5,30,143,250,16,12311,266.0,450
chan,6,30,147,246,12,12315,258.0,540
chan,7,30,149,244,13,12314,257.0,630
chan,8,30,146,247,13,12314,260.0,720
chan,9,30,146,247,13,12314,260.0,810
chan,0,31,147,246,12,12315,258.0,0
chan,1,31,144,249,18,12309,267.0,93
chan,2,31,149,244,11,12316,255.0,186
chan,3,31,152,241,10,12317,251.0,279
chan,4,31,142,251,18,12309,269.0,372
chan,5,31,146,247,13,12314,260.0,465
chan,6,31,146,247,13,12314,260.0,558
chan,7,31,150,243,11,12316,254.0,651
chan,8,31,152,241,8,12319,249.0,744
chan,9,31,148,245,11,12316,256.0,837
chan,0,32,149,244,11,12316,255.0,0
chan,1,32,147,246,16,12311,262.0,96
chan,2,32,148,245,12,12315,257.0,192
chan,3,32,150,243,11,12316,254.0,288
chan,4,32,141,252,18,12309,270.0,384
chan,5,32,147,246,13,12314,259.0,480
chan,6,32,148,245,11,12316,256.0,576
chan,7,32,145,248,14,12313,262.0,672
chan,8,32,149,244,11,12316,255.0,768
chan,9,32,149,244,12,12315,256.0,864
chan,0,33,148,245,14,12313,259.0,0
chan,1,33,147,246,17,12310,263.0,99
chan,2,33,149,244,10,12317,254.0,198
chan,3,33,150,243,9,12318,252.0,297
chan,4,33,144,249,15,12312,264.0,396
chan,5,33,145,248,14,12313,262.0,495
chan,6,33,147,246,13,12314,259.0,594
chan,7,33,149,244,11,12316,255.0,693
chan,8,33,146,247,13,12314,260.0,792
chan,9,33,146,247,13,12314,260.0,891
chan,0,34,149,244,13,12314,257.0,0
chan,1,34,150,243,13,12314,256.0,102
chan,2,34,151,242,9,12318,251.0,204
chan,3,34,147,246,13,12314,259.0,306
chan,4,34,147,246,12,12315,258.0,408
chan,5,34,146,247,13,12314,260.0,510
chan,6,34,150,243,11,12316,254.0,612
chan,7,34,146,247,13,12314,260.0,714
chan,8,34,150,243,9,12318,252.0,816
chan,9,34,148,245,14,12313,259.0,918
chan,0,35,147,246,15,12312,261.0,0
chan,1,35,150,243,14,12313,257.0,105
chan,2,35,150,243,9,12318,252.0,210
chan,3,35,150,243,10,12317,253.0,315
chan,4,35,149,244,10,12317,254.0,420
chan,5,35,149,244,10,12317,254.0,525
chan,6,35,150,243,9,12318,252.0,630
chan,7,35,152,241,7,12320,248.0,735
chan,8,35,148,245,11,12316,256.0,840
chan,9,35,148,245,12,12315,257.0,945
chan,0,36,148,245,14,12313,259.0,0
chan,1,36,153,240,11,12316,251.0,108
chan,2,36,151,242,8,12319,250.0,216
chan,3,36,147,246,12,12315,258.0,324
chan,4,36,146,247,18,12309,265.0,432
chan,5,36,147,246,12,12315,258.0,540
chan,6,36,149,244,11,12316,255.0,648
chan,7,36,152,241,8,12319,249.0,756
chan,8,36,151,242,9,12318,251.0,864
chan,9,36,152,241,9,12318,250.0,972
chan,0,37,149,244,13,12314,257.0,0
chan,1,37,154,239,9,12318,248.0,111
chan,2,37,151,242,9,12318,251.0,222
chan,3,37,149,244,10,12317,254.0,333
chan,4,37,149,244,10,12317,254.0,444
chan,5,37,151,242,10,12317,252.0,555
chan,6,37,149,244,10,12317,254.0,666
chan,7,37,149,244,10,12317,254.0,777
chan,8,37,148,245,12,12315,257.0,888
chan,9,37,146,247,14,12313,261.0,999
chan,0,38,150,243,9,12318,252.0,0
chan,1,38,151,242,11,12316,253.0,114
chan,2,38,152,241,7,12320,248.0,228
chan,3,38,147,246,13,12314,259.0,342
chan,4,38,152,241,8,12319,249.0,456
chan,5,38,151,242,8,12319,250.0,570
chan,6,38,149,244,10,12317,254.0,684
chan,7,38,152,241,8,12319,249.0,798
chan,8,38,146,247,16,12311,263.0,912
chan,9,38,148,245,11,12316,256.0,1026
chan,0,39,150,243,9,12318,252.0,0
chan,1,39,150,243,9,12318,252.0,117
chan,2,39,154,239,5,12322,244.0,234
chan,3,39,146,247,15,12312,262.0,351
chan,4,39,152,241,8,12319,249.0,468
chan,5,39,148,245,11,12316,256.0,585
chan,6,39,150,243,9,12318,252.0,702
chan,7,39,150,243,10,12317,253.0,819
chan,8,39,150,243,11,12316,254.0,936
chan,9,39,150,243,9,12318,252.0,1053
chan,0,4,138,255,56,12271,311.0,0
chan,1,4,120,273,71,12256,344.0,12
chan,2,4,109,284,65,12262,349.0,24
chan,3,4,101,292,78,12249,370.0,36
chan,4,4,118,275,47,12280,322.0,48
chan,5,4,116,277,64,12263,341.0,60
chan,6,4,117,276,69,12258,345.0,72
chan,7,4,118,275,43,12284,318.0,84
chan,8,4,113,280,63,12264,343.0,96
chan,9,4,111,282,63,12264,345.0,108
chan,0,40,150,243,9,12318,252.0,0
chan,1,40,150,243,10,12317,253.0,120
chan,2,40,154,239,5,12322,244.0,240
chan,3,40,148,245,12,12315,257.0,360
chan,4,40,152,241,8,12319,249.0,480
chan,5,40,150,243,10,12317,253.0,600
chan,6,40,151,242,8,12319,250.0,720
chan,7,40,150,243,11,12316,254.0,840
chan,8,40,151,242,10,12317,252.0,960
chan,9,40,147,246,12,12315,258.0,1080
chan,0,41,151,242,8,12319,250.0,0
chan,1,41,152,241,8,12319,249.0,123
chan,2,41,153,240,6,12321,246.0,246
chan,3,41,145,248,14,12313,262.0,369
chan,4,41,151,242,8,12319,250.0,492
chan,5,41,154,239,6,12321,245.0,615
chan,6,41,153,240,6,12321,246.0,738
chan,7,41,151,242,8,12319,250.0,861
chan,8,41,150,243,12,12315,255.0,984
chan,9,41,147,246,15,12312,261.0,1107
chan,0,42,151,242,8,12319,250.0,0
chan,1,42,151,242,8,12319,250.0,126
chan,2,42,155,238,7,12320,245.0,252
chan,3,42,149,244,10,12317,254.0,378
chan,4,42,151,242,8,12319,250.0,504
chan,5,42,154,239,5,12322,244.0,630
chan,6,42,153,240,6,12321,246.0,756
chan,7,42,149,244,11,12316,255.0,882
chan,8,42,149,244,11,12316,255.0,1008
chan,9,42,151,242,10,12317,252.0,1134
chan,0,43,153,240,8,12319,248.0,0
chan,1,43,149,244,10,12317,254.0,129
chan,2,43,153,240,8,12319,248.0,258
chan,3,43,148,245,11,12316,256.0,387
chan,4,43,151,242,8,12319,250.0,516
chan,5,43,153,240,6,12321,246.0,645
chan,6,43,153,240,6,12321,246.0,774
chan,7,43,149,244,11,12316,255.0,903
chan,8,43,151,242,8,12319,250.0,1032
chan,9,43,148,245,11,12316,256.0,1161
chan,0,44,153,240,6,12321,246.0,0
chan,1,44,149,244,10,12317,254.0,132
chan,2,44,154,239,7,12320,246.0,264
chan,3,44,149,244,10,12317,254.0,396
chan,4,44,150,243,9,12318,252.0,528
chan,5,44,151,242,9,12318,251.0,660
chan,6,44,154,239,5,12322,244.0,792
chan,7,44,150,243,11,12316,254.0,924
chan,8,44,151,242,8,12319,250.0,1056
chan,9,44,152,241,7,12320,248.0,1188
chan,0,45,153,240,6,12321,246.0,0
chan,1,45,149,244,10,12317,254.0,135
chan,2,45,152,241,8,12319,249.0,270
chan,3,45,149,244,10,12317,254.0,405
chan,4,45,150,243,9,12318,252.0,540
chan,5,45,150,243,9,12318,252.0,675
chan,6,45,151,242,8,12319,250.0,810
chan,7,45,153,240,7,12320,247.0,945
chan,8,45,150,243,9,12318,252.0,1080
chan,9,45,152,241,7,12320,248.0,1215
chan,0,46,152,241,7,12320,248.0,0
chan,1,46,151,242,9,12318,251.0,138
chan,2,46,151,242,8,12319,250.0,276
chan,3,46,149,244,11,12316,255.0,414
chan,4,46,152,241,7,12320,248.0,552
chan,5,46,153,240,6,12321,246.0,690
chan,6,46,151,242,8,12319,250.0,828
chan,7,46,151,242,8,12319,250.0,966
chan,8,46,149,244,11,12316,255.0,1104
chan,9,46,151,242,8,12319,250.0,1242
chan,0,47,152,241,7,12320,248.0,0
chan,1,47,150,243,9,12318,252.0,141
chan,2,47,154,239,6,12321,245.0,282
chan,3,47,151,242,9,12318,251.0,423
chan,4,47,152,241,7,12320,248.0,564
chan,5,47,155,238,4,12323,242.0,705
chan,6,47,151,242,8,12319,250.0,846
chan,7,47,151,242,10,12317,252.0,987
chan,8,47,151,242,10,12317,252.0,1128
chan,9,47,150,243,9,12318,252.0,1269
chan,0,48,152,241,9,12318,250.0,0
chan,1,48,151,242,9,12318,251.0,144
chan,2,48,154,239,6,12321,245.0,288
chan,3,48,152,241,7,12320,248.0,432
chan,4,48,154,239,5,12322,244.0,576
chan,5,48,155,238,4,12323,242.0,720
chan,6,48,151,242,8,12319,250.0,864
chan,7,48,149,244,10,12317,254.0,1008
chan,8,48,151,242,8,12319,250.0,1152
chan,9,48,149,244,10,12317,254.0,1296
chan,0,49,152,241,7,12320,248.0,0
chan,1,49,151,242,8,12319,250.0,147
chan,2,49,153,240,7,12320,247.0,294
chan,3,49,154,239,6,12321,245.0,441
chan,4,49,153,240,6,12321,246.0,588
chan,5,49,154,239,5,12322,244.0,735
chan,6,49,152,241,7,12320,248.0,882
chan,7,49,152,241,7,12320,248.0,1029
chan,8,49,153,240,6,12321,246.0,1176
chan,9,49,149,244,10,12317,254.0,1323
chan,0,5,139,254,58,12269,312.0,0
chan,1,5,134,259,58,12269,317.0,15
chan,2,5,100,293,78,12249,371.0,30
chan,3,5,130,263,52,12275,315.0,45
chan,4,5,124,269,65,12262,334.0,60
chan,5,5,113,280,76,12251,356.0,75
chan,6,5,119,274,69,12258,343.0,90
chan,7,5,123,270,70,12257,340.0,105
chan,8,5,118,275,64,12263,339.0,120
chan,9,5,104,289,60,12267,349.0,135
chan,0,50,152,241,7,12320,248.0,0
chan,1,50,152,241,7,12320,248.0,150
chan,2,50,154,239,5,12322,244.0,300
chan,3,50,155,238,5,12322,243.0,450
chan,4,50,153,240,6,12321,246.0,600
chan,5,50,153,240,6,12321,246.0,750
chan,6,50,152,241,8,12319,249.0,900
chan,7,50,148,245,11,12316,256.0,1050
chan,8,50,153,240,6,12321,246.0,1200
chan,9,50,153,240,6,12321,246.0,1350
chan,0,6,129,264,62,12265,326.0,0
chan,1,6,125,268,66,12261,334.0,18
chan,2,6,117,276,68,12259,344.0,36
chan,3,6,129,264,50,12277,314.0,54
chan,4,6,123,270,73,12254,343.0,72
chan,5,6,126,267,62,12265,329.0,90
chan,6,6,113,280,63,12264,343.0,108
chan,7,6,132,261,51,12276,312.0,126
chan,8,6,124,269,61,12266,330.0,144
chan,9,6,125,268,64,12263,332.0,162
chan,0,7,136,257,51,12276,308.0,0
chan,1,7,115,278,62,12265,340.0,21
chan,2,7,130,263,50,12277,313.0,42
chan,3,7,127,266,59,12268,325.0,63
chan,4,7,120,273,60,12267,333.0,84
chan,5,7,119,274,62,12265,336.0,105
chan,6,7,123,270,54,12273,324.0,126
chan,7,7,126,267,60,12267,327.0,147
chan,8,7,130,263,77,12250,340.0,168
chan,9,7,125,268,63,12264,331.0,189
chan,0,8,139,254,52,12275,306.0,0
chan,1,8,112,281,69,12258,350.0,24
chan,2,8,138,255,45,12282,300.0,48
chan,3,8,130,263,56,12271,319.0,72
chan,4,8,131,262,59,12268,321.0,96
chan,5,8,130,263,44,12283,307.0,120
chan,6,8,130,263,45,12282,308.0,144
chan,7,8,127,266,66,12261,332.0,168
chan,8,8,127,266,53,12274,319.0,192
chan,9,8,123,270,65,12262,335.0,216
chan,0,9,139,254,50,12277,304.0,0
chan,1,9,123,270,67,12260,337.0,27
chan,2,9,130,263,49,12278,312.0,54
chan,3,9,123,270,62,12265,332.0,81
chan,4,9,118,275,64,12263,339.0,108
chan,5,9,123,270,61,12266,331.0,135
chan,6,9,129,264,53,12274,317.0,162
chan,7,9,127,266,52,12275,318.0,189
chan,8,9,122,271,58,12269,329.0,216
chan,9,9,132,261,56,12271,317.0,243
