numlinks,prob_rewire,graphtype,numgraphs,numnodes,trim,jump,startX,numx,jumptype,irttype,irt_weight,beta,rcutoff,recorddir,startGraph,prune_limit,other_limit,triangle_limit,followtype,numedges,graph_seed,x_seed,truegraph,ll_tg,method,cost,ll,time,bestgraph,hit,miss,fa,cr
6,0.3,steyvers,5,50,0.7,0.0,stationary,5,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,random,190,1,1,:q_O?K?AA_?OOM?@@?ocCECAo?GQ?AA@ggWN?@?osKIHDOO[KGDBoOSOKF__pcGGDBOpGsb?@@OomKHHoOOyAAB@p`AABECGGOIV_bACCEGGdg?CaU_?_gWUR_@pHYACBBP{CGEECipgvAFOo_SKNaAbXqACA`rp}CKGER{K_VNhW?GGDHO?HD?b_?_oaAAIgWWomWROq@|VCAbsSSwdSpOqySZMOO`^,-434.804417027,uinvite,150.0,-295.66883603,0:00:08.448118,:q_O?KOCBb_W?GFD_?w?KIIe_?{EGEBr@{GLBECWgmKHHrgwkdKFcAsCGVdBA{KbPIdgOSpHaaWGSKQ_Db[WjAAAaCOQZMFg_[QXNVwW{_]No?e@FABA@iICTJGWgog\RR@h?mjfeSS?E[NhWqyCILfC[KGVN^,85,105,45,990
6,0.3,steyvers,5,50,0.7,0.0,stationary,5,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,random,184,2,2,:q_O?K?AA_?OOM?@@?ocCCBAOOWUCBAo?OOJ?@`?gWN?@?ogY?AAag?KGKa@PGoZDCa`[?KIEO_Wi?@A@W?WSK``@_u?IGO?WOKIGOOOiCLFCw?OIHFO__S\@@Ag_ogWaAapeCNaeW?KTBDcAXYELIFGos[QIFG@?jA@``XAGDOO@KKMIOhWWSYRJO@P@HA@`hhQEEGGy@THKIFCSKGMIGwWV,-445.354066924,uinvite,161.0,-310.735284841,0:00:10.491445,:q`?WKS?A_pOsKIE_?ocYCB_OG{kWM_biOCGD_@`?gWO`b@gy`EDCGGMML_?__Sd?A@PsCCEDP@cOOTJRwheUOdcAsOi[eBPpi?BBCAhuCBA@byDHCAcCC?QXOYPOslIFcAiQOLGiXiIYNIIyi`SliFCQqAMGdJ~,77,107,54,987
6,0.3,steyvers,5,50,0.7,0.0,stationary,5,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,random,172,3,6,:q_O?K?AA_?OOM?@@?oc?ABAo?OSL??_g?GL@@AGOWNFCagGKIEBoOkC\?@`?ou?DCOOW_`ABo?_s`DFBwWshFCbGOOLCAbQD?d@A`wWScUaEWGKIEGO?OmEDDBbs[OHIP_wc|S_bwh?k]aCB@cz@CCbcOYOROOg[v?@`PqAACKEWWs_]_?OOO`?JGS[?cZNHGx]GDBAQ@F,-409.796332598,uinvite,139.0,-293.333738061,0:00:18.659301,:qa?wcECDc_osCCBCPwK?IJ_`XcOKL_ApsKKP`@w?Q[N_?phQAFCapcWRDGOQS[ZA@ejoSKIIo@KKIMJFgw_XHDbBtQ^FEBQ@XFOHFX@qrDBbBY\P?FGGGOoXRRQ@[s]`@@xCn?PoaPWu]QPq|CiaQi^,79,93,46,1007
6,0.3,steyvers,5,50,0.7,0.0,stationary,5,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,random,182,7,7,:q_O?K?AA_?OOM?@@?ocGEC___WY?@A@OsCEEBoOg[RA@`_{?CBAo?_[VBBAG?CQK_?Ok?QK_?OsOKFHO`xECDEBqK?CT__a@IAKFoOWe?GKO?OKGGLO?GKGD_?OpM]W__gGG`??`@@UIPJEgPUMHFCgWOWZa@POqCKGdcKOMJEppPDHCA`bXqMJEo?__ud`@`Gkd@OP?gWx@BCayQkYMg^,-451.411941744,uinvite,162.0,-308.136026054,0:00:14.356459,:qa_?S[F?A`gWWN@Aoo_YJFDopC[QL_o_s?AOeR@xE]PioOPAn@ADwHWp?@A@_u?BAAP`A?@BO`xaAA`@@x?d\acQpizFaA@_wvABA`XSy]Oo`AESLbgccKGEBcbaHJJ_A@`CiZaB@xHPDOOo_kWPQjG?XHULG^,76,106,56,987
6,0.3,steyvers,5,50,0.7,0.0,stationary,5,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,random,174,8,8,:q_O?K?AA_?OOM?@@?oc?ED`@g_SL?A@g?CCB_?OOY?A@`PS?IHDo`[_X?AapkCGD_?OPECMcBG?GUMGO?GGGQacWoeEIECw_slLJEgOOIKGq``Ox?@CGOOIEGo?GGlBDEWxaACGdb{?CCAdcC?aQJO?_Sk^`abKOZBDESK?GEEo?O}CBDDBkGEDMp@Gsp?@AR`|H?@DW?wio,-418.157208361,uinvite,140.0,-294.46608192,0:00:13.662179,:q_OGCABD`@g_YH@_`gWSKI__p?kXFDq@_yULaaHPECMcP`pA?ABcghEKH`aqkCbLIEgGOn[`BACGKKHO_kKSXbeG`CkZNFw_S[UMO?_WcYOoAHWmYNqbKKYekgW_WQWORq@`@IIDRs?CBAbRkcZ?A`pHqeTNIxqR,85,89,51,1000
6,0.3,steyvers,5,50,0.7,0.0,stationary,6,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,random,190,1,1,:q_O?K?AA_?OOM?@@?ocCECAo?GQ?AA@ggWN?@?osKIHDOO[KGDBoOSOKF__pcGGDBOpGsb?@@OomKHHoOOyAAB@p`AABECGGOIV_bACCEGGdg?CaU_?_gWUR_@pHYACBBP{CGEECipgvAFOo_SKNaAbXqACA`rp}CKGER{K_VNhW?GGDHO?HD?b_?_oaAAIgWWomWROq@|VCAbsSSwdSpOqySZMOO`^,-519.664358022,uinvite,144.0,-378.06574677,0:00:16.744734,:q_O?KICBb_W?GFDBO?[?EDDROwiBCB@x_}CDBOpGob?AapkWQRfPpWodKFcAsCGVdBA{Kb@ACQhYCDKQQXYADCegGWYQNOApmCEIfw_WSOaARXo|CBaRHyOVNopx?{^_@?hIa_Po_o_ZAIdcKSWSMfcsoYOJixxdD?@fByUIESjgOgwb``Axz,99,91,53,982
6,0.3,steyvers,5,50,0.7,0.0,stationary,6,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,random,172,2,4,:q_O?K?AA_?OOM?@@?oc?GD_?__YAA@`G?GGG`OOOSR?@@G?GN@@AGOSKGaBW?GGJ_?oocb@@aP_yCCEo_W[_P_?__YADDbg_WnAA@p{SOHEOa{iWPHDh`iCBBaQSGGEEdW?CEEaBW?Oz@Aaq{?IFJOOOaIEDhW?xH?BhW__[XNrQ@UADBCAK_QQLFwGKL?FIH@G~?@ArQ^,-521.86144736,uinvite,140.0,-396.902385502,0:00:20.076499,:qa??GI?CaO_sIAACQoKGHEBo__aCDBA@OqZ?@SoGkWMepp_{_P_@`pCd?Aa@[KKKaBwgcXVdO@`GiUcEgOKMQHo_goZBBRQAA_\_dr[CKUKrbQMCDBAqyUac_HWW_QUSrQ@dJJGdSIQQYNoOWpAe_BaHTPGHFW?cUYL~,84,88,52,1001
6,0.3,steyvers,5,50,0.7,0.0,stationary,6,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,random,172,5,5,:q_O?K?AA_?OOM?@@?oc?B??`W?CCB___[CCCCOOOOT@DOOWe?@BoPKCQL_?ogcZ?CAPkCQN__`?kX?BA`hA?CBdW_[l@EcG?WSU_?Ps?GFJEWPWnAGCqdWx@IeBkCe\_?ohCj@CApc?ACAaAKCCJERwGKQL_ascCQW`Asa]m[NOBHmAHFcA[?qj_apaI?@FO?xWm]_acQ^,-495.266314774,uinvite,133.0,-378.368283632,0:00:19.648228,:q`_WgGF??_gCCCB``HCGGI_o?GKRFcoPOuIHFO?G_QL`AWO_X?BO?g[jDBuO?OKWfO?_[kXLRA{G_RIVphSp@HdRkSaTLFxOkhAA`bK_SYfdRkKIHEbaCkg\NuBy]AcRtr`y?CKewG{cRaCd[WUKPO?OW[l_Dbq}MIDcqa\\,89,83,50,1003
6,0.3,steyvers,5,50,0.7,0.0,stationary,6,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,random,184,6,6,:q_O?K?AA_?OOM?@@?ocCED_?O_Y?@@`G?CGD_?_WU?BAoOOi?@AaW?CKF`@`SKIJ``OpAKLGOOOSMGCoOXMIHHp@[?GECoO_SMHEoOOq?@BBg?CdBDcASCCHLO?WcYSLOohA?ENFw?GIW_`@HyADBpQ[CINHDw?cmWPQQyY]QLO?[KGGHo_o|PBAa@H[p@AbRiqKLHFDC?IHIgcs?K]__oo~,-539.379380895,uinvite,170.0,-388.104651099,0:00:19.141589,:q_OGKCFAAPWcCN?APPCMTG_@_{GSK``PcC\EEcGo[P?EcGGgfCDbwocbAAAPhSlAEEGGS[S_cgGW`ACbg?KYMIEBSKGOGo_xQCVKFwOO[\NGGxCe\bgwhuCJEDr@uIHJhiPhJ?BCWWOOaPp`xGeYOOp?gm^PiWOTXLMGDC?IHLGg?KKLURqHOqh,85,99,71,970
6,0.3,steyvers,5,50,0.7,0.0,stationary,6,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,random,180,7,7,:q_O?K?AA_?OOM?@@?oc?CCAo?GGF@Bo?OOJ?B@pK[PFCO_WOR??__WU?AA@`KGECCo@Gs^?CA`[?EDGcgOKZIHCwGOKN_a@[?AAGQqSkcV_?ohMAJJeg?cf?@?psCKFFo?WSeZaaPpKv@FCsCGGEDFwOOSMHoQ{?YNHp`G|LCBAaq]]PRo_WOu_dCakC~?HesKSY\Ro@o|LCBBbYAYN,-522.612450807,uinvite,151.0,-384.522486146,0:00:25.214032,:q`?W?EI??`GOU?@`o__UKHbaHCQ?BAbY?[ZDBAW__TABOpkg[R`BP{CVABBQCscVcO?kGmY_aQ[GEFEfWGWMZ``ApgvDCp`GweSOOPPY?AAA`pKgUOoBS?KLFcXG|EeaCAp`Eego_WOYOLtWGG~RLgGhu?BFfgWOSMHesAiKm,85,95,56,989
