numlinks,prob_rewire,graphtype,numgraphs,numnodes,trim,jump,startX,numx,jumptype,irttype,irt_weight,beta,rcutoff,recorddir,startGraph,prune_limit,other_limit,triangle_limit,followtype,numedges,graph_seed,x_seed,truegraph,ll_tg,method,cost,ll,time,bestgraph,hit,miss,fa,cr
6,0.3,steyvers,5,50,0.7,0.0,stationary,11,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,180,3,3,:q_O?K?AA_?OOM?@@?oc?AA@o?GGJ?@@w?CCFCP?g[R?BO__SKH___WqABBaG?[\FFO?OcZ?BaQKGQPHOAHI?BGcgGWj@@@_wcVFCCG?CCCcCGGKMN_?_pm?AKoOOKMIa`aSKKU__pxAAFLoQCCCDFoo_W|?@@@OqQPHCwg_QNKEx@Gi\ba@PCfAADbqQMNLiICOXBABSS|Ok___Wwud,-914.852167967,uinvite_irt,109.0,-829.623001857,0:07:04.038082,:q`?G?CD??_wGQF??_g?GN?@@PCOIFCr?GOIH`?o_qAFCrgwc\ECbW?SMGGo`HCdPHO?XGh@BCakCIFCAq[[ONGDw?GMGEDWxAABBO?OY?AKoowg[SKewGSKQ``as?ABEbqC?AFIegGKOMGFgGS]Z```py?ADB@{WOHGdWg_]PKEgO_cTQIGw_SOHiGOOcUNHGGcvOOp?gyCBABSQU]k___WxJ,127,53,56,989
6,0.3,steyvers,5,50,0.7,0.0,stationary,11,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,180,4,4,:q_O?K?AA_?OOM?@@?ocGED_`?kCNCAo_WSLCAoOWUAB_?OWWZ@@?pWqGJ_?_WWSN``OsCGDCOOOSOL`@?g[WQ_CWGS[PaCG_S^@A@WGk]PKp?w_j??a`{OWPHOpPEG[``PSCiXacbs?CHHeRSKWRIESKG]Za@PAUECEdrkOSPIo`xlLDIeb`yACCFI@aECIeRcK]TNHX`KqnebqP|An,-908.250616421,uinvite_irt,103.0,-818.559548356,0:09:31.567741,:q_O?KO?B__ocGED_`W{OJBBOO_UJB_?__SKL``G_m?EDB@{KT@AaGGSUKEcwOOMKHO?XEABFCW`AMN____UAJFeW_[j??_oosbCGcgWWSPLo_`qIFIDWG]IQPO?PKqYLfh`KgXNGWO{vCA``@]EHEdrkOSNIdwO{vDLFBqeAGFeRa@DOKHtL_w_Qopg{i]QjgWoeXQIDY}YNHFsI~,127,53,50,995
6,0.3,steyvers,5,50,0.7,0.0,stationary,11,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,170,5,5,:q_O?K?AA_?OOM?@@?ocCCBAO_cGH@@@?s?CCA`wOWRA@aW?GEC_`?ge?ADO_WSKK_?psGIP`?ogiQKFO_[CMGDO?g[QM_`PhCjAAAg_[nBFEGWWQLKo`GqMIHdgw_SLFOOOUcW_@POu_RJoOWWRVPo?kgY^aAPpCnAOPp?gY^aAq`ozEGO_`W~@@CBCHTFDFgwoe_Ujn,-933.447448113,uinvite_irt,126.0,-842.283238401,0:09:23.186654,:q_OG?E@?@oOOQCB`@gOKGE_?OOQCFCo_[?GF__oge@@BBG?g[NfCWGGEDcbG[CP??`pGw`?AbWwg]ReEX_waW`@`GkYMKoOOSQJEPpPKkX_@p?g[T___lGpDEpPXKn@@`_wcWNOTs[CEDaBQho~HEBaH[tA@``pGy_cApk[USMFRyYIEGFScCCCJFwGG_RKO_hdTRMfgWOMNGCqpl?bUjn,113,57,69,986
6,0.3,steyvers,5,50,0.7,0.0,stationary,12,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,190,1,1,:q_O?K?AA_?OOM?@@?ocCECAo?GQ?AA@ggWN?@?osKIHDOO[KGDBoOSOKF__pcGGDBOpGsb?@@OomKHHoOOyAAB@p`AABECGGOIV_bACCEGGdg?CaU_?_gWUR_@pHYACBBP{CGEECipgvAFOo_SKNaAbXqACA`rp}CKGER{K_VNhW?GGDHO?HD?b_?_oaAAIgWWomWROq@|VCAbsSSwdSpOqySZMOO`^,-993.613798373,uinvite_irt,101.0,-898.62710806,0:07:24.027936,:q`??K?D??__[IED_`G?GFDB@wOM?BA``SMNGa@_{KWN___gWZBCbQK?CDDbWocf@@BgGWMKGOp`AACJoP`]EP_?O`Cl?DeHHKl@CbQxiACBBAPyMZ`@`pUGDBA`xeGHDErcOIFCbPp_s]NsBH}EOJfsQU?BA@P@GpBGgC[?CCBAGGGETLGWgogVROp_s_^RIxyIIECfCieIEBiTsgxBADrqb,136,54,47,988
6,0.3,steyvers,5,50,0.7,0.0,stationary,12,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,178,2,2,:q_O?K?AA_?OOM?@@?ocKGD_?OWOJ??__{GMG_?O_SL?@AG?GN?@`@SGECAagWOIEDO?GKMK`bP{CECB@w?CGDFoo_WTA@`Po}OH_`P?yADBBqc_QUjEWWw_PIo_WORMFdwGwnFGOOX?~??bw?GcW_?P{_q[_?`_xDGKFgxGeS__p`}IEFdG@WnUKfGG[[NkegOS]Zab`|WqYcedjB,-986.611058607,uinvite_irt,114.0,-893.390198891,0:06:12.042717,:q_OWS?FAAOo_UCBAO?W]MGa@g?]?FCO?GOTA@ago[T??_pOo\A@`pg}EDBA@PA?CA``SOKI``OwyMGCoOW_WMa`_w{cScAQtYEOGdWOMIVaba{[WObba@}?@@a@xKp?@aaS?AKjeRc?CKFUBHo|FHCq`|D@@bByA?@Acrc?GUJrapcx@CBaPxRGKegO{oZ_`Po}kXLIxHWqYUkN,120,58,56,991
6,0.3,steyvers,5,50,0.7,0.0,stationary,12,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,175,3,3,:q_O?K?AA_?OOM?@@?oc?ABAo?OOL?@@?sCIG_@_{CED___W]CDBOo{CEF`@PCGKKFo@_yEDFo?WWV@BaGW[\DB@p@EAH_A@hE?HDbrCOIECdW?sbCA`h?sbBA@``U?DLo?Ok^A@bAkWMIIo?o\FCA`bkCEFHegg[Y\aBAk?p@BbqKWWMIHgGKGDGopXiEKIggG[SVdCbQ@BbQ^,-1003.55583022,uinvite_irt,102.0,-920.105586988,0:08:44.719581,:q_Oo?IAA_?_c?AD_?_c?CBAOOgaN@@o?WOIF`@?s?NBba@KGIECb@k?KFEBgWSSN_?p[GMH``psOIEGoPK?IGEcWocUNKEW?OIECdAk?SLa`_{?CGEcWOKGEFSQXOn?@@@W{rA@a@_w]T_`p?gi^b@qy@FDBABkKMNHegOWMLMtR[?oYQOOw{bKFDCsKIP`ar{KWTROOwg]VdCaXh@NPhN,127,48,54,996
6,0.3,steyvers,5,50,0.7,0.0,stationary,12,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,191,4,4,:q_O?K?AA_?OOM?@@?ocCCC_?O[CCDBO?WOJBA@pKCEDBaW_SR??`?kSOLaa@sGEGDbwGGGD_`?guCHEBwGKIHaa@{SWR__o_}IHDbqsS^MIdwgcUW``QcOUSKRahi?IDeG?KMIIPPxeAFCBQPQAACdH@Gga_?ogoj@@BcQQABChGGxCc`@?ggnCDcQyaABIGccCMJPOOg[_ZdcBh|XBAcQaHPJMfw_ol,-986.396128497,uinvite_irt,106.0,-897.831987799,0:08:11.779044,:q`??KOAA_?OSCCB_?WOY?BAAGGKGFCo?GKGFCp?g[R?@aH?u\BBa@[CCBA@`SCGDFO_Wo^@A@OoaOJabA[OMGFdHGkYNJPP{S[TJqPXaCBApA`a[TLO@OkWZ_@@POiVaeX?wd@@AQcCOQIGg?KIKIo`qHH@@a@HDH@@HGOgcVaAaQaESPOP[CEGLoa@_y^USSQPOjdfRyaGKJ^,129,62,44,990
6,0.3,steyvers,5,50,0.7,0.0,stationary,12,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,187,5,5,:q_O?K?AA_?OOM?@@?oc?ABA@W?CL??`_{?ABAowGOIEBaG?GEC`?ocSKFCBG?CF??`Owe?ECB@{KWM__ohAEFDcwGK_RIP?gcj?BBAK?ADBAGH?fDDeWgWMMaa@pGvCAaq`iASLPPXgzAA@PcSM[`CQP]CJGEBskq\_@Q@KrSJO?WOIJ_?__WfDDdBU@MgbAASKURIOOX\NDJEc{CMHPpQqyEJU^,-1015.56560467,uinvite_irt,123.0,-919.708249504,0:08:08.056134,:q`?WC?B?@?w?GED_?W?Y?@@`OoaCBAOO_SL?@@@[GECApp?qKK_?OOSOH_@P?}WM``P?w`?@?owmECGCqc?IHIooo_WNGo?oc`@CCqkSUNJEWgWMMIQ@pGvCCawHOiYcAqpgzCAb@gyhAGcgOk_SIeHXcz?GCqhegTNO?OKGUJhWOWnDBAqpgx_RiGpCcddcaXOoe__p?s]VLHwhSk\NHwG[Q^PpA@CkeUjgWlX,130,57,66,972
6,0.3,steyvers,5,50,0.7,0.0,stationary,13,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,190,1,1,:q_O?K?AA_?OOM?@@?ocCECAo?GQ?AA@ggWN?@?osKIHDOO[KGDBoOSOKF__pcGGDBOpGsb?@@OomKHHoOOyAAB@p`AABECGGOIV_bACCEGGdg?CaU_?_gWUR_@pHYACBBP{CGEECipgvAFOo_SKNaAbXqACA`rp}CKGER{K_VNhW?GGDHO?HD?b_?_oaAAIgWWomWROq@|VCAbsSSwdSpOqySZMOO`^,-1068.31945779,uinvite_irt,98.0,-975.414958132,0:08:35.890309,:q`??K?D??__[IED_`G?GFDB@w?MIEDOwW]]CB@wWo^AA``kKQLGo?OSUL_@`HMAAFOOo[WO_ap`?l@ADwGonBGo?GOaU_ArCcl@CdrSCGEECbs[vABBakOIEDBw_gu[NP?g[QLFEBp}_X`cByHJ?@@?g_cW__qI@F?@@?oaAAIecKSKKJeCsKWOJfsqm]XPPOppIhb@tIyCIMOo`[{g,135,55,43,992
6,0.3,steyvers,5,50,0.7,0.0,stationary,13,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,182,2,2,:q_O?K?AA_?OOM?@@?oc?AA@o?GGFAA`_{?AD___WU?GCoOO]?@@?wOSXGDBg?CD@AAPcCCECO_go\AABAK?AAHPP`MOIFQ`p]?BBCAkOKLcB`{KGEBbWOWd@@@ppYCPIOppMWMKOOPOt??aBHq?D___g{p@Drax`Ad_AwO_SMQo`xK|MHdAqEIMLfc{o[PfBqx`Wla@RyIKVLgtKCCNKI^,-1058.292786,uinvite_irt,107.0,-975.008828608,0:06:19.349996,:q_Oo?ICB_?OOQ?@@?w?CCB`@OsUABcAWGGMHDOOWQJIDbg?GV@AAPcWPDEBgWOWP_?PxIfIDbhOw]V``a@UGDBBXo}ECBa@gwbQbb`x?lA@dGWwfKKOO`CeSMfwxGq[NQP`?rAAaBC_UNGGHp[u`Qo@[_SdRHwOO]RNRaXOk`RoPp[ufeCRp|NMJjWgcaSNpcY\R@@BrAV,123,59,48,995
6,0.3,steyvers,5,50,0.7,0.0,stationary,13,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,177,3,3,:q_O?K?AA_?OOM?@@?oc?J?A`g?GJ?A`_{?IEBo_gWN@@@P?iIEBag?SKH`@G?SP??_`Gs`DCBwOOMKEbg?_`@@?o`EIEHpP@I?DDbWggYPa``hKpAABqSO]QLpPXMCDBarCWOMHO__}?FEO_wws\bcrKCSROoohU?KOhGo_[QNps[?URNPpaEKWMiWoc{aSPSk?M^Tq@p|NdUoPV,-1086.82576741,uinvite_irt,102.0,-1000.64781757,0:08:12.817375,:q_Oo?E?@@?w?CH?A@WsGJ?A@Oo]IE`@Oo[P??__waQIDqPOu_DBBW?CCCCbPsSPA@`@gyOO``AKSKMGCxGkcU_@P?kZDCAaKSKLHeGO{dNHEwg[cRLOo_[UMLp`?wnAFfBs?SK`@p`_s\bcrK?AIOoohCjHEGScWOKFFB{GMR_@pXK{ebbCIYMWMqPx?{^PIJyU?DBbbymOMNh{iuAIT^,127,50,52,996
6,0.3,steyvers,5,50,0.7,0.0,stationary,13,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,175,4,4,:q_O?K?AA_?OOM?@@?ocCCD_@Os?CCAp?g[P@@@OsSKI_?OWUAAAagga?BEO_W}?@@bqCGMN`@@KGQM``P@?f?@`P{OMP_BqsGSLabWG[]UKOo_ScSbA@_skY_CQPmOL_?P?grDDArk?AGCdbS_h??b@{?AJIpPYUAJQpp{?AGeCAIaIJEeSCCWNQRqpmCHFDIpk|DDbRIAIGV^,-1074.8019723,uinvite_irt,96.0,-1002.92007022,0:06:50.513783,:q`??K?AA_?OOMCC`?w?KL?Ao_{CIEaaPS?ED__`SSPBBbGWo^??_p{GMNa@pGuQMGQ@h?fA@`?gW]Qa@qK?]OJO_ogf?AbWHCkWa@P`GgTKp`_s_ULO?hCcWLpPk_SXMfw_WOIDdRk?AGCdh@Q?@EBw?ki\OHGgk}ddcqqPJFFoOw_o\Qpp`?iVOPPWt@@EBscS]UKER[GQMIEX@WvDDAphd?`TpPAz,134,41,55,995
6,0.3,steyvers,5,50,0.7,0.0,stationary,13,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,172,5,5,:q_O?K?AA_?OOM?@@?ocCCBAoOWOLCB@wGGIE_`?kCCBCoOOKSJ``_wqGEBaGGGECApOo[V@@`W_SQOGo_xAABccAKKUKba@sCEDFp`sGOHEo`GstFCARKKQLFO`Guq[````i?@@R@hgu]_`@gw`FCFxXICBEOO_gU`bEWOdDBEGCsGKTLExIHRGKfGGKINaBaAMQLPOOhV,-1101.09398101,uinvite_irt,107.0,-1018.9896941,0:06:14.631588,:q`??KOD??_wOKJCBOo_]ABBO?GOR@@?wGGTCB@pcWMIDo_WOJ@A`pSKIJa`qK[`@@qQCKUKEq@sS]OIP`sWOH`APhCtEBaBK[QLFEwOcYYkfGOWOIEBW?CVADb@g{mYLfRsOYMGQ@Kwc_`ap`yAGDAsIMKX`AWWOWUOHgOWiZSqSQemXMO?Wka_UOO_S[OPrQhxChUOOhT\,118,54,53,1000
6,0.3,steyvers,5,50,0.7,0.0,stationary,14,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,190,1,1,:q_O?K?AA_?OOM?@@?ocCECAo?GQ?AA@ggWN?@?osKIHDOO[KGDBoOSOKF__pcGGDBOpGsb?@@OomKHHoOOyAAB@p`AABECGGOIV_bACCEGGdg?CaU_?_gWUR_@pHYACBBP{CGEECipgvAFOo_SKNaAbXqACA`rp}CKGER{K_VNhW?GGDHO?HD?b_?_oaAAIgWWomWROq@|VCAbsSSwdSpOqySZMOO`^,-1157.5295097,uinvite_irt,91.0,-1074.72951269,0:07:01.564208,:q`??K?D??__[IED_`G?GEDa`_{?CBA@g?SKI`@gW]]CB@wWo^AA``kKQKEcW?GIJEpOocf@@BgGWMKGCgGkWO_`?h]AKGDwW_b??`AHY?DDo@HGf@CdrSCGEEBaPykZ`@?owiY``?gYGZMFg_SMHEeBp}COKoq@[}aQo?OOIGHEG?Ca_Po?OOKG__ahhBDEDssKWONhd[{qa``RaTREJITsgx@@`A~,143,47,44,991
6,0.3,steyvers,5,50,0.7,0.0,stationary,14,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,174,2,2,:q_O?K?AA_?OOM?@@?oc?CB_?OOM?@@?o{KNACOpK?ABA@WwcV??bGGKGDCQpkKQL`bQKGEFDBwOWQJHqQKCP@CBq[?AFFDw?GGKbaqcGWXbbg?GH@@`p@M?DBBGHYAGEBbk_f@CEG?KIKFoPptB??_`@MEHGdWOKW^`?pcqADCB@sCIK_a@ptJ?@@Cs?WMRJg?CQLKO?hlQj,-1193.70040626,uinvite_irt,100.0,-1115.31420358,0:07:40.842133,:q_OGGI?@@?w?CH?@O_[CCCBoo{IEGCo?GKGDbaP[[X@@?o_[PGDbWWe?FGo_w}KFCaa[cb@COPxKl?Bb`x]?AABGOkhAEEWO[[PeOOWWMGKEg?GIEBbH?wl@CB@puOIHo?G_]W_?oooeV_?PpKz??_`?geV`aQK?CKLfB{GEHEEsc?Wgab@qPJKaBaxoybQpBILLAFEsql\??`PGuIZRITY~,129,45,55,996
6,0.3,steyvers,5,50,0.7,0.0,stationary,14,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,180,3,3,:q_O?K?AA_?OOM?@@?ocCCB`?o_U?@@`GGGEE__osKGDBp?{?OJEOos[X@@`gWW`??`@?q?CEo?GSYR``?wuAABapcCEP___W_d??cbCKWR_a@`_rBGCWWc_PKP@@GpBBBgh?kWLoBSooXaAAPS|ABdWW__UKEz@dD@@ARkOS[QoOOKbCA`pk_UKEigWWm\__opA?SLQ@`cvAA``K__W,-1168.06033071,uinvite_irt,105.0,-1096.3159093,0:07:56.479315,:q_OWSMAA@`GOMCCAoO[GEE_oOwaHBDbGWWSJ`OOOWTEGO?__X?Eo?_SYRa@pkCGDBaPWo[N`cQsCECCO?G_YQKOp`MOHKEWWW`A@aQ@Cp?AABCKSMGdg@?aUKEyxiWZNP@XGi]`@qk?AOJDr|_qaQoOOKQ\`@@PpJ@@@`Ok_Pa@OwkZGDb@g|TEGdrkCCEGCQS?gYMR@hcvDB@pKKGGK^,128,52,53,992
6,0.3,steyvers,5,50,0.7,0.0,stationary,14,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,197,4,4,:q_O?K?AA_?OOM?@@?oc?CCAo?_U?@A@WGOIG_?OoaCBBo?OOIE___waCBBAGGOSL`?ooaCEFCGGGEECO?_SV@@@WG[^@@?ohMADEcasGMGEbw?SUT`@PgyAECbGxeCBCAQSW`ELpp?sp?BBAXOrCECRyEGFEp@WwaU`@aHyAFFdRKKGGHdGPDJHEFw_cSQLhgWWYMKOPhGnLFitcO[OHEbkKeSRp?plB?AaqiDL,-1176.85565814,uinvite_irt,101.0,-1085.51669167,0:07:29.737638,:q_OGGI?A@o?OQCD_@W?CCCA`wGOJ@CAWO]CDBO_cYAAAA@kKKH_``pA?@BAG?SOIDo`?y^AGcwg[QLHDgGGEDBa@g}IT___gs\@AAP_yr@@?p?k_QbCGpmMGEeG?oeSKp@`|BCBbW_waRJFYH_|@Bbqh[rBABQXQCPPHXH}GGCa`pHLEEbap`BAEcass]]UO`?w_QHebkKefa@_xKu`_?pXSqe,141,56,45,983
6,0.3,steyvers,5,50,0.7,0.0,stationary,14,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,194,5,5,:q_O?K?AA_?OOM?@@?oc?AA__g?CGDBOOWUABCo?GaAA@`g__QIDoOo_X@@Bg?SUL_`@?k\GEcH?s`?BA@cOKJGDGOo[T``?g_Z??`@C?GDGdRCKQIEo@HAAECBasCIHLEwGGQIMORPmUOLoP?s[PIO@Gwa\NOA`UgTOgw?CGW_`B@qQMMggOoiU_AAx_rBAADL?oZPiW@tCf_EGGGEdUO?gsvDDbQS?IZPjN,-1181.74079051,uinvite_irt,101.0,-1104.10165025,0:07:43.358390,:q_O?K?AA_?_[?CB_?OSCD??`WGMAB`aG?GEJaA`[GGG___W[\JEo@?yOIGQAC?KGa@`Oo[PHDGOkWMGdWWOIL_@@c?IRIeGOWQIEdw?SQOKEWGOKGFDgGSQILEwGSQIMPrPmUOLq@gwaQIO@Gs[PMfg@OjKGdAi@F??_o_kYW_`BCc[\PO``Sl?AAAxaECDdtKsobmgCQTN?Lo_WO}dURRYqIJGcbYAITKEsY\X,145,49,52,979
6,0.3,steyvers,5,50,0.7,0.0,stationary,15,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,190,1,1,:q_O?K?AA_?OOM?@@?ocCECAo?GQ?AA@ggWN?@?osKIHDOO[KGDBoOSOKF__pcGGDBOpGsb?@@OomKHHoOOyAAB@p`AABECGGOIV_bACCEGGdg?CaU_?_gWUR_@pHYACBBP{CGEECipgvAFOo_SKNaAbXqACA`rp}CKGER{K_VNhW?GGDHO?HD?b_?_oaAAIgWWomWROq@|VCAbsSSwdSpOqySZMOO`^,-1230.06549515,uinvite_irt,93.0,-1141.73643763,0:07:42.201992,:q`??K?D??__[IED_`G?GEDa`_{?CBBO?WSTABOo{aGEBoOWo^AA@OouEHEcW?GIJEpOocf@@BgGWMJECGGo`??_o`]AIECGW_aU_?QHY?DDeG?ceU_aPh_t@A@`_wc]jEwOOKMIegWOIEDP@Pkw]a@OwcYWNFwP?rBGDryHJ?@`?g_cW_aaI@F?@@?oaAA@dQqEIJEDssoYONhd[|DBA`baTRCBDdIyS[__o`^,146,44,49,986
6,0.3,steyvers,5,50,0.7,0.0,stationary,15,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,183,2,2,:q_O?K?AA_?OOM?@@?ocCCC_`?gY?AA@wWON@@`?o]ECBAGGGEDDO?OWPBCa`[?ABAbGGMACBAg_[SKFp?o[]O_cA[KGFCo_Wc^BAAWhKlCCAqTKkWjEG?OMIIPp_{dA@a@hYIECCb`uoYLp@GgUUNO?GqAACDbsGGGFp`hC~CAfCSpCe__o_TLCDo_XiGGDo_oaQTiEggW]aPp@HW|CBDdV,-1270.76494325,uinvite_irt,91.0,-1189.71059158,0:08:13.621510,:q`??K?D?@?w?CEC___cCECA`g?GNCBoO_]EE__ogiCCBqPOm?BAbGGKT@A@`Om?CBa`_w^BA@`Gw]O_`aCCECBaQcGEHFopGql@CAqPYeUKUG?OMIEDH`GfBCB@hSlDBaAPozRKEb[[QIEBPpWq[_?R@qADNGWOKONbBPxEGDCfCS?WaROo_Sw^RPHxWtCCApqeCECQQkWtDBA@yHFCCdbs[SJT^,139,44,47,995
6,0.3,steyvers,5,50,0.7,0.0,stationary,15,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,189,3,3,:q_O?K?AA_?OOM?@@?oc?AA_?_gYGEBoOOQAA@`?{CGHaAPOmABBag?KGDa@OoyQJER`{OUK_@?gwb?@`A[GSLFDGOs[T__`OoZ?@A@ksiU```Osn@@@@GmeS____uAVLP_wiAJHO?OgmZOOo_g\AAEsKCKFCFwI@BCGCa{gs]`BPpWrBA@p`St?@A@yQAJHHW?_QRLpAieAIEopOs{fbABAQIHLfSf,-1249.61401306,uinvite_irt,100.0,-1165.87457879,0:07:33.010419,:q`??KI?@@?w?CCB_?ok?CD`@?sCECA`wGGEDBr?_cSJ__p[?GDa``sgUKfQpc?GDFCWWOfAA`pPQCEFdWGGSKEo?O_SL`BPpSlBA``OuAAA@pGkXRIO__SMRIOph[tBBabSkWQ_@`P[u_``@OuCCLgWGWMGCtrQEGVOoPPg|ABBPpWrBAAq`SsZPo@?w]c_aqQU?ECcr[[SQIiWGgZCDEcyeMGQOPGwu\Q^,140,49,51,985
6,0.3,steyvers,5,50,0.7,0.0,stationary,15,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,171,4,4,:q_O?K?AA_?OOM?@@?oc?BA@`g?GHA@`O{GNCAo?WQCBAoogkZ@@@pGuGJFOo__ZBEo_oc^BBAP{?CC`cg_k\?BCwgsn@BaQ[KGGDcGWOQS`bg?OXDDcAxm[OccapqCMHFWwceYOo_wieSKO_gs]X_@@c[QNHdG?[fFCb@pqECLfw@aCCGpOwc]SPo_hCm[Ro_W[QNMSrV,-1195.82731488,uinvite_irt,70.0,-1148.42438157,0:07:09.885610,:q_O?K?B?_?g?ECBBO?cKNABoO_U?BAAGGGIJ``PWuAACbW_SMJFOOW_ZHEp`G}EEBaP{GGR`baSOIJFCW?GKNHpPh]AFCcw___P`?pGyV?ABGgc_VLraCccUMP`pGzFCcrQEAFDEyXOo\`@Pk?GKGfgOWMHFdBS?MRQP?wcWMMOo`k~?IhGOOOP``PxPFDFcQxpNA@`pG{wchedF,139,32,38,1016
6,0.3,steyvers,5,50,0.7,0.0,stationary,15,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,179,5,5,:q_O?K?AA_?OOM?@@?ocCCCAoOOYABA`w?MGDBO_gYCBBAg?SKFCOOouACCAPcGEDEp@Oo\BAAQCCGE`A@kCGDBAwGSR@@@pkKIGEoOog^?A@a@YECCoO_cXCBOo_eACCbGOuAAAAPk?GK_?oiIIFDfWO_YWPoOOOZ@AFw?CGH_?PiHPDFDsAYOIDbWOSQbaebXo|BACGIXTAEgDS[Z,-1309.41670535,uinvite_irt,125.0,-1218.2226609,0:06:12.795639,:q`?GGI?@@o?KCCDbOokAACBO_gYCBBAW?CCDB@pCSLCCAPWo\?@`Oo[PAA@`Oo\BAAWgWOLcAw?SKFDcWgYCFIoogkZIFdWGOQOIdgWeACAaP`MGOHopSCGHEEWGGIJEbgOKQLIdr@}?BABBc?ABDECSSMJIFWO_Yb`?o_seW_`?pw}e_?O_SQPKo@i@DMJgCq]OIDbSCGIFCEsY`QiaebXo|CGEsITL@AHdSGGFEgCiiMLT~,129,50,75,971
6,0.3,steyvers,5,50,0.7,0.0,stationary,16,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,190,1,1,:q_O?K?AA_?OOM?@@?ocCECAo?GQ?AA@ggWN?@?osKIHDOO[KGDBoOSOKF__pcGGDBOpGsb?@@OomKHHoOOyAAB@p`AABECGGOIV_bACCEGGdg?CaU_?_gWUR_@pHYACBBP{CGEECipgvAFOo_SKNaAbXqACA`rp}CKGER{K_VNhW?GGDHO?HD?b_?_oaAAIgWWomWROq@|VCAbsSSwdSpOqySZMOO`^,-1324.88457845,uinvite_irt,94.0,-1240.02177676,0:09:24.063347,:q_O?K?AA_?OSICBAoOc?CBApOo]CBBO?WSKI`@gW]]CB@wGKWN`@OouEHEcW?GIJEpOocf@@BgGWMKGQp`A?@ADwGo_V`aAHYACGdg?SUW_AQXY?@AbRSCGEEBaPykZ`@@pStBA@Osgu[a@OwcYWNFwP?rBGDryHJ?@`?g_cW__qI@F?@@?o_R@@?qhXBDEDssoYONhd[{qa``RaTRCBDdIyS[_`A~,142,48,46,989
6,0.3,steyvers,5,50,0.7,0.0,stationary,16,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,185,2,2,:q_O?K?AA_?OOM?@@?oc?D?@@W?E?@@`wOOMH____SN@@@P[?LBA@`c?ABDOOOkX@AbAC?CLFO?OOOLHOOWcTADbA@E?GFcgWWWQ`@Q@ECRJDwH?jBEBaS?OQKoQkKMKGeG?seX_`@`?tXNoOWOQ[bCg?K^BAErs?ABDcbKCEJHEW?CENMhgO[U]iegGOW__asQTVCEDTcCwk_jgHp[n_A`XxR,-1336.34812383,uinvite_irt,88.0,-1273.55918868,0:09:44.074313,:q`?WK?AA@o?WQ?A@oOOU?@_?OOKNABaWOOII`?ogWVE``G?CT@@@POkXDDbAC?CBCBW?GGGEbaSCEHDBgokWOGo?_aKKFCgh?b?@AAXWn@GDX_wd??aAP[rT``p_waW`CrKOUKFcAHStXNoOWOg[OPaPKxNNpBXy?@@aqPeQNHDrH|D@@briTLABartSt@A@Ri@N@EGcimGKIhWGKq[UOPYyE[VJw?SU],144,41,47,993
