idx,cf,ef,numitems,persev,clustersize,clusterswitch
477,0.13,0.09,16.14,1.4,2.28496753247,6.44
478,0.13,0.1,16.2,1.5,2.21276911977,6.88
479,0.13,0.11,15.8,1.9,2.34727633478,6.16
480,0.13,0.12,15.84,1.58,2.26281673882,6.62
481,0.13,0.13,15.68,1.58,2.4582027417,6.24
482,0.13,0.14,15.44,1.36,2.38218542569,6.22
483,0.13,0.15,15.4,1.36,2.33399494949,6.22
484,0.13,0.16,15.16,1.46,2.18321933622,6.56
485,0.13,0.17,14.98,1.38,2.47578571429,5.84
486,0.13,0.18,15.0,1.14,2.25752813853,6.14
487,0.13,0.19,14.42,1.18,2.00608152958,6.76
488,0.13,0.2,14.74,1.36,2.25927344877,6.04
489,0.13,0.21,14.74,1.38,2.19361327561,6.16
490,0.13,0.22,14.46,1.14,2.25907142857,5.92
491,0.13,0.23,14.16,1.28,2.18570634921,6.14
492,0.13,0.24,13.98,1.3,2.00146031746,6.28
493,0.13,0.25,14.1,1.56,2.4217972583,5.5
494,0.13,0.26,14.26,1.42,2.07745165945,6.28
495,0.13,0.27,14.32,1.46,2.28061471861,6.0
496,0.13,0.28,13.68,1.04,2.07237806638,6.0
497,0.13,0.29,13.62,1.44,2.31371428571,5.6
498,0.13,0.3,13.66,1.48,2.18208297258,5.84
499,0.13,0.31,13.54,1.2,1.96836624487,6.28
500,0.13,0.32,12.96,1.26,2.13721428571,5.36
501,0.13,0.33,12.98,1.08,2.22838311688,5.42
502,0.13,0.34,12.72,1.34,2.20570801421,5.44
503,0.13,0.35,12.52,1.1,2.34064285714,4.8
504,0.14,0.0,17.0,1.9,2.24710694861,7.12
505,0.14,0.01,16.96,1.88,2.38448484848,6.58
506,0.14,0.02,16.84,1.62,2.20917965368,6.98
507,0.14,0.03,16.64,1.4,2.20899422799,7.06
508,0.14,0.04,16.6,1.7,2.21816305916,6.86
509,0.14,0.05,16.5,1.86,2.25401948052,6.84
510,0.14,0.06,16.5,1.64,2.32694877345,6.58
511,0.14,0.07,16.36,1.6,2.36284199134,6.48
512,0.14,0.08,16.04,1.56,2.41472294372,6.22
513,0.14,0.09,16.02,1.68,2.32324963925,6.32
514,0.14,0.1,15.92,1.34,2.38913059163,6.28
515,0.14,0.11,15.94,1.3,2.28819264069,6.52
516,0.14,0.12,15.5,1.88,2.37158963259,6.22
517,0.14,0.13,15.4,1.48,2.24742135642,6.44
518,0.14,0.14,15.1,1.44,2.26028571429,6.34
519,0.14,0.15,15.24,1.06,2.11560506161,6.6
520,0.14,0.16,15.28,1.52,2.33449206349,6.18
521,0.14,0.17,15.26,1.5,2.19733399933,6.44
522,0.14,0.18,14.88,1.3,2.07774819625,6.6
523,0.14,0.19,14.72,1.22,2.37357792208,5.8
524,0.14,0.2,14.52,1.24,2.23990592741,6.14
525,0.14,0.21,14.84,2.06,2.32292496392,5.92
526,0.14,0.22,14.2,1.56,2.12210894661,6.24
527,0.14,0.23,14.28,1.48,2.26389005439,6.0
528,0.14,0.24,13.98,1.7,2.32914285714,5.68
529,0.14,0.25,13.66,1.26,2.21115079365,5.58
530,0.14,0.26,14.02,1.64,2.33305844156,5.68
531,0.14,0.27,14.1,1.74,2.4214004329,5.72
532,0.14,0.28,13.6,1.36,2.26426190476,5.6
533,0.14,0.29,13.42,1.44,2.37022150072,5.46
534,0.14,0.3,12.92,1.36,2.20511399711,5.36
535,0.14,0.31,13.3,1.26,2.20809307359,5.58
536,0.14,0.32,13.2,1.24,2.20400793651,5.64
537,0.14,0.33,13.04,1.34,2.08632034632,5.74
538,0.14,0.34,13.14,1.22,2.15935137085,5.7
539,0.14,0.35,12.82,1.26,2.24756349206,5.3
540,0.15,0.0,17.0,1.48,2.34874747475,6.82
541,0.15,0.01,16.88,1.5,2.33921212121,6.92
542,0.15,0.02,16.68,1.58,2.20688095238,7.06
543,0.15,0.03,16.68,1.56,2.29587373737,6.76
544,0.15,0.04,16.62,1.52,2.29398712399,6.9
545,0.15,0.05,16.46,1.64,2.39227849928,6.52
546,0.15,0.06,16.44,1.76,2.32786435786,6.64
547,0.15,0.07,16.32,1.6,2.52142130092,6.34
548,0.15,0.08,16.18,1.58,2.36403241203,6.5
549,0.15,0.09,16.1,1.54,2.1991031746,7.04
550,0.15,0.1,15.98,1.66,2.31458724609,6.4
551,0.15,0.11,15.4,1.5,2.28744877345,6.26
552,0.15,0.12,15.8,1.74,2.39957936508,6.28
553,0.15,0.13,15.62,1.82,2.48097186147,5.88
554,0.15,0.14,15.26,1.66,2.35146769897,6.22
555,0.15,0.15,15.42,1.7,2.29816450216,6.32
556,0.15,0.16,15.16,1.14,2.1837972583,6.36
557,0.15,0.17,15.16,1.38,2.49258730159,5.82
558,0.15,0.18,15.0,1.36,2.27901948052,6.0
559,0.15,0.19,14.74,1.22,2.28104517705,5.96
560,0.15,0.2,15.26,1.76,2.13672943723,6.58
561,0.15,0.21,14.74,1.38,2.28174603175,5.96
562,0.15,0.22,14.7,1.56,2.15905261405,6.36
563,0.15,0.23,14.16,1.4,1.9644033189,6.6
564,0.15,0.24,14.14,1.72,2.11443145743,6.12
565,0.15,0.25,13.78,1.64,2.22686363636,5.68
566,0.15,0.26,14.1,1.52,2.26123015873,5.72
567,0.15,0.27,14.02,1.76,2.3267958153,5.56
568,0.15,0.28,14.1,1.6,2.25454329004,5.76
569,0.15,0.29,13.94,1.4,2.25424747475,5.82
570,0.15,0.3,13.32,1.44,2.44659090909,5.32
571,0.15,0.31,13.6,1.38,2.22904329004,5.64
572,0.15,0.32,12.74,0.96,2.0301031746,5.76
573,0.15,0.33,12.52,1.16,2.2095952381,5.3
574,0.15,0.34,12.58,1.08,2.22615656566,5.28
575,0.15,0.35,12.56,1.12,2.27995238095,5.12
576,0.16,0.0,17.0,1.76,2.56730663781,6.46
577,0.16,0.01,16.92,1.86,2.2703975469,6.98
578,0.16,0.02,16.78,2.04,2.36963203463,6.64
579,0.16,0.03,16.64,2.2,2.30399206349,6.9
580,0.16,0.04,16.62,1.86,2.34335714286,6.66
581,0.16,0.05,16.48,1.24,2.45478210678,6.5
582,0.16,0.06,16.3,2.32,2.25925324675,6.78
583,0.16,0.07,16.3,1.98,2.41174603175,6.52
584,0.16,0.08,15.9,1.76,2.24826046176,6.58
585,0.16,0.09,16.18,1.82,2.3360959596,6.48
586,0.16,0.1,15.74,2.34,2.29869047619,6.24
587,0.16,0.11,15.56,1.54,2.32234776335,6.3
588,0.16,0.12,15.48,1.36,2.17960750361,6.56
589,0.16,0.13,15.42,1.76,2.42403463203,6.04
590,0.16,0.14,15.56,2.02,2.44588761239,6.18
591,0.16,0.15,15.36,1.72,2.39151948052,5.98
592,0.16,0.16,14.98,1.5,2.33044083694,5.94
593,0.16,0.17,14.72,1.44,2.3435952381,5.8
594,0.16,0.18,15.06,1.76,2.22646392496,6.22
595,0.16,0.19,14.82,1.54,2.24799206349,6.02
596,0.16,0.2,14.82,1.84,2.55595954046,5.62
597,0.16,0.21,14.6,1.4,2.31447186147,5.94
598,0.16,0.22,14.54,1.54,2.12248051948,6.22
599,0.16,0.23,14.02,1.18,2.43639177489,5.3
600,0.16,0.24,14.08,1.72,2.23387301587,5.88
601,0.16,0.25,13.76,1.44,2.14838311688,5.94
602,0.16,0.26,13.96,1.5,2.16923015873,5.98
603,0.16,0.27,13.98,1.52,2.06095376845,6.42
604,0.16,0.28,13.28,1.7,2.05821428571,5.86
605,0.16,0.29,13.76,1.94,2.08645909646,6.28
606,0.16,0.3,13.34,1.82,2.39461111111,5.12
607,0.16,0.31,13.5,1.44,2.10548340548,6.1
608,0.16,0.32,13.12,1.4,2.18712121212,5.52
609,0.16,0.33,12.72,1.66,2.25318686869,5.32
610,0.16,0.34,12.86,1.56,2.0308968254,5.64
611,0.16,0.35,12.68,1.76,2.50252813853,4.78
612,0.17,0.0,17.0,1.92,2.39904834055,6.48
613,0.17,0.01,16.86,1.96,2.34456782107,6.56
614,0.17,0.02,16.64,1.92,2.31575468975,6.74
615,0.17,0.03,16.62,1.94,2.25111111111,6.84
616,0.17,0.04,16.7,2.08,2.35807215007,7.04
617,0.17,0.05,16.34,1.82,2.36338111888,6.68
618,0.17,0.06,16.48,1.9,2.27393362193,6.88
619,0.17,0.07,16.38,2.1,2.57194444444,6.2
620,0.17,0.08,16.02,1.84,2.22334487734,6.56
621,0.17,0.09,16.06,1.92,2.35196031746,6.52
622,0.17,0.1,15.84,2.16,2.2921984127,6.66
623,0.17,0.11,15.74,1.96,2.34917532468,6.3
624,0.17,0.12,15.62,1.9,2.22004040404,6.6
625,0.17,0.13,15.4,1.88,2.23817027417,6.36
626,0.17,0.14,15.6,1.64,2.44295093795,6.22
627,0.17,0.15,15.6,1.6,2.17374963925,6.58
628,0.17,0.16,15.0,2.02,2.16123593074,6.32
629,0.17,0.17,15.14,1.96,2.0132041847,6.88
630,0.17,0.18,14.7,1.84,2.26048118548,6.44
631,0.17,0.19,14.94,2.22,2.23813680764,6.26
632,0.17,0.2,14.58,1.98,2.2827965368,5.98
633,0.17,0.21,14.98,1.84,2.20887445887,6.24
634,0.17,0.22,14.66,1.84,2.2633015873,5.96
635,0.17,0.23,14.42,1.68,2.30057936508,5.8
636,0.17,0.24,14.0,1.48,2.14050649351,5.88
637,0.17,0.25,14.38,1.42,2.24541702742,5.9
638,0.17,0.26,13.78,1.56,2.28044011544,5.72
639,0.17,0.27,14.02,1.64,2.10951443001,6.12
640,0.17,0.28,13.44,1.28,2.10387373737,6.02
641,0.17,0.29,13.52,1.26,2.18141125541,5.66
642,0.17,0.3,13.58,1.86,2.29094588745,5.52
643,0.17,0.31,13.44,1.4,2.07940909091,5.9
644,0.17,0.32,13.1,1.98,2.21243650794,5.44
645,0.17,0.33,13.16,1.5,2.21384126984,5.54
646,0.17,0.34,12.8,1.46,2.16078571429,5.2
647,0.17,0.35,12.28,1.42,2.20748701299,5.3
648,0.18,0.0,17.0,2.2,2.50675180375,6.48
649,0.18,0.01,16.98,1.9,2.44334126984,6.48
650,0.18,0.02,16.76,2.16,2.18688528139,7.14
651,0.18,0.03,16.62,1.72,2.37075829726,6.6
652,0.18,0.04,16.74,1.7,2.42736940837,6.5
653,0.18,0.05,16.54,1.92,2.33252669553,6.78
654,0.18,0.06,16.22,1.66,2.34754273504,6.62
655,0.18,0.07,16.3,2.3,2.4861024531,6.3
656,0.18,0.08,16.36,1.62,2.43034199134,6.98
657,0.18,0.09,16.02,1.62,2.25442784993,6.68
658,0.18,0.1,15.82,2.08,2.2421002886,6.58
659,0.18,0.11,15.58,1.94,2.19194028194,6.9
660,0.18,0.12,15.7,1.9,2.31049350649,6.48
661,0.18,0.13,15.5,2.12,2.57184126984,6.0
662,0.18,0.14,15.58,2.12,2.28157864358,6.42
663,0.18,0.15,15.12,1.98,2.35517676768,6.32
664,0.18,0.16,15.04,1.78,2.19022438672,6.38
665,0.18,0.17,14.84,2.04,2.27748412698,6.32
666,0.18,0.18,14.98,1.72,2.25507864358,6.1
667,0.18,0.19,14.96,1.7,2.40843506494,5.94
668,0.18,0.2,14.68,1.46,2.3091954712,6.36
669,0.18,0.21,14.3,1.72,2.38767821068,5.88
670,0.18,0.22,14.28,1.44,2.23826046176,5.9
671,0.18,0.23,14.24,1.6,2.39769408369,5.56
672,0.18,0.24,14.0,1.94,2.34751587302,5.66
673,0.18,0.25,14.26,1.6,2.2829018759,5.74
674,0.18,0.26,13.72,1.68,2.4674951715,5.4
675,0.18,0.27,13.74,2.12,2.32259090909,5.36
676,0.18,0.28,14.0,1.62,2.21702181152,5.84
677,0.18,0.29,13.68,1.58,2.04027344877,6.2
678,0.18,0.3,13.64,1.88,2.18492340992,5.82
679,0.18,0.31,13.06,1.36,2.30566955267,5.3
680,0.18,0.32,13.4,1.58,2.11405339105,5.74
681,0.18,0.33,13.14,1.46,2.20692063492,5.46
682,0.18,0.34,13.14,1.88,2.13678787879,5.68
683,0.18,0.35,12.62,1.44,2.20516666667,5.12
684,0.19,0.0,17.0,2.06,2.34090981241,6.78
685,0.19,0.01,16.86,1.98,2.3646991342,6.68
686,0.19,0.02,16.78,2.04,2.33472366522,6.92
687,0.19,0.03,16.66,2.3,2.23455627706,6.88
688,0.19,0.04,16.68,1.64,2.28071300921,7.24
689,0.19,0.05,16.56,2.58,2.43491774892,6.5
690,0.19,0.06,16.3,2.18,2.34807326007,6.6
691,0.19,0.07,16.14,2.18,2.34217532468,6.44
692,0.19,0.08,16.26,1.56,2.192997114,6.88
693,0.19,0.09,16.04,2.06,2.26179292929,6.62
694,0.19,0.1,15.86,2.4,2.27752741703,6.42
695,0.19,0.11,15.9,1.84,2.19447691198,6.66
696,0.19,0.12,15.48,2.0,2.52393795094,5.92
697,0.19,0.13,15.68,2.46,2.34413492063,6.22
698,0.19,0.14,15.52,1.88,2.3024006549,6.46
699,0.19,0.15,15.16,2.42,2.49165434565,5.98
700,0.19,0.16,15.0,2.14,2.35443290043,5.98
701,0.19,0.17,15.12,2.32,2.36799206349,6.36
702,0.19,0.18,14.8,1.78,2.21862987013,6.4
703,0.19,0.19,14.94,2.02,2.17413869464,6.48
704,0.19,0.2,14.82,2.0,2.22812121212,6.24
705,0.19,0.21,14.74,1.66,2.17381573982,6.42
706,0.19,0.22,14.34,1.78,2.18855988456,6.22
707,0.19,0.23,14.44,2.2,2.28746825397,5.64
708,0.19,0.24,14.84,1.86,2.24660966811,6.28
709,0.19,0.25,13.62,1.78,2.22099494949,5.62
710,0.19,0.26,14.04,2.0,2.09303968254,6.12
711,0.19,0.27,13.62,1.56,2.3285995671,5.58
712,0.19,0.28,13.98,1.56,2.22628571429,5.8
713,0.19,0.29,13.74,1.48,2.25041819292,5.9
714,0.19,0.3,13.4,1.86,2.2960952381,5.44
715,0.19,0.31,13.44,1.96,2.20893145743,5.68
716,0.19,0.32,13.08,1.38,1.99626118326,5.94
717,0.19,0.33,12.6,1.44,2.32597619048,5.34
718,0.19,0.34,13.04,2.22,2.00896825397,5.84
719,0.19,0.35,12.34,1.5,2.12861904762,5.34
720,0.2,0.0,17.0,2.62,2.35597563548,6.76
721,0.2,0.01,16.9,2.26,2.52255122655,6.44
722,0.2,0.02,16.9,1.92,2.31590692641,6.88
723,0.2,0.03,16.7,2.24,2.30652380952,6.8
724,0.2,0.04,16.54,2.22,2.50205555556,6.2
725,0.2,0.05,16.52,2.18,2.57928715729,6.26
726,0.2,0.06,16.16,2.44,2.13450932401,7.12
727,0.2,0.07,16.04,2.4,2.30582106782,6.42
728,0.2,0.08,16.18,2.44,2.47483621934,6.1
729,0.2,0.09,15.92,2.1,2.35343145743,6.32
730,0.2,0.1,15.76,2.14,2.16816594517,6.7
731,0.2,0.11,15.68,2.24,2.26767865468,6.42
732,0.2,0.12,15.42,2.14,2.194497114,6.56
733,0.2,0.13,15.48,2.5,2.27406204906,6.26
734,0.2,0.14,15.1,2.0,2.30561544012,6.2
735,0.2,0.15,15.18,1.76,2.11550793651,6.5
736,0.2,0.16,15.38,2.16,2.40103768454,6.22
737,0.2,0.17,15.28,1.88,2.25297907648,6.32
738,0.2,0.18,14.78,2.68,2.18471717172,6.36
739,0.2,0.19,14.88,1.92,2.37525108225,5.98
740,0.2,0.2,14.84,1.74,2.14513708514,6.44
741,0.2,0.21,14.7,2.32,2.3948989899,5.82
742,0.2,0.22,14.9,2.12,2.28237229437,6.06
743,0.2,0.23,14.28,1.88,2.08352741703,6.32
744,0.2,0.24,13.88,2.1,2.49577417027,5.34
745,0.2,0.25,13.94,2.16,2.39646248196,5.5
746,0.2,0.26,14.14,2.02,2.2099025974,6.04
747,0.2,0.27,13.68,1.96,2.22088888889,5.66
748,0.2,0.28,13.7,1.8,2.36537878788,5.4
749,0.2,0.29,13.84,1.84,2.20431457431,5.9
750,0.2,0.3,13.18,1.66,2.24941847042,5.38
751,0.2,0.31,13.52,1.94,2.2343989899,5.76
752,0.2,0.32,13.28,1.78,2.27191630592,5.52
753,0.2,0.33,13.5,1.74,2.1207972583,5.78
754,0.2,0.34,13.2,1.68,2.20327272727,5.54
755,0.2,0.35,12.82,1.96,2.29030952381,5.04
756,0.21,0.0,17.0,2.3,2.43655627706,6.68
757,0.21,0.01,16.84,2.68,2.4311978577,6.74
758,0.21,0.02,16.76,2.66,2.40996481296,6.58
759,0.21,0.03,16.66,1.74,2.12285425685,7.46
760,0.21,0.04,16.64,2.26,2.52045310245,6.26
761,0.21,0.05,16.58,2.38,2.20396681097,6.98
762,0.21,0.06,16.24,2.24,2.21210678211,6.78
763,0.21,0.07,16.16,2.56,2.18775468975,6.68
764,0.21,0.08,16.04,2.18,2.27138600289,6.66
765,0.21,0.09,16.06,2.4,2.33403174603,6.48
766,0.21,0.1,15.94,2.08,2.40028643579,6.28
767,0.21,0.11,15.6,2.2,2.35245887446,6.28
768,0.21,0.12,15.66,1.96,2.19865728716,6.68
769,0.21,0.13,15.4,1.98,2.35646031746,5.92
770,0.21,0.14,15.32,2.08,2.18428571429,6.58
771,0.21,0.15,15.2,2.26,2.13650571651,6.54
772,0.21,0.16,15.18,2.16,2.35437662338,5.94
773,0.21,0.17,14.9,1.94,2.15560678211,6.6
774,0.21,0.18,14.84,2.84,2.20257864358,6.22
775,0.21,0.19,14.82,2.06,2.23228571429,6.1
776,0.21,0.2,14.82,2.22,2.37504617605,5.9
777,0.21,0.21,14.8,1.76,2.24617604618,6.0
778,0.21,0.22,14.44,2.02,2.12275036075,6.22
779,0.21,0.23,14.34,1.92,2.17635569986,6.06
780,0.21,0.24,14.62,2.3,2.30645526696,6.04
781,0.21,0.25,13.9,2.1,2.20771645022,5.78
782,0.21,0.26,13.96,2.2,2.07398268398,6.04
783,0.21,0.27,14.02,2.56,2.22285209235,5.74
784,0.21,0.28,13.68,1.52,2.26602886003,5.74
785,0.21,0.29,13.66,2.14,2.21623803974,5.68
786,0.21,0.3,13.14,2.0,2.23992857143,5.32
787,0.21,0.31,13.26,1.4,2.36860606061,5.1
788,0.21,0.32,13.22,1.5,2.02897907648,5.96
789,0.21,0.33,12.94,1.84,2.13626984127,5.44
790,0.21,0.34,13.12,2.06,2.20926334776,5.32
791,0.21,0.35,13.04,2.0,2.12402669553,5.62
792,0.22,0.0,17.0,2.76,2.35871933622,6.62
793,0.22,0.01,16.82,2.16,2.37932178932,6.78
794,0.22,0.02,16.74,2.64,2.38706493506,6.7
795,0.22,0.03,16.62,1.96,2.34453246753,6.88
796,0.22,0.04,16.54,2.28,2.35999350649,6.66
797,0.22,0.05,16.62,2.38,2.36324314574,6.94
798,0.22,0.06,16.36,2.06,2.57132972583,6.16
799,0.22,0.07,16.08,2.64,2.21324603175,6.7
800,0.22,0.08,16.08,2.74,2.39345543346,6.6
801,0.22,0.09,15.82,2.24,2.35273809524,6.4
802,0.22,0.1,15.92,2.66,2.34638522589,6.7
803,0.22,0.11,15.78,2.34,2.49244588745,6.24
804,0.22,0.12,15.86,2.38,2.22797979798,6.54
805,0.22,0.13,15.56,2.38,2.33553463203,6.06
806,0.22,0.14,15.34,2.08,2.19904545455,6.44
807,0.22,0.15,15.24,1.96,2.35781168831,5.96
808,0.22,0.16,14.94,2.28,2.20723809524,6.12
809,0.22,0.17,15.06,2.42,2.41341269841,6.06
810,0.22,0.18,14.8,2.48,2.2629992785,6.02
811,0.22,0.19,15.0,2.5,2.28718614719,6.1
812,0.22,0.2,14.88,2.42,2.21474963925,6.2
813,0.22,0.21,14.28,2.36,2.41613780664,5.78
814,0.22,0.22,14.36,1.68,2.40834604285,5.92
815,0.22,0.23,14.54,2.48,2.10075324675,6.2
816,0.22,0.24,14.04,2.5,2.10738095238,6.16
817,0.22,0.25,14.08,2.18,2.4313037518,5.52
818,0.22,0.26,14.44,2.32,2.36140909091,5.84
819,0.22,0.27,13.92,2.1,2.50817676768,5.16
820,0.22,0.28,14.2,2.74,2.44038888889,5.28
821,0.22,0.29,13.56,1.88,2.38344660895,5.42
822,0.22,0.3,13.94,2.02,2.38485281385,5.76
823,0.22,0.31,13.76,2.22,2.27454256854,5.56
824,0.22,0.32,13.28,2.14,2.34251731602,5.3
825,0.22,0.33,12.92,1.96,2.34586002886,4.96
826,0.22,0.34,12.4,1.94,2.1220952381,5.2
827,0.22,0.35,12.78,1.78,2.18285137085,5.36
828,0.23,0.0,17.0,2.82,2.31323881674,6.72
829,0.23,0.01,16.9,2.56,2.29816988567,6.88
830,0.23,0.02,16.84,3.0,2.25048790099,7.0
831,0.23,0.03,16.68,2.88,2.26691647242,6.84
832,0.23,0.04,16.64,2.92,2.32009090909,6.62
833,0.23,0.05,16.58,2.76,2.3205951826,6.68
834,0.23,0.06,16.3,2.04,2.30040909091,6.54
835,0.23,0.07,16.18,2.54,2.18378571429,7.02
836,0.23,0.08,16.2,2.4,2.1750952381,6.96
837,0.23,0.09,15.76,2.46,2.25595526696,6.62
838,0.23,0.1,15.94,2.2,2.30768253968,6.42
839,0.23,0.11,16.0,2.44,2.22046697747,6.76
840,0.23,0.12,15.66,2.24,2.11316178266,6.74
841,0.23,0.13,15.48,2.08,2.33952253302,6.24
842,0.23,0.14,15.3,2.4,2.32818109668,6.36
843,0.23,0.15,15.76,2.84,2.35655860806,6.38
844,0.23,0.16,15.36,2.12,2.05697563548,6.82
845,0.23,0.17,15.16,2.48,2.38062520813,5.9
846,0.23,0.18,15.34,2.54,2.27852380952,6.26
847,0.23,0.19,15.2,2.4,2.2500956821,6.32
848,0.23,0.2,14.7,2.1,2.57296392496,5.82
849,0.23,0.21,14.38,2.34,2.20046320346,6.12
850,0.23,0.22,14.24,2.42,2.24126190476,5.8
851,0.23,0.23,14.9,2.78,2.20356709957,6.24
852,0.23,0.24,14.88,2.04,2.31973520924,6.0
853,0.23,0.25,14.32,1.94,2.18353823954,6.08
854,0.23,0.26,13.94,2.18,2.0927005772,5.98
855,0.23,0.27,13.8,2.32,2.41108730159,5.34
856,0.23,0.28,13.78,2.34,2.29503607504,5.52
857,0.23,0.29,13.74,2.14,2.2082979798,5.8
858,0.23,0.3,13.66,2.5,2.47228932179,5.16
859,0.23,0.31,13.18,2.48,2.2727005772,5.38
860,0.23,0.32,13.22,2.12,2.19231240981,5.62
861,0.23,0.33,12.78,2.22,2.01245238095,5.64
862,0.23,0.34,12.94,2.2,2.12598412698,5.64
863,0.23,0.35,13.02,2.54,2.40554761905,5.4
864,0.24,0.0,17.0,2.96,2.33926623377,6.76
865,0.24,0.01,16.9,2.76,2.20569497169,7.1
866,0.24,0.02,16.76,2.4,2.4919018759,6.6
867,0.24,0.03,16.7,2.96,2.29231401931,6.84
868,0.24,0.04,16.52,2.58,2.33188095238,6.64
869,0.24,0.05,16.38,2.12,2.27314646465,6.7
870,0.24,0.06,16.32,3.16,2.30218253968,6.6
871,0.24,0.07,16.42,2.32,2.42163131313,6.42
872,0.24,0.08,16.3,2.74,2.44733044733,6.2
873,0.24,0.09,15.7,2.42,2.24265873016,6.66
874,0.24,0.1,15.9,2.68,2.39673926074,6.46
875,0.24,0.11,15.56,2.58,2.36517460317,6.06
876,0.24,0.12,15.56,2.32,2.24447186147,6.58
877,0.24,0.13,15.52,1.94,2.20065512266,6.68
878,0.24,0.14,15.54,3.4,2.40555988456,5.96
879,0.24,0.15,15.46,2.68,2.2088982684,6.4
880,0.24,0.16,15.38,2.86,2.27731746032,6.12
881,0.24,0.17,14.98,2.58,2.32498268398,5.96
882,0.24,0.18,14.96,2.36,2.27943578644,6.16
883,0.24,0.19,14.94,2.52,2.41659090909,6.1
884,0.24,0.2,14.9,2.56,2.0973015873,6.54
885,0.24,0.21,14.58,2.32,2.29618703519,6.0
886,0.24,0.22,14.3,2.18,2.4774037629,5.58
887,0.24,0.23,14.1,2.26,2.27838095238,5.54
888,0.24,0.24,14.18,2.74,2.12320923521,6.08
889,0.24,0.25,14.16,2.72,2.40240836941,5.62
890,0.24,0.26,13.96,2.2,2.41291414141,5.46
891,0.24,0.27,13.62,2.14,2.3185,5.52
892,0.24,0.28,13.48,2.3,2.14723015873,5.86
893,0.24,0.29,13.64,2.7,2.30073232323,5.52
894,0.24,0.3,13.56,2.5,2.34590809191,5.88
895,0.24,0.31,13.14,2.58,2.0871984127,5.78
896,0.24,0.32,13.36,1.8,2.20396031746,5.62
897,0.24,0.33,12.78,2.08,2.20247619048,5.2
898,0.24,0.34,12.86,2.56,2.1563968254,5.46
899,0.24,0.35,13.18,1.88,2.14382900433,5.62
900,0.25,0.0,17.0,2.9,2.36341702742,6.6
901,0.25,0.01,16.88,3.16,2.246497114,7.0
902,0.25,0.02,16.74,2.74,2.26183333333,7.06
903,0.25,0.03,16.48,2.68,2.32721861472,6.56
904,0.25,0.04,16.44,2.7,2.36731313131,6.52
905,0.25,0.05,16.44,2.82,2.23921223221,6.94
906,0.25,0.06,16.22,2.6,2.18539033189,7.0
907,0.25,0.07,16.16,2.26,2.40801515152,6.22
908,0.25,0.08,16.14,2.28,2.20184126984,6.88
909,0.25,0.09,15.98,2.44,2.27209412809,6.9
910,0.25,0.1,15.94,2.7,2.42594444444,6.1
911,0.25,0.11,15.56,2.32,2.38207142857,6.0
912,0.25,0.12,15.7,2.98,2.20619352869,6.54
913,0.25,0.13,15.56,1.64,2.13857070707,6.68
914,0.25,0.14,15.76,2.42,2.37963997114,6.26
915,0.25,0.15,15.58,2.2,2.37082900433,6.2
916,0.25,0.16,15.3,2.34,2.20222077922,6.34
917,0.25,0.17,15.0,2.68,2.28056637807,6.14
918,0.25,0.18,15.02,2.96,2.41020779221,5.94
919,0.25,0.19,14.84,2.0,2.21746825397,6.24
920,0.25,0.2,14.48,2.06,2.26538383838,5.94
921,0.25,0.21,14.7,2.34,2.1603030303,6.36
922,0.25,0.22,14.42,2.68,2.27743217893,5.84
923,0.25,0.23,14.14,2.72,2.21607936508,6.04
924,0.25,0.24,13.7,1.98,2.1834999445,5.72
925,0.25,0.25,14.12,1.96,2.18143650794,6.0
926,0.25,0.26,14.02,1.96,2.05256637807,6.2
927,0.25,0.27,13.96,2.6,2.61051587302,5.46
928,0.25,0.28,14.0,2.22,2.19458730159,5.96
929,0.25,0.29,13.48,2.32,2.31222222222,5.28
930,0.25,0.3,13.6,2.26,2.07570562771,5.98
931,0.25,0.31,13.56,2.16,2.28926767677,5.5
932,0.25,0.32,13.22,2.66,2.35381746032,5.26
933,0.25,0.33,13.16,2.24,2.07874603175,5.8
934,0.25,0.34,12.48,2.28,2.20510533911,5.2
935,0.25,0.35,12.86,2.52,2.1780966811,5.36
936,0.26,0.0,17.0,2.44,2.33548845599,6.82
937,0.26,0.01,16.9,3.12,2.35842424242,6.62
938,0.26,0.02,16.68,2.98,2.36468037518,6.76
939,0.26,0.03,16.7,2.98,2.1762029082,7.16
940,0.26,0.04,16.6,3.18,2.52716738817,6.58
941,0.26,0.05,16.58,3.16,2.36403607504,6.64
942,0.26,0.06,16.44,3.58,2.36918686869,6.52
943,0.26,0.07,16.42,2.52,2.19917027417,7.06
944,0.26,0.08,16.2,3.2,2.50706898657,6.3
945,0.26,0.09,15.94,2.88,2.14977344877,6.86
946,0.26,0.1,15.96,2.54,2.30682395382,6.46
947,0.26,0.11,15.92,3.0,2.34702741703,6.32
948,0.26,0.12,15.58,2.56,2.35472455322,6.4
949,0.26,0.13,15.76,3.36,2.40903912754,6.38
950,0.26,0.14,15.38,2.94,2.3855952381,5.98
951,0.26,0.15,15.56,2.32,2.35281818182,6.28
952,0.26,0.16,15.12,3.0,2.30141269841,6.1
953,0.26,0.17,15.36,2.76,2.33861111111,6.06
954,0.26,0.18,14.9,2.86,2.2723960484,6.28
955,0.26,0.19,14.64,2.82,2.23643578644,6.16
956,0.26,0.2,14.66,2.38,2.07836724387,6.5
957,0.26,0.21,14.76,2.92,2.09305916306,6.46
