numlinks,prob_rewire,graphtype,numgraphs,numnodes,trim,jump,startX,numx,jumptype,irttype,irt_weight,beta,rcutoff,recorddir,triangle_limit,startGraph,prune_limit,other_limit,rcutoff,followtype,numedges,graph_seed,x_seed,truegraph,ll_tg,ll_tg_prior,ll_tg_irt,ll_tg_irt_prior,cost_uinvite,time_uinvite,bestgraph_uinvite,hit_uinvite,miss_uinvite,fa_uinvite,cr_uinvite,ll_uinvite
6,0.3,steyvers,4,50,0.7,0.0,stationary,10,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,184,119,119,:q_O?K?AA_?OOM?@@?oc?AC_?wGKN?@``C?CBAOOWSKI___[GEDBawWkZ?@a@K?EG_?W?CCCEoOgWdAABW?STAABWGWcRaAaPUAA@apkSKPHeW?WPDDbbK?EO_@p?uGIHDW?[OLNOAh}ADECa{KIIKfG?KGRJpRHpF?DbrIQADHCwWWeXRpP`Y?BACw?K[OQOac?KGacaiYEGCo?w`@AFCa`f,-904.256109594,,,,161.0,0:00:34.090703,:q`?WGIF@@?wwMAF_@pCOR@AagGKTA@`OoiCBDq@Om?CBAG?CGE_?O_s\?@@`kGGLdBwOOSL_?ooklCDCakCEIDb@kSKPHdw?_[RIDrCCCJGDG?MMLFQ@PGeW_@p?s]]_@@PS}_`?p`Gm]`abcOKRIDaxu?@AeS[?CJFeRQQIQHdQyMEECAaXSyagdb@dDA@`AHKzGGO__ogUNo?o[OHKpPXOieSrqa@Ql_?O_[i_`?pp?cSKgtf,114,70,91,950,-774.442567248
6,0.3,steyvers,4,50,0.7,0.0,stationary,10,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,175,120,121,:q_O?K?AA_?OOM?@@?ocCCC_?OOQ?@AO?OSNDBaWWONABaw?OIG_?_W[P@AaWO[OHaAp`ACCAbg?OILaagxQ?@@@PGy?BAbQSCCCBPpHAp?AbW?]CLFcapmCDCcb[?ED____[PHFfXSCp@Po@p?k]fDckGO__?oh`?chDrsC\AFesKOUK`@SYPT?@`?pIMIFDRcKI_QIGOOIQV^,-883.730986543,,,,122.0,0:00:25.602057,:q`?W?CD?@OGGQCC_?Oc?AGa`pKCGF_`p[?H?@`pCCIHEo?GGMGERACGEDBA@c?GDGpWxQCDBAPpA?DCBWOO\?BaPdSpGEcqs?MU`BPxICCAappKu\`cbHyAA@`p@yQNMqgpKpLNgwGO[OGdg?WkdcCQiA?DKEr{c]QNOPsG]ZOqp`EIFKebiLGdTO_WWcZNgGwg_TMOo`PGg`@QQz,115,60,62,988,-763.640741649
6,0.3,steyvers,4,50,0.7,0.0,stationary,11,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,184,117,117,:q_O?K?AA_?OOM?@@?ocGED____UCCBoO_a?AA@_{?CFCo?GGN??__[GGFCP?gg\CAb`{KIE_?Og[SMa``OoYMaAw?CJNGO@PIKIEp`x[pCDbQkCIFFEg?[cVbA`{?OIDbg__[Q`?o_sb@Aa@qASMKfWxKmWdAxYQECOO?OKGQ___w_VDBGxhi?JNHGO[cRQQa@eGDLfDCOIQMO@?k[jaBqpf,-970.341914663,,,,128.0,0:00:29.626269,:q`??K?AA_?OOMAA@`GOKJ@A@Wg]P??_oo]?A_?O_]?@@POwqEDDBg?GYMFoosCIIEbhlSCHfcAc?[QHp`OsnEBbqp[p@AAp_sj??`Ppi?FFcgo]?FDBg__[Q_?`OstDBb@pKu_`Abh}ILHdhOk|JQOrQACGDcaiMAABa@GlBEFCBIMCLGeg?c{cbaPhLGdfCApdTCBdrXpPCGFCK_UMaBq`[ql,120,64,64,977,-862.696725479
6,0.3,steyvers,4,50,0.7,0.0,stationary,11,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,165,118,118,:q_O?K?AA_?OOM?@@?ocGJ?A@WO]AAA@WGeCHcagGKGD`AG?KJABbg?K^@CapcGIE``@G}GHIOPPIGDCCG?KKHEcwOOINKQQ`U?HKEWGMACKQPOol@@bPxeAKHDg_SOO``?gcy`aFwOWfDBHGggw_``?iICFFoQq@LBMRPxdFAAhCkG]g_fBh|RCBaSSG]gfeBN,-938.404101079,,,,122.0,0:00:39.096942,:q_O?K?B@@O?GGECao?_UCF____YUACpPSCGD`@_waJADbgW}AJ__og}EHEBw_cVIEDG_WMG_?ooscRIO_g{gTKTAk?QW_aQSCGLHpPGgWU__pg{q\_a`_scUNP?h?eVMoo`oy_aCbHuMMFcwpLHDDCqpqABABqHHDFFfsdX@PRRPxc}bQo_o[edbApo|Eg_db`}GFCcAiI?PPhTAuSNKGDRB,113,52,70,990,-828.58281575
6,0.3,steyvers,4,50,0.7,0.0,stationary,11,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,178,119,121,:q_O?K?AA_?OOM?@@?ocCEC``W?CEC_?_WQ?@AAWO_RBCAgOSL?@?ooi?DDbPsKUK`AP[w^HGoOWOPAGCW?OSS_?O__XIIDgWSN?@?o{CEDJEhWogV`aAcGISJoo{OQKFDbCCEKJp@Won?@a@qE?@Cagw}CBAAphyg\__`HWm__?pPH@CFGDKKGVPHgADGgfOOgcUTRWSaaGMSr`xJ,-970.494669662,,,,112.0,0:00:24.778349,:q_O?K?B??_w?CFC``WWQCBAO?_eCBCAXgGIEDp`SSKJEbgWSXACr`{eEC`AaC?GGDDH?o[OcAghYCFKEWGKISJEBSkWOIDy`[pDCAPPOnFKoPOo[UKFgGoqZMQ`c?GDCbcK?AHbbq{GGEEfjkCCHJDsAE?BABAPs|MNGdKO_VPHdLOu`QIHqiADCabqZEceB`ydTNH^,117,61,51,996,-849.233992878
6,0.3,steyvers,4,50,0.7,0.0,stationary,11,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,179,122,122,:q_O?K?AA_?OOM?@@?ocCEC_?_WOJAA@_{KGDCPpKOL?@Ag?CEECp?o_VAEBWGGMK_?OPA?DBo_hIGECSAK?SKFcGGKN?@oOWOKG_?OOSn@AbAK?AEGpP`Gs[_?_XcxH_`P?}KG_cR`uEFKO?ok[SabsCGGELfGOtJ@@@rPlJBA@aIAABBEWXeCDHORqHL?@@pIACBMO?WWQLFp?pPH,-985.649429028,,,,118.0,0:00:27.687470,:q`??K?D??o?GKHBAO?kOKF`aGweECBO?Oi?@@aWo_VAEBWGGGFEOOc?IP_@ASCGECAy@EMIEOOXA?BFdw?M?@@@Q|ClECBAK[SQJEBS?CHKfGge?@A@P?c^G_fI@a?LFDBaAINJGG_aALGO_W[_YLhW_WQJGfBqAEEEdrHpRLJERkScenGcqmCFOHtcGEEGeBaYEECbPxXPEIHCqf,119,60,58,988,-859.525840448
6,0.3,steyvers,4,50,0.7,0.0,stationary,12,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,184,117,117,:q_O?K?AA_?OOM?@@?ocGED____UCCBoO_a?AA@_{?CFCo?GGN??__[GGFCP?gg\CAb`{KIE_?Og[SMa``OoYMaAw?CJNGO@PIKIEp`x[pCDbQkCIFFEg?[cVbA`{?OIDbg__[Q`?o_sb@Aa@qASMKfWxKmWdAxYQECOO?OKGQ___w_VDBGxhi?JNHGO[cRQQa@eGDLfDCOIQMO@?k[jaBqpf,-1047.49899754,,,,118.0,0:00:58.458632,:q`?W?CD??__[CCBAO_WUACApw_a?@@`_{?CH_?O{?AAApOw_XBAa`s?CDFBwWY?@A`pgyZCDo?Oe^?ABgogYVb@pxWp@AAp_sj??`Ppi?FHP_w}?FDBg__[Q`A`hgxDBb@pKu_`Abh}YRJeXOk|JQOqPh@A@a@XGn@@@p?cU`bBaAMCLGeg?KQRNHGwcYROhCkw_UTP?wou[SPBaE?GDbhxOmXU~,126,58,60,981,-949.160695135
6,0.3,steyvers,4,50,0.7,0.0,stationary,12,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,197,118,118,:q_O?K?AA_?OOM?@@?oc?CBA@W_SL?A@WgWNA@`?gaAAA@gGKIFCO_WqACBOOwg\A@a`c?EDDbg_SOK`@?w_aQ`A@Scf?CBAXQCCA`gWOKGHCwgWWNHo_WgX??_o_mIEDbQ{OWOGegOku[_?P`CpDMFgHGs\_`?pp@NGEgWOKQa@cAI?@DersGW`_EssGGIECW?GOHDGGWXHGIDg`KocbHW?OUaQo_hCk^RP_wof,-1055.63956636,,,,126.0,0:00:31.677514,:q`??K?DB__g?KJC_@WGOKF_?_[CGE_`pK?CBABGGOLBDO_wkX@@`Ook\CBa@cGKFCCgOiQR_A@OoaQHdGOOUP_`@@GfDBBq[?SQ_?OWmIVbba@CtADerc?ADGCR@uIIMFgHGs\a`bXqENGCqcKGQa@`q@DADerqIWYOo@hlL?@@@OoaWMo?OKOHIDgWWUVQOP@QGECdrDlR@EGcaTYmabAH\LBB@p`N,130,67,59,969,-933.144341618
6,0.3,steyvers,4,50,0.7,0.0,stationary,12,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,180,119,119,:q_O?K?AA_?OOM?@@?oc?AAA@WGGL@Bo?OYIECo?GOLEDO?GSVEBaG?OIEbAPcWQK___oeQKGOOOWMGHPPS?SJ_@@o{b?@CgGOl@@AwogXKFCQPQAJJEgOs]UfCa`q?BAbq{Wd@A@`XiY]_`pGo^CDbW_WUYPO?G{maa@`HYGEEggOKc]_BS[GKGHDB{[SMLgSsGMMUp_wiGeUrAHGg^,-1006.17271346,,,,95.0,0:00:28.927806,:q_OWGI?A@o?KGHAb@xOUGEdO?gmMG_@Oo]KKbAPcCKHcbACCCEBaASiSJ_@@Gwb?HTgOmIFDCGO_WMGdG@WtHEbqswg[``Q{Wv??``Xcs]aBWWgWZMp@WuGIIEcS?ACFdw?WQNJP`_s^A@cbskYVPhDKGKQIFxOwu``@pquKFDFS{O{eUsAHGg[,120,60,35,1010,-904.809584634
6,0.3,steyvers,4,50,0.7,0.0,stationary,12,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,192,120,120,:q_O?K?AA_?OOM?@@?oc?AAAOOOOJA@`W?CEG____SR@@`O{?CHDoOW[R@@?o_a?BCO?GcZBCBwGKKM_?OPEQLGOOx?h?@ag?GdCDAphGjAECqsKOR_`@G{l@EcAkCgT_cAhqAOIFGOS_RJo?HO{__?OOQaR_@OpAAHIOoop@@@@sT?idecAia?LMGCc?CMGcgH?g^`?p`\BHDbBIuY_TO_WWQKOo?GomX,-1040.44721249,,,,123.0,0:00:52.851890,:q`??KI?B_?OOM?@AOOWOJBAOOga?AAAWGGEDBqP[ECBAaGwa?@BAWOaADBO?GG[OecG?OMOIOpS?aQa@`GgUL`@?pKlBCCqs?OSJOOwsiZiQRd?g[`Aq{Ca[NGG?OQMfcQXa?@PoPH?hBBAPi@D@@GiiUYSIiG?sw\NGCaaCMGci@|@A@bAyEKGDjWwse_OhdSKKHEDCKoaVKf^,122,70,53,980,-930.91275697
6,0.3,steyvers,4,50,0.7,0.0,stationary,13,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,184,117,117,:q_O?K?AA_?OOM?@@?ocGED____UCCBoO_a?AA@_{?CFCo?GGN??__[GGFCP?gg\CAb`{KIE_?Og[SMa``OoYMaAw?CJNGO@PIKIEp`x[pCDbQkCIFFEg?[cVbA`{?OIDbg__[Q`?o_sb@Aa@qASMKfWxKmWdAxYQECOO?OKGQ___w_VDBGxhi?JNHGO[cRQQa@eGDLfDCOIQMO@?k[jaBqpf,-1135.26234884,,,,110.0,0:00:56.816699,:q`?W?CD??__[CCBAO_kCGDa@w_a?@@`_{?CGCo?G]?@@POwqEDDO?OS[N``g?CIFEbg?SZCDo`K}?CFP`OsnEBbqpaGJEDW?CIMLO?xIKIFo?wg\GFCg?GYY_`P?oYMHesCGSMKfR{seVKq`XyURQOqQA?ADbqPSn@@@p?cUMbBaAMYPLO@XxHFCbSIPJMGDbIiGFHEraaGOMGW?_UMaBq`[r,129,55,55,986,-1043.2507751
6,0.3,steyvers,4,50,0.7,0.0,stationary,13,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,163,118,118,:q_O?K?AA_?OOM?@@?ocCCB_?_WQACA`wOKIEBo?gYKI__o_]IEBbG_SR@@BW?CCB`?o_STA@`pCSMHFPppM?GEBqC_XFCqQcKWQIO_WWQNa``g}?AGO_W_rDFDG?Cj??fwG[aXMoo`p@DBbWXGr?@CGg\FBDBQKOJIDcWp[oYabSsCWXa@QK[QVaaPsOJBP^,-1129.57763028,,,,121.0,0:00:42.361946,:q_O?K?AA_?OSCCBAOOOKH?@`?s?ACBoogWNDBP`Gi?@A@wWSKFCp?g]AACB@k?ABAO?_gXA@`_{GMMbo?GGOKGRGo[REBba`]EQIO__WQNa``g}_TLo``SrDFDG?KWT_?Pxo~DBaAHKxVMGG?se]`cbK?_TacQXPFADBQKOOHEGxY]QNJeBSSeULEsYYAJFDbKSa[jedSSQYRJDkCGLRIGWOka,114,49,72,990,-1028.09933392
6,0.3,steyvers,4,50,0.7,0.0,stationary,13,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,168,119,119,:q_O?K?AA_?OOM?@@?ocCH?A@W?CD??`?ga?CCo?k?GD_?OWSMI`o?_SOJ_ap_u?DBapcKIOapQ@I?CAaG?[QKGo?c?ECCOOgaACEbwOKIE_`?pmAQdbQCs|BHEGg[STJpphyIOIPQC?G`_@?hYCCFEG?OOHDQph?{^_@p`E_b`@PXHEc__`GkYgfEGiqULNO?OOoZ,-1140.20000036,,,,97.0,0:00:38.156314,:q`??K?DA@o?OKHF?@G?CNCAaG?OIH_?ok?AD_`OwgVBCO?__QL__p_u?@A`p_}EDGPaSOUQHo?_SPFCaaHUGF___WaADCOO_WMLGdwOKGEbCahcsZ_chhA|BAEGwgiVbbRsKISJPQC?o`a@P_siU`@BC?OHDBssWULGDBp}EFECSL?gb`@PXHEc__`GsqgfEGgoekdfgOo]WMHtF,123,45,52,1005,-1051.09024038
6,0.3,steyvers,4,50,0.7,0.0,stationary,13,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,182,120,120,:q_O?K?AA_?OOM?@@?ocCGD___c?B?A@W?E?AA@PKKIJ``Pc?AA@b@kCCBA@wGo^??agOKMNGOp_yIKEpPpKh@@@?xIIMFcg?CCKHo?GofNHO_gW]X_?OOMIMHDwGGMQa@p{CEMHoOgc\@BEw?SQK`?ow{_Q`@cSCIE_?_[?Ef_?`H_rNJFcco\MHdAkOMNNo_WWYSMtRIAEFFBrYUCFFcN,-1153.33495199,,,,114.0,0:00:38.234437,:q`?G?I?B``GGOJC_?WOOJ??`WS?AA@awgYAAEBWGGECBbgG[WN_?PSCEFDbqCKWLFO?guIMHo_`IIMFcasCCBECw?o[RISgOW]Q_?_WQIMHOog[]QLP@{CEMHdRKKIHEbb[WvDDBGGGEFFcBCOu]PPbsCCBDCCs?EDGGs{?CDCeBL?k]QP@_wi_eBaXOjCBfb{GYRIDaxtJ?KgG?{_RLgd[[^,126,56,58,985,-1052.00769788
6,0.3,steyvers,4,50,0.7,0.0,stationary,14,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,184,117,117,:q_O?K?AA_?OOM?@@?ocGED____UCCBoO_a?AA@_{?CFCo?GGN??__[GGFCP?gg\CAb`{KIE_?Og[SMa``OoYMaAw?CJNGO@PIKIEp`x[pCDbQkCIFFEg?[cVbA`{?OIDbg__[Q`?o_sb@Aa@qASMKfWxKmWdAxYQECOO?OKGQ___w_VDBGxhi?JNHGO[cRQQa@eGDLfDCOIQMO@?k[jaBqpf,-1225.51631138,,,,110.0,0:00:44.763268,:q`??K?AA_?OOMAA@`GOKJ@A@W?SNG_?OWWN?@@G?CN??_gwqEDDBG?GIMFoos?ADBaPs?IKEqw?GRN_@ASWSLJppg{kWaAp`U?@AbbS?MQb@p{?MGDAppuGGFCg?GYY_`Oww]_`ERhw~LHdxOmURQOpGt@?@A@W{cV_____QJEBgoxFLGeg?c{c`@pGgYcdCApeGFJeraaG[Oo@?k\CFdAp[r,129,55,55,986,-1146.21587317
6,0.3,steyvers,4,50,0.7,0.0,stationary,14,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,188,118,118,:q_O?K?AA_?OOM?@@?oc?CCAoocCGE_?o_Y?BAO?GSL?@@@?eECBO?WSKJ``OomAHEOOOOX?BaAK?QKbBA@M?GGDGH?gTbA@`I?HEDGGKGHdb`{OIEFDGo_nDDbbPmGGCcXGogW``OpiCHGCQ{?AIKoOgkl??`Pxu?GCewOOILFFGWXLADbaQQ?CEChAUKOHdR}eOKHGXXgyc_a`sKIJFerk?WOJi^,-1255.25002119,,,,122.0,0:00:44.342509,:q_O?KCD?@O?GGEC`OocCLBA@g?QABA``K?CCCAWWOLBA@`SKV?CoOOgX?BaAKCXECCAK?_S_cAk?KJECakoeS__o_cXMFp?g_[OGdH@[oY``PpCkYLp@GgaW`AQ@OmWKoogWQILEwOo_QHdw?CSJKfgGkeU_?OhkybcBPpw~AEbb`s|BBB`x_we`BaPcy_QHw?_UMGcax}udbCAXS~hcAQPo}`debiQAIPiHO{u\RIDK?KKFCAyf,137,51,71,966,-1143.14637837
6,0.3,steyvers,4,50,0.7,0.0,stationary,14,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,176,119,119,:q_O?K?AA_?OOM?@@?oc?EC`@?kGF?@`GGOKFCoOOOII`?o_[VBAaPS?CB_@OwkZAA@PO}SL``gGKIE``@?cZAA@W?OR?@@@[KhCBBAPQCCBaw_o^CJoO_WSP_`@S?CC___WOP?@aQcgWN_?pPKr@BAPx[~AAo`IMGDIpA{?GDECcLGgXPoPH|BIEoPOmASOGW?KgURSRquEIOi~,-1290.37196079,,,,117.0,0:00:42.324760,:q`?W?CDD??oc?EC`@?kI?C_`pKCCCA`pSKGFaaPSKIECO?OkZCAaPO}?DBA`kKL@@`Owq?CCAP_}kCA``KG[O`bQcGKKHDA{GNCEBxPWn@A@`OsaY_o?GO_T`?p@OmYMopGgaRJq``k{^_?OWgkX_``Ww]RJfsSGGDCO`YMGDIoO`SmYPO?go~?HCrIMABCcqp|RIEbwGOULGoOXP?`_DAqPLPNJWWhAj,124,52,65,984,-1150.12322244
6,0.3,steyvers,4,50,0.7,0.0,stationary,14,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,182,120,120,:q_O?K?AA_?OOM?@@?oc?F@@@G?GED_?OWOJACO`SCECAo?WcX?@a@GuCHEO_o_WL`A`W}CJGopcKOHFOo_s^@@?ogqSNGoOOoeS``AXY]V_?_W_Z?@?oocZGIRbXuCGNO?W_ZA@`QPk~?AaQsc[NMGg?GKLcAPpOpAOopGo_[rOa[?wbRo?WSYf`crK{_RJHw?CO[So?gwu^OSQxi?HFGN,-1229.69914277,,,,122.0,0:00:34.625636,:q_O?KCD??__[CD@_`G?GJBAo?S?D@AAXGqEECA`kGQKbA@OoZADAp{GIJ___WcXBAa@GyGDCbWWSKK`A`W{aU_?OwseS``AXSlNJop?yCECbRC_hHFErkGMGFfRs?RBAaaPk~?@`PhOkZcAPo{k[PO_WWSLKFRsc[TKObqE?@CbA@rAefcqp_xCAa@HtIf__ohW{f`crIiEKGCqqXMk_?OyHR?AbbX|@IGeg?KQLFFCAz,131,51,71,972,-1126.94195834
6,0.3,steyvers,4,50,0.7,0.0,stationary,15,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,184,117,117,:q_O?K?AA_?OOM?@@?ocGED____UCCBoO_a?AA@_{?CFCo?GGN??__[GGFCP?gg\CAb`{KIE_?Og[SMa``OoYMaAw?CJNGO@PIKIEp`x[pCDbQkCIFFEg?[cVbA`{?OIDbg__[Q`?o_sb@Aa@qASMKfWxKmWdAxYQECOO?OKGQ___w_VDBGxhi?JNHGO[cRQQa@eGDLfDCOIQMO@?k[jaBqpf,-1309.32286298,,,,104.0,0:01:00.970384,:q`??K?AA_?OOMAA@`GOKJ@A@W?SNA@aG?CEEBo?SCN??__WqGFEOoggWM_?_gw^BBO?GSMMab@kOVAfcG?OdEDBQ{WMNJEGGOULIo?GSMMLO?xI?EBbq[?MIDbbkOOMHO`Ost@A`pqAq\NFyX[q\dAxYQEQOO?O_UNHDQ{CCCCAPWo\EFCC[GYPLO?XxHABaaYHHEDCBKOcVLfDCOi[Oo@?k\CFdAp[r,135,49,55,986,-1228.26749135
6,0.3,steyvers,4,50,0.7,0.0,stationary,15,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,198,118,118,:q_O?K?AA_?OOM?@@?oc?CD____YCDBOgOONEBoOWOQI_?_cOMH_`@cCGDBbw?CCBCO?o]?@@@?s?CBBCgGGWN_`PxAEHDBw?GEDGo?OKOTKOoo[f?A``XQAAADBKCCDGdWOON@A@Q`iADBCBXuQIEBwgkgZ_`?w_zAEBrKGMV_?raIGDBCBkCGSJhggoaRIfIhWyb`?phI?ALfCQaIFGDcCKQNSOo`KhFDewGGGS,-1331.53778911,,,,126.0,0:00:58.248658,:q`?G?E?@@O?GGHD`@GsIGFCooo]ABCag?GECcoPGqADBb@{?GG_`aK?ABA@aK?ABAcgGcWP_?OhAEIFo?OKIPIDW?GOIGDAhaKHDcG?_UQIO_xct@@@QHUMIDfWGOgYNPOp?u\cby`mACBdbkGEKFeWGHEc_?opo{a`@Oo[[OHOQ`\L@@A@`Ci[ifSYeELFCQQTL??__ggu[PIGg[UOJHw_c]gTOqPKgbbaphg}aVOO_sh,137,61,65,962,-1221.98975265
6,0.3,steyvers,4,50,0.7,0.0,stationary,15,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,187,119,119,:q_O?K?AA_?OOM?@@?oc?AB_?o_UCBAOOOM?@A@WOKGI`@`GiCDDO_WOP?AA@Wu?LFo?OOIL`?o__\A@`G?CGD`BQKGYPIpPhClEBaPWyCPHdg?CEIecQsGGIGo?GgaVa``?kdDFcQp[v??drk?YOa`_w_UR_?Og[tVLfxXI?CDbA[OWRRO@hACBKQq[WOJNOp?wch_?_`YYPJP@_ss\_AACsa[S~,-1346.10120012,,,,111.0,0:01:04.629909,:q_OGGI?@@?w?M?@@`W?UCBBOOOM?D`?owiKHDO_ggXCCP@?kZGFp?guAACBgOKGIFO?g[dA@`P_sbABb@hCeTabW_[QJbCQXWn??_ooiaTJO_WO[T__`GiIGHTaxmACJerkW_U`@Ow_URNOOW[SMLTRX}UQ_@@WocRaBAXdL?EcGOKYQKOPXKo]bA@XxRIFCcye?@@@?okcTJGIHWq[NgW_oYYMo?h@BLGdRPr,136,51,60,978,-1239.34147302
6,0.3,steyvers,4,50,0.7,0.0,stationary,15,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,177,120,120,:q_O?K?AA_?OOM?@@?oc?AB_`?gY?C_?os?GG_`w?GGE_?__UAECAWGSMJ_?_oyCDBbw_gWL_?OOUCDEO?GGSLHQ@Gsj??aaS?KHFDgWOIFIOOOcn??crK?AAFeWXKo[_Cr[CINMOqXa?@CBB[KGFEPPxo~A@`sSPH?GEGHKu]OOQXk|RKFGW\HWMPBc?`BBhCkCC[SjGGW_W_?Pf,-1320.19377123,,,,92.0,0:00:36.966822,:q_OG?I?@@?w?CDB_`?gYH?@?os?GG_`wOWOI_@?kCKHa`p[KKM`@Ow}GIEBWGICKEcgGKQIEcAS_QKEdWGgd?BAPsKIFEBQc?AA@``G{n??abK?AAGeR[?ERKERc?YMHewG}ER_?OO_WZ``p`MGDFfB{GMXOXG@?pDHerqAARLfhhKkWMOoyPR@KFW`qEIGECsKMaQHWHCwhUO_ow_VNhdi}?ECBB@dEjU^,139,38,54,994,-1221.51190323
6,0.3,steyvers,4,50,0.7,0.0,stationary,16,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,184,117,117,:q_O?K?AA_?OOM?@@?ocGED____UCCBoO_a?AA@_{?CFCo?GGN??__[GGFCP?gg\CAb`{KIE_?Og[SMa``OoYMaAw?CJNGO@PIKIEp`x[pCDbQkCIFFEg?[cVbA`{?OIDbg__[Q`?o_sb@Aa@qASMKfWxKmWdAxYQECOO?OKGQ___w_VDBGxhi?JNHGO[cRQQa@eGDLfDCOIQMO@?k[jaBqpf,-1396.10074866,,,,89.0,0:00:34.562957,:q_O?K?AA_?OOMABAO_WUAAA@W_]P??_oo]?@@AWG]?@@bG_[XBAa`c?CDFBwWY?@BbggoZJ_?hxA?CFP`OsnEFdbCCGJEdWGSMMLO?xIKFFo?w_SJFFX?wd?@?phiADBbcCw]\NFyX[rIDqscK]_`?o__d@@@@?cUKFP`qMYPLO?XxHABaaYHHIGDbKOcVLfDCOx?CApsO]SJDrN,136,48,41,1000,-1325.24490048
6,0.3,steyvers,4,50,0.7,0.0,stationary,16,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,182,118,118,:q_O?K?AA_?OOM?@@?ocCCBAo?OKJCBoOg]ECA`gWOTCA``S?GFCoOoeIFCo`GyABApPgw^??_pkCCBBcwXMKFGO?OO]Q``PcSWWabP{Sf@AaQC?ABAaq{?GKGfWOKMS_?OW[pCCbQS?ALJfcK?MJNopaA?WOOCAUCSNrQP]EJIDRkGEM`@Qa@FDTopGos[__oxPVHEccII?PKFT[OQIHJN,-1412.34273857,,,,92.0,0:00:39.106040,:q_O?K?AA__gGGEC___WU?BAp?{CFA@`Os?ECDPOoi?BCoOoeIFCqPsCCDBBGOSYM_@?guMRdcwo[OOGo?_{dBAbGgopLFcgGSeS_`PHA?@@`?g_UV_A@Woa\bDBs?EDBeG?OQLHO?_s{`_Aqpy?IEFCC@@RIfSAUCSNrPxIEJIDRkGEEDBa@ChAA@PPP?bifT[KQKHdrPqABIDSCCYOHUBimGHDCbqr,140,42,50,993,-1319.37637728
6,0.3,steyvers,4,50,0.7,0.0,stationary,16,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,189,119,119,:q_O?K?AA_?OOM?@@?ocGGD_?OOKGD_?o{CCB____[R@@`O{GEHao__e?DB@p[CIFDBGGcUK_?OOy?@FcG?[ONHCw?KIH`A`pUAA@`Os?AA_`gOSLBCbAKKQIFCWGKSJGO?G{tFECrkcUKGerc?ECA`rC?GGIGWpeMNHCwWSKFCbGGGk[_?ogYCDBbcS`AaSQ`qYCHHQPpY?HIo?xGfDCCgoeABFCd^,-1418.31209305,,,,104.0,0:00:42.174261,:q`?GSM?@AO_k?AA@`WCGED`@@K?IF``PSwCCCbW?WV@@@POo[N_aPc?AABA@s[]ObcAPM?BAaP`ECDDBakKIECAQs?AMFcGGW^CFo?WcbBCaaKCEIDcBc?AMFdBS[OKGcrk_QJEBaHkxBA@ph?cVKO?_[OSOpbK[]QHp_wcWONoQpq?BAbwO[[QJEcS_maSP?og[VOhgOccTcbas?QT_@qPLBDCCckOKHJgwGK[VNGd^,142,47,57,979,-1321.41241268
