S121,1,rabbit,cat,63,false,
S121,2,sparrow,dove,78,false,
S121,3,bluebird,ostrich,69,false,
S121,4,starfish,lobster,66,false,
S121,5,chipmunk,moose,41,false,
S121,6,horse,zebra,76,false,
S121,7,pigeon,cow,18,false,
S121,8,ape,gilamonster,6,false,
S121,9,weasel,zebra,7,false,
S121,10,elephant,deer,19,false,
S121,11,trout,fox,34,false,
S121,12,giraffe,panther,55,false,
S121,13,tiger,rhinoceros,71,false,
S121,14,beetle,cricket,79,false,
S121,15,penguin,raven,63,false,
S121,16,stingray,otter,62,false,
S121,17,horse,donkey,77,false,
S121,18,octopus,dog,14,false,
S121,19,frog,tadpole,99,false,
S121,20,mouse,chinchilla,78,false,
S121,21,zebra,penguin,56,false,
S121,22,newt,polarbear,3,false,
S121,23,fish,shrimp,89,false,
S121,24,cougar,opossum,35,false,
S121,25,bear,alligator,66,false,
S121,26,mongoose,fox,50,false,
S121,27,pig,warthog,95,false,
S121,28,wolfhound,beagle,91,false,
S121,29,cheetah,rhinoceros,78,false,
S121,30,raccoon,pig,62,false,
S121,31,sheep,bison,67,false,
S121,32,squirrel,lion,1,false,
S121,33,puma,cougar,100,false,
S121,34,raccoon,snake,29,false,
S121,35,chicken,panda,12,false,
S121,36,leopard,horse,49,false,
S121,37,seal,wolf,54,false,
S121,38,canary,fox,28,false,
S121,39,tiger,ostrich,33,false,
S121,40,turkey,duck,77,false,
S121,41,falcon,owl,82,false,
S121,42,dolphin,lion,9,false,
S121,43,seacow,chicken,65,false,
S121,44,panda,turkey,50,false,
S121,45,seaturtle,snappingturtle,99,false,
S121,46,tuna,cod,95,false,
S121,47,otter,eel,66,false,
S121,48,persian,humunukuapua,50,true,
S121,49,baldeagle,goldeneagle,99,false,
S121,50,skunk,opossum,96,false,
S121,51,deer,argali,83,false,
S121,52,blackbear,armadillo,8,false,
S121,53,squirrel,chipmunk,91,false,
S121,54,ostrich,cobra,13,false,
S121,55,badger,stallion,3,false,
S121,56,parrot,tick,3,false,
S121,57,cranefly,raven,63,false,
S121,58,chameleon,snake,72,false,
S121,59,hyena,tasmaniandevil,83,false,
S121,60,dingo,wallaby,91,false,
S121,61,jaguar,clownfish,6,false,
S121,62,iguana,guineapig,50,false,
S121,63,donkey,sheep,79,false,
S121,64,sealion,mantis,2,false,
S121,65,penguin,duck,68,false,
S121,66,chicken,fox,50,false,
S121,67,polarbear,fox,52,false,
S121,68,skunk,kangaroo,27,false,
S121,69,ape,human,98,false,
S121,70,tarantula,hawk,1,false,
S121,71,wolf,dolphin,6,false,
S121,72,ram,chinchilla,5,false,
S121,73,rat,moose,9,false,
S121,74,wolf,weasel,50,false,
S121,75,tiger,penguin,9,false,
S121,76,bat,whale,21,false,
S121,77,manatee,walrus,57,false,
S121,78,gerbil,goat,28,false,
S121,79,possum,raccoon,82,false,
S121,80,emu,donkey,62,false,
S121,81,ant,elephant,45,false,
S121,82,beaver,otter,78,false,
S121,83,beetle,fly,90,false,
S121,84,cougar,gorilla,50,false,
S121,85,lion,crocodile,87,false,
S121,86,sparrow,tortoise,13,false,
S121,87,spider,worm,73,false,
S121,88,mouse,snake,86,false,
S121,89,fly,frog,86,false,
S121,90,deer,hyena,73,false,
S121,91,cobra,snake,100,false,
S121,92,scorpion,spider,95,false,
S121,93,giraffe,buffalo,68,false,
S121,94,fox,frog,39,false,
S121,95,pigeon,chicken,76,false,
S121,96,possum,otter,74,false,
S121,97,prairiedog,mole,86,false,
S121,98,dog,sheep,75,false,
S121,99,tuna,leopard,19,false,
S121,100,turtle,tortoise,100,false,
S121,101,camel,lizard,68,false,
S121,102,meerkat,eagle,46,false,
S121,103,fox,rat,50,false,
S121,104,lamb,goat,92,false,
S121,105,fox,hedgehog,88,false,
S121,106,bird,human,81,false,
S121,107,swan,mouse,56,false,
S121,108,orangutan,fox,51,false,
S121,109,dog,sloth,40,false,
S121,110,beaver,sloth,53,false,
S121,111,octopus,ocelot,53,false,
S121,112,cat,cow,50,false,
S121,113,elk,gazelle,85,false,
S121,114,cougar,ocelot,88,false,
S121,115,pelican,flamingo,68,false,
S121,116,weasel,chimpanzee,44,false,
S121,117,elephant,cheetah,73,false,
S121,118,penguin,mouse,33,false,
S121,119,turkey,giraffe,27,false,
S121,120,squirrel,bird,41,false,
S121,121,beetle,butterfly,69,false,
S121,122,fish,bull,15,false,
S121,123,koalabear,ferret,16,false,
S121,124,rat,shark,11,false,
S121,125,lizard,canary,19,false,
S121,126,gopher,pig,62,false,
S121,127,koala,bear,83,false,
S121,128,monkey,basilisk,50,true,
S121,129,possum,panda,58,false,
S121,130,fish,antelope,22,false,
S121,131,buffalo,horse,70,false,
S121,132,whale,seal,66,false,
S121,133,fish,elephant,28,false,
