6,0.3,steyvers,10,30,0.7,0.0,stationary,5,stationary,gamma,0.9,0.909090909091,20,108,1,1,>>sparse6<<:]__@_@A_@AB_@ABC_@B`ACE`CEF_@AC_AH`ABCaDEFJ_@EFKaHJK`BCM_EFL`BHnaCDN`ELO`HIM`MNRaBDK_ADHIM`M_EFaBV_CILWYbFGNR,-200.834598409,-204.53335809,-194.189068284,-197.887827965,70,0:01:18.889900,>>sparse6<<:]b?@A_B_B_@Be`CE_AC``ABCdF`EKaKcM`EbHnfKP`L`DLMnaDKM_ADHIKMnPQUfHLaVX_IPUYfGRZ,57,51,19,308,-160.521283361,64,0:02:29.806315,>>sparse6<<:]b?@_B_B_@Be`CE_AC``ABCdF`EKaKcM`EbHndF`L`MnaDKM_ADHIMnPQUfHLaVX_IPYfGRZ,57,51,13,314,-160.901893649
6,0.3,steyvers,10,30,0.7,0.0,stationary,5,stationary,gamma,0.9,0.909090909091,20,109,2,2,>>sparse6<<:]__@_@A_@AB_@ABC_@A_@B_ABF_ADbDFG_@ABC`AE_ABIaCFJ_E_AB_CF_ABOaEGdIL_DHNOQdEGHObDLS_AJOQV_@IJVbELOWcDSUeGHU`DJO,-206.915087075,-210.719219258,-198.927319791,-202.731451974,84,0:00:53.496568,>>sparse6<<:]c?``AD`BacdG_CFl?ADHI_BFJK_bL_FaLk_HL_DHNOaEHbDLbOV`BFRSbEJOWcHeGHKU`ADJO,48,61,23,303,-153.355271045,76,0:01:22.979993,>>sparse6<<:]c?`A`A`BaFcdG_BCl?ADHI_BFJK_bJ_FaLk_L_DHNOaEHbDLbOV`BFRSbEJOWceGHKU`DJO,51,58,18,308,-153.162938181
6,0.3,steyvers,10,30,0.7,0.0,stationary,5,stationary,gamma,0.9,0.909090909091,20,98,4,4,>>sparse6<<:]__@_@A_@AB_@ABC_@D_@BD_AD_ADF_ADH_@AD_DaCDI`FGIhIM_BDM`AEJmaBDGH_@IOdOS_@DFHdOT_IScJLRoTViS_INWoSY,-196.839282613,-201.028902624,-191.774481922,-195.964101933,73,0:01:13.749615,>>sparse6<<:]a@_`B_C`_@BDaDiH_@DF_D_ABCIJgJhMgMeGIeHgHL`AIJd`DFHJoTaSiJPRoQTViST_NRaIZ,48,50,23,314,-157.868103883,72,0:03:15.452053,>>sparse6<<:]a@_`B_C`_@BDaDFiH_@D_D_ABCIJghMdGMeGIeHgHJL`AIJd_@DFHJtaHSiJPRoTViST_NRaIZ,49,49,23,314,-160.952466565
6,0.3,steyvers,10,30,0.7,0.0,stationary,5,stationary,gamma,0.9,0.909090909091,20,111,5,5,>>sparse6<<:]__@_@A_@AB_@ABC`ACD_@CaBDE_@ADEaCG`BCEcDJ_ABE_AC_AL_CDEGaBHMOcEGHM_@ADJeIOaJRaGIS_CEHJ_AHM`ABDP_AELN`BCJXcGeIOS,-202.774249903,-206.312455815,-196.873951191,-200.412157102,83,0:00:44.575170,>>sparse6<<:]a@__aCd_@BCdE`DcH`AC_@CJ_albFaBHOeGHMdiOkReIeaMVaHKPdLNcLXeSUVeIS,46,65,18,306,-156.106161818,79,0:04:27.413970,>>sparse6<<:]a@__aCd_@BCdE`DcG`C_@CJ_aClbCFaBHOeHMdiOkRgISeaMVaHKPdLRcELNXgUViQS,49,62,17,307,-157.607906744
6,0.3,steyvers,10,30,0.7,0.0,stationary,5,stationary,gamma,0.9,0.909090909091,20,96,6,6,>>sparse6<<:]__@_@A_@AB_@ABC_@CaCE`AFaBFG_BC_@EFbFGHcD_CFJaFGHK`CJ`BCJ`DEIdFMO`BPfGHcEFQcIbFHcHRbKTaBIaBZeMOP,-203.168784233,-206.891375314,-195.519731639,-199.24232272,73,0:01:06.643278,>>sparse6<<:]a?@c?B_dehBc_@AEfGHaD_JgjbCIO`ENdFGLObIOPaGHcEFLQcIObHhMRS_BDaINSVaBJoSX,46,50,23,316,-158.406279858,68,0:03:05.264236,>>sparse6<<:]a?@a_B_dehBc_@AEFfGHaD_JgjbCIO`ENdFGLObIOPaGHcEFLQcIObHhLMRSbDTaINSVaBmOSX,50,46,22,317,-157.461178198
6,0.3,steyvers,10,30,0.7,0.0,stationary,5,stationary,gamma,0.9,0.909090909091,20,105,7,7,>>sparse6<<:]__@_@A_@AB_@ABC_ABD`BD_@CDE_@CaBD_ACD_CDI_@HdF_DHLaBKaKO`ADEIO`AF_BCLRaBDJbCQR_BEG_@CHNcDK`ACH`CEGaBG`JVW,-212.815942263,-216.362352806,-205.953432309,-209.499842851,82,0:01:15.428691,>>sparse6<<:]b@`A_@AC_A_BD`BCDckIJ_@HfLhLaBNk`ADEIKP_@F_KRaDJNbJQbEaHRU_CL`ACDHjKcDGJS_JMR,49,56,26,304,-166.985861027,82,0:01:56.956260,>>sparse6<<:]_b?@`A_@_AB_BD`ABCDcdkIJ_@HfLaHLaBNk`ADEIKP_@F_KRaDJNbJQbEaHNRUcFL_@ACDHjK_CDGJSjMR,52,53,29,301,-167.852199789
6,0.3,steyvers,10,30,0.7,0.0,stationary,5,stationary,gamma,0.9,0.909090909091,20,106,8,8,>>sparse6<<:]__@_@A_@AB_@ABC_@BCD_CE_CFbGeFG`ACD_CEF_EF_DGcGIM`BFIKL_@CH_@EILgN_@DMhMNRbPT_BJ_PQS_BCElOQ`BKYbILOYaCKNPX,-201.420130137,-206.053311724,-194.175295926,-198.808477512,74,0:00:56.765070,>>sparse6<<:]b?d@A`C_@E_bf`BaI_BEFdcGHIM`BIKLciOncMnR`PT`J_GS_BCEVWjLQ_BKUYbHaCKX,49,57,17,312,-154.594405655,73,0:02:30.851927,>>sparse6<<:]b?d@AC`BC_@E_bf`BaI_BEFdcGHIM`BIKLciOnmnR`PT`J_GS_BCEVWjLQ_BKUYhNaCKX,50,56,17,312,-153.916277391
6,0.3,steyvers,10,30,0.7,0.0,stationary,5,stationary,gamma,0.9,0.909090909091,20,104,9,9,>>sparse6<<:]__@_@A_@AB_@ABC`B_@AaBFbDFG`AF_ADFgIJaHIJgHL_ABGH_ADJ_ADJO_BCJNbFHbFHKaJS`EaFHIJoPfGHLMVaDFPQgLVX`BPQ`P[,-199.638011828,-203.182869092,-193.633805022,-197.178662286,75,0:00:56.667533,>>sparse6<<:]__@_@A`_fAaCiDFHaDgIJjgHL_AB`BJdJOcGJNeFHgHQcPSeNaFHjPhILMV`DFPfHIV`BOR`S,50,54,21,310,-159.612662575,71,0:02:24.553356,>>sparse6<<:]__@`A`_fAaCi@FHaDgIJjgHL_ABG`BdJOcGJNbEFHcGHQcJSeN_AFHoPhILMV`DFIPfGHIV`BOR`S,54,50,21,310,-160.276013107
6,0.3,steyvers,10,30,0.7,0.0,stationary,5,stationary,gamma,0.9,0.909090909091,20,95,10,10,>>sparse6<<:]__@_@A_@AB_@ABC`ADaEc`AD_ABD_@BE_@B`CDJKbJLbLMbDJaD_@ELPlMN`AHcJKMcDM`NQR_@BEJTrV`S_@EJcDMbCMOW,-201.371973534,-205.034459648,-195.089662018,-198.752148131,76,0:01:20.500757,>>sparse6<<:]_`c@A`C_@aEc`AaBDbdJcKaJLibDJaI`ABFPlMfbCGJMeL`INP_@BEJQUlVkNS_BJbCKMbDOTU,46,49,27,313,-158.530082828,77,0:02:00.686659,>>sparse6<<:]_`c@A_@C`aEc`AaBDbcDJcKjLibDJaFIO`ABFlMfbCGJMeL`EINP_@BEJQUlVkNS_BJbCMbDOTU,46,49,28,312,-159.601850998
6,0.3,steyvers,10,30,0.7,0.0,stationary,5,stationary,gamma,0.9,0.909090909091,20,112,11,11,>>sparse6<<:]__@_@A_@AB_@ABC_ACDaBCD_@B`BDF`DE`BDIbDF_BDFJdFJL_ACEI_BCD_ABGdLM_@CD`DFNOR_BD_CENPaBCDO_CORU_VWaBCbDJ`CDHIS_BVW,-222.552853384,-226.604456452,-216.138263295,-220.189866364,98,0:01:01.407143,>>sparse6<<:]___@Ae?CDb_EaD`A`H`DFHIJbFJl_AC_BCDFIbEGjLMbN`DFMNORhKN_EGPdJKPRaGHKORUVjVaCW`DJQ`BCIaILOWZ,52,60,38,285,-169.312309618,93,0:03:52.861388,>>sparse6<<:]___@Aae?Db_BEaD`B`H`DFHIbFJl_ACaBCDFIeGjMbN`DFMORhK_EPdKPRaHKORUjVaC`DJQ`BCIlOWZ,49,63,30,293,-167.856592994
6,0.3,steyvers,10,30,0.7,0.0,stationary,6,stationary,gamma,0.9,0.909090909091,20,106,1,1,>>sparse6<<:]__@_@A_@AB_@ABC`AC`CE_AD_BDE_@CDaCDaDGJaCH_ABEF_@BCaCEFN_DGHI`BCH`FHM_IJK_ABRdGJKaGJKmRkUaCENdHIPTaRZaCFJL,-240.378772351,-243.827847993,-235.750853046,-239.199928689,62,0:01:09.074109,>>sparse6<<:]b?_@_@A`C`CE_ADi?@CDEaCDaBGaH_@BE_@BC`F_BGHI_@BH_AFLM_IJPaBHLRbDGJKgJKeRTVkU`ACMNcDEHIKPrTZaBFT[,69,37,25,304,-213.088940554,61,0:02:58.606435,>>sparse6<<:]a@__@_@A`C`C_Di?@CDEaCDaBGaHJ_@BE_BC`F_BDGHI`BHM_AFLM_IJKaHLRbDGJgJKrTbKU`AEMNcDEHIKPrZaBF[,67,39,22,307,-211.393509606
6,0.3,steyvers,10,30,0.7,0.0,stationary,6,stationary,gamma,0.9,0.909090909091,20,107,2,2,>>sparse6<<:]__@_@A_@AB_@ABC_AD_BCE_EFbC_@AH_EG_BDE_EFJ_DEK_BEKMaEJL_@LNaCFH_EMNPaCHeJL_BCEkNaFHQ_@LR_BCELaBDW_FGKTUaCDI,-245.156450981,-248.622508482,-234.642064843,-238.108122344,76,0:01:12.731807,>>sparse6<<:]a@a_B_@CaDbEcjEG_@BHeFJkbKMaL_@BKLMhbGMNP`AHQeFLR_EkNaQ`GLRkLMdHIKNW_@EFGQUcDIZ,54,53,23,305,-202.676334171,73,0:03:27.153850,>>sparse6<<:]a@a_B_@CaDbEccdeG_@BHeFJlbEKMaL_@BKLMhgMNP`AHQeFLR_EkNaQ`GLRlMdHKW_@EFGQUbCDI,55,52,21,307,-198.246146232
6,0.3,steyvers,10,30,0.7,0.0,stationary,6,stationary,gamma,0.9,0.909090909091,20,105,3,3,>>sparse6<<:]__@_@A_@AB_@ABC`ABD`D`AD_CF`BDG`BCE_BDIdIKaBCDcH_BDEG`BCE_@ADP`ABCHN_KOQ`IO_CEQ`MOiOaCJTaBCEIJbEPQ_BDRaBD,-246.86520506,-250.332002412,-239.781641213,-243.248438565,78,0:01:38.336054,>>sparse6<<:]a?_@aB_@B_BgADcFdGbC`DGIdKnCH`EL`EdLP`ABCNfHQ`GOeMPQ`FMOiSUcQTbEMSaY_DR_ACMP,50,55,23,307,-204.63211527,74,0:02:45.742016,>>sparse6<<:]a?_@_AB_@B_ABg@ADcFdGbC`DGIdJKnCH`EGL`EdLP`ABCFNfHQ`GcEMQ`FMOiQSUcJQTaBEKMaY_DR_ACMP,56,49,25,305,-204.267794898
6,0.3,steyvers,10,30,0.7,0.0,stationary,6,stationary,gamma,0.9,0.909090909091,20,107,4,4,>>sparse6<<:]__@_@A_@AB_@ABC_@BDaBCDEcDFbGaCDEF_@BDaDFIcHaC_ABDeF_@CDNbDOaCEK_CFJNfGHaE_BFG`ABMRcFGTVdEIOU_@AFVdGIKVeIOU,-240.700971296,-244.355755029,-234.348136649,-238.002920381,71,0:01:14.530257,>>sparse6<<:]a?@`A`AB_B_bDEdiACEF_@AaCDGIcHJcIaBMb_EMbDcJKO_FNgHcEObFP_@ADEFMNfGMTeU_@LVXdGKeOU,58,49,22,306,-201.565782106,64,0:02:50.321819,>>sparse6<<:]a?@`A`AB_B_bDEdiACEF_@DaCDGIcHJ`CaBMbE_EMbDcK_FNgHeIMbFP_@ADEFMNReFGMTeOU_@ALVXdGKeOU,63,44,20,308,-201.594970003
6,0.3,steyvers,10,30,0.7,0.0,stationary,6,stationary,gamma,0.9,0.909090909091,20,107,5,5,>>sparse6<<:]__@_@A_@AB_@ABC`ABD_BCE_ACDaBDaBCD`ADI_@ABaI`CDG`DEGJ_CEHI_CD_ADNaEKeIO_EHLQ`BK_CFbENUaEKRiLTfORT`CEHJK`COV,-247.444246614,-250.947080198,-240.894789631,-244.397623214,73,0:01:07.963223,>>sparse6<<:]__@_`B_@AbC_dbDGbCG_@AD_Aa_@DEGI`DEGJKcEIaCDFeJN_AKeFIaEILQaBHKO`FNS`BEHJNUaERTiTeFOPRTX`CHJKRTbCFOV,67,40,33,295,-214.777321478,70,0:02:39.206245,>>sparse6<<:]__@_`B_@AbC_dbDGbCG_DI_Aa_@DEG`DEGJKcEIaCDFeJN_AKeFIaEHILQaBHKO`FNS`BEHNUaERiTeORTX_@CHJKTbCFOV,66,41,29,299,-212.061966328
6,0.3,steyvers,10,30,0.7,0.0,stationary,6,stationary,gamma,0.9,0.909090909091,20,96,6,6,>>sparse6<<:]__@_@A_@AB_@ABC_@C`ACD`ACDbCFGbCDEaBCDbCFGcG`AG_@CEdEF_@CNbGcNP_PR`E_RS_@MgLbEGIR_DHJcDFGP`CHKnX,-240.663436094,-244.192181434,-233.026544389,-236.555289729,67,0:01:25.514721,>>sparse6<<:]a@_@A`A_@BfAD`DFbcDaIbCEFGfH`AFG`fG_@CNbFIOlNp`DpS_FMhKLeIR_JcDGILPWXcEHKiN,51,45,22,317,-200.021916483,63,0:02:56.021221,>>sparse6<<:]a@_@A`A_@BfAD`DFbcDaBDIbCEFGfH`AFG`fG_CNbGOlNp`D`S_FMPhKLeIR_DJcDGILPWXcEHKiN,54,42,21,318,-200.93588175
6,0.3,steyvers,10,30,0.7,0.0,stationary,6,stationary,gamma,0.9,0.909090909091,20,99,7,7,>>sparse6<<:]__@_@A_@AB_@ABCbDaDE_BCDbG`CF`ADcDG_ACGdEF`DJfMdEFMaCJP_@GcDHLdHS_@CH_CGUdMOP_DVaDFJTcDIKV`FIeFIMOP,-235.225270032,-239.23226325,-230.82230951,-234.829302728,63,0:01:27.324494,>>sparse6<<:]a?@_`A_@Bdg?Bi@C`ADFd_CI`F`JfJeFMaNPbGIcLR_HLS_BCHdGUdMOPdGHV_AFTUcKQfYeFMOPZ,55,44,19,317,-195.643607032,65,0:03:10.959937,>>sparse6<<:]a?@_`A_@Bdg?Bi@C`ADFd_CI`F`JfJeFMaNPbGI_CL_H_BCdGUdMOP`DG_AFHTUcKQfeFMOPZ,52,47,18,318,-197.230498608
6,0.3,steyvers,10,30,0.7,0.0,stationary,6,stationary,gamma,0.9,0.909090909091,20,113,9,9,>>sparse6<<:]__@_@A_@AB_@ABC`AC_@A_AE`G_@D_@ACFGaDFHI_FJKjL_CDHI_DKNaFKL_@AJjM_AQ`ABDIJ_@DKNT_BCKPT_@BEV_BEPTaCFIW_ACY`KPaBCDT,-261.207259812,-264.79881265,-252.1197777,-255.711330537,90,0:01:06.901199,>>sparse6<<:]a@_Ab_@``A_ADE`_@_CEG`ADIcFJKcJL`DHJkbKO_ACjMbCGaIQ_@BHTcKbEVaBCHNOPiKOWaBWY`EObDKO[,53,60,30,292,-205.898712441,88,0:03:40.237542,>>sparse6<<:]a@_Ab_@A`Ca_AE`F_@_CEG`ADIcFJKjL`DHkbKO_ACjMbCGaI_@BHTkcKQVbCNOPiKOWaBCWY`EbDKO[,52,61,27,295,-204.188903043
6,0.3,steyvers,10,30,0.7,0.0,stationary,6,stationary,gamma,0.9,0.909090909091,20,109,10,10,>>sparse6<<:]__@_@A_@AB_@ABC_@BCD`E_BD_@AaBEH_@ACE_@J_BFHJK_BEaIaCEHJaBCGJKbFKL`E`CLOP_@ILO`AHO`JLPkSVeJOjVWkSVWaCJNPaBGS[,-239.720360422,-243.273909701,-230.62974613,-234.18329541,74,0:01:44.460962,>>sparse6<<:]a@_@`ABbCaCD`E_BiEH_AEfJ_@FHJKhLi_AC_AGJbFHKM`EFo_EIMaJ`JPTsVfOkTXsVWcJNRbGSX,55,54,20,306,-203.038575154,74,0:03:02.689538,>>sparse6<<:]a@_@`AB`BCaCD`E_BiEH_AEf_@FHJKhLi_ACLM_AGJKbFHKM`EFo_EFIaJ`JPSTkSVfOkXsVWcJNRbGSX,57,52,22,304,-201.45332514
6,0.3,steyvers,10,30,0.7,0.0,stationary,6,stationary,gamma,0.9,0.909090909091,20,109,12,12,>>sparse6<<:]__@_@A_@AB_@ABC_AB_D`BCEF_AG_AH`BDH_GJ_ACDJ`BDJbHKM_BHIL_BCDI`HI`BDLMP`BKbMN`BGQbDLPbDLP_AOQ`DLaDMTWgHINQiNQ[,-250.053517855,-254.005916271,-242.365186252,-246.317584668,75,0:01:38.135326,>>sparse6<<:]a@_@aBaC_AB_@_BEFaBGaDH`DH_J_ACDEbHIJcFHIKbCHMcDL`B_@P`KhIM_EGOSbDLPQSdPR_HOQ`DPdTYgINQn[,61,48,27,299,-209.805374182,74,0:03:57.394911,>>sparse6<<:]a@_@aBa_AB_@_BEFaBCGaDH`DH_J_ACDEbHIJcFHIKMbCHMcDL`B_@LP`KhIM_BEGSbDILPQSdPR_HOQ`DPdTYgINQn[,63,46,28,298,-207.21571329
6,0.3,steyvers,10,30,0.7,0.0,stationary,7,stationary,gamma,0.9,0.909090909091,20,104,1,1,>>sparse6<<:]__@_@A_@AB_@ABC_ACD_BCEaBCDaBDE_DHaBEH_DHI_AEKdHKL`AGJbCEIKgHIKdGNiMOPbEJcIKcIdIMcF_ABU_@COWaEHJhKPV`ADN,-283.454556283,-286.88323132,-273.184879112,-276.613554148,66,0:01:09.812779,>>sparse6<<:]a@_A_`BccEbDbE_aBH_DHkhKgbChIKOdGPhIP`BJOcIiTkMaCFJT_AELUW_@CFSeJhKNV`ANY,55,49,17,314,-235.933263004,63,0:04:19.876506,>>sparse6<<:]a@_A_bccE`BDbE_aBEH_DHkhKgbCKhIKdGPhIP`BJOcIiTmPcEF_AELU_@CDFSeJhKV`ANY[,56,48,15,316,-232.363415201
6,0.3,steyvers,10,30,0.7,0.0,stationary,7,stationary,gamma,0.9,0.909090909091,20,91,2,2,>>sparse6<<:]__@_@A_@AB_@ABC_BD_ACEbDF_BE`AC_EH_@B_EFGgL_@AEFK_@N_EFK_KeFJPaDFbHLbKQcIOaC_ET_@NOgLkQU_EH,-262.48250769,-267.88132822,-258.687544282,-264.086364812,49,0:01:42.214165,>>sparse6<<:]a@_@_@AaBC__BCEbe`AChbEeFGf_AEdNfK_KgJPaFRbHkQcI`C_EJT`NOgLMkNQUeHLPR,55,36,13,331,-229.481271084,48,0:04:58.869763,>>sparse6<<:]a@_@_@A_ABC__BCEbe`AChbEbEFGf_AEKdNeFK_gJPaFRbHkQcI`C_EJT`NOgLMkQUeHLPQR,57,34,14,330,-231.991972116
6,0.3,steyvers,10,30,0.7,0.0,stationary,7,stationary,gamma,0.9,0.909090909091,20,103,3,3,>>sparse6<<:]__@_@A_@AB_@ABC_@A_BC_AC_CE`AC`GaCDEGcGJaBCaGK_@BCIKgJLbCHLMObCFLMcDGK_GJSaG_EOaBCDScFLMcX`CGUW_@FHOgLP,-283.470099756,-287.36764796,-274.150990151,-278.048538355,61,0:01:57.963258,>>sparse6<<:]__@_a_BCfB`bCaCkACEcGJaCFaGiKNgJLbCHJMOcILM_ADKgJ`G_EO`MSfLcX`GPW_BFNOlP,56,47,14,318,-245.580420878,60,0:05:48.385869,>>sparse6<<:]__@_@a_BCfB`bCaCkACDEcGJaCFaGiKNgJbCHJMOcFLN_ADKgJ`G_EO`MSfLMcX`GPW_BFNOVgL,58,45,15,317,-240.869518915
