jeff,beta,numnodes,numlinks,probRewire,numedges,graph_seed,numx,trim,x_seed,toynetwork,cost_inviteirt,time_inviteirt,bestgraph_inviteirt,hit_inviteirt,miss_inviteirt,fa_inviteirt,cr_inviteirt,bestval_inviteirt,cost_invite,time_invite,bestgraph_invite,hit_invite,miss_invite,fa_invite,cr_invite,bestval_invite,
0.9,0.909090909091,15,4,0.3,30,2,3,0.7,2,15!2g8wv6xk41u8or4yxize5xhafsgpj0lcm136ech1e70i,16,0:00:12.960204,15!1n6yfgn8625bine9wg745wm949a02tmz6zke9jz83u9u,18,12,4,71,-28.3454890655,17,0:00:17.767229,15!1n4wrcok4k4obxejhu4ud7q9etuvpx0rciq1kfsf394y,17,13,4,71,-27.5600511346
0.9,0.909090909091,15,4,0.3,30,3,3,0.7,3,15!10uvc1utp16gf01e90nbyb96sw2bh4ct983vsvgimznq,19,0:00:13.803519,15!tkf6x7y8cozfysfoj2ajf3cawgppno6x9ckkwbpbapu,16,14,5,70,-28.7362973643,21,0:00:18.425334,15!uh5womlz66ld1nwba0pu8rk9mj7tal0bu7oys7gjoqq,16,14,7,68,-26.5543074108
0.9,0.909090909091,15,4,0.3,30,4,3,0.7,4,15!2iz4iceqtwenesc4qjzjkdtga3hasyraqlr1undkwcna,21,0:00:11.840443,15!1m85e87kt4v0i5q77l7la5o7wexlj135esl3k0lubksi,16,14,7,68,-30.4557747265,21,0:00:18.090921,15!1m85e87kt4v0i1vffj0fvfzyog66m4z4kr5w4i4w2ghu,15,15,6,69,-26.8950305692
0.9,0.909090909091,15,4,0.3,30,5,3,0.7,5,15!1mg3fwoaiyb3eyjegbqn8kyd6uxoe7wf4mcc1rfi3n28,21,0:00:13.801495,15!3vfwglv7y22bt7dwiasdmf4rx8xrbznclhzgwoldof4,16,14,7,68,-31.4635120225,23,0:00:17.482497,15!5oxbzf6pl1g2maeffmqfrg8s4yqvv53gi2wwz6eeq5c,16,14,9,66,-29.1123977892
0.9,0.909090909091,15,4,0.3,30,7,3,0.7,7,15!2iyur2yiifp2uadjfuon0psu6lz2gdwypm7gkfmevbwk,18,0:00:12.475346,15!1mslkvw7r14fl4nvmi7sbhy8e1p6j4e0wwpsd2h3clqo,18,12,6,69,-33.6114292387,17,0:00:25.731409,15!1mslkvw7r14fl4nvmi7sbhy8e1p6j4e0wwpsd2yumm8k,19,11,6,69,-31.8923764238
0.9,0.909090909091,15,4,0.3,30,8,3,0.7,8,15!u5d5xmkj8asgds5620mcze77cvyfiunc1bsf8l6w00k,17,0:00:12.720667,15!u0refy2mb1g5ucg9dm6g18llgkfz3ej0y77hf1fmi2s,16,14,3,72,-26.2398911109,17,0:00:19.874247,15!u0refy2mb1g5ucg9dm6g18llgkfz3ej0y77hf1fmi2s,16,14,3,72,-23.116118347
0.9,0.909090909091,15,4,0.3,30,10,3,0.7,10,15!1tkf5dux92rv5g8rl6gr89uq53yj9669d7uk6bsgzyma,14,0:00:14.806567,15!1tkf5duii1q76352zft6acy88i40jlfevv71kggb7upu,19,11,3,72,-30.4240224976,17,0:00:30.135622,15!1tkf5duii1nknprmsvarroso928z3xgg4phne8svtxz6,17,13,4,71,-27.4871538632
0.9,0.909090909091,15,4,0.3,30,12,3,0.7,12,15!2u6agajbzkuvqkecs46d6qfhcuzfyhzn6rdps2qbugw0,22,0:00:13.792879,15!7ie9crw4f5mdggnd967axrhosxsi2zi5jojo6tfek1u,14,16,6,69,-28.9066816724,25,0:00:17.837372,15!7iec3u96peeuga7wrp14701jtb7zek4dedlyqvkqy9u,13,17,8,67,-26.6044906319
0.9,0.909090909091,15,4,0.3,30,14,3,0.7,14,15!ckisobnzv8slflh17dorp3c71k3eeedy4oax14ritg,16,0:00:13.914060,15!8g14uigsnkofpg7krwul0g5smg3unmijlfapxdb210,17,13,3,72,-25.5879692329,19,0:00:21.155176,15!8g14ux7tepv3yts33e3k2kx7mt2o1cdafi8pdueqkk,15,15,4,71,-23.9023019249
0.9,0.909090909091,15,4,0.3,30,16,3,0.7,16,15!21q2r6w8evo45t7ttm5fm0w80n92r78c5bmwqjnc5hj6,15,0:00:13.435542,15!1qs5c00zatyu55o0oscjpmvektexhvziq47wg4thmz2a,18,12,3,72,-29.5691829304,15,0:00:17.492588,15!1n56gy18avvvay9dj9d9buspug16wjpe04llpk8k6dxe,17,13,2,73,-24.8679678015
0.9,0.909090909091,15,4,0.3,30,17,3,0.7,17,15!2h5evkj8oj6s9zqmad4qyxmj6fjcdc6mlpakh881trb6,19,0:00:13.495712,15!32zqguwt1jo8fl5yo8ffl8vxsnyanaltza06om0sub9m,17,13,6,69,-29.0834092241,19,0:00:17.358248,15!32zqguwt1jo8fl5yo8ffl8vxsnyanaltza06om0sub9m,17,13,6,69,-27.6211860406
0.9,0.909090909091,15,4,0.3,30,18,3,0.7,18,15!10m5o0xawpmz1dut6afaukra2h6nba4kwdpz05pc94p0,15,0:00:12.187745,15!1vb2pp4h9vzyzrr8jo3gdv8dx5vqmhwbr0e74f8wqgw4,19,11,4,71,-28.9881816279,17,0:00:16.615347,15!1vb2pp4h9veyv4yktjpiksbbbiz4ztl3fzxobxucwxz8,17,13,4,71,-26.4466567135
0.9,0.909090909091,15,4,0.3,30,21,3,0.7,21,15!u7fot8z4mupwmv0bwq9v34f4189xupmm73p1sk9k9vm,14,0:00:12.912353,15!t62n2xfakpmdoesd1cmxasydqiw5hhzmpi0wf7c19tu,19,11,3,72,-27.3938083933,14,0:00:25.429681,15!t62n2xfakpmdoesd1cmxasydqiw5hhzmpi0wf7c19tu,19,11,3,72,-25.9313374146
0.9,0.909090909091,15,4,0.3,30,22,3,0.7,22,15!2fc5ifytqwt9drlkl7k4njr4avc7b7jqiv1aohqruha8,17,0:00:12.267042,15!1mo9jx3pzipdvh436pi49zrtlcgjr6yz9w1epgdgvu2o,17,13,4,71,-28.6153875257,17,0:00:16.990562,15!1mo9jx3pzipdvh436pi49zrtlcgjr6yz9w1epgdgvu2o,17,13,4,71,-25.5476974167
0.9,0.909090909091,15,4,0.3,30,24,3,0.7,24,15!2fc6nq0bcknmq2u5n29a03d2fwkcus9l4ap8dkj1ndae,22,0:00:19.811447,15!1t1hkrnne4p6wrayf4hspq19le0yqvogtj2rwtst8g,14,16,6,69,-28.9427054146,22,0:00:23.636683,15!s7h1vqm831ks3pwlm3i09cqz5398ii0utsosiugao,14,16,6,69,-23.4026394308
0.9,0.909090909091,15,4,0.3,30,25,3,0.7,25,15!1mgly5hwxo3j5broc5sv10v3lw75cmmyzttci8ndg45g,24,0:00:15.573476,15!4t6dljp4qs29649pjywnbpmsegziqn7czr9iyvk3da8,14,16,8,67,-31.7403646812,24,0:00:20.626731,15!4t6dljp4qs29649pjywnbpmsegziqn7czr9iyvk3da8,14,16,8,67,-28.0852283534
0.9,0.909090909091,15,4,0.3,30,27,3,0.7,27,15!2108oavh6wmltju9k04fhs4l2aac4z6ewmwebfrgq3hm,14,0:00:14.461801,15!2106y4p8sgacnk94k8s7oc3ktwzzbdy4zva447sy11k2,18,12,2,73,-34.0199623544,15,0:00:18.262725,15!22todnvoare3nlyf80tgntpp6357m8irjk1zb51255b6,19,11,4,71,-32.4158067853
0.9,0.909090909091,15,4,0.3,30,28,3,0.7,28,15!7t5gh0anqrohvomg8r28j8540fdvp5569tjhajo1n9o,19,0:00:12.259167,15!8nbxwylnt8pcsuocmcsamhuilnnre0xg11lrvi0yjny,17,13,6,69,-30.0689738765,19,0:00:26.495226,15!8nbxwyljnw2qtrwwy1it2ps1xzm8e74tvtih5nilcei,15,15,4,71,-26.773430652
0.9,0.909090909091,15,4,0.3,30,29,3,0.7,29,15!2fbo8j7onq8vnxln7n2bpl4gilndfzdq2psor672uwzq,17,0:00:13.916668,15!2tv8r1egp9xll2k90vluz0z24lmw8rb3iu9inunzhx8k,17,13,4,71,-30.5537919225,16,0:00:18.385991,15!2tv9whayyfn42n38we7e0wvyosb7ufi7wqqmeurwwryc,18,12,4,71,-27.9169134953
0.9,0.909090909091,15,4,0.3,30,30,3,0.7,30,15!1m9fgxut0sodjzma38icl5lhh4h47wynz3zk6mf3u7eu,16,0:00:13.434141,15!1thu0d6rfxl8hodi997z0yrqrnrxukem375kymaajymq,18,12,4,71,-31.2245339855,18,0:00:18.170837,15!1thu0d6rfxqhif4emb5mxnxpqphsqkmz1ceqx1vd3f3m,18,12,6,69,-30.0833656204
0.9,0.909090909091,15,4,0.3,30,31,3,0.7,31,15!ihw0hmo36tqzc3khteomgr2aakdpelslupgachdx3ba,13,0:00:16.259118,15!lw5s2ek9qgt54pw10gq527p2nu6qxfi0u94pd3gf7k6,19,11,2,73,-31.3795664944,16,0:00:55.596675,15!lw5s2ek9qgt54pvycnxfgyfml322yag0ueb79b9f8xy,16,14,2,73,-29.6951767165
0.9,0.909090909091,15,4,0.3,30,32,3,0.7,32,15!20rscyww8iny37ejgz1mz7e536sdywpsyz89cv9vug3q,21,0:00:13.787420,15!2l8l8rr8fxzvga0fr9tvlgtrrjfxac3zh61va14s2e,14,16,5,70,-26.5960710878,21,0:00:20.332520,15!2l8l8rr8fxzvga0fr9tvlgtrrjfxac3zh61va14s2e,14,16,5,70,-23.8380477684
