0.5,1.1,55,4,0.3,110,0,2,0.7,0,86,95,89,0:27:38.100941,0:09:23.401777,dl0epuatu0agexw8f1nn05ci2d7eak33iz6eevcoa7bpc4aiu8viqydl3b7pzv1dggcs6dwr54aep45ol9y5s2ed5yi5u7ekt691f10slpoxd7qptchofiw39vb15p0jzvw4h9hsacq4p6326f67czgkcu1dscflrxltrns0u9cb2652wpuvjm3b9l43vzjiuktyvikp6xgj3wy2bhw5aug91vst95lgy4g9bq1zwlen8grspvwn9d3s129xcnk7x005heb00t86t8m6d2xqz8sfml2o0atpvu95ctmvja8idrb4r9t1wwc74st8rhexys1s7wfhxru9yv9o9fhpm84r4nni4tbr4kvp564wdw4a3612d4y86vsd1yzv5utcglss466f5iaoac0mcserfz0inl2ty7dkgbf41pbwl397vcfuiuh8u0w2letcwuifmy65ica26icxu49pphuih3mxvi8p6omf8tfp69x0f16kapossq40vvnoj2yqv2kd3qnbert5sr19hgyoxn5qv369928w9jqiltv7gs8vi2xgo8ybdwhkm152o1gy4zo3n19ks6ozm,dl0epuatu04xtk16g61c2roe0609y3940b5mb6f2bs0g62soqt1crcwyrwuptn74ikgl530tuhg2l9r7e6ppg5oljbjepemob3937r4ehlhodf80h6h3qzaw2wyc4g5z5ekiu6oo0503amkbwu1dbjvtdnyanpgf62y8h2i3gmz2t8mzkkr4abcyqr87u2q56leqyaj9z8y3sudacfcu7p4enmcfkwhcgegq1mk47s8i2nqk0415g9o7u21jbwpu96zam1wijmqckismfzejoybop7plid76tsz2cy2ljxt5jnkpudagihib6l8evhsr07siia6rrb0fqcemqr2k8v1uq6p0jgtad4ao6rh6p5ag0us3gurrl609c31wk9ejaj27g5jl0j3fyl0ohqry4dx9g8a1e130i1wok3hipgj6afgk4syyjesx69b682gh0lbbdan98r0hrfudhj9y9hjmifjyffiqvb3c3o1nxkl1pcba5txz92eh3y0gp68axcwxr0i5e2nxbkq9dik1udjr1neeyll8c36w85wwf68nvqatgj9e1xjzyugdspaffsvxi99tu,1,46,64,31,1344,42,68,21,1354,45,65,21,1354,-62.1496165715,-52.6739124342,-52.7789515937
0.5,1.1,55,4,0.3,110,0,3,0.7,0,88,95,88,1:07:05.316614,0:06:40.368230,dl0epuatu0agbga7z75st0giycjbduyqixaao1q9b568n35mk5af9k8xhl6o9791x5bckd89inyagunvyu2qn9ixdd8ugkqpzn4ebkgqtsxjku31axhnzg5721wdqqt8sn06ctpawm4to78khcuv2gp841m05w4y1ewc0c4v5jkvteoozrasvun4d4lyho15a460pgr1dkf0nkl1hqy9in8rz8lggdn76dwnfpos3ru4twawtsk6cqaluomabt1lpvieckyn4uykxmgqic6in5qzjgjaflqud542mef850iqt3uq4w0pcpc08ca3l29u2kdv8oxso8lhzinjrreu0twy2j4u6awct2jekmj04t2pjhg7c3kj78ryrek9k9itbgaml3ddy0h6alxvn1wr6d8cd1hgf80ahvbtt5nvxfz5vnry3jgelwr105xrb2c7o8z6mzh8jkkgs378vq8xkp2wws10956iumje2cka4oijhfpal5alqfnbe8l2sowia6pcy87a5nhebsh99ni94thndpz4c6fo50aloetyimlkhp74czc4nun52rkzastqd25bl5iwy,dl0epuatu0agbga7z75st0giycjc0tw9vqlrxzyj6addo72zmbbwddakem61aotyyqa5lujp60snm77ko4veos71l1rjvbrn7chhohe4t93axex0nyilfp5241ktalc3hli3vn05s8pr2kb24bjdg9fqeqn0bz0jkrffacm3h5lqh7euryeptjrsthb3as9n8afpo95y7ixe52xb9ybqv33yiib4ugum52ajd5mxs9setknt0g1m3wahv76npmtlszpgzs5cxjdhralu9us37ektt91034epbeevxvw1ko6hi1em6m8lylr39di25l42co1srgv4yj9st0adwrm5k6vvmpaonq3tql92n3qvcivk3o6lbtbirrkznsdtiqi49jarxwo53b7zx8ac09941131p7i1e4enrdmkxbgd8yl7sjh8uf5iy62sb1g5l9w7eogm3m45vpc200mo3ogdzx6c728l37tvw6yek6ergh3mlhjjkofdlbe96dztqyqdj0s5j95buedrp4mg9a9g34v54cnydltq8a7wybbrryf6j9v6oh6ce9e40phneroqq89gbmupu,1,58,52,43,1332,58,52,36,1339,58,52,36,1339,-121.017470314,-125.844797406,-125.844797406
0.5,1.1,55,4,0.3,110,0,4,0.7,0,89,84,86,3:12:26.335225,0:25:30.150301,dl0epuatu0agbga7z75st0giycjbduyqis40js5merf5h9kgj4b8g7vtuj7xn417fq6hw0vplskzrv33tqcaqhyw2o1ajhbrj555ni1s8wlqr95l8u896014f8ibq2sm3iknocshfbicx9khncbw738q026cefjd6hfvrq45diu9mr82j9jubs4tozndu54dow5ahx4ie7se9uf8c98xnb8c3cleoqwaipievoqgaap000aumet9fqs44518fc17aza3ukvtr7dwo61doobo7a8k7dkuiyasn3h812fxr0dq6dxll3axgntn21dcq0p9g925ptc54hljl0bc8m9umtgmkt5bgt1cb6rslh8ekmtsm55eg9qovb3qmmbwhs2x34wrzn2umuubgnztlxez8mo9prfix4rrlii1c29pykuqdviy4sf9we3e0hmwvut7pfncok78iy0bdkkdta478x9cuhohw74w1mgp21yi1ps9hp6s9tpii15yajoe84invxr1rv5g7rtt1i0tn4iyi3tlwv4v6vgu8bi40fhfyvk9ytvygxxrxj1sdi9mpw6e0k239vbb6,dl0epuatu0agbga7z75st0giycjc0tw9vqlrxzyj6adgapiop7m0uadmycwtgqus5jd7u2c4hw24os93v1xtgznfukebolf1odu4hvi5tatg3phn903jux3nchbl2p8ike8g2xmdkmpiuxxkvse04trldjvfc75mndrknivupm721467pbatefhiitui288epqjb2mpybs02bkmcl5o6jq1rgm38hsx2pjy7a4w39k9b91m8fi7rs8o3fv4sn8psyi25q4ld4vcnnoqc6k4u5jacv51tp4jv7345ibplbig8myojlq9wjhpgq62ecw9yswmk7zjzv9br6c6777fkx0v05f7cdj9yoeif7oobc5ycwhfatq73hwkw9euoufi8bwix1wxskiuqzjkmiwa1kjglgjhi56di5wupkj3a9cufsxzqh8iktdlzk736y22tkkwy3flqv9lax65ca8e5y4hrzst9omx7so3fu6qp2y982jrgv4k0codfu7q9vjzu5ak54s7qhvy8dddua2vljigcsn0kz5ottnevo745vmmrn2poum83ket3rw8dh25gek9030ruq,1,70,40,44,1331,69,41,45,1330,70,40,49,1326,-172.850969013,-199.842005919,-200.339984256
0.5,1.1,55,4,0.3,110,0,5,0.7,0,90,66,84,2:51:34.069225,0:45:50.084208,kdim2rflijkc06okj25n6ww62llngtrf4mxsafc6vpevci7i0halzh6ay84hxmxv89zyfc7jlh1us6xoqkcnkjprfyjk443thc7efma8zvhijs4xedt8twzzvoo4lmx3hzcp995ammk10j3a2gf53188yj2vx9huu5gbg9cai84pwzrsn9dcznvi8m5phc5gofz9q318f81zio1b553nypl3d6ui8jy32habfhw6g7zge664x9xl2zoihxd0kcyi8d212z1ehxijaotatzuiu43a4ktdc0voqvs9b26ojai98a1v7hc2b4yejtuhv5mxo4deqs2bfilqbw2mdb7s3klqst7nj2fbhaz5501p11awbkeb9euap2xt7i1mpmgq2xprqh79gurwyrcx2nadj8bx0mqat3i8m8gv5oi00o6qpjnvvpsfbm90xcf67ycgf6gbgr9ihgz6a2robmffm3hrbxlbhi42ukr8asdnjub9r2hnqrskpw0zxp7pxmhggkjl9k0g6ipnk6g1855se8nkkwo162es9hjdgv50a76bcp69gqlaz5j1cinl4xrunk6qojhmq,dl0epuatu0agpeq9ql5linqaf91591xasuwa9x93otawlf40e5lewg4qty2zmt1abvs2zs1tjdmip8htfg8xichbtlcl20qsp1w2q921cmbmwatmfbzavesj5fz62fw0n08jsriszwy9c8x9es0dgo9952sw0omykfoel67ilxoufkoazfux9xmab79ewppgfhdfuvlteqra8dhb3ej2mywnk01gbebiblparsxkj83fcuic0n6ztx0kn28z4llgv61yizz4qzh8bhgdurozwk9l6xypv4xp3hlxwit3lxqgtigaaedefvi0f2zgwwu7jum4myjqza21v47u9s5gx35gzf5dr3rjizewf99hiow0ldnyozeckjmg3y3y6fi0zsv507crvree30uudz6x87gznb097bk361nidfm6m5ho6500tn48b94z8l6imtwk68j1lmzodmqcahiy164ksyrlnrfkglr3eba2jgekbg1lr93hy9iebu5n7cmaphqy5u6mktzxv6mf0hnki2kv85embz0wpcwp0ydp2cwdu67jc3dp6wucx7bvte2cjmjhdmx4oqdqa,1,80,30,36,1339,79,31,53,1322,81,29,61,1314,-227.435296606,-281.870623102,-283.034119644
0.5,1.1,55,4,0.3,110,0,6,0.7,0,97,68,87,2:50:46.227170,0:31:52.359008,kdim2rflijkc06okj25n6ww62llngtrf4mxsajhdi74bxr8gd10r9a9mmdbcjez07sbsqywvcpkdgzg6391o0eq4iys7w8dofkhpquf2lbd96gdqfcehiy3v0c03v747lh581g4dr9t0az19h9n3p0okt70oq5wsuouq6v3sg63fdk6rf7mndl1fx5vhra933zfso4618irhcg2kd9mrrvi4fr6asriti61yyk86mc7d6eht8fhv745ljv1ab07nscxrih82wj1sfchn5ack5p5a7uzilnnw68ug4wftqjd617s9qkj7fivkh6o76whq9nz4jewrhsu8urxpr7vni60d7hus2r8s2uhd7vof36ulpfi10mprv8uk9n10o2kmnavygn7nc6z6diin5r0gtmtxm2k922uwtuq8hconzf2rv82288ite9miir5tiyhpb5ha9tz5fl3ru5topkk7k4kgkl3ewlsi51hrfbscvv22l4ihgtr97o4p4g461y241quc3p1sr4vrysl6zec2xkgc6zk8tpoxke4rlhjmh0rut1go997iyrxzdtaeyvv9dich8xgxu,kdim2rg106q95m483ullmevj02krikyjolri075jcyl6a8jkz11j7axfwrr6zp6g8saef4qmoan9nk66yq7j5o2evu3bpygpbqu33wg7ewl5mdueeds60qixt2t9skh6huv8jupdjulj4b7m19nht9oa00n0xhhsr0q2dzoyukt9e6josod8z93l67jyl8xp02laq4ddbfym4zd4ccr7haqqqxybgkqfbu5ojw4dk4l72k6sqynuuh0ihvph1m7qq2v16ds16tcgln9l6fvr8cn58jlvmdeh4izqevs9xpnkhlvfvhftpv4hm4tv9lzx8ib299k9fbcfigtr4zxm6it5b4ssfwgzuu3g41b7ip9cwu0in0k2rv1bhcpcad5uhvyr6ut8obpnqpumg796rv4hj302bly5l3ip59wg0zypj11pt0fjzxfhclvzrwcaam7kjeyts29wo0goq0p6lwprk5far4tugcrsvt2jzv5g2g0utpt7d56jsgvhcys9bsmy0v8ietnp3w8lr2dx51r54ldadqecmxdsnrn1cyvol289pvcqckcmb8xdf78a9l03a4yyq,1,84,26,42,1333,84,26,61,1314,85,25,72,1303,-280.752883572,-358.125102972,-360.709642414
0.5,1.1,55,4,0.3,110,0,7,0.7,0,94,49,70,3:48:24.938492,1:10:36.951181,kdim2rflijkc06okj25n6ww62llngtrf4mxsajhdi74g4z4rov2invo84hy8g1yvzhqfjww878evtyen08gy2w1xjma1ijd024nzn5yu3n6ozpvbqawobz8944eisfrfxagbg1x9xx792h0sm2h73hug34o8gxeqzaeruhh0sfw87v2n513xwy3s545onhrtmts3em90k6imk6zwbd8taeikxd6nw8ddzml8o3f0t54utodpo5w8few9tdls22i6j9tfp09q3xti9a9ccscqij0du8rvtqdzegkftp3yirltt21i4xc4907xdw03yh9bdvgdtp7ac0zcqn8tppxf1sn263ojjm1qcnjnwxfh1hhvvuqu5tsb6v2wc5aivvlulbdbbk9xi1qgba8qt0b47vr11tp8lpypop4lj5q5zidki0sd1jal9f56zhx1yktiuvzlbv25axl4martu2rlx73t3w0sxy9mhg7g8ozjxt31cp5n42nehk53znafymmeo32uacy0puszgts8wnab1b8wiwyzx4xa3dltqxpk6ct2twg0w7efvimb3tmjxa447hjksv3lu,dl0epuatu0agpeq9ql5linqaf914m2zvj2qpiwf6spi0l3nt9w44xd20hjzse86n9b1d7wh2oz3sebg1t7pujnog82y3gqn47trcjmo4j0zk76xruhm07cb4ccr6jdh2d5yqg2wzk18634z855dnvxe5tjlod8rzz7qj48rv5yvwu50u3vqupdqhsfyfshdpjf8dn9lgatcz9do3p7bxfbm7cg2dtt5a4h24nky3v8tp7tyq8jmz70ppirxu3bzh0yak8abdfv08qnohalwklmlu4ado1pqj2vgukptp4s38iug2z7pn2nbfphd4ztbj0zjp2zdd2acdstvfejov2nkwec61aubk36p2zi94lujiq3i8vimfkji881603tf6g3hxjv3j06djabtk0x9zisexx61sw3s32fua6u4ipbawk0ysuxdytcpg3p371pl692ejhpyl5yhacizjkr5djtyn1dl8mil7vcepfyvlfj9mcukyyvfp4uskh53wm4owkn4in85ciat04x6358mihh6pnnragvbp4e0r76vub2c96ucqmfjjgzfb0ioc3kihcevogh14y,0,96,14,35,1340,88,22,48,1327,93,17,77,1298,-332.257695423,-427.355785517,-435.530532657
0.5,1.1,55,4,0.3,110,0,8,0.7,0,101,46,56,5:39:54.464484,2:25:13.235219,kdim2rflijkc06okj25n6wur31ovq8cu1r2u93qbziiuo28au79ulf1by91c1kujrhn71l82cll0zie34ibt0rmmhu93yiz762jr015tv8xbjky7ncpymclx0kie73o837xfee8w3t3wc6s7pqnavtk29ct59g74gu71fnh9bfcr85vzm4rsyvthlznjcrnjzsiig5c1yffmpgz7ij2y5xw341d155lcf99ktiuvzvl1utvbwq7ers7jq3n83d58qb3jznsntnlh8dtwn91ho8y4gruwrgfyrlujjgvjp6mqp3ak68t8uvry9fwgy9o743555euo4kqv0mvpl1prqxp2x3t3d3ac2lx0n3hlyqlae4dxw10oaphxghbc2ue15n5e2uzr1ii79gzkbnfx8dnjwxps2ci5y7laojoi3e124vn9r47fvjqe7jha6ty85sokhtporgzjeoommy876mabvqp0llyilbhxzt1g6zz0quzbhzk87gmv9uvrbx817b6gic0icu6ccx2dokyocz013bgf1ky7utz1xvmaw4emx43t38qoy7en9o8si3k0bmup65dz6,kdim2rflijkc06okj25n6wur316qcme5gm78yvp8ticpkojr0fuas4f8jllnkjcyylk3hct97grdoeqlq7mpsosnxquioj1irgm4jm3vp9kk6xsb3dp7vnfgb0atbxalykhlmcnhywbi817wj15f1g23tzmgj4txxcixazsf21pa9xz47jsq3s8e9n50x2futcascczqvm6hqli3nofdu2cf9o1jdmrxt5h6gt7o9t8dlse5lk09pj9eoww0gz6vpgaj5vjwv0p5gexy5gbkvzmvuvr6ujdczp38uz9isn5qwz7dz9p78sav7srbldkwm9emo0ayhvdpizl3b9ohhb2d9y9zoi0jdu4j0kycktk92xw0phf62ytnbvxrr21fq7f8iva371pv3u0mb9p6ewhl16fv6bhni091hypy2klw5y3zktkctrdwv70gvkl71kzug9j7k07h3w7v4il0pk5jebnuo6rcyhs1o2ayfuvvux5s3t0ghnszfbi4mkeas53g73eh5y091uvqpmx1sq7abga382oq5qi2dprpe95214kyrb2ttorsnrv8cx4vfcjr48feq,0,99,11,35,1340,92,18,38,1337,96,14,87,1288,-384.197926109,-501.535536125,-518.972448362
0.5,1.1,55,4,0.3,110,0,9,0.7,0,109,41,60,7:20:55.690933,2:11:25.138896,kdim2rflijkc06okj25n6wur316nsqo00s8912d09qki5soscphif9why77911lz811lytdhwouvdc3icmhf0dhywf7t1nh9xqu1wdkkeoeolnz5w9aqd5v24dk16ed9919kq39n827vqtd2jv6ub5o9rrk243rnrsvahmx62kdlh9km8t5k5dkxl3avdm46cjf1mrjyzlrcgamqzbzp8ed5dg0t3irlawlny4tbnrhq2dgsilmiu19xvt3wdzset5k31ty4nym3lxb0jt5hosttavmyljpc9h1vl7fxysl073ocwymiavgcem6vnt2qnb3dd5efzqdj0c5nr12ddxufp8spuitqfqck19ut8cxdrg0qvtm6isldst5ws1nxmr9oi8zfm9cr78g7zxroa0g5raqagjh89kmv4l5vlos1npleqcxqrf247ugy1fece69hog2td86mf2r1o7edbcgg9qlmgi4gare7jsm63qru6qawtf8ta7v2p8g25ew0caa8a82ltwvaak2xyoyzmlzgwhkxhsqte3mlzixdinedp6aj2ocft3tphxwfewsd5x5wodts2,kdim2rflijkcanilulnhq5b2op6jsgo68m2lxqx596a3n98srawa8lohna1k6kdatz1eouunp8oloal9l9pj6xrywkb14yn8igrv8zxl92s7yljgoby1avfowgrpxhnsj4bfrdenbe5jdgofbwjjsc1mz63fz7ra0unf0b1mbmg0n0qla76q4opskfhkk1lb0wblxn1n3m3og4as23slcumwu9qz6w4lxteklfj7m4umrxk5tnkuztm8xr58irkun2du78wpuxjq138wzbk97gg1ra7ge5piuw594mu189so4cqx1y51v7k9cnqdlflvqa71tvyokhwx5jlc905wvvh9cpe0bjgoftdclsrdg921nux15id2im3ypy1z1bfj318e17s2oi77g7kk72ocub0waf9x7qhxeerzkmopa8dlnilvgoh7wbymuvhyef209t032rqfkl59bfqvovljxix6mx0yld4gdii1vkjukd7quursesqp7t0t71po00cylnswpv46xih5n8du5vqrnjqi7rwe92jeqireo986mbfr061hq2byqherjm7c1sspfl7zn90xu,0,100,10,31,1344,92,18,42,1333,99,11,98,1277,-438.979530569,-582.102376918,-605.844594917
0.5,1.1,55,4,0.3,110,0,10,0.7,0,115,39,45,8:22:15.374861,2:25:03.451637,kdim2rflijkc06okj25n6wur316nsqo00s890y7tn8v11n6al6i522zrdb28ueddiqmlha1xvsboit6dkoiguy19d3tznjeoao4q9oegfeasfqiruf59uotfbpp6r6v9jbyiylw5sfd1kl0v7rbl8rylamnj62e2gd5hcf6axc5jmaabuw41gjcd6sdbx76gerooxbvlwdt6gs3p6unokheol80065yrcs97u50lk2stsff4ecek2qwbaly4k2xudki36wce0ydxpb9bzctrqetaeq3eb3vec41jn86n48i5cdpvk5nayh5ef5p9ju4q6y3zyrrws2jd0u718jgwg9it43ohkuwmeqpvsjhz2nszobp4bonnpukps1td3zkvwmxhhhv5tnljw4e5dzu24ruxucljjle3ih8x2v76n4dglth2qpyzerw8aimc0cvcxa6vmmkh1thnuqmr4mc4hop0oht0pzrbchwmc6wbzrmrjp9uv9cxxjph81kfupow04gko73b64gzqbk09w4ci8xiuojjqkvgsn6buw2htynqeztce5nbkbwndbmv53gu1m3861zia,kdim2rflijkc06okj25n6wur316nsqo00s890y7tn8uwuf9z9cgcazju5nfm1h8iro90jl9bw7phu5i8xo2fc848u6njis4o96sxdws6imbxf0v4u2iu3fmt9l1dgyhcs7j1azfdqsah09y86ws9ypusypm0aevor7p6rpwgcazx29e1m21v1ss6mlupvpesiuk02jf2v85r7q1owoh23w1ibrlzlx1gqi8e3ezr0eliwobzinlswf86n5tcmz87sze577c5xeen0qbf4g3pisy995c6f8lixaxf3h1ftcnoqyl6uox9of4ngdfnpqzzk5fry81m2iqe3pz16wlr3bjugoipbv0wiydlzzncf5u815f0wqp39qx6zp1n9v3cme5yfku7e2rz4n76tdewgs6n0xduiepbq08ofqve8cv4h4fk8s9638nugov3unoyp00lyfn2g2euuvtbxv4ksnm9k3571zc2srwzec9bi75714mxqme3t52vye6be7n63oha9fgzbr16o829kyes9d6w4qyu2ma87aulxnqwx8am0vbi2wcdddfs6bbmecljko9kd0mpu,0,101,9,30,1345,95,15,30,1345,102,8,107,1268,-488.966087872,-649.74149907,-695.662231706
0.5,1.1,55,4,0.3,110,0,11,0.7,0,121,32,34,8:21:13.921789,5:45:01.263228,kdim2rflijkc06okj25n6wur316swi4awg68wt6nzrulgcqr9erltl1t9q7cmzvphnb4zh7y27ljf8gguc6tsvk97id6gaaq1q6vltc4el6ey4k8cv4g3qnm7eml4ppzy0preg9eycdsycruc7t8m38awk5duvbbfyu5r2mdw8badlj8a6961jsdmozsfb0uvlxje9kxfffsy7wip6qoomvk447oagklgi191ofx3rcawsb9qsm9vii3rkwd5unpvvovewemjoald7lesyg8cioad477o07fbqpqgumypzc43pvue4pdera2zt87p1oexawl4hgt1uzlu95rh0d09b4087iqph7sr58jtjpiuuakxy031sto5brmwouqpd95pvsfkyxkvi906s0fsbjs7h2l2144fmg6l570m3sadykrzhtu6dx43neymssunur7jupc8dipxs8h33nnyjjdf9bu4k5tqjzt2kzclxf4rng29oe2djludflu7mlanlqpnhkmlukip6x9lrre75tihnb7hr209jrxa95mvn03wozyowbosnrs2als149lwnqy4j6hptv5u,kdim2rflijkcanilulnhq5b2op6eop7r9rsftb9tmi7ku9wif0p6ib9ybu8uang6uha642h19zlc4x08e4q4x4bvsde3wjd0sykvc6wuiigru9bq3yeokuff5sn5vyhncub4asohdtd15ngdx0m07xghg45sahm4lpyfb312yi1xpic65lrpfc9su2mwshry1dn811b15ks5gs6egdmlftap2tcgvkvp43sa4amvmn89lua2slkp7dwblm3smgc5e3pzy0ocl9btd7hhsutzwf0ncsmk1lmogjm6w6vjtyi0ix2m8t07167i5e8bwdf8uva8c6wxy2un2more8d3qbincgdzekljcv7j4jk5ld3ihdyr27uar6bfuwxk4kiltwxt7sjyc4b5rpmjvzaesq1qqdwdqk3qoq7fjr5n1fiuwqmipf1miklepnl4v2bd2bzl46msra762jf3cksgxbvcc0205hym06wox3fh8lekmkvsrg2yjap8pqzwo61en3g4l1zdmo1n21llritswmkogemkf0qcp31egpasgvstckum0xomalapnmebka7xoxaukwrnm,0,106,4,28,1347,98,12,22,1353,104,6,115,1260,-541.218746764,-716.219684284,-780.63471279
