max_converge,theta,numgraphs,edgestotweak,numkeep,jeff,numperseed,beta,numnodes,numlinks,probRewire,numedges,graph_seed,numx,trim,x_seed,cost_orig,cost_irts,cost_noirts,time_irts,time_noirts,bestgraph_irts,bestgraph_noirts,alter_graph,hit_irt,miss_irt,fa_irt,cr_irt,hit_noirt,miss_noirt,fa_noirt,cr_noirt,hit_orig,miss_orig,fa_orig,cr_orig,bestval_irts,bestval_noirt,bestval_orig
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.9,50,1,15,4,0.4,30,19,5,1,19,0,23,0,0:08:31.953619,0,2fbnrvq5oeoqv0pmgkttfjw7puu90olgacryh069juvu,0,0,20,10,13,62,0,0,0,0,0,0,0,0,-95.6074704967,0,0
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.9,50,1,15,4,0.4,30,20,5,1,20,0,17,0,0:09:42.235239,0,1m7wclcai7blgo21e7ebcwlb7d62zdjj7ggaqmmh11qs,0,0,23,7,10,65,0,0,0,0,0,0,0,0,-97.9627092749,0,0
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.9,50,1,15,4,0.4,30,21,5,1,21,0,15,0,0:06:23.533228,0,1tmgvg2yxr2xdu3p463r2yvx7xe0hqyod8yjb3b253pq,0,0,23,7,8,67,0,0,0,0,0,0,0,0,-84.5165130014,0,0
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.9,50,1,15,4,0.4,30,22,5,1,22,0,13,0,0:09:24.798344,0,1m9xutoo5p2wvgx5r16x93hjz02xixhm45lgcn3q77ye,0,0,23,7,6,69,0,0,0,0,0,0,0,0,-86.6836620666,0,0
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.9,50,1,15,4,0.4,30,23,5,1,23,0,13,0,0:08:33.864227,0,1mpbj3c2v3uznjtaokj6s6lv3udkdyj83n77d4h5cytm,0,0,23,7,6,69,0,0,0,0,0,0,0,0,-83.4682820995,0,0
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.9,50,1,15,4,0.4,30,24,5,1,24,0,16,0,0:11:16.053200,0,1nnkf31epuc5c29gilnx8oqd6ceh768lwkz7xy1ogfsy,0,0,23,7,9,66,0,0,0,0,0,0,0,0,-101.57892455,0,0
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.9,50,1,15,4,0.4,30,25,5,1,25,0,12,0,0:09:14.012883,0,17wv0i89xppdryu0ockloyhnjr8u0kqy2bkps8u38awy,0,0,24,6,6,69,0,0,0,0,0,0,0,0,-96.1797395164,0,0
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.9,50,1,15,4,0.4,30,26,5,1,26,0,16,0,0:08:36.028388,0,1m85jfeskm0kkzyglacq1km4pp9wvybdxau8jz8exyc0,0,0,22,8,8,67,0,0,0,0,0,0,0,0,-99.0809395658,0,0
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.9,50,1,15,4,0.4,30,27,5,1,27,0,14,0,0:13:11.105095,0,2u3h5mq5nxd3jxk2ebsp09x9z3m6zse18wie27b1aibc,0,0,22,8,6,69,0,0,0,0,0,0,0,0,-88.86815973,0,0
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.9,50,1,15,4,0.4,30,28,5,1,28,0,27,0,0:06:57.213366,0,1u86ro7ls7d4efe5lz9kt4qd1dibwuo1g93z110jd02a,0,0,18,12,15,60,0,0,0,0,0,0,0,0,-95.3668074533,0,0
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.9,50,1,15,4,0.4,30,29,5,1,29,0,16,0,0:07:31.228943,0,1mhlm3v9fu9sgfjfdje9b4i6dgcd6yz7j1bbsa5b9uaq,0,0,20,10,6,69,0,0,0,0,0,0,0,0,-83.1480113573,0,0
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.9,50,1,15,4,0.4,30,30,5,1,30,0,18,0,0:05:46.163070,0,1ticfk118mfgrpnx6sm0c4t0xvm385dbohh9fezqp4c0,0,0,24,6,12,63,0,0,0,0,0,0,0,0,-87.0465200049,0,0
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.9,50,1,15,4,0.4,30,31,5,1,31,0,16,0,0:20:02.672582,0,t5tpxgd34nkxbb2ihsg8nxs7ui5brzc58r546d4fby8,0,0,19,11,5,70,0,0,0,0,0,0,0,0,-91.8198557311,0,0
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.9,50,1,15,4,0.4,30,32,5,1,32,0,15,0,0:06:43.046356,0,i9orc8woh3kitgmmrbvx8adjbd80qpgc890h70mkp1g,0,0,21,9,6,69,0,0,0,0,0,0,0,0,-83.5033277477,0,0
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.9,50,1,15,4,0.4,30,33,5,1,33,0,7,0,0:10:04.930875,0,2fs111ratoajidyvdpicyytn6mls1aqeti5b8kzldv5y,0,0,24,6,1,74,0,0,0,0,0,0,0,0,-89.6793773309,0,0
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.9,50,1,15,4,0.4,30,34,5,1,34,0,10,0,0:10:06.736750,0,2fbf2bog9kosgrorgc2vwh0z3sdh09k65oonsvlt91qc,0,0,24,6,4,71,0,0,0,0,0,0,0,0,-91.5591605252,0,0
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.9,50,1,15,4,0.4,30,35,5,1,35,0,9,0,0:09:13.046487,0,ekf5vq9c09kj3xqxvf8qof8dcpzp9iujzwa1zbe9mhc,0,0,23,7,2,73,0,0,0,0,0,0,0,0,-84.2667596967,0,0
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.9,50,1,15,4,0.4,30,36,5,1,36,0,11,0,0:12:03.226086,0,4w4g2226oie2srgkuxszokb5j7ndu20v8c40w1ggea,0,0,22,8,3,72,0,0,0,0,0,0,0,0,-96.3364265912,0,0
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.9,50,1,15,4,0.4,30,37,5,1,37,0,8,0,0:08:02.900349,0,1uz0tpxdovkwuqgc4uewrjt4347q4z97kebkfys2562u,0,0,27,3,5,70,0,0,0,0,0,0,0,0,-86.6139267674,0,0
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.9,50,1,15,4,0.4,30,38,5,1,38,0,19,0,0:12:41.677192,0,u11gyu2iia7nmttbnw5bnvmkhzawymooxiis9v0xzwq,0,0,19,11,8,67,0,0,0,0,0,0,0,0,-86.7196388303,0,0
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.9,50,1,15,4,0.4,30,39,5,1,39,0,12,0,0:10:00.282147,0,2278zcpcicr3js7hzb90dhg75tlzpi0hvarksesgklw,0,0,23,7,5,70,0,0,0,0,0,0,0,0,-89.5265968014,0,0
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.9,50,1,15,4,0.4,30,40,5,1,40,0,14,0,0:13:38.622518,0,93f6co99fkgrywam9fdkxgsfh5i5qd9lt626qfgog78,0,0,21,9,5,70,0,0,0,0,0,0,0,0,-100.3501909,0,0
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.9,50,1,15,4,0.4,30,41,5,1,41,0,13,0,0:11:08.243670,0,emoqwiptb19ziytxmbhki156gq35ufrjsp0ysfzxptu,0,0,23,7,6,69,0,0,0,0,0,0,0,0,-88.2207705919,0,0
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.9,50,1,15,4,0.4,30,42,5,1,42,0,18,0,0:09:30.156657,0,2h5odii46rctyvnbzh2te58qo5fgz17k2guvmwotcxkw,0,0,21,9,9,66,0,0,0,0,0,0,0,0,-85.2784351217,0,0
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.9,50,1,15,4,0.4,30,43,5,1,43,0,13,0,0:10:38.038053,0,t843esu85nch82e9b3fzawta7r57qtqr8hihuapl5i8,0,0,21,9,4,71,0,0,0,0,0,0,0,0,-86.529802209,0,0
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.9,50,1,15,4,0.4,30,44,5,1,44,0,7,0,0:10:53.491151,0,281qj60ak2idhd84unp80492g9ttvl0ivr8i9kw2zzt2,0,0,25,5,2,73,0,0,0,0,0,0,0,0,-88.6201230602,0,0
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.9,50,1,15,4,0.4,30,45,5,1,45,0,14,0,0:11:17.718970,0,eqkqvop801ptfzhpexrcuooz0kbez9x6yl8s5raewau,0,0,20,10,4,71,0,0,0,0,0,0,0,0,-82.2925574524,0,0
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.9,50,1,15,4,0.4,30,46,5,1,46,0,27,0,0:10:22.376193,0,miev7e3hblp677gh5zepjy8gr0uri23x842xxkbb6l0,0,0,16,14,13,62,0,0,0,0,0,0,0,0,-87.3166017395,0,0
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.9,50,1,15,4,0.4,30,47,5,1,47,0,14,0,0:09:40.892462,0,gdnyk41nbw7fjwdd87t6u4ib1kvejlcg3mo71t5hyww,0,0,22,8,6,69,0,0,0,0,0,0,0,0,-82.4002471236,0,0
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.9,50,1,15,4,0.4,30,48,5,1,48,0,20,0,0:10:55.026271,0,18skdc9tj74cwlfbwr3xjs5u5d2mw89ivnrwtrlvbojo,0,0,20,10,10,65,0,0,0,0,0,0,0,0,-99.4853678206,0,0
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.9,50,1,15,4,0.4,30,49,5,1,49,0,18,0,0:10:57.576903,0,j440tqjv8emhaqqng6cy6ho7e8efr5tlrfekomnhngm,0,0,22,8,10,65,0,0,0,0,0,0,0,0,-99.9356276833,0,0
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.9,50,1,15,4,0.4,30,50,5,1,50,0,17,0,0:08:08.141727,0,2fg9k9fpz2qip7310zfrvob6alew1q946wh4ug51g9om,0,0,23,7,10,65,0,0,0,0,0,0,0,0,-88.0560591787,0,0
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.9,50,1,15,4,0.4,30,51,5,1,51,0,14,0,0:10:43.913463,0,10fh3g54oysa986mvel6ea8p51wa103cixvyqciktjj4,0,0,23,7,7,68,0,0,0,0,0,0,0,0,-82.0863235878,0,0
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.9,50,1,15,4,0.4,30,52,5,1,52,0,14,0,0:08:43.844306,0,1o1e77o3a37r5h3bbmizgi5wxt75nhhu9i326nna1zic,0,0,21,9,5,70,0,0,0,0,0,0,0,0,-80.7835041819,0,0
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.9,50,1,15,4,0.4,30,53,5,1,53,0,8,0,0:05:45.845965,0,2fcx4qcjxa5mxp0c0oaw44gpazt95c88sfd7vug9vo00,0,0,27,3,5,70,0,0,0,0,0,0,0,0,-94.6955844898,0,0
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.9,50,1,15,4,0.4,30,54,5,1,54,0,13,0,0:06:38.015929,0,2q8sjffv5ckfjiiua2g2kllu11gygj166ayf7dkym7am,0,0,24,6,7,68,0,0,0,0,0,0,0,0,-86.0268846918,0,0
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.9,50,1,15,4,0.4,30,55,5,1,55,0,17,0,0:11:02.662138,0,emoqvtlyv4othcno5io0pkche27g08xeakrvr3xgirm,0,0,20,10,7,68,0,0,0,0,0,0,0,0,-93.0383786769,0,0
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.9,50,1,15,4,0.4,30,56,5,1,56,0,10,0,0:10:15.631122,0,1m7xdsae30lgc5kkbhdwrznhru2mcuieayyftraebk04,0,0,24,6,4,71,0,0,0,0,0,0,0,0,-89.001012647,0,0
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.9,50,1,15,4,0.4,30,57,5,1,57,0,15,0,0:12:43.766646,0,j11wiy8jse6ttffj75bwix5qzvsebz10cl7q07go6,0,0,19,11,4,71,0,0,0,0,0,0,0,0,-81.0837856208,0,0
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.9,50,1,15,4,0.4,30,58,5,1,58,0,20,0,0:07:36.107950,0,17s88i1cofguc32sdq06liivs8fj6qj5jr6t4grgbm0a,0,0,20,10,10,65,0,0,0,0,0,0,0,0,-87.6458204672,0,0
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.9,50,1,15,4,0.4,30,59,5,1,59,0,13,0,0:06:10.615741,0,1mp217w1mqpxcsqrobwyyv6jk3mklkomd6e9t3u6h0ee,0,0,23,7,6,69,0,0,0,0,0,0,0,0,-87.3978666548,0,0
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.9,50,1,15,4,0.4,30,60,5,1,60,0,16,0,0:13:11.347479,0,tkdipd48jfe2zlp3pnvmmfotb41d5mgjkearhuwnb4i,0,0,21,9,7,68,0,0,0,0,0,0,0,0,-87.9686828908,0,0
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.9,50,1,15,4,0.4,30,61,5,1,61,0,10,0,0:12:22.353079,0,2j2gnk03dirnondzzmaxqugt6qefqgjjq3196t6y2r7a,0,0,23,7,3,72,0,0,0,0,0,0,0,0,-85.7271620212,0,0
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.9,50,1,15,4,0.4,30,62,5,1,62,0,18,0,0:05:59.259497,0,2fijj04bwjmllp4p6spylu4ztjnj8t9hi5xv34v5v4zo,0,0,23,7,11,64,0,0,0,0,0,0,0,0,-92.1127594146,0,0
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.9,50,1,15,4,0.4,30,63,5,1,63,0,9,0,0:09:51.734296,0,2fbdb8rfclphwdjhnhlwa4nj673ztl2amc81huo7hvpe,0,0,25,5,4,71,0,0,0,0,0,0,0,0,-88.1038051632,0,0
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.9,50,1,15,4,0.4,30,64,5,1,64,0,10,0,0:09:52.831564,0,1ve42dd8f4ti0r50rk54dmj4pn72mxp6m62wfinols7g,0,0,25,5,5,70,0,0,0,0,0,0,0,0,-95.0064315573,0,0
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.9,50,1,15,4,0.4,30,65,5,1,65,0,7,0,0:11:35.073182,0,1pzgt7k9vsgur80ccy5u9i9wc3mrhyeiayqjj4g7qtt2,0,0,27,3,4,71,0,0,0,0,0,0,0,0,-89.2315809137,0,0
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.9,50,1,15,4,0.4,30,66,5,1,66,0,12,0,0:10:00.155094,0,2g9kz67in4s437mcpfgw5sftcpqs0pb9ygg8124e2h2,0,0,22,8,4,71,0,0,0,0,0,0,0,0,-83.3432882242,0,0
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.9,50,1,15,4,0.4,30,67,5,1,67,0,19,0,0:08:46.406915,0,w4r42ahlnrouemtqpv3ceg1ofaw0rehhb0mhj8t1uz0,0,0,20,10,9,66,0,0,0,0,0,0,0,0,-94.302423105,0,0
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.9,50,1,15,4,0.4,30,68,5,1,68,0,14,0,0:06:11.641580,0,17wme3gtaclpt5fw69e7b239nocgrbhe0tlsoi5ikio4,0,0,24,6,8,67,0,0,0,0,0,0,0,0,-94.2477820978,0,0
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.9,50,1,15,4,0.4,30,69,5,1,69,0,17,0,0:09:18.977686,0,2kwfxptk86wlkynffy27bgax45ouceiw46g4e7jp8uf8,0,0,22,8,9,66,0,0,0,0,0,0,0,0,-85.8148672623,0,0
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.9,50,1,15,4,0.4,30,70,5,1,70,0,16,0,0:08:49.833246,0,20uczoyiwypuh6lhjoixcfmukvfhgvbs42p5xhm4tiu2,0,0,25,5,11,64,0,0,0,0,0,0,0,0,-90.5175301805,0,0
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.9,50,1,15,4,0.4,30,71,5,1,71,0,14,0,0:07:19.956455,0,msvd8iy7l645ipq1ncudokavms4i3yuo55cog1gfoyy,0,0,22,8,6,69,0,0,0,0,0,0,0,0,-94.3238325416,0,0
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.9,50,1,15,4,0.4,30,72,5,1,72,0,15,0,0:10:11.992307,0,q4fysvfdgcdgrll6lc42ci0asqsz05tonvvocuqzt0,0,0,21,9,6,69,0,0,0,0,0,0,0,0,-91.9037887942,0,0
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.9,50,1,15,4,0.4,30,73,5,1,73,0,11,0,0:14:17.593787,0,38g218kqjbwollxzw0ixg1e25pv4q85zooluq8rrfwi,0,0,26,4,7,68,0,0,0,0,0,0,0,0,-94.6662181276,0,0
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.9,50,1,15,4,0.4,30,74,5,1,74,0,13,0,0:08:15.407648,0,1o26e7xc8s23brekcrkneiih1ai42um1x2no7154p8p2,0,0,21,9,4,71,0,0,0,0,0,0,0,0,-100.375671106,0,0
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.9,50,1,15,4,0.4,30,75,5,1,75,0,16,0,0:14:27.865694,0,2lr5k92x9z9a6o5zuy6nx3er4qfo6c4nmxr2h23kwsi8,0,0,20,10,6,69,0,0,0,0,0,0,0,0,-89.0279588747,0,0
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.9,50,1,15,4,0.4,30,76,5,1,76,0,17,0,0:08:55.630591,0,7bh1xo5u6sznshv59m0vgx5cj1xgueljf0xlkxsk6ya,0,0,19,11,6,69,0,0,0,0,0,0,0,0,-89.2020891201,0,0
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.9,50,1,15,4,0.4,30,77,5,1,77,0,18,0,0:13:13.281233,0,t40on2nahh61139z5yy7k19x579jbqcixt2pcne8vlu,0,0,19,11,7,68,0,0,0,0,0,0,0,0,-98.0867164896,0,0
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.9,50,1,15,4,0.4,30,78,5,1,78,0,15,0,0:15:32.427571,0,gyc0nu78xlboiv8mjpl8joucy49z1kt24feoq1jywjw,0,0,22,8,7,68,0,0,0,0,0,0,0,0,-102.875853826,0,0
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.9,50,1,15,4,0.4,30,79,5,1,79,0,14,0,0:07:18.808961,0,t7bw7kzg5o3o1suoe2qmiu0jb5cl86andm33qxbv0aq,0,0,21,9,5,70,0,0,0,0,0,0,0,0,-86.5943563332,0,0
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.9,50,1,15,4,0.4,30,80,5,1,80,0,17,0,0:07:39.873597,0,7ahc6g6ja3gzaxibk3ivg5nln61pw27qqkdx7kakob2,0,0,20,10,7,68,0,0,0,0,0,0,0,0,-92.9167749884,0,0
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.9,50,1,15,4,0.4,30,81,5,1,81,0,11,0,0:08:49.135300,0,1md1lo3p8ruqb9q77o6nnhspkttb1fpsw4hyotzim4us,0,0,26,4,7,68,0,0,0,0,0,0,0,0,-90.2089749727,0,0
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.9,50,1,15,4,0.4,30,82,5,1,82,0,12,0,0:09:36.854997,0,4jzxvu7gd9fhetgnz4ogqjz8fgs1ttx2z308y0ap20w,0,0,22,8,4,71,0,0,0,0,0,0,0,0,-87.1056016382,0,0
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.9,50,1,15,4,0.4,30,83,5,1,83,0,11,0,0:11:44.885058,0,1o378a9raxg5j1tusz6pdb7s336vcdb8umfctnmnkwgc,0,0,23,7,4,71,0,0,0,0,0,0,0,0,-88.7928073093,0,0
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.9,50,1,15,4,0.4,30,84,5,1,84,0,10,0,0:08:24.112415,0,2fbo8iuo4jqkta8de6l8r1jlzxf6l6oe7zwprkmznfk2,0,0,24,6,4,71,0,0,0,0,0,0,0,0,-86.8358765774,0,0
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.9,50,1,15,4,0.4,30,85,5,1,85,0,18,0,0:09:22.457305,0,tdq6rl1grbnobgzdqojty9wsh8nn8bi5qkqzhumqm9y,0,0,21,9,9,66,0,0,0,0,0,0,0,0,-94.8710451651,0,0
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.9,50,1,15,4,0.4,30,86,5,1,86,0,14,0,0:09:48.549880,0,5gzxo15kpr8hmqe36s4r9pvzbyxqcsfgaz1m6s78xvm,0,0,21,9,5,70,0,0,0,0,0,0,0,0,-93.4342793236,0,0
