S101,1,polarbear,opossum,22,false,
S101,2,crab,octopus,72,false,
S101,3,bobcat,goat,57,false,
S101,4,kangaroo,dingo,75,false,
S101,5,robin,dog,38,false,
S101,6,coyote,bear,60,false,
S101,7,porcupine,alligator,53,false,
S101,8,owl,chicken,57,false,
S101,9,panda,rhinoceros,39,false,
S101,10,giraffe,ostrich,63,false,
S101,11,pig,walrus,36,false,
S101,12,polarbear,penguin,72,false,
S101,13,chimpanzee,rabbit,40,false,
S101,14,rhinoceros,tiger,63,false,
S101,15,hippopotamus,tuna,54,false,
S101,16,cricket,alligator,13,false,
S101,17,bear,tiger,61,false,
S101,18,tiger,dog,55,false,
S101,19,scorpion,seal,8,false,
S101,20,rabbit,rooster,58,false,
S101,21,rat,guineapig,76,false,
S101,22,wallaby,moose,38,false,
S101,23,whale,lizard,24,false,
S101,24,donkey,owl,38,false,
S101,25,crocodile,grizzlybear,14,false,
S101,26,dog,eagle,34,false,
S101,27,orca,mouse,9,false,
S101,28,chicken,octopus,7,false,
S101,29,dinosaur,woolymammoth,89,false,
S101,30,crocodile,monkey,50,false,
S101,31,dog,rabbit,57,false,
S101,32,buffalo,lemur,17,false,
S101,33,robin,humpbackwhale,23,false,
S101,34,whale,dolphin,75,false,
S101,35,bat,chicken,60,false,
S101,36,gerbil,pig,61,false,
S101,37,panther,walrus,11,false,
S101,38,blackbear,grizzlybear,98,false,
S101,39,panda,giraffe,46,false,
S101,40,rhinoceros,shark,1,false,
S101,41,hamster,mouse,94,false,
S101,42,monkey,ape,93,false,
S101,43,giraffe,bat,7,false,
S101,44,giraffe,gazelle,72,false,
S101,45,elephant,crow,11,false,
S101,46,coyote,hawk,35,false,
S101,47,bison,squid,4,false,
S101,48,penguin,catfish,37,false,
S101,49,human,alpaca,57,false,
S101,50,ferret,mouse,56,false,
S101,51,germanshepherd,terrier,100,false,
S101,52,lamb,goat,75,false,
S101,53,slowloris,panda,25,true,
S101,54,crow,spider,10,false,
S101,55,koalabear,camel,15,false,
S101,56,seal,hamster,11,false,
S101,57,eagle,squirrel,33,false,
S101,58,leopard,cougar,90,false,
S101,59,polarbear,horse,34,false,
S101,60,hyena,rattlesnake,4,false,
S101,61,snake,monkey,23,false,
S101,62,rabbit,walrus,16,false,
S101,63,lion,crab,13,false,
S101,64,lion,giraffe,63,false,
S101,65,bear,monkey,58,false,
S101,66,pheasant,poodle,30,false,
S101,67,horse,elephant,56,false,
S101,68,dolphin,hawk,33,false,
S101,69,chicken,lizard,46,false,
S101,70,giraffe,fly,6,false,
S101,71,duck,sheep,56,false,
S101,72,hornet,dog,5,false,
S101,73,lemur,jaguar,67,false,
S101,74,shark,blackbear,4,false,
S101,75,donkey,turkey,29,false,
S101,76,dog,cow,56,false,
S101,77,pig,sheep,72,false,
S101,78,skate,greatwhiteshark,50,true,
S101,79,anteater,salamander,39,false,
S101,80,octopus,snake,55,false,
S101,81,raccoon,bear,40,false,
S101,82,giraffe,capybara,16,true,
S101,83,flamingo,dog,11,false,
S101,84,donkey,chicken,57,false,
S101,85,lovebird,cat,55,true,
S101,86,gorilla,chipmunk,44,false,
S101,87,koala,horse,8,false,
S101,88,eagle,penguin,55,false,
S101,89,ostrich,whale,15,false,
S101,90,ostrich,dog,19,false,
S101,91,goose,jaguar,41,false,
S101,92,ostrich,turkey,76,false,
S101,93,ostrich,fish,9,false,
S101,94,alligator,crocodile,100,false,
S101,95,walrus,octopus,53,false,
S101,96,hyena,bobcat,58,false,
S101,97,panther,crocodile,19,false,
S101,98,chicken,duck,94,false,
S101,99,ferret,dog,50,false,
S101,100,kangaroo,cat,29,false,
S101,101,eagle,rhinoceros,29,false,
S101,102,turkey,owl,72,false,
S101,103,monkey,lion,36,false,
S101,104,koala,polarbear,80,false,
S101,105,hummingbird,wolf,12,false,
S101,106,spider,wolf,22,false,
S101,107,clownfish,pig,6,false,
S101,108,grizzlybear,buffalo,36,false,
S101,109,bison,cow,92,false,
S101,110,slowloris,sloth,69,true,
S101,111,shark,octopus,68,false,
S101,112,sheep,donkey,64,false,
S101,113,polarbear,skunk,19,false,
S101,114,hyena,mountainlion,76,false,
S101,115,opossum,tiger,20,false,
S101,116,fox,bluejay,36,false,
S101,117,cat,sparrow,14,false,
S101,118,lobster,crab,89,false,
S101,119,hyena,zebra,15,false,
S101,120,crow,bluebird,58,false,
S101,121,tortoise,turkey,7,false,
S101,122,koala,possum,74,false,
S101,123,dinosaur,cat,9,false,
S101,124,bee,wasp,98,false,
S101,125,ostrich,hawk,56,false,
S101,126,skunk,elephant,9,false,
S101,127,dog,monkey,30,false,
S101,128,llama,turtle,38,false,
S101,129,raccoon,coyote,52,false,
S101,130,shark,dolphin,83,false,
S101,131,lion,fish,5,false,
S101,132,falcon,gazelle,27,false,
S101,133,woodpecker,hummingbird,99,false,
S101,134,spider,hyena,6,false,
S101,135,gorilla,donkey,16,false,
S101,136,crocodile,lizard,77,false,
S101,137,sheep,horse,55,false,
S101,138,chicken,quail,75,false,
S101,139,panda,boar,44,false,
S101,140,bluejay,weasel,42,false,
S101,141,duck,penguin,62,false,
S101,142,moose,ox,61,false,
S101,143,flamingo,robin,54,false,
S101,144,rat,wolf,17,false,
S101,145,giraffe,turtle,16,false,
S101,146,owl,lion,53,false,
S101,147,kangaroo,robin,5,false,
S101,148,cow,duck,20,false,
S101,149,buffalo,giraffe,35,false,
S101,150,horse,pig,56,false,
S101,151,orangutan,cat,31,false,
S101,152,crocodile,dog,15,false,
S101,153,coyote,wolf,92,false,
S101,154,zebra,kangaroo,44,false,
S101,155,leopard,donkey,25,false,
S101,156,parrot,eagle,84,false,
S101,157,cow,leopard,23,false,
S101,158,octopus,squid,89,false,
S101,159,penguin,raven,59,false,
S101,160,mouse,kangaroo,11,false,
S101,161,cat,weasel,43,false,
S101,162,woolymammoth,elephant,95,false,
S101,163,penguin,pigeon,61,false,
S101,164,mouse,wolf,44,false,
S101,165,weasel,prayingmantis,3,false,
S101,166,bear,elephant,56,false,
S101,167,crocodile,rat,14,false,
S101,168,fish,shark,80,false,
S101,169,skunk,snake,11,false,
S101,170,rat,raccoon,87,false,
S101,171,whale,hyena,12,false,
S101,172,buffalo,chicken,43,false,
S101,173,mouse,mongoose,36,false,
S101,174,salmon,trout,89,false,
S101,175,wildebeest,elk,65,true,
S101,176,zebra,cat,17,false,
S101,177,hippopotamus,lion,55,false,
S101,178,parakeet,ostrich,61,false,
S101,179,horse,cow,54,false,
S101,180,snail,shark,33,false,
S101,181,panther,monkey,26,false,
S101,182,cow,mouse,60,false,
S101,183,zebra,warthog,30,false,
S101,184,wolfhound,beagle,75,false,
S101,185,kangaroo,tadpole,14,false,
S101,186,llama,goat,66,false,
S101,187,chicken,pig,55,false,
S101,188,quail,whale,4,false,
S101,189,marmot,raccoon,50,true,
S101,190,hippopotamus,chicken,30,false,
S101,191,elephant,wolf,38,false,
S101,192,pigeon,parakeet,87,false,
S101,193,eagle,hawk,98,false,
S101,194,parrot,weasel,34,false,
S101,195,penguin,bear,42,false,
S101,196,snake,fox,31,false,
S101,197,cat,panda,37,false,
S101,198,chicken,turkey,98,false,
S101,199,ox,camel,60,false,
S101,200,camel,pony,43,false,
S101,201,rooster,llama,25,false,
S101,202,deer,parrot,27,false,
S101,203,lion,sloth,41,false,
S101,204,polarbear,fox,41,false,
S101,205,hedgehog,kangaroo,59,false,
S101,206,puma,moose,42,false,
S101,207,lizard,opossum,9,false,
S101,208,squid,cat,7,false,
S101,209,grouper,salmon,56,true,
S101,210,hyena,elephant,42,false,
S101,211,horse,goose,32,false,
S101,212,slowloris,lion,13,true,
S101,213,dingo,wallaby,91,false,
S101,214,gopher,bee,16,false,
