S100,sabertoothedtiger,rat,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,jaguar,lynx,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
S100,crocodile,puma,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,nightingale,owl,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,hawk,condor,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,woodpecker,orangutan,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,wildebeest,hog,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,bee,cricket,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,wasp,bee,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,killerwhale,penguin,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,cockatoo,conure,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,piranha,ferret,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,snake,cricket,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,skunk,marmot,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,aardvark,manatee,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,human,ape,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,redpanda,panda,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,caterpillar,ant,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,bluebird,mockingbird,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,ewe,elk,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,redpanda,fox,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
S100,marmoset,chimpanzee,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,redpanda,turkey,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,fawn,elk,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,ibex,ox,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,spidermonkey,lemur,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,tasmaniandevil,kinkajou,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,monkey,gorilla,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,
S100,eagle,blueheron,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,shrew,emu,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,bear,cod,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,dragon,frog,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,nakedmolerat,lemur,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,oxen,buffalo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,eagle,vulture,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,serval,chimpanzee,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,anaconda,manx,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,rhinoceros,cattle,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,mink,chinchilla,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,stinkbug,carpetbeetle,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,chameleon,newt,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,weasel,marmot,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,crow,raven,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,piranha,clam,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,anteater,sloth,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
S100,turkey,duck,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,crow,buzzard,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,bear,pika,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,tapir,toucan,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,dinosaur,butterfly,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,clownfish,owl,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,grasshopper,honeybadger,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,spidermonkey,wolf,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,rattlesnake,armadillo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,butterfly,moth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,dinosaur,lizard,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,boar,meerkat,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,monkey,ape,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,
S100,wolf,millipede,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,waterbear,koala,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,groundhog,beaver,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,
S100,echidna,hedgehog,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,carp,beaver,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,tarantula,rattlesnake,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,tabby,pitbull,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,pony,horse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,tuna,salmon,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,wallaby,gecko,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,salamander,emu,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,goat,sheep,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,
S100,chowchow,wolf,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,cheetah,serval,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,anaconda,viper,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,ocelot,panther,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,rat,mouse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,daddylonglegs,lizard,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,weasel,ermine,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,emu,ewe,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,bass,redpanda,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,shark,axolotl,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,iguana,opossum,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,woodchuck,badger,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,ape,gorilla,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,ibis,donkey,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,ewe,whale,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,lark,finch,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,skunk,tortoise,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,spider,hornet,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,beluga,bluewhale,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,jellyfish,starfish,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,ewe,human,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,warthog,meerkat,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,mountainlion,lynx,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,grubworm,brub,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,lamb,bluejay,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,rooster,owl,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
S100,bass,goby,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,bobcat,wolf,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
S100,jellyfish,mussel,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,axolotl,penguin,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,polarbear,pufferfish,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,piranha,barracuda,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,ocelot,elephant,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,muskrat,ermine,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,cobra,manx,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,iguana,salamander,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
S100,redfox,fox,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,spider,ant,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,
S100,sandshark,stingray,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,boar,swan,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,bonobo,gecko,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,mosquito,trout,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,ant,polarbear,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,parakeet,caribou,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,iguana,beardeddragon,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,fly,tick,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,boaconstrictor,iguana,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,bengaltiger,bruin,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,honeybadger,parakeet,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,spider,bullfrog,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,hawk,pufferfish,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,camel,alpaca,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
S100,crocodile,alligator,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,panther,vulture,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,minnow,parrot,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,weasel,fish,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,hippopotamus,macaque,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,human,panther,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,mantaray,clownfish,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,lamb,sheep,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
S100,rhinoceros,hippopotamus,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,
S100,ostrich,baldeagle,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,sealion,seal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,cardinal,oriole,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,aardvark,armadillo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,koi,ape,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,boar,human,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,possum,bt,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,anteater,aardvark,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,
S100,terrier,stingray,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,greatwhiteshark,hammerheadshark,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,cheetah,hornet,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,carp,fish,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,xerus,yak,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,guineapig,lobster,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,
S100,echidna,ostrich,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,wildcat,falcon,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,bobcat,lynx,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
S100,crow,tuna,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,cockatoo,gull,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,crow,magpie,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,polarbear,manatee,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,flamingo,wombat,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,cockatoo,macaw,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,goat,ladybug,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,sheep,ram,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
S100,whaleshark,octopus,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,sugarglider,gopher,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,lemur,pufferfish,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,lobster,shrimp,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,bat,tick,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,nakedmolerat,capybara,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,brownbear,walrus,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,chimpanzee,gorilla,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,
S100,crow,woodpecker,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,anaconda,wolverine,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,emu,flamingo,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
S100,ray,eel,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,mule,bandicoot,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,narwhal,walrus,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
S100,spider,bug,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,macaque,alligator,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,wren,finch,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,seacucumber,alligator,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,bluejay,chipmunk,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
S100,mantis,millipede,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,python,cobra,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,tasmaniandevil,wolf,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,echidna,marmoset,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,dingleberry,pig,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,komododragon,dove,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,horse,unicorn,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,echidna,platypus,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,dingo,dodo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,bass,mouse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,sheep,otwe,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,poodle,maltese,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,kinkajou,parakeet,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,jackrabbit,zebra,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,raccoon,serval,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,brownbear,horse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,chipmunk,squirrel,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,echidna,kangaroo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,cattle,raccoon,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,monkey,capuchin,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,dingo,kangaroo,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,
S100,hamster,chinchilla,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,
S100,cottonmouth,quail,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,echidna,earthworm,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,butterfly,puppy,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,goby,whale,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,chameleon,ferret,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
S100,kitten,puppy,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,bonobo,ape,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,reindeer,finch,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,iguana,python,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,python,sloth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,condor,rabbit,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,macaw,chicken,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,millipede,centipede,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,dolphin,catfish,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,bat,dingleberry,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,pika,bandicoot,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,waterbear,lizard,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,flamingo,stingray,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,carpetbeetle,assassinbug,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,clam,fish,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,blackbear,grizzlybear,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,hare,bunny,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,crow,pigeon,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,
S100,stinkbug,ladybug,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,goose,swan,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,woodpecker,mockingbird,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,sealion,penguin,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,komododragon,carpetbeetle,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,monkey,baldeagle,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,brub,beetle,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,komododragon,goat,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,wasp,moth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,salmon,anchovy,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,salmon,cod,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,labradorretriever,goldenretriever,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
