max_converge,theta,numgraphs,edgestotweak,numkeep,jeff,numperseed,beta,numnodes,numlinks,probRewire,numedges,graph_seed,numx,trim,x_seed,cost_orig,cost_irts,cost_noirts,time_irts,time_noirts,bestgraph_irts,bestgraph_noirts,alter_graph,hit_irt,miss_irt,fa_irt,cr_irt,hit_noirt,miss_noirt,fa_noirt,cr_noirt,hit_orig,miss_orig,fa_orig,cr_orig,bestval_irts,bestval_noirt,bestval_orig
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,61,5,0.7,61,22,16,18,0:05:16.319329,0:00:48.826747,1pyoqxd2osg6vrgrjduccso2ba86qnxfb1ipo1hemur8,1pyolqvx5nuh3pfnt63x8rfwegu1vef50v1azxz2bz8w,0,21,9,7,68,18,12,6,69,21,9,13,62,-48.0493227817,-58.5318158926,-64.140610494
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,62,5,0.7,62,19,17,16,0:07:31.812158,0:00:37.264547,2fbeu1se71i6um2l6nd60fpfg8s6pv4tb1cmcdhq8f0k,2fijj04bwj1lh2c1goc0sr7x7so0pvu1aqk00ppe13wk,0,20,10,7,68,22,8,8,67,22,8,11,64,-48.653915224,-59.0802802686,-59.50673047
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,63,5,0.7,63,15,14,16,0:06:25.906137,0:00:59.197110,2fbmnxqd19eox83yya7sdue7fvvi9vdcttirxueurzda,2fjk4v36z1cvx22b7ihhu2lxfv8bhbruiwp65sub94g6,0,23,7,7,68,20,10,6,69,26,4,11,64,-48.2402695428,-61.704114823,-65.9344910846
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,64,5,0.7,64,16,13,14,0:04:21.329825,0:00:54.164279,1ve4cqb2vze2aui6s2cave72j3yxi1v3rbjxxn09649a,96hnw21vujjn7c40v0enhf3y0uy31a19jc1s6ils4r0,0,23,7,6,69,20,10,4,71,24,6,10,65,-49.0728341489,-58.8515195231,-62.5701268178
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,65,5,0.7,65,16,13,11,0:06:30.594096,0:00:49.734182,1q0hn9isdebe5zsxmzt8ymii3xwqax0kwrhayhzkwkme,1q0hn9isdeaqjdixhu04yday3fimrvrt39f1xtbe3zhi,0,25,5,8,67,24,6,5,70,26,4,12,63,-45.3126183577,-61.1885079736,-65.1278183272
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,66,5,0.7,66,19,13,12,0:05:28.404792,0:01:22.294892,3diprkj78s6mf6luyj6kiaon4hrdqaj239a0ndf55vq,1zw83gvl5pol57meh4h7ubfzpserpco05mtdso5r6rq,1,22,8,5,70,20,10,2,73,23,7,12,63,-41.7658764004,-55.0018455159,-61.3287871553
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,67,5,0.7,67,22,19,18,0:04:44.042565,0:00:48.315089,w4r42ahnqfxxnd2ovo26ajvig1h6nczhg1ne3v8j11o,w4r42ahlnrnd8ssxd6uequyod8t1raj6h8gfkwugimk,0,20,10,9,66,19,11,7,68,22,8,14,61,-43.6340919083,-58.0675630124,-63.6514657629
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,68,5,0.7,68,20,12,18,0:11:03.337440,0:01:05.707562,2fbxggn452mjm9erg0r1gzyht8vilunizko205juuf0k,17o6isfjb5yxdq6svi7ee6nychc0rtsgh1ful1ivark4,0,23,7,5,70,19,11,7,68,21,9,11,64,-47.2416399196,-58.516813202,-60.6435493964
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,69,5,0.7,69,19,17,15,0:07:11.826136,0:01:12.296999,1z2mu13nj5g5yne8n3icr5iblqmf7axa37oydjnyyio0,1pz7ltsh78xw5qwuy92ffd44482u3flfu6fo8sr7ugao,0,23,7,10,65,20,10,5,70,24,6,13,62,-44.2587102521,-61.4982810677,-64.2933705384
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,70,5,0.7,70,16,15,17,0:05:45.959663,0:00:56.587736,20uczoyxnzgwposnxcexhxnlbuh1wh47nb2dejkzsp0a,20uczoyistd6dzxm1kfwe27evc0l4vfo4hmo6ctut508,0,23,7,8,67,20,10,7,68,26,4,12,63,-50.7135723105,-59.5825139043,-64.3348619447
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,71,5,0.7,71,16,12,15,0:05:59.887571,0:00:26.824056,lwn2i3ygmile0p4e0s2o3o8s9fwmweg9zqty42thpgm,fixn59o9jxb2owkyvvsit58gpuepxazajusfyy1osne,0,24,6,6,69,22,8,7,68,23,7,9,66,-49.1060876527,-58.092688543,-59.5604564459
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,72,5,0.7,72,20,17,18,0:07:43.543936,0:00:43.474377,u7s3tb2n3wm3z9vhro5nw4hhli0t3g82dj8jpan7t0,q4fvvza0g322dplyt273aegmk5ltxrl6elq6g4adl0,0,22,8,9,66,20,10,8,67,23,7,13,62,-46.3246870104,-60.1409373539,-64.6382856325
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,73,5,0.7,73,16,14,16,0:06:44.927628,0:00:47.245836,2tvaxi12td52keuy0nr9zckcw2356uzrpz71s3497wg,1e6plzf9odrfovzb7ukjfp3saucbagnmql5dn9hrw3k,0,24,6,8,67,20,10,6,69,24,6,10,65,-48.3941208433,-62.0216234473,-64.2926319258
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,74,5,0.7,74,24,17,21,0:07:52.873714,0:00:52.584701,1o69qfu9glzndiizkuy71lh1jql7numav54fn04vxzd0,1oz6lvhyc3dsb17g2fuuj7m0hbfd64ej4q3wsojlgpxi,0,20,10,7,68,20,10,11,64,21,9,15,60,-45.7870423618,-63.4105800684,-64.6765491866
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,75,5,0.7,75,19,14,16,0:05:55.288101,0:00:47.058595,2lr64hhz4eomgvsky9bpdffiprsz6jmi0epdvgzx5xz4,2lr5jrlczs6eyk3umiwggdmzt0g8sy0h043htin55hds,0,19,11,3,72,18,12,4,71,20,10,9,66,-42.8081057503,-52.7971995345,-56.8104342507
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,76,5,0.7,76,22,20,17,0:04:37.525177,0:00:38.611320,luu58epprtko1fae7dm9qqn9tf1zjlmll09lpvzi6gm,7ayoos54a4mrb8gekgwpi7hzpyh7dr54ipy204zvodi,0,21,9,11,64,19,11,6,69,20,10,12,63,-51.6294543653,-54.8511283731,-57.5107998989
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,77,5,0.7,77,27,17,13,0:05:31.137187,0:01:44.241126,7a7id49fj0g1ouc2k4cv8rbucyd7ggy0phk6o26ehhc,9s9uy36whzg12ieceoi0ifjubz6ek1n3qd3mypv5s,0,20,10,7,68,18,12,1,74,19,11,16,59,-51.8472279819,-58.2698655161,-64.8250930939
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,78,5,0.7,78,17,20,17,0:04:10.144888,0:00:41.101537,1a22xod3z4jy573iipgqpn9asvyxdni5qww306rhede6,gyc0nu78xlbohxlj0mtggxcsp5gunulmcldcwqrgr2m,0,24,6,14,61,21,9,8,67,24,6,11,64,-50.6746614209,-63.1038329552,-66.0940021433
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,79,5,0.7,79,17,15,18,0:06:04.004611,0:01:37.768513,10g900kv36z7dpazhivzwmjj01k0bq1sgjrgojcmbnm8,t6b4pds5bq2k5zarq5jwvjxoyexva95qamrmbbz5a9s,0,21,9,6,69,16,14,4,71,22,8,9,66,-43.7617969903,-54.6958237357,-58.3459271031
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,80,5,0.7,80,23,20,18,0:04:50.966459,0:00:40.228619,1tqnczjl4wq3gcgs1i1wcawhfq48t69oqaij3kic8cu,79xrpjyfvyh77j3itl1y7m6yjiibl8m7b7z0s785yj2,0,19,11,9,66,18,12,6,69,19,11,12,63,-47.1426093741,-58.2616411994,-60.8055297959
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,81,5,0.7,81,12,15,12,0:05:14.023640,0:00:50.186111,1md0zsb915jfnszaiybpxgl53m73ump8g5chv5af26fo,1md1lr0le4utppk9kl1nd0g4hzf7moyf12nc650vl2qc,0,23,7,8,67,24,6,6,69,26,4,8,67,-52.7474096909,-62.8475590271,-64.687467256
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,82,5,0.7,82,23,17,17,0:06:14.417164,0:00:51.458123,4jqqdcdiijzqf456t7xi4h08mvyx9conqrq62ta248w,4jqqdcdx1a1oyrypyoq66mxuqiw1dgt0r8mkjyf6ghs,1,18,12,5,70,17,13,4,71,19,11,12,63,-43.7957619445,-50.0142752484,-57.4068550791
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,83,5,0.7,83,18,15,12,0:05:29.583937,0:00:57.725423,1o3gfsrlauvd0h6nfu5e128j9r03luo8yf3nwupaij9g,1o378a9raxg5j1tufo5worve04n2ah4vxvxbc622zex8,0,21,9,6,69,21,9,3,72,21,9,9,66,-45.5292929288,-57.7281949909,-60.5496591469
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,84,5,0.7,84,16,10,15,0:05:12.952657,0:01:15.511142,t49be891s90c9zjx2tym65wm9g8zdpbfxu3wj34l18q,t49be7fjoept9se7s8o17kz51ff80g4ff5c9jq8py4q,1,24,6,4,71,18,12,3,72,22,8,8,67,-48.4162292698,-54.2018258509,-58.9954839703
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,85,5,0.7,85,23,17,17,0:07:34.800176,0:00:49.582657,vmjzrtf08xf9q6qxiej7wjihwm9v7hm68jod25hvo5i,v77gy3f4jthdd95qnmyczppun9tc9kj7si6qa6pfmme,0,19,11,6,69,20,10,7,68,21,9,14,61,-47.7725778661,-61.2092181816,-65.2937647277
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,86,5,0.7,86,18,10,15,0:07:41.409730,0:00:33.510440,3ql1m58g5d51505ubgjuti5jcqvpk9n48l4lwpd5wci,6dqnfsxboeud677qrumpceyuyzwkecfu5zjmu0tnx4y,0,24,6,4,71,21,9,6,69,22,8,10,65,-53.3358565416,-60.3693553292,-61.6107890241
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,87,5,0.7,87,12,11,10,0:05:37.624254,0:00:48.655429,t41etrcfcosxwvpjp26uvfmqdcw07jbzgqrchivhvd2,t523p9ivencroqn4d9gc7ce0ximo32o01ghsuj4mqyu,1,23,7,4,71,22,8,2,73,24,6,6,69,-45.1245277691,-56.6587127535,-59.7593976134
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,88,5,0.7,88,20,11,14,0:06:31.456375,0:00:58.477919,v5gr509amr9sjpisf4mzx9lxjmqg8090vwi8ok5pdlu,2yps1p29n5h8cblughv2bjy4b3sbyrdmxyndgdz08hu,0,24,6,5,70,21,9,5,70,23,7,13,62,-50.0987259673,-64.6037461164,-67.3415844543
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,89,5,0.7,89,12,10,13,0:08:06.083595,0:01:06.166752,tbyq9pwk4ehm8xjg7ne7c2w1hlac7klicg3ss5wnrsc,tc7xs7qk1tj6q58ohu2uc2idd5zok1nuakr7dnue624,0,25,5,5,70,22,8,5,70,27,3,9,66,-51.3574760137,-63.6716757506,-66.8270526871
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,90,5,0.7,90,14,15,13,0:06:41.678624,0:00:52.775743,2fcp562hmniulfxiqy7bg0s54hbeu1rtpc5pf1lz6a8y,1mh4ungwy8d83pnmrjw7b4ry7o8miusdbd91nxwtzefe,0,23,7,8,67,22,8,5,70,25,5,9,66,-48.5183764903,-60.5842795695,-62.7746574673
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,91,5,0.7,91,20,18,17,0:04:44.048356,0:01:14.974833,tgjwtd0jf3gzs9yigzyv3zgyw36s2wtftnbyb46bwvo,ct0eop8nuh45jd89kwjnd5w33w00zyv3wbyyctlph0,0,22,8,10,65,18,12,5,70,22,8,12,63,-43.0351069126,-58.0265707175,-62.5396575865
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,92,5,0.7,92,15,10,13,0:05:27.280709,0:00:37.415367,2twar6mo5v1zmmqlw96faza8strn6it1nlw1cy0xyrdu,2twarcfmyh87psvrq8wf74h871rr1o1otza697zora5e,0,24,6,4,71,22,8,5,70,23,7,8,67,-49.6484996767,-56.0416285095,-58.0666649735
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,93,5,0.7,93,17,11,12,0:07:06.773171,0:00:54.824807,2mnw9inq92pklz1ljr20d8j9i65e3frsn4q7krr7ndok,2n3rs396r5ctwf4kekttebnvbl1i10tdv1zd4r1mw4ck,0,24,6,5,70,24,6,6,69,25,5,12,63,-49.4764472939,-64.4844916203,-66.9993575767
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,94,5,0.7,94,21,18,18,0:08:14.493134,0:00:59.298557,1851h5wbcjso84b82xgikkpmeuukhoqlfwagqezswnwq,in8j73dpzzogu242geo7tffhvdwndhvtjwyfarqkiki,0,20,10,8,67,18,12,6,69,21,9,12,63,-50.7190170807,-59.8250838918,-63.5651155818
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,95,5,0.7,95,21,12,16,0:05:17.670606,0:00:28.949198,1mgmsmh2gkoxy5ggz17c0310xpwwcrqiqanu75swzgu8,1mgmsm3yfwkesbgj5yset0w0lqza97s6p98pucy1rjeo,0,23,7,5,70,21,9,7,68,21,9,12,63,-47.2173178529,-60.0783989209,-62.8904853154
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,96,5,0.7,96,22,22,20,0:05:30.280694,0:00:50.830307,1ee4uxj1wxvsafrixetgt4ht398vfgq6w01r9bsy4qs,hnf3ivb35qck8fa7qkbcsuow45jb4s95kmglnubqbo,0,18,12,10,65,17,13,7,68,20,10,12,63,-47.285204764,-57.2430037057,-60.0724109953
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,97,5,0.7,97,16,18,17,0:05:07.129537,0:00:54.945038,1mr2blmyhx0lcn56agddwyini2l5yyftbb6u4qoh91dw,1mr2bl9n3q80c2ff6wi2up5x0xejykgste91phmqsh8k,0,22,8,10,65,20,10,7,68,24,6,10,65,-44.9804741963,-61.9043956541,-64.3451031188
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,98,5,0.7,98,21,19,18,0:07:47.309297,0:01:06.552172,3ukbt6njqacdk73nq60nflkgkp089gtsbn480a2r5u,1mayeiqhyuu3lwjgwnbqee6wu1sc6wr063m4zyie1gxs,0,20,10,9,66,18,12,6,69,20,10,11,64,-46.7428738353,-54.1719048081,-57.831675934
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,99,5,0.7,99,15,14,14,0:04:14.506744,0:00:37.695706,2tvswarn4vzzpgsw2uogn63hgnc4zox9co9xvwfkrijm,20s0x2vuvtts2o9s8e8cs5ln542lo5f2xmtpns6fdojm,0,23,7,7,68,21,9,5,70,23,7,8,67,-47.0891493926,-59.4326683445,-61.0446180807
