S106,pig,chicken,1,1,1,1
S106,horse,giraffe,1,0,1,0
S106,alligator,elephant,1,1,1,1
S106,coyote,penguin,0,0,1,0
S106,possum,rabbit,1,0,1,0
S106,mouse,armadillo,1,1,1,1
S106,squirrel,racoon,1,1,1,1
S106,polarbear,flamingo,1,1,1,1
S106,possum,cow,1,1,1,1
S106,kangaroo,skunk,1,1,1,1
S106,elephant,lion,1,1,1,1
S106,bear,penguin,0,1,0,0
S106,hawk,bear,1,1,1,1
S106,lion,horse,1,1,1,1
S106,hawk,coyote,1,1,1,1
S106,panda,kangaroo,1,1,1,1
S106,chicken,buffalo,1,1,1,1
S106,elephant,horse,1,1,1,1
S106,lemur,buffalo,1,1,1,1
S106,racoon,cow,1,1,1,1
S106,elephant,bear,1,1,1,0
S106,armadillo,skunk,1,1,1,1
S106,possum,dog,1,1,1,1
S106,possum,skunk,1,1,1,1
S106,giraffe,chicken,1,0,1,1
S106,elephant,giraffe,1,1,1,1
S106,hawk,eagle,1,1,1,0
S106,duck,walrus,1,1,1,1
S106,alligator,rabbit,1,1,1,1
S106,horse,snake,1,1,1,1
S106,dog,cat,1,1,1,1
S106,pig,penguin,0,0,1,0
S106,mouse,bat,1,1,1,1
S106,alligator,panda,1,1,1,1
S106,elephant,pig,1,1,1,1
S106,alligator,walrus,1,1,1,0
S106,hawk,penguin,1,1,1,1
S106,squirrel,bat,1,1,1,1
S106,polarbear,penguin,1,1,1,1
S106,coyotee,lemur,1,1,1,1
S106,bear,tiger,1,1,1,1
S106,lion,dog,1,1,1,1
S106,elephant,penguin,1,0,0,0
S106,giraffe,pig,0,1,0,0
S106,coyotee,giraffe,0,0,1,1
S106,lion,tiger,1,1,1,1
S106,rabbit,cat,0,1,0,0
S106,tiger,bat,1,1,1,1
S106,gerbil,giraffe,1,1,1,1
S106,duck,flamingo,1,1,1,1
S106,bat,dog,1,1,1,1
S106,gerbil,eagle,0,1,0,0
S106,mouse,eagle,1,0,1,1
S106,gerbil,mouse,1,1,1,1
S106,possum,cat,0,1,0,0
