numlinks,prob_rewire,graphtype,numgraphs,numnodes,trim,jump,startX,numx,jumptype,irttype,irt_weight,beta,rcutoff,followtype,recorddir,startGraph,other_limit,triangle_limit,prune_limit,numedges,graph_seed,x_seed,truegraph,ll_tg,method,cost,ll,time,bestgraph,hit,miss,fa,cr
6,0.3,steyvers,100,160,0.7,0.0,stationary,10,stationary,gamma,0.9,0.909090909091,20,avg,records/,windowgraph,100,100,100,628,1,1,:~?A__C??K??GA_?@?OB_?@?OB?c@?WC?k??GC_?A?_E_gE?{??OB?sB?gH@S@?[B?_D?{@?SC?oF_GB@cA?_D?sB@GLAK??OD?oJ_oHA[@?OM_GA?oF@_O_GB@_O_GC?gV_GKAC@?WGAGU_?@AGU_?A?gE@WR_?F@GU_GC?oL@{@?_E@_QaoYB[A@sB?_D?oN__IBW[_GC?gFBo^_OKA?XB{BA?VBwd_?A?_DAS??GPC?b_?A?oG_GAAg`_WKAwWCsBA?^D[C?gNCSDB_dDKD?om`OZBc@?_V_W^DWk_?EA[PC?b`gQB{G@G^DGnb_dDGm_GC?gGBwhbW[_Gj_GOBGd`_TB?]_?DBW\DCFAo|_?I@[BCwrF{G@GhD{DBW[Bgf_?LAo}`?^DGuaoZE?|_GF@wWDkBCok__NCc@@_j_?FBg|bW[FKGBwu_GB@_e`GUDwr_oH@wUB_^`?HD{B@OR_OM_GAAWhF{KD[?@W[_GB@_O`_OF[??OJAcHBxN`O~_oNBxX_?bFkB@ORD?~Jc??o[H[AAo\C?}_@?JP\_GFA?YD@LbwdDXHHhU_GA@oT__DAO]b_dDGn_OCF?|_GPBWoGkC?oaDhZ_OC?oGHc@@_VBHU_GAA?QAxPcghD{@ChVaweHk@A?YHh``?ha?XHHULSNCPEHCMCwhLK@?WK_WjDcHHsMCwh``H__RA_nJpgawXCg{I{KA?dL[GBwhEs??OiJxb_GKA@mNT?JP\KCF@GUGP^bwdHhm_OTCKOAw^DXLaoXD`nMKCH@qaXPL[A@p|_WjD`F_?DAOfGCDBOZE`f_wHFkE@wlGpN__LBgc_OVBWgF@jawXCg{NSF@G|P[TDPn_gLCojPCZFhf_GI@`FIK@?WWEKEA_[EYElPsN[EAWWC`A_GKIpiQ{B?_OD`FMdEMQD_WjEPtRSBEPt``wbG^DpaLa@,-3387.2910105,uinvite,654.0,-2693.80694719,0:35:15.838843,:~?A__C?_S?_?B_k@?SA_oF_[H@S@?[B?gE?{N?oF_GB_c??WC?gL__D?oJ_oHA[??OD?wI_GAAC@?[D@gT_KF@_OAKCAs??gJ_?H@gUB[@?OC?oJ@_N_KUB[M_?B?oMaWY__FB?]B{OBKVCk??k??GBAGZC?b_OE@[A?_MAw`_WKAwWBOe_WIA?QD[D@wcC{D@GWCkE@GRCOlDsIAoZB_b`[AAw^Cgk_oRaG_C[QCsHBwhbG[DGm`?JBo^C_nEKRBW[EC@AgVB?jEK@BGdDsKAgWBs\DCFAo|_?I@WoeW~`?HB_\DGuFCDBW[BglDox_?F@gU`?IBwfDGqGKEBW_FkF@oNB?l`GeDcVCOp_GKDWkFCF@_ZBg|Gs?Aw[D?x`?YEsBAOYEHE`GeDxB`w\COmGkGD{B?gIAX?`oQC{@CGfEw~H\T??JF{@@_eEhE`_OEGz`WSB__G@R_gG@wQBwtH{IE?~`wSB?^CglExXcWoEw}Ik@CWkJc??WZH[AAG\C?}Ih[`OQCx?JkC?wOB?YC?wHkQBOdEPCHHLHxU_?MC?gJ{BBoaC_{JcDB_hDwvbwbCggDwwFhDGx[aGQAWZCGoGhIJsA@gPAO\COc_OCHcKAwXIsI@WK@oQAoVBh?IHRLShDxDKkUCgkFXEI{eHhaa?XBOZCozJH`Lkka?XCwzHHRIpi__NC?aGpG`oPCGfF@CKhe_wp_GBDXU`HMbO]L`oc_tHKRA_aCWnKxga?VBGdF`JIxiLsKA?^CgkF`cLXnNS?BwhEs?AWiE?uJxb_GKD?zIXiLpy`P?JP\KXsbhAJ{CBwdCowFXLLpy_GTCHeK{KAOjD`EHhZaoXDWkFXBGxUKpiMHqcPGMSA@OQIHQ_OMFx^KX|cOjGxPJkQCwgFx?GxNKHcMY@_oIAGZKpf_wH@gNCWnFpEH@IHxWK`eNIH__E@wlGpHH{C?wLCOcKcA@OVBW_DGwKxhL[KAwXCgmF`VNSHB?\FhNJHuOCiLSLAweD_{GXFH@mPALaWxHXfNK@@OJ@__CGeEHFIIGPaL_WE@gWC?pHpeN{D?oSCOfEYEb@RIpVLPlM`zOaNaGbLCKExHIXUKPiNKB?_WBOaD_qFPEGx\LXsQQX`wYGpqOk?BoeDWqMkjD`FMiQi`w`?XBwmL`y,371,257,397,11695
6,0.3,steyvers,100,160,0.7,0.0,stationary,10,stationary,gamma,0.9,0.909090909091,20,avg,records/,windowgraph,100,100,100,628,2,2,:~?A__C??K??GA_?@?OB_?@?OB?c@?OB?cA?_D_?@?OB__E_GB?_E_?@?[E@?I_?C?s@?_E@S@?WC?{A?_N_GB?oI_oI@oP_oI@oQ_?M@wP_GH@OLAS@@ONACB?oPAs@?oF@K??GB?{@@OLAk??OC@wV`OT_kA?WH@gMACOAoV`OQBSBAGU_GB?gG@kE?{@@ORAc@?WDBkH@OTBcI@gQ_?B@GIA?Z_GC@?P_GB@gMaGUCKA?WH@o]`GIBC@BkB@?JBGd`wOAo]_GSCcG@ONBsGBGdDKB?_KAGca?]ECWBokDkC@_P`OWDkI@gbaGQBO[Cowag_C{B@OKAOgFKC?gECOcDSA@WTCOc_GIBOy_WSAooESCC_eDCH@gQAgYbO[F?~`O[GKBAGYD?q`OWDgwFSCDGr_oUAw^b_~G[HA?ZF`@a_UE@?`GIAO[Cs^HCI@gPFkNEPD__VBGdF`?_?B@?X_gJCOnE`D_GI@w`DWo`GuF@E`oPCww_oIAPMeO{G`MIsNHxV_OGBOpF{BD?qGkCAgaDSYC?cDhR_WnISABogHSTBO]CxA_OGAGTF{@AoeFHEap?H[A@?YJKdDHF`ORF`U_OTKCTCx^agyH```OLC{NG@DH{IHpVKkNBw`H@a_wbFKIFX[_GCLSEBo`DwsGk??XQagYFPAJ`^_WKAPII@V_OOAogg`MIpW_oiFkEAOeFHR_WKAWlF`MaW_GPKM[kE?qJpo_GC@GI@o|`O|GH[cwiGSMKhw_WUKSI@o|N[NG@DHxid`]MCIFi?aGjLcRA_sGKOBot_OKDxb__XLkNE@JM`~a_sGIDeAEbogNSGDHXaGcOiIaGyGPvePCHpr_WOBp^PcTBOfGPq_WUB[LAgYBoxLKBD{OAwoH@`ahKLCIAO[LAV`ORAg{RCBBOgHxia?oQs@?WMJXuaGjLaC__SIHpaHFKaL,-3370.86961654,uinvite,606.0,-2751.88505068,0:22:22.078930,:~?A__C@_g@?OB?c@?WD_c@?[C?{J??@`?I_GE?{@?_E_{P?_D?oKaWD@cM`GI@gQ_GI@{C?oPAs@?OE?{??[F@S?AC\?kB@oObKIao]_GA?gJ@gRCCA?{?@?SB?__GCBkE@GTBcQAk??WH@_MBWd_?G@wU_GB@gMCcPCKA?WLBge`OWbkJAGXC?h`wPAoZBsSC_i_ONA_]DOo_gGCgh__Kbofb?kDkC@_L@sWBOcDkE@gQCWeESAAGYB_eEww_GTCCB@_QDCC@OaC_iEcJB_a`OTFGyFkBA_U__cDCH@gM@wQBOzf?~`O[Fp@`WUBOgDGnE_~b?[DgwFSAE[E@wUB{IAg[Co~G[ZCP@`wiEh?GSHCsVBxG_oI@gPEPCGkNDGqGkKAWVEO{GC?@?X_GD@Wa_oNBw`E@K`GuGsfD_waOUCpM_wSEOvF`CHpU`xCHxV_OD@?TC_hE[?BWgGHD`GLAWZCSYDWlFhKI[JDwqHXQJ[AD?kE?qHSLAgYC@AJkA@GPAORAgsFxMISxF`E__UE?vH@J_OYFO|FsdDGrG{IC?kF`UJ{?@?iIX_K[LAgfJxeb?xFPA_WLAORBWeCw~H`^_GNDOxHxY`O|HpV_wNBw`KSFBObFKzJc@?_dD@NJHYKhi_oPCGs_?D@?SH@QJSOBOyFXKJcD@_QEg{GHCH`OIxYa?`FpXKPhLPnf@CHpUJCiGhZ_oQAwbCox_WE@_RBolF`aKkGAW_H`rbokE@DJX]MCC@GMC_iDWvFhIKXh`P@LsHCxAISB@ORKhwNkNCGoHXa_OI@oQCO|JCUBGZE@?_O]D_tJpo_WEC?fDw{FhdLpuNY?`wPExka_cGHCJkLA?]Ei?__KBonFW}Gh_KXrMaD__XMCUE?xH[HE`@OADbooHXMOsABogJPpNP~O{B@?PDHXc`WO{IAOyGPv`?ID_qG`MIpoMYNa?]CwtJxxPcTBO_CxAMQB`GUBW^CsLAgYFH@HPMLH|P{nJkOAw^E@GKKQGPKLC[GHKL@xQ{KA?TBO[D?{FxDHPdQQW_wMD@iL{UEx\McJBOuF`CJXsMpzaGiDXkOcC@?SBo^IHpNYJbPXKaLQV,372,256,350,11742
6,0.3,steyvers,100,160,0.7,0.0,stationary,10,stationary,gamma,0.9,0.909090909091,20,avg,records/,windowgraph,100,100,100,619,3,3,:~?A__C??K??GA_?@?OB_?@?OB?c??S??GA?cA?_F_?@?_F@C??WD@KA?WD@S??GC_?A?WI_GB?gK_?C?k??GD@k@?WC_WF@GN_GD_CB?gJ@kB@GQ_GA?cB@GU_?@@OJAoW__G@OW_?C?gF_?@?gU_OC@[@?wGAOU`wQ_WF@wUB{LBS??wZ`OJAsC@WMCCCA_X_wH_?H@ON_?C@GUCsDB[??OB@W\_?FBWaDK??GXCk@BGdDcA?_GBO]_gH@gXC{E@OKA?Z_[E@cCBGd_WF@GNAKFBoaEc@?_F@?HAK@?gF@OXbGdD_l__D@OJAGi_wZDGjEC?COhFSABOmEsZBoeEgu_GBAgU_WJDOx`w^C?fEcGBomEs@?gHA?VDkABgi_gZDGzcOtboaE_tFkCAG{_wQB?eCxA_wGEs@B?r_WPEh?_?@?k?AoeDCFAG{Fh@_gZDGj_OmEsC@oNBWnaH?H[E@OKBWo_OYBomGK]IcJExR`gYCWxI[B?_MFsHDoxG{H@wnGCtGkIAoX_OCAgx`?IBPVbWh`XVJk@@CsG@QJS@?wGFhH`GeDCCBw_CwsIKIDo{IcB@wc_ghF[HHCWEXI`GNKS@?OXExbeo{GHH_?qbotEo|K[I@gXFH]_gfDxP_gPBG[Bov`GK@g[DSJExRIsA@wvG`K_wZEhE`XRIps_gfDxp_?D?waJ{YDpeLk??WMAOp_gPAOpFxfdHg_?@ACHAo^NcaDXE`GeDCGBPo`GUCpccOtJ[?@W~G[?BWyFhN`OxIxo__]Dpe_?FCP^NK??xxbotFhn_WDAh\_GBDPWPcC@OJDO~Jk]E`EL{BEwxIX[MCmFcJBW[EwxPcFBWjFYE__]IAP_W~IpsOkHEaN_gTFqK_GIAPWPcB?wNC@d_?AI[ADo{LkFEpHK[ADpOQcHAGYGxPPsG@OWD@YLN,-3489.09907657,uinvite,642.0,-2770.12428886,0:20:43.866302,:~?A__O@__@?SB`??_[??WD?sA?k??GC_OB@KB?gJ@c??K?@k@?cT?OB?gJ@kH@{C@GO_WHAOUbO?BK??c@A?UA{@?SF@_QAsQ_wNAo^`gY_w_c_J@sD@GSCCF@KI@{??_K@weC{Z_?A?WG@WLBW\`_ZCOh_?@?WVBGd`GXCgk_OC@?d_gHBGf_oOAOZ_WT`_l__VBGd_WH@oNB{]EcF@?PB_\DK@@OVbGdD_l`OJAG[ESF@G_DWoEc??GaDGt_OHAwYDoubW]CosEs@AgUCWs_OFDOxao^C?bbom_GD@GXBwlE?yGKiDgncOgDGz`gtboaEcCCg{GSF@wQAoWCoxFpA_wPDsDCgrHCtFp?_?C?gNA?RBO[FHHaobD?jFs@?waD?lFh@`oUAwZBghDWlFPCbg]D[E@oNAOUE@?aH?H[A?oJAGn`?XB_mGHAGlSexR`gYFHRIcB@WME_}GkPAomG{A@wgG@EgkC@OQAoXBO^Cx@_?A?_NA?x`?IBPRI{hE@AGkB@WOBgcEO}H`OJk@?wGe`?IPTJS@@?|GHBHHI__G@G_CogEs^C?fG@PJ@af`OIx]`WQC`JJSRDGzGPCb`GIcWEXId@AH@aK{@BGvF@PK[uF`@HpOKsACwjHcPBpHK[UIx]_gJDwvHxPKhj_gXB_{IcKB_fDSMBGvIXUKCA@w\DGlE_vG`FH`jLkZEhE_OJDPUJkDA?RCwoFO|H@PIXp_gFA_aFPBHhMJxqaGYDpeLkC@oPA__CwlEG}K{PAOYEG}FxfaWhJxg_?@A?QH`Q`GQAoYCW~NcaDGjGs]CpL_OGA_YDPSIxW`GUB?eCwgD`cLI@_waEhEJXx_GI@WOFG~I`}_?ZFhNMhxOkLBhUIx^K@vbpEHXOIheOsaFW}GhKJxdLXxOC??wjD`ANKGEg|L{DAgUB_pJhg_GGAgWDPIJAK_?J@gPBG~Hh\M{BAG]BwaE`EKPjL{DI@RJ`bMPw__YF`OJp`_wZB_hDwvFG|G`YJaKaWZC?hDWvFOzIXtOs]BxOKIP_W^EOvGXNIqD`GsHqBP{@?gPAg}G`JJ@wPcG@W[BwlHxWJiK`GNBw_Ew}IHWKiHPSABGbEx?IXtNCGDo{K@l_wGBWaEovGHAHHKKXgLiZ__]C_mE@NI@eQcQBOgE`@G`FIIAPsGB?gHhYLN,376,243,399,11702
6,0.3,steyvers,100,160,0.7,0.0,stationary,10,stationary,gamma,0.9,0.909090909091,20,avg,records/,windowgraph,100,100,100,621,4,4,:~?A__C??K??GA_?@?OB_?@?OB?c@?S??OC?k??GD_OB?s??GC?gF_GD?wG_?A?{A?gK_?@?wG_OB@?I@cD@?I_gK@k??GD@WNACF@?I@c??OF@wP_?A?WD_GD@_T_GM@{@@WNAS??gH@_N_?JAGQ_?A?WHAkAAKEB[\`wQBC??gO`_R_?B?_S_OC?kB?wIAOT_?FAGRAo``WRA_c__DC[D@OQ__S_GB?_f`wa_?@@oQBG__gNBGk`?KCk@A?k__TAof`wXDsD@wZDS??_I@Wi__D@oR_?@?WD@oW_?A?k?@ONA?RDCD@wiESI@{ZBs@?OH`OdE_v_GB?_faG[`?KCgmEK??_DD?v_?FCOiFh?_?FGCB?`@_OD?wL_gNBWq_gPBOdFs??gHBGl`WRA_c_WF@_SEsA?_D_?FAo`Ds??_D@wZDSC@OaCxK_GkD{F@OXG@D_?SCOhHKJAGYGs?@wUDo~b_dGpPdopHXQ_WCBW|HKQAge_?QBwcD?k`_dEKJAWSCpU_gaDH?HPK_GF@?kEc??OH@xBIkK@wlH{@@_YBWrGK??_ZDSF@xWJkIC_eHCCCS@?OUEgz_WC`w^J`_aG[Gs?A?vGC??waCX?HkEBW\_GOHs?GHOKPg_?D@wZHk??PBIh[KkKBOrJs]FSNJh__H@LsD@wZES@?wRExLKKB@_rGHVL[QC`GIx`_GOLSaDHIH`Y_gODc?Ep@IPVLkKEHS`?m`_NDhNMC@?SA?gF@kAAHDL`}agUECLFpEIHe_wOD?xHkb`?IC?vLSDAHEIKD?x}N{FDGoGCJAcFDGocWfHkKCg~ISCHHgOQE_GAAoz`w^J`_`wPCHm`PiOSkGxN`wlJkJC`UKKA?_bC{QD_lHsNIyMbgyL{A?o\`?KCGdCosd_rGH^K{??GMAWmRMU_GC?wKA`CaHR`?MAXZRN,-3451.93369774,uinvite,638.0,-2769.84184365,0:23:08.640886,:~?A__W??GA_K@_SA?k@_OC?s??GD_GF_?@_OD@cF@CA?gI_OD`_L_GJ@{E@?I@kA@wP_WE_GK@gT_GN`?J@oNASA@GQA[B@[C@GTaGY_oIB[\`wQBCI@_O`oR__S_kF@SFAGRAg`aORA_`CcC?gbaOWBSS_Gb`wa_OE@oVBO_CcC@wQBKG@c@?oOAOk__TC{XDsJAGZDOl`WSBGiESC?gE@oOAGdCofD_o_WD@oX_OYCGr_OIA?R_WD@wiESICcTB[HBKsE{@?WC@ofbcH@_`CgmEKDC?gFCVCOvFk??wSEp?__MBg|GK??gF@g[C[GBWqEhA_gPBOdFcLBGaD?lEgu_wIA?RGc??WcEp@G[A?_UEOtGkQAoVCGmEH@_?CC_gDOtGKB?_I@oZCObHcGA?XD{FBG[E`?GkBC?aDGiE@H_?PBO}GsNAo~aW[CgkFpEIKmEHJISBBWbFh@covHC?AOcD_|GhG`_QAW^CgmEGw_?F@WWCOeHCaG@NcGaD_~GPU`GL@wWCwqHKXBwlHCYBWrF@D_?KB?ZBw_DOrEkNBw~GHJIP[cGeH{CCOjI@Y_OE@GdDwtHHI_WCa_WKCPB`E_?OEx?cObEp?GHCH[EBkOCXBHs?Ep@GXOJ`aLCNAwuH`LKk??W^FhBIhVJ`d_?EBO^HHWJsZCWyLKNB@PJh^KkBD_mGH]Lhma_TBWcDOqGxNJ`d_wIAwlFhWKHk_WaEX@HXPIxpa_cIx`LCOAw_EgwFxp_gSHPK`oOC?fG`N`GJEp@GXJIPVLhsMkKEGwGxJIcGFxZaW^D_lGhNJh_MC@C_mEGzGCA?wLEpCGhFMSAAGtEpDI@kNs?AgUC`CK[G@g}Gpe`ofD?xHhVLPuo_G@ONC?vG@iMpz_gPBO}GpWMS@@?SCWgDpkN{FDGoGCJA`IJHf__RDG|cwiHXLKcKFx`_`HH`gOsHAobE?pFXLIhgOCNAO^FH[KCpH@KJpd`OcLQAbGfDhFH{JDWlF?yGX{`WTC`GIHUJp`P{AAgUCWfGPwO[JAOaD?kHsNDhtPs\FSA?oHBhZNiLQ{G@o`CgeGxULQJawkEXBJxs_?RDosMYGRMU_GC?wI@_LA`CLPpOqH`?YCgoFpRKXg`?K@oOAWUCgtJ^,368,253,385,11714
6,0.3,steyvers,100,160,0.7,0.0,stationary,10,stationary,gamma,0.9,0.909090909091,20,avg,records/,windowgraph,100,100,100,629,5,5,:~?A__C??K??GA_?@?OB_?@?OB?c??GD_GC?k@?_F_GC_?@?_D_GG_?D?oI_GH__F@C@@GL_GB?oI_ODACC@gN_GA@?H@S??WDAKD?sC@GQ_OB?wKAK@?gIAc@?OPA[L@wQAs@?wI@sF@oZ_ODAGV_OGBK??GC?gX__L@wU_ODA?VBk@@GNBS@?{L@wU`gNCSB?oSBC@?wMB[@?_TB?`_OX`GL_GPAWXCK??_H@oQAs@AG]BwjcGj_OOAw\_GF@oZaOUBOk__LAOY__TB?g_OG@o_E[@@OPA_W_ODAwgD[D?oTDCD?ov__WDCL@waCkC?oG@GZCSA?_FBgvFC@Bo^D[@?OPA_ua?VBkD@_T_GDAGRBk??W\_OOAwXEg}`GNC_yagra?VBGjFp@_oTG@D_OIA[DAGSFsABg`Es@?_G@O___RFXJa?PAw\EkDAh?G{L@wQAoY_O\CKHAO_Ck@C@K_?B?_E@S??_DAC@AGRBh@`gaIKH@wQC_d_GPBh@_WDIc@AHE`gcI{@@wyFXU_OB?gI@ox_WDAGeFs@?gZCOoGK?@?IAoqH[QEK??GEAgeI[THs@?W^IX_KS@COiD`CIK@?gtFKE@O`F{??GDBw|_WDAG}Js@@oVBWo__LC?s_GFBWf__qKCA@?HAOxIcOA_VbG^DHB__zHXKaHEJSLCP[_?HEKBB?eJs??GOAk_EHN_gZCP^`gNHXPISOAxo__UHXQL[`K{DA`AMkPAXTaWXDpE_OOAwn___LXz`OMB_fE@ia_TBh?IcL@waFS@AGjDpE_OMCC??g|LCA?_FFcPBglJPqOk@BYA__pIHVKKUC`VeP_LkD@OgFKF@oVBcB@?RB?gKSNApVJYK_gKAhM_?|O{B?w{I`p`GQC_dJ[IEP_PlUKhrNACfHSLsAA@WOkDKXuOYQ`OSGXeaH@NsKO[@?wJBpJKCVBn,-3381.6899493,uinvite,627.0,-2727.2105444,0:34:23.334848,:~?A__C?_CB_KF?WC_cI?CH_?D?sM?OF@CH@WL_oI_SL@{@@GIagE`wQ_wKAK@@S@A[LAOU`sF@?MB[C?gV`?XB[??GC?gX`kAAwX`GJ@wYCC@@OVB[L@wU`wQCOc_WEBC@@?ZCOb_GG@_WBg`bKH@gc_GD@?PA[C@?MAOYCcDBW^a?`D[AAGRA{OAoZCwgaOYC_k__LAOYCSTBkG@o_Dwr`OMA_WaOjDwraGTCWg_gn__]C?rcOkFCMESA?oIBgvF?z_G]Bwt_oXEgua?\_go_GOAGQBg^FK??WSBgmF{ABGtFsF@GNC_jagra?VBGjFo~GKTGCDAWVa_WBolFsVBw`EsC@?IAoYC?nECC@?MFXJ`?OAGXC?nEg~_gTGhF`gNAOUFPC_ODAG\CGnG[QC?dD`BGc__oQAgWB{?A?\FGzHPR_GPAWZEg}GHI`GdFHP`GNChNa?PAWiD_lGHGIcA?gtIcPDOlGsYC?aI{@?wNAoaFOzIsDA_^DoxFxR_gPAweFp?JkYBWoEG|GHB`OK@gUEO{G@JH{iEK??WE@GNA?XI[THs@?WEBxRJH_KSFD_yIHabGtFKE@O`DW{F{??_D@WTAw|_WDEs@@oVBWfDwtJ@__GC@g]C?sFcF@GNBWfEgyFXceGqHP__OQFHSJKBA?SAw[Gp\_WOBwhG[CCOkDhJH`SJkPF`@GpYJpe`gaF[EApNLpq_OBB?g_OOAWTDXWKPgLPoaWYEHNbWaFXXJxgLxr`GRIPaaGVDGnLxoMSA@GUFGzHXRK@jcHIK{EA_WEovGPHLHtaXTa?]DWmKPf_O`GXu__IAW_KhjL`z_wG@O[CwoG`eLHi_gSFx?J@^Kx|__L@waFPVM[OAGRCwjE?{GpdMSMCCSAhRKcA?_F@?LE_yF`JICPDh@HXYMQD`oZB_]CwkGHceHPIx`kkqLhv_GD@OgFHKHpX`?MAoVB_]CwkEpzOSBAWWCogEovGXa`GNApVPcDAgWFXFHHILAB_?ICwxFhgLIF_WFBWoEO{I`pNX|OYG`GQC_dJYK`?UCofIYLPsLChUMXwOcPFHJJHm_OEA?jFpVJADbh?IhbMqBPAQ__IA_`GXoN{lGHsNqS``qO[FFhHHX^K@kNASbG\Dxu,376,253,374,11717
6,0.3,steyvers,100,160,0.7,0.0,stationary,10,stationary,gamma,0.9,0.909090909091,20,avg,records/,windowgraph,100,100,100,614,6,7,:~?A__C??K??GA_?@?OB_?@?OB?c@?WC_?A?[??GA?kA?WC?k??GA?WG_OC@KA@SA@cC?gF@K??OD_?@@?I_?BACA?WD@GM_?@@S?@OP_OBA?PA[A?WI@wOA[@?WC_?NAOT_?B?gMASC@OUBKA?WD@OT_OC@GM_?AAOX_GE@?IA{A?WP_wTB{I@kA?gIAkTCCC@GLAOaa?PAgW__UBK?AgW`OOBS@AW]DCIAWYa?RAoY_OC@KPB?d_?RAoh_WD@OSCwmcOc_?@AOXb?d_gHCcA?wOAGSDsA?gF_WPAWWCOdcOcECIC_v_WH@WVCcOAoYD[@?_U__D@G[aWdEs@AWhDS?AW\C{?@_UCGiaGWDkA?WZE[??OB@s@@O]DKJAOxFcUBOga_YDOw_?UEcC@WMCoka?lESRBOiG{CF[RCCBCOuFkODgq_WC@?\CSOAWmGCXCpH_?KCH?IKwG{?AoW_OCAWzGcFA?S_WE@?REHC_?QEP@dHUJCD@oXBge_GuFxLfXKIsaC_oFC??GeFXO__QHHZ__H@o[FcA?gkHHU_GB?sCB_{KKCA?\G@G`{CFXKJkA@OJAo\_GkIpcK{MF``aWmG@BJKCAOoEWwFKPEcREo|_WRHp[bGeIS?@`Pa`FI{QEXk_GXDw{KSMBG\JHkM[iF@FHXq_WC@?HAOt__OBhGc_vF@FMsA?WIBoh_OCFxBIkvF@x_?A@GKCPz_WDMcIA?]M{XB`HKKC@ocD_x_OWCxTa?\HCRDGzJ`b`opIPod@E`wQB?u_gHB``LTAb`HKHiMkA@?KBOgLCvG{A?gMI@fOKA@o[ODoOkOEPNaGWDh@JKYD?wN{AD`UKPs_OMEYL_O~_gkHIR`OYGxJbOaF@gQ{?H@wO[B?gpIPoMcQBGZDw{`GaEhAPYTa`FHXxc`AMYSc`AMY],-3357.16982294,uinvite,610.0,-2649.4625026,0:30:24.831684,:~?A__CC?[@?c??GB_CD_?B?c?_OC@GI_SM?gF_OD`?I`{B_?C_OI_OFA?R`?OAWT_GB?_L_?G@wQAsB?gMAS?@_X_WH@OK`WM_OOAoX`?VaGTAo\__T`_^_OF@STCCH@WLa?TBCSAoX_oTB?aa?d_GRBog`S?@wRAoYBWi`GRCsPB?^CkOAohDSIA_bCwiDsaCc@?gXDsr?gHAOca?PAgm_OD@OWCOl__PB?dcOc_gIC_oE{H@OKAwc_wUBOdDWs_GaECD@GJBcRCgfDOlD{]DOjD{?AW\DWpFk?@_`FSEAGQB?l__H@OKB?ZE[A?wMAs@?OE@O]DGz`WMAOSFKUBOga_YDOwd?pE_~`WQAoeD`BaGdDkSDOwFsQF[RC?bbwaCgrEo|aGlEOvHsBA_VBg`CPMa?TCGhDp?HkMBGe`OK@gNCGmDx?bOdDPF_?TAoW__[ICFAcEAWZBoaCwoEGyFhOdgqGKmIpW`oXBwe`?|FxCHkCH`U`WaE?qFC??GBA?eE@@GXOJ[QD_pIpZ__F@o{JC@AokDgpHHUJ{EBopJKCAw[KS?AW[BgyItf?_pH`\KcA?WKAoZDGoFxJKS@D`CJ`\K`f`o{KKPDosG@BIXXaOXB_oEWwFHDJ[OAGpE_uFx@J{SDwuFg}J`j`?NBwcFhMJ`\cogITGIKSF@VMKQEWwHPkconEHZKSD@?MAo\JHkM[IDOsF@FHXSMS?@GQCwtEp?GhUKCCA?\CpDH@_`gcExFJsIBohEhAJsA?_^GPBG`YL[vI`[NK??OHBWaI@RKHz_W\GXOJXcMcFA?gHxPJ@dL`v_?[CxHKHiM[cD`fLxsNKNB?fGHTN[\H@d_wRFXL_wMEHNIPo`?}GsNAOuKq@_gHEX`LTAb`HLa?_OG@_YD@gMHtexFI`x_OMBGbDGpI@]KyD`otGPBIPUNY?PCpMADPkYEPNJa?b?bDgqGHIHXMJH_bOgF@]Mx~`OkEphNQ@PsK@ooEWxOIL_OjFpBNY@O{ND_tGXHK`vNA?OKIA_YGxJLxxQkgE?wHXgPYV_`?H@TKHwO[B?gKDwpF`QKHiM@sPYXaOZCWnEW{K@s_O\COkEhAHp]NiJa_iNH{bXAMYSmY],371,243,367,11739
