S100,cheetah,wren,1,0,0,0,0,0
S100,redpanda,greatwhiteshark,1,0,0,0,0,0
S100,bluewhale,frog,1,0,0,0,0,0
S100,koala,anchovy,1,0,0,0,0,0
S100,prairiedog,snail,1,0,0,0,0,0
S100,pony,marlin,1,0,0,0,0,0
S100,python,mouse,1,1,0,0,0,0
S100,stinkbug,pig,1,0,0,0,0,0
S100,ibis,toucan,1,0,0,0,0,0
S100,beaver,hen,1,0,0,0,0,0
S100,crow,gopher,1,0,0,0,0,0
S100,koala,buffalo,1,0,0,0,0,0
S100,earthworm,millipede,1,0,0,0,0,0
S100,labradorretriever,hammerheadshark,1,0,0,0,0,0
S100,jackrabbit,weevil,1,0,0,0,0,0
S100,pheasant,boaconstrictor,1,0,0,0,0,0
S100,terrier,tarantula,1,0,0,0,0,0
S100,cassowary,isopod,1,0,0,0,0,0
S100,ray,sloth,1,0,0,0,0,0
S100,bandicoot,deer,1,0,0,0,0,0
S100,snail,slug,1,1,1,0,0,0
S100,honeybadger,ox,1,0,0,0,0,0
S100,grasshopper,iguana,1,0,0,0,0,0
S100,steer,bat,1,0,0,0,0,0
S100,komododragon,goldenretriever,1,0,0,0,0,0
S100,fawn,crocodile,1,0,0,0,0,0
S100,bee,swan,1,0,0,0,0,0
S100,koala,jackal,1,0,0,0,0,0
S100,brownbear,duck,1,0,0,0,0,0
S100,prairiedog,vulture,1,0,0,0,0,0
S100,humpbackwhale,hyena,1,0,0,0,0,0
S100,donkey,pika,1,0,0,0,0,0
S100,persian,germanshepherd,1,0,0,0,0,0
S100,lemur,tapir,1,1,1,0,0,0
S100,graywolf,leopard,1,0,0,0,0,0
S100,bonobo,bull,1,0,0,0,0,0
S100,piranha,octopus,1,1,1,1,1,0
S100,dingo,axolotl,1,0,0,0,0,0
S100,honeybadger,badger,1,1,1,0,0,0
S100,kitten,ape,1,0,0,0,0,0
S100,tyrannosaurusrex,whale,1,0,0,0,0,0
S100,antelope,macaque,1,0,0,0,0,0
S100,humpbackwhale,mockingbird,1,0,0,0,0,0
S100,woodchuck,raptor,1,1,1,0,0,0
S100,carpetbeetle,lion,1,0,0,0,0,0
S100,isopod,mouse,1,0,0,0,0,0
S100,tuna,wombat,1,0,0,0,0,0
S100,pigeon,oyster,1,0,0,0,0,0
S100,marmoset,walrus,1,0,0,0,0,0
S100,weasel,ram,1,0,0,0,0,0
S100,wolverine,beaver,1,1,1,1,0,0
S100,pelican,cuttlefish,1,1,1,0,0,0
S100,fly,mountainlion,1,0,0,0,0,0
S100,clam,gorilla,1,0,0,0,0,0
S100,iguana,pteordactyl,1,0,0,0,0,0
S100,sloth,falcon,1,0,0,0,0,0
S100,chicken,lark,1,0,0,0,0,0
S100,chameleon,bird,1,0,0,0,0,0
S100,poodle,piranha,1,0,0,0,0,0
S100,ray,moose,1,0,0,0,0,0
S100,capybara,cricket,1,0,0,0,0,0
S100,sunbear,crab,1,0,0,0,0,0
S100,crow,mongoose,1,0,0,0,0,0
S100,squid,ox,1,0,0,0,0,0
S100,komododragon,camel,1,0,0,0,0,0
S100,bulldog,gorilla,1,0,0,0,0,0
S100,parrot,salmon,1,0,0,0,0,0
S100,tortoise,seal,1,1,0,0,0,0
S100,woodpecker,orangutan,1,1,1,0,0,0
S100,tyrannosaurusrex,dolphin,1,0,0,0,0,0
S100,stinkbug,dolphin,1,0,0,0,0,0
S100,goat,caribou,1,0,0,0,0,0
S100,scottishshetland,pteordactyl,1,0,0,0,0,0
S100,komododragon,carpetbeetle,1,0,0,0,0,0
S100,bessbug,horse,1,0,0,0,0,0
S100,snake,cricket,1,1,1,0,0,0
S100,coyote,vulture,1,0,0,0,0,0
S100,goldenretriever,bunny,1,0,0,0,0,0
S100,grasshopper,crane,1,0,0,0,0,0
S100,cockroach,tuna,1,0,0,0,0,0
S100,ray,seal,1,0,0,0,0,0
S100,whaleshark,lizard,1,0,0,0,0,0
S100,hedgehog,mosquito,1,0,0,0,0,0
S100,human,ape,1,1,1,0,0,0
S100,antelope,jaguar,1,0,0,0,0,0
S100,minnow,horse,1,0,0,0,0,0
S100,pigeon,baldeagle,1,0,0,0,0,0
S100,bear,dormouse,1,0,0,0,0,0
S100,fly,magpie,1,0,0,0,0,0
S100,bullfrog,pig,1,0,0,0,0,0
S100,muskrat,armadillo,1,0,0,0,0,0
S100,ibis,bonobo,1,0,0,0,0,0
S100,chameleon,macaw,1,0,0,0,0,0
S100,goldfish,manatee,1,0,0,0,0,0
S100,salamander,ladybug,1,0,0,0,0,0
S100,boaconstrictor,dove,1,0,0,0,0,0
S100,monkey,orangutan,1,1,0,0,0,0
S100,leopard,budgie,1,0,0,0,0,0
S100,cockatoo,wolf,1,0,0,0,0,0
S100,swan,oxen,1,0,0,0,0,0
S100,wasp,gnat,1,0,0,0,0,0
S100,hummingbird,slug,1,0,0,0,0,0
S100,eel,alligator,1,0,0,0,0,0
S100,cockatoo,honeybadger,1,0,0,0,0,0
S100,peacock,crane,1,0,0,0,0,0
S100,monkey,gorilla,1,1,1,1,1,1
S100,koala,wren,1,0,0,0,0,0
S100,eagle,blueheron,1,1,1,0,0,0
S100,starfish,bengaltiger,1,0,0,0,0,0
S100,hyena,turkey,1,1,0,0,0,0
S100,tasmaniandevil,hummingbird,1,0,0,0,0,0
S100,brownbear,beaver,1,0,0,0,0,0
S100,mockingbird,chimpanzee,1,0,0,0,0,0
S100,tarantula,groundhog,1,0,0,0,0,0
S100,sloth,cricket,1,0,0,0,0,0
S100,scorpion,panther,1,0,0,0,0,0
S100,bengaltiger,clownfish,1,0,0,0,0,0
S100,cardinal,dodo,1,0,0,0,0,0
S100,sheep,marlin,1,0,0,0,0,0
S100,opossum,shrimp,1,0,0,0,0,0
S100,nakedmolerat,tarantula,1,0,0,0,0,0
S100,sandshark,pig,1,0,0,0,0,0
S100,scottishshetland,lion,1,0,0,0,0,0
S100,boaconstrictor,cardinal,1,0,0,0,0,0
S100,velociraptor,cougar,1,0,0,0,0,0
S100,guineapig,arcticfox,1,0,0,0,0,0
S100,chameleon,newt,1,1,1,0,0,0
S100,wildebeest,alpaca,1,0,0,0,0,0
S100,jellyfish,lynx,1,0,0,0,0,0
S100,heron,zebra,1,0,0,0,0,0
S100,anteater,barracuda,1,0,0,0,0,0
S100,sabertoothedtiger,elephant,1,0,0,0,0,0
S100,macaw,ferret,1,0,0,0,0,0
S100,polarbear,greatwhiteshark,1,0,0,0,0,0
S100,blackbear,greatwhiteshark,1,0,0,0,0,0
S100,nutria,squirrel,1,0,0,0,0,0
S100,cow,budgie,1,0,0,0,0,0
S100,bobcat,badger,1,0,0,0,0,0
S100,hare,gnu,1,0,0,0,0,0
S100,mink,bull,1,0,0,0,0,0
S100,maltese,pitbull,1,0,0,0,0,0
S100,bee,chipmunk,1,0,0,0,0,0
S100,sandshark,rattlesnake,1,0,0,0,0,0
S100,giraffe,macaque,1,0,0,0,0,0
S100,hedgehog,raccoon,1,0,0,0,0,0
S100,flea,cobra,1,0,0,0,0,0
S100,wildebeest,fish,1,0,0,0,0,0
S100,nightingale,moose,1,0,0,0,0,0
S100,mosquito,gecko,1,0,0,0,0,0
S100,robin,cuttlefish,1,0,0,0,0,0
S100,pony,treefrog,1,0,0,0,0,0
S100,treefrog,beardeddragon,1,0,0,0,0,0
S100,cicada,ape,1,0,0,0,0,0
S100,scorpion,newt,1,0,0,0,0,0
S100,lizard,anchovy,1,0,0,0,0,0
S100,spider,gnu,1,0,0,0,0,0
S100,tasmaniandevil,leopard,1,0,0,0,0,0
S100,goldfish,beaver,1,0,0,0,0,0
S100,chipmunk,ram,1,0,0,0,0,0
S100,goat,wombat,1,0,0,0,0,0
S100,blackbear,lizard,1,0,0,0,0,0
S100,gull,cuttlefish,1,0,0,0,0,0
S100,bat,boar,1,0,0,0,0,0
S100,squirrel,hamster,1,0,0,0,0,0
S100,dragonfly,horse,1,0,0,0,0,0
S100,terrier,lion,1,0,0,0,0,0
S100,ocelot,bull,1,0,0,0,0,0
S100,boaconstrictor,bat,1,0,0,0,0,0
S100,stork,jaguar,1,0,0,0,0,0
S100,seagull,ox,1,0,0,0,0,0
S100,boaconstrictor,millipede,1,0,0,0,0,0
S100,hippopotamus,bobcat,1,0,0,0,0,0
S100,iguana,wolverine,1,0,0,0,0,0
S100,goldfish,chicken,1,0,0,0,0,0
S100,bobcat,salmon,1,0,0,0,0,0
S100,clam,mosquito,1,0,0,0,0,0
S100,cassowary,sealion,1,0,0,0,0,0
S100,nutria,capybara,1,1,1,0,0,0
S100,antelope,swordfish,1,0,0,0,0,0
S100,cattle,whale,1,0,0,0,0,0
S100,bengaltiger,squid,1,0,0,0,0,0
S100,goose,cicada,1,0,0,0,0,0
S100,bulldog,emu,1,0,0,0,0,0
S100,meerkat,quail,1,0,0,0,0,0
S100,peacock,toucan,1,0,0,0,0,0
S100,prairiedog,mockingbird,1,0,0,0,0,0
S100,mule,deer,1,0,0,0,0,0
S100,dog,gull,1,0,0,0,0,0
S100,ant,conure,1,0,0,0,0,0
S100,opossum,gecko,1,0,0,0,0,0
S100,human,rabbit,1,0,0,0,0,0
S100,shark,axolotl,1,1,1,0,0,0
S100,dolphin,wildcat,1,0,0,0,0,0
S100,peccary,bee,1,0,0,0,0,0
S100,antelope,newt,1,0,0,0,0,0
S100,magpie,hummingbird,1,0,0,0,0,0
S100,parrot,flamingo,1,0,0,0,0,0
S100,sabertoothedtiger,seacucumber,1,0,0,0,0,0
S100,seal,ewe,1,0,0,0,0,0
S100,tick,gorilla,1,0,0,0,0,0
S100,hawk,alpaca,1,0,0,0,0,0
S100,hummingbird,ox,1,0,0,0,0,0
S100,goat,howlermonkey,1,0,0,0,0,0
S100,wallaby,marlin,1,0,0,0,0,0
S100,wildebeest,buffalo,1,1,1,0,0,0
S100,arcticfox,hornet,1,0,0,0,0,0
S100,sabertoothedtiger,elk,1,0,0,0,0,0
S100,iguana,bluejay,1,1,1,0,0,0
S100,quahog,warthog,1,0,0,0,0,0
S100,otter,oxen,1,0,0,0,0,0
S100,sealion,sloth,1,0,0,0,0,0
S100,rooster,mosquito,1,1,0,0,0,0
S100,sealion,hornet,1,0,0,0,0,0
S100,terrier,capybara,1,0,0,0,0,0
S100,polarbear,mockingbird,1,0,0,0,0,0
S100,buzzard,gecko,1,0,0,0,0,0
S100,blowfish,camel,1,0,0,0,0,0
S100,shrew,sparrow,1,0,0,0,0,0
S100,anteater,bluebird,1,0,0,0,0,0
S100,bear,mockingbird,1,0,0,0,0,0
S100,wildebeest,kangaroo,1,0,0,0,0,0
S100,butterfly,fox,1,0,0,0,0,0
S100,dolphin,worm,1,0,0,0,0,0
S100,scottishshetland,dolphin,1,0,0,0,0,0
S100,cat,tick,1,0,0,0,0,0
S100,narwhal,sloth,1,0,0,0,0,0
S100,carpetbeetle,horse,1,0,0,0,0,0
S100,cassowary,groundhog,1,0,0,0,0,0
S100,iguana,salamander,1,1,1,1,0,0
S100,daddylonglegs,cougar,1,0,0,0,0,0
S100,sloth,alpaca,1,0,0,0,0,0
S100,pheasant,spider,1,0,0,0,0,0
S100,duckling,mouse,1,0,0,0,0,0
S100,seahorse,pig,1,0,0,0,0,0
S100,koi,polarbear,1,0,0,0,0,0
S100,chihuahua,pitbull,1,1,1,0,0,0
S100,pelican,wren,1,0,0,0,0,0
S100,donkey,clam,1,0,0,0,0,0
S100,guineapig,marlin,1,0,0,0,0,0
S100,salmon,crab,1,1,1,0,0,0
S100,monkey,tapir,1,0,0,0,0,0
S100,gazelle,tapir,1,0,0,0,0,0
S100,narwhal,bluewhale,1,1,1,0,0,0
S100,bulldog,cricket,1,0,0,0,0,0
S100,kitten,carp,1,0,0,0,0,0
S100,pheasant,python,1,0,0,0,0,0
S100,komododragon,owl,1,0,0,0,0,0
S100,cheetah,monitor,1,0,0,0,0,0
S100,crow,budgie,1,0,0,0,0,0
S100,stork,wolf,1,0,0,0,0,0
S100,spidermonkey,duck,1,0,0,0,0,0
S100,trout,gorilla,1,0,0,0,0,0
S100,wildebeest,bonobo,1,0,0,0,0,0
S100,spider,mantaray,1,1,1,1,0,0
S100,iguana,clam,1,0,0,0,0,0
S100,hawk,clownfish,1,0,0,0,0,0
S100,komododragon,tick,1,0,0,0,0,0
S100,dolphin,mussel,1,0,0,0,0,0
S100,bee,hammerheadshark,1,0,0,0,0,0
S100,woodpecker,koala,1,0,0,0,0,0
S100,woodpecker,bronco,1,0,0,0,0,0
S100,ferret,honeybadger,1,0,0,0,0,0
S100,shrew,warthog,1,0,0,0,0,0
S100,waterbear,lizard,1,1,1,0,0,0
S100,koi,parakeet,1,0,0,0,0,0
S100,cat,fisher,1,0,0,0,0,0
