S103,324,pelican,sparrow,78,false,
S103,325,walrus,rooster,20,false,
S103,326,puma,otter,37,false,
S103,327,python,gartersnake,78,false,
S103,328,peacock,dog,26,false,
S103,329,cow,lobster,12,false,
S103,330,mountainlion,lion,91,false,
S103,331,rabbit,sloth,72,false,
S103,332,snake,parakeet,18,false,
S103,333,raven,crown,74,true,
S103,334,geese,tiger,10,false,
S103,335,frog,rabbit,35,false,
S103,336,siberiantiger,lion,98,false,
S103,337,pigeon,duck,76,false,
S103,338,pig,cricket,4,false,
S103,339,leopard,squid,3,false,
S103,340,whale,zebra,5,false,
S103,341,grasshopper,hornet,93,false,
S103,342,brownbear,blackbear,97,false,
S103,343,crustacean,crab,94,false,
S103,344,aardvark,dog,25,false,
S103,345,turkey,hawk,62,false,
S103,346,sealion,bear,26,false,
S103,347,duck,flamingo,68,false,
S103,348,zebra,pig,31,false,
S103,349,elephant,lemur,56,false,
S103,350,emu,parakeet,64,false,
S103,351,komododragon,mouse,13,false,
S103,352,crow,rooster,95,false,
S103,353,mammoth,lion,31,false,
S103,354,fox,cheetah,63,false,
S103,355,quail,anteater,7,false,
S103,356,leopard,waterstrider,17,true,
S103,357,buffalo,flamingo,7,false,
S103,358,shark,bottlenoseddolphin,97,false,
S103,359,grizzlybearbear,otter,18,false,
S103,360,llama,ostrich,39,false,
S103,361,elephant,ox,63,false,
S103,362,cat,catfish,10,false,
S103,363,cicada,bat,67,false,
S103,364,rodent,bunny,82,false,
S103,365,platypus,wolverine,31,false,
S103,366,possum,buffalo,39,false,
S103,367,penguin,lion,42,false,
S103,368,pelican,zebra,25,false,
S103,369,weinerdog,worm,8,false,
S103,370,hummingbird,parakeet,96,false,
S103,371,ostrich,lemur,30,false,
S103,372,fish,eel,84,false,
S103,373,ocelot,dog,42,false,
S103,374,cockerspaniel,tibetanterrier,96,false,
S103,375,alpaca,cat,43,false,
S103,376,squirrel,hedgehog,91,false,
S103,377,rhinoceros,starfish,5,false,
S103,378,gerbil,dog,34,false,
S103,379,monkey,fox,25,false,
S103,380,albatross,shark,16,true,
S103,381,ocelot,chimpanzee,59,false,
S103,382,bear,goat,60,false,
S103,383,bear,mongoose,54,false,
S103,384,fox,leopard,74,false,
S103,385,alligator,cow,19,false,
S103,386,crab,mouse,38,false,
S103,387,hyena,dog,72,false,
S103,388,bat,jaguar,28,false,
S103,389,cow,toad,24,false,
S103,390,clownfish,elephant,6,false,
S103,391,deer,stingray,12,false,
S103,392,jellyfish,komododragon,4,false,
S103,393,rhinoceros,mountainlion,23,false,
S103,394,dinosaur,fish,11,false,
S103,395,crocodile,elephant,16,false,
S103,396,sheep,llama,67,false,
S103,397,bison,barnacle,3,false,
S103,398,landiguana,finch,15,false,
S103,399,rhinoceros,pig,58,false,
S103,400,elephant,gopher,39,false,
S103,401,gecko,salamander,95,false,
S103,402,spidermonkey,howlermonkey,100,false,
S103,403,chipmunk,cow,21,false,
S103,404,marineiguana,iguana,99,false,
S103,405,grasshopper,bumblebee,85,false,
S103,406,tadpole,mayfly,22,false,
S103,407,sheep,bull,58,false,
S103,408,zebra,bat,33,false,
S103,409,swallow,rooster,74,false,
S103,410,dolphin,fish,59,false,
S103,411,duck,swan,92,false,
S103,412,cat,mountainlion,71,false,
S103,413,jaguar,grizzlybear,53,false,
S103,414,gartersnake,beehornet,33,false,
S103,415,anaconda,dog,19,false,
S103,416,minihorse,cat,39,true,
S103,417,puma,yak,54,false,
S103,418,ocelot,parrot,55,false,
S103,419,hyena,barracuda,3,false,
S103,420,worm,bird,4,false,
S103,421,iguana,dragon,87,false,
S103,422,gerbil,molerat,71,false,
S103,423,hawk,pidgeon,72,false,
S103,424,flamingo,crow,58,false,
S103,425,gazelle,otter,35,false,
S103,426,reptile,crocodile,90,false,
S103,427,bengal,siberiantiger,97,false,
S103,428,robin,swallow,96,false,
S103,429,starfish,seasponge,79,false,
S103,430,crab,moose,8,false,
S103,431,quail,zebra,24,false,
S103,432,ewe,elk,94,false,
S103,433,squirrel,rabbit,86,false,
S103,434,lobster,scorpion,82,false,
S103,435,koala,lion,17,false,
S103,436,polarbear,kodiakbear,86,false,
S103,437,hummingbird,crow,87,false,
S103,438,pony,jaguar,66,false,
S103,439,leopard,penguin,38,false,
S103,440,eagle,flamingo,55,false,
S103,441,squid,wasp,5,false,
S103,442,dog,hyena,64,false,
S103,443,tortoise,hedgehog,12,false,
S103,444,cow,mule,91,false,
S103,445,snake,mountainlion,10,false,
S103,446,bird,canary,79,false,
S103,447,goldenretriever,cockerspaniel,95,false,
S103,448,moth,prayingmantiss,58,false,
S103,449,mouse,toad,18,false,
S103,450,penguin,flamingo,60,false,
S103,451,swan,flamingo,61,false,
S103,452,ocelot,panther,95,false,
S103,453,marmoset,monkey,31,true,
S103,454,bat,crocodile,14,false,
S103,455,giraffe,human,21,false,
S103,456,jay,falcon,65,false,
S103,457,snake,mammoth,8,false,
S103,458,spider,turtle,11,false,
S103,459,wolf,leopard,71,false,
S103,460,bunny,mouse,65,false,
S103,461,hippopotamus,walrus,78,false,
S103,462,mantaray,seacucumber,61,false,
S103,463,rhesusmonkey,ape,85,false,
S103,464,hamster,squirrel,72,false,
S103,465,crow,fish,6,false,
S103,466,rhinoceros,cat,26,false,
S103,467,puma,alligator,11,false,
S103,468,lamb,jaguar,60,false,
S103,469,dolphin,hippopotamus,29,false,
S103,470,coyote,roadrunner,78,false,
S103,471,cow,shrimp,5,false,
S103,472,hyena,fireant,20,false,
S103,473,gazelle,ox,39,false,
S103,474,plankton,krill,97,false,
S103,475,flamingo,hedgehog,5,false,
S103,476,bengal,cougar,74,false,
S103,477,owl,giraffe,24,false,
S103,478,partridge,pigeon,86,false,
S103,479,horsefly,mosquito,87,false,
S103,480,wolfspider,tarantula,89,false,
S103,481,eagle,turkey,58,false,
S103,482,elk,bumblebee,7,false,
S103,483,wildebeest,zebra,57,true,
S103,484,mouse,bat,56,false,
S103,485,eel,cow,6,false,
S103,486,dolphin,pufferfish,62,false,
S103,487,shrimp,bluewhale,62,false,
S103,488,ox,weasel,55,false,
S103,489,clam,oyster,94,false,
S103,490,seal,spider,6,false,
S103,491,alpaca,zebra,66,false,
S103,492,gazelle,deer,88,false,
S103,493,bottlenoseddolphin,eel,58,false,
S103,494,manatee,squirrel,22,false,
S103,495,rhinoceros,sheep,20,false,
S103,496,tigershark,shark,96,false,
S103,497,chikenrooster,koala,25,false,
S103,498,jellyfish,plankton,62,false,
S103,499,aardvark,leopard,36,false,
S103,500,chimpanzee,alpaca,58,false,
S103,501,ladybug,human,4,false,
S103,502,lion,butterfly,6,false,
S103,503,otter,warthog,57,false,
S103,504,turtle,sealion,61,false,
S103,505,kimododragon,iguana,96,false,
S103,506,mountainlion,cheetah,71,false,
S103,507,chiwawa,panda,54,false,
S103,508,caterpillar,robin,52,false,
S103,509,cow,parrot,34,false,
S103,510,buffalo,canary,32,false,
S103,511,cat,canary,57,false,
S103,512,tadpole,toad,82,false,
S103,513,barnacle,bull,5,false,
S103,514,anteater,aardvark,75,false,
S103,515,bunny,rhinoceros,10,false,
S103,516,bat,falcon,63,false,
S103,517,seaurchin,whale,54,false,
S103,518,weasel,shark,11,false,
S103,519,wolf,dingo,60,false,
S103,520,seal,squirrel,17,false,
S103,521,hammerheadshark,shark,98,false,
S103,522,raccoon,mouse,85,false,
S103,523,elk,goose,38,false,
S103,524,rottweiler,germanshepherd,95,false,
S103,525,tiger,hyena,70,false,
S103,526,dog,frog,20,false,
S103,527,alligator,hippopotamus,92,false,
S103,528,bird,owl,75,false,
S103,529,rabbit,wolverine,59,false,
S103,530,hippopotamus,sheep,46,false,
S103,531,shark,mantaray,82,false,
S103,532,flamingo,bluejay,70,false,
S103,533,tortoise,panda,13,false,
S103,534,toad,bear,7,false,
S103,535,fox,lion,63,false,
S103,536,hyena,dog,69,false,
S103,537,wolf,beagle,67,false,
S103,538,spider,horse,5,false,
S103,539,crab,tortoise,54,false,
S103,540,bottlenoseddolphin,human,67,false,
S103,541,beatle,prayingmantis,64,false,
S103,542,flamingo,gerbil,14,false,
S103,543,zebra,jellyfish,17,false,
S103,544,crab,clam,79,false,
S103,545,beaver,llama,31,false,
S103,546,hyena,horse,67,false,
S103,547,possum,bull,42,false,
S103,548,scorpion,cougar,16,false,
S103,549,lion,sheep,58,false,
S103,550,armadillo,aardvark,62,false,
S103,551,turtle,alpaca,12,false,
S103,552,bonobo,rhesusmonkey,93,false,
S103,553,bird,whale,14,false,
S103,554,wolf,lemming,7,false,
S103,555,cat,rat,62,false,
S103,556,gazelle,rhinoceros,8,false,
S103,557,fish,alligator,26,false,
S103,558,whale,coyote,9,false,
S103,559,ferret,pony,18,false,
S103,560,geese,flamingo,62,false,
S103,561,turkey,calamari,11,false,
S103,562,octopus,pigeon,10,false,
S103,563,reindeer,belugawhale,14,false,
S103,564,bat,deer,27,false,
S103,565,puma,hippopotamus,41,false,
S103,566,alpaca,lemur,59,false,
S103,567,hare,turtle,23,false,
S103,568,gazelle,monkey,56,false,
S103,569,monkey,koala,64,false,
S103,570,piranha,lion,6,false,
S103,571,salmon,halibut,92,false,
S103,572,blackbear,human,73,false,
S103,573,raccoon,moth,19,false,
S103,574,panther,hyena,71,false,
S103,575,fox,donkey,56,false,
S103,576,zebra,puma,59,false,
S103,577,sloth,snake,20,false,
S103,578,rat,ca,44,true,
S103,579,squirrel,beacer,69,false,
S103,580,lion,ray,13,false,
S103,581,mare,mustang,69,false,
S103,582,snail,gorilla,6,false,
S103,583,pelican,salmon,10,false,
S103,584,gazelle,zebra,92,false,
S103,585,hummingbird,crocodile,11,false,
S103,586,zebra,crow,8,false,
S103,587,komododragon,chameleon,73,false,
S103,588,lemming,zebra,23,false,
S103,589,salamander,crocodile,81,false,
S103,590,monarchbutterfly,betafish,27,false,
S103,591,goldfish,piranha,65,false,
S103,592,maggot,leech,66,false,
S103,593,cheetah,penguin,17,false,
S103,594,deer,coyote,72,false,
S103,595,bat,cheetah,26,false,
S103,596,crocodile,gecko,35,false,
S103,597,parrot,chicken,59,false,
S103,598,betafish,dinosaur,42,false,
S103,599,baboon,butterfly,8,false,
S103,600,flamingo,parakeet,58,false,
