S115,whale,cat,1,1,1
S115,ocelot,wolf,1,1,1
S115,mouse,rat,1,1,1
S115,panda,polarbear,1,1,1
S115,turtle,dog,1,1,1
S115,mongoose,bat,1,1,1
S115,scorpion,panda,0,1,1
S115,moth,alligator,0,1,0
S115,echidna,koala,1,1,1
S115,polarbear,koala,1,1,1
S115,fox,kangaroo,1,1,0
S115,moth,bee,1,1,1
S115,bee,crocodile,1,1,1
S115,polarbear,grizzlybear,1,1,1
S115,ferret,raccoon,1,1,1
S115,fox,chameleon,0,1,0
S115,bat,bee,1,1,1
S115,grizzlybear,crocodile,1,1,1
S115,mouse,koala,1,1,1
S115,fish,raccoon,1,1,0
S115,shark,spider,1,1,1
S115,cheetah,bear,1,1,1
S115,panda,dog,1,1,1
S115,alligator,chameleon,0,1,1
S115,chameleon,crocodile,1,1,1
S115,mongoose,fox,1,1,1
S115,scorpion,cat,1,1,1
S115,shark,whale,1,1,1
S115,rabbit,hedgehog,1,1,1
S115,chameleon,hedgehog,1,1,1
S115,beetle,grizzlybear,1,1,1
S115,mouse,ferret,1,1,1
S115,snake,wolf,1,1,1
S115,dog,raccoon,1,1,1
S115,dog,cat,1,1,1
S115,fox,echidna,1,1,1
S115,shark,fish,1,1,1
S115,panda,bear,1,1,1
S115,fish,whale,1,1,1
S115,rat,whale,1,1,1
S115,scorpion,spider,1,1,1
S115,fox,bat,1,1,1
S115,cheetah,tiger,1,1,1
S115,kangaroo,rabbit,1,1,1
S115,lion,bat,1,1,1
S115,snake,lizard,1,1,1
S115,turtle,lizard,1,1,1
S115,echidna,hedgehog,1,1,1
S115,lion,tiger,1,1,1
S115,mongoose,rat,1,1,1
S115,alligator,crocodile,1,1,0
S115,beetle,spider,1,1,1
S115,kangaroo,koala,1,1,1
S115,alligator,bee,1,1,1
