method,simnum,listnum,hit,miss,fa,cr,cost,startseed
uinvite,0,1,184,209,2897,9430,3106.0,0
uinvite,0,2,269,124,4844,7483,4968.0,0
uinvite,0,3,321,72,6409,5918,6481.0,0
uinvite,0,4,347,46,7593,4734,7639.0,0
