0,-inf,-391.52728361895913,-398.07591721992566,-391.6656286994111,-inf,-inf,-394.45014966029504,-394.4667929077964,-inf,-392.7072764175497,-392.13194306449526,-393.4483053582754,-395.38838414686825,-391.93073992323355,-391.8935295799622,-391.6060462643826,-394.0386422998085,-392.72663589558897,-391.8508927072569,-inf,-391.9478922821188,-392.5958419193088,-391.6461673809116,-inf,-402.59105788866407,-391.6287215082999,-391.77783677288414,-inf,-399.5066757357946,-391.80575154609653,-inf,-391.8338720596616,391.4593359966244,-392.3767706831038,-391.6593497955788,-391.9583791563367,-395.660656617938,-391.6412125493961,-inf,-394.1644099852148,-392.8438603564232,-395.57411433004705,-392.00254809483977,-394.2476874836676,-392.35152827519744,-393.3506878945958,-392.2557914302563,-391.8298198474578,-391.9142435776674,-391.9598920576432,-393.0943236922275,-392.83088099336953,-396.22735388085033,391.4267975800867,-392.2212891415151,-inf,-395.082647333403,-393.05127913090615,-393.7235787575718,391.37041899174903,-393.46444782717685,-inf,-inf,-inf,-392.83201190833876,-392.0542540125032,-394.378423627432,-inf,-392.35636980656915,-392.4487169661671,-394.3216673101201,391.3421307738297,-392.9753486942873,-393.3202371973736,-391.9524238928984,-392.53381251425134,-391.87086287189436,-392.2335596653856,-397.2743158549916,-inf,-392.65543239400176,-391.7598479495613,-391.590522817354,-392.0294485854572,-393.3836889298751,-391.9743365327033,-391.58032115052936,-394.8812114894463,-392.7721188870846,-392.0986319371905,-inf,-392.66428358546744,-inf,-inf,-inf,-392.43816415536907,-393.9132514875514,-396.40838056992607,-394.58246882818514,-391.68877207498804,-391.36398360471674,-391.873248261493,-404.04785994995984,391.148849556868,-392.27356375174924,-391.63899746978404,-391.76232762143997,-inf,-inf,-inf,-395.04036580359246,-391.77708507380044,-393.2085259242497,-392.7720735668653,-392.1836559296581,-391.93488557989735,-391.2420671815359,-392.9219541239613,-391.77806282903157,-397.26975868045713,-392.88755672923486,-391.34864607834265,-391.46475171133625,-391.7736061668391,-392.2853543232894,-inf,-392.22332986528,-inf,-391.5955103603699,-393.29548326680253,-393.5544587458936,-392.3782071984311,-inf,-391.86589433437337,-392.4325259774849,-inf,-inf,-392.14982171340705,-391.40481536479825,-392.6483064922137,-393.9683416958883,-inf,-392.5705039332739,-inf,-395.784008945123,-inf,-397.07900522992827,-inf,-391.5371496780825,-391.84712479059624,-391.64642222096563,-400.5776608976072,-393.43117163115045,-391.68931939086343,-inf,-393.32712881936453,-392.4119695798062,-392.21929135370016,-inf,-inf,-393.76559405687095,-394.73856543548476,-inf
0,-391.3104385485232,-394.0903247669359,-392.2276193800086,-392.3453755154303,-391.78427327947753,-395.8843091301801,-395.00107158841485,-394.089064121621,-391.6686267083977,-394.1434057428749,-inf,-391.66577335735235,-393.0818622036089,-392.059225701575,-397.0839236440473,-391.1959660673298,-393.19001255027945,-392.9219541239613,-inf,-inf,-inf,-392.3799764276377,-391.5634970474078,-391.5790108966322,-392.3593054843565,-391.24798068531146,-391.46475171133625,-392.3782071984311,-391.34864607834265,-391.2420671815359,-inf,-393.40795676675816,-391.68931939086343,-391.48301558045586,-inf,-393.08365601795845,-inf,-402.58771347115163,-391.7736061668391,-391.77708507380044,-392.5358695196715,-392.2853543232894,-391.6586351622545,-392.1836559296581,-391.5630394105013,-391.2288086782561,-inf,-391.25540737349223,-391.42952935351013,-inf,-398.8840327575863,-391.4981872239674,-393.2085259242497,-392.03007653414954,-391.1716387093981,-inf,-403.7342692524046,-392.22332986528,-inf,-392.2508075866185,-397.70509643636194,-391.4921011997607,-391.69838879064025,-inf,-391.5360915131467,-391.34679060333343,-393.7442290813211,-391.77091379700255,-392.715869215911,-395.2430177132883,-391.93488557989735,-397.26975868045713,-391.5955103603699,-393.29548326680253,-392.88755672923486,-inf,-391.86589433437337,-394.40232757811606,-392.7720735668653,-391.5393756236879,-391.587317989647,-392.58065973510435,-391.46211734789796,-391.5481019171221,-391.3969194870251,-393.8007961157445,-392.0637196235586,-395.2582756449024,-393.830676528706,-inf,-392.8398843632302,-393.23811322188453,-391.63899746978404
1,-392.5400673578386,-392.5313883348609,-392.2648647047295,-392.7339258287321,-391.93672660857686,-391.5875478254004,-392.05420594784954,-392.48291499125503,-392.2786944008762,-392.09580991839147,-392.0962795617904,-392.1036278234752,-392.12898041399455,-392.08425647121777,-391.9522654030205,-391.92381065265386,-392.1933153140027,-391.9321700800013,-392.495303191532,-391.9111580614303,-392.2950850866647,-392.5351896766953,-391.9655476088602,-392.12595682687197,-391.8467617373859,-392.29381827536196,-391.17536091162265,-391.88342261130856,-391.5708596974549,-392.0292276959741,-392.45643291894777,-392.21386968116224,-392.1410675506242,-392.1559250195522,-391.9527778764623,-392.1112124118633,-391.66773419959446,-392.2057022556271,-392.2817249520337,-391.6782704819789,-391.82610365053586,-392.0076682838355,-392.1456352958853,-392.28221676147274,-392.22135268642694,-392.01105592362666,-391.90017207977166,-391.9934286908541,-392.11951380756955,-391.818283374918,-391.8674479723531,-391.9321773839983,-392.09143330160293,-392.0004563653585,-392.01482065142784,-391.797274659735,-391.8873441536734,-391.9791172990565,-392.0793433191556,-392.23377122140255,-391.8859530217589,-391.9292387111623,-391.69448710137175,-391.85753509393146,-391.7105314046798,-392.01003260450796,-391.93589163068054,-391.9332343905126,-391.96809902582623,-392.21697443660673,-392.0153758010455,-392.3177458424586,-392.18841789400864,-392.0227697713969,-391.745924861517,-392.010682181339,-392.16823153352277,-392.10833117913404,-391.87866335789647,-392.0062146893036,-392.1745861303803,-392.02354762613766,-392.21540882417906,-392.204544294984,-392.07675783990396,-392.2934678014911,-392.21428684412535,-392.3151270366844,-392.021350093717,-391.8695747067613,-392.31932332657175,-391.87947453255015,-392.1844794538411,-392.18127010272,-392.04091032748556,-391.79968552208203,-392.0135409428957,-392.1596664471567,-392.08362310116735,-392.1309572080951
2,-392.3498404041353,-392.41415462489937,-392.65986671910804,-392.16055892544296,-392.35034042614063,-392.3185566619957,-392.42877603377775,-392.44785361915064,-392.6704458050023,-392.40131950055047,-392.3689557687575,-392.2225856751424,-392.4287891943336,-392.1576055485644,-392.45369994990403,-392.4399310898145,-392.5085879558156,-392.4744274773172,-392.3191517036116,-392.1393658172873,-392.2138969883506,-392.48520650464565,-392.7526495496734,-392.20213682494386,-392.1148626789803,-392.4359746850894,-392.4828242687938,-392.3587102834249,-392.0476889689224,-392.0995337841544,-392.4517369915891,-392.1095398955996,-392.78048322693695,-392.28280882732327,-392.43173708486404,-392.24402829764637,-392.47931935730355,-392.18305086421594,-392.2809266254566,-392.3063337984607,-392.0348186595578,-392.28239435435097,-392.4929281164837,-392.305197747511,-392.29626227633514,-392.33759290666893,-392.26895263661555,-392.2475111751731,-392.3662508481279,-392.27820994169434,-392.1111654488618,-392.09433468057887,-392.5466041956924,-392.2027365951166,-392.51095184092947,-392.3761453652319,-392.48405290826395,-392.2621585982002,-392.11560053271165,-392.2926357656319,-392.3401263161657,-392.23715422637673,-392.3071645040953,-392.11787127224517,-392.46230883406776,-392.30876421988756,-392.25411708602115,-392.19333043294074,-392.5775994737306,-392.34444703327864,-392.07965507621105,-392.3005950461336,-392.323045369312,-392.311252088082,-392.35545506225054,-392.43782533157326,-392.2632612885253,-392.60886391434286,-392.36671879910045,-392.3262190375434,-392.3665704084689,-391.6427216599759,-392.4430952830577,-392.36411545395566,-392.209554684839,-392.4713520549318,-392.17951488439655,-392.2689852486246,-392.41721472045816,-392.3697931946101,-392.4506934226649,-392.1589816114501,-392.2583153776035,-392.68399175996717,-392.3129370228182,-392.28151617939017,-392.1099972292836,-392.4054010105781
