0,586.7838515443236,-590.5189624034479,-inf,-589.9266397698483,-588.2395042552744,-587.1332745761266,-588.4572862032109,-587.5528643362686,-587.777110264196,-587.6437553292707,-586.865938545296,-589.7040969355131,-587.0603573828547,-587.9704409528159,-587.0293226191138,-inf,586.439936690627,-586.7297499285006,-inf,-586.8759740281698,-591.3006338006213,-588.7171755827724,-591.9088846143583,-590.6385023698646,-inf,-594.1668742610584,586.3462388882501,-586.8781396289284,-587.4787267676035,586.0214098112787,-588.5319416049465,-586.5776840405206,-586.3588563443345,-592.6368849616632,-586.2114132282753,-589.1951366427826,-594.2501412325939,-589.5035115155811,-588.296978314864,-586.4912571151907,585.949446025047,-586.3194528159472,-590.5654962793736,-588.1431742550296,-inf,-586.6003939012569,-inf,-587.0069077667517,-587.7829189293655,-586.3010218665693,-587.944561609314,-587.1309341857028,-586.4451709833787,-588.9923630559182,-587.1976876022142,-588.243727836703,-586.4447553891081,-inf,-587.2632539859833,-586.4942501410457,-587.7404899388008,-587.2327010207315,-586.0095699210754,-588.507881869269,-587.7608355150413,-591.5652933324317,-586.4287443082299,585.919116880595,-586.8710742440246,-588.0182923735761,-587.7834978810686,-588.3558970105157,-586.0911596863081,-589.5497463921033,-586.2901348396213,-586.0656585781534,-586.9000949220049,-588.260721499551,-587.0087392519104,-587.4688370504354,-inf,-587.3197412337411,-587.7403337201829,-586.3178929710756,-588.203636827714,585.75031999238,-586.1893590194948,-587.2316397595848,-586.6821863636014,-586.4979930168334,-586.0892750711898,-588.5386248003304,-inf,-inf,-587.0126765055538,-588.8636605784392,-588.5927106642766,-589.1908877893333,-inf,-inf,-586.4465231425228,-588.8743913702693,-588.8570289255573,-589.2972048026713,-585.9273317360119,-586.4951903401126,-585.8491874676239,-590.5229085506404,-585.88225631875,-586.0137237692612,585.7496011605497,585.5628944141638,-586.6259897932426,-586.1538088337303,-588.0349268707289,-586.2549153882447,-inf,-586.8256896243075,-587.3479340416621,-585.5903223714528,-586.6372850955105,-inf,585.4337272018661,585.369926661091,-586.953459062404,584.998772835372,-585.7954111604017,-586.311808487777,-587.4040591219211,-593.7795434709589,-585.1007284673586,-588.5025589169804,-inf,-590.3610519956432,-587.3690560799464,584.9664487702642,-586.8304036416677,-586.0660813964628,-586.3311180032032,-586.1038204157636,-587.5348418597714,-585.4094064129993,-585.6412611965127,-585.5955571106533,-594.3428371119935,-590.2898324360972,-inf,-588.426910847649,584.3877883087201,-584.927346805226,584.2447898390927,-591.6357843604004,-585.7083245694217,-586.6734078864893,-586.8764313102114,-588.502642676567,-585.2669876212905,-584.6945152854239,-584.8310497487172,-585.0790711058581,-589.0840751950624,584.2138188469764,-586.2758354554593,-585.6589491106358,-584.5815667282974,-588.39013114075,-585.6161585272982,584.1221859021753,-585.2647919320152,-584.9444724012864,-586.7135595076587,-585.2955062799722,-inf,583.7908301261531,-586.8906342619566,-inf,583.3972713609114,-583.9958605521161,-inf,-584.9330313434001,-588.1895026753302,-584.3553778372818,-584.9768025088391,-583.4509935700893,-inf,582.7787431989926,-inf,-584.5339022978205,-inf,-583.8015838832515,582.7664411443501,582.5553393823624,-inf,581.9633790353862,-584.0663358130527,-inf,-582.9686972346342,-584.6150825291546,-582.5140480761969,-inf,-582.0475492211109,-583.9641488537201,-inf,-581.9775966816568
0,-583.3730033568319,-586.9407439808332,-584.0119543623481,-586.1870848738223,-582.0475492211109,-583.2153662287154,-590.5719714751363,-586.1213238776603,-582.6646194116888,-582.1325832682687,-591.5766486932843,-585.5635633989248,-586.9303991755668,-586.7202456088152,-583.4061515543152,-586.1207035601745,-584.4465730116615,-584.5522191447551,-584.213742566555,-584.0315161170723,-584.0338674840651,-584.3888969800179,-inf,-583.161608272157,-582.1928122891659,-582.3667393873568,-584.4981512100173,-582.2289308111964,-584.6000476765388,-585.5700560896177,-582.3833174380457,-582.2919988569771,-582.1797959276,-584.5066324132885,-583.0152519512052,-582.6494700049124,-588.177787790119,-587.745053399221,-582.3737177483847,-583.7518828591974,-582.3552341686714,-584.8141733308477,-582.6991906821756,-582.1227742708377,-583.1226762039443,-582.8248634624501,-583.7689404700543,-inf,-inf,-583.2973295218228,-582.6351880551612,-582.4390294000472,-inf,-583.4987623145634,-583.1130842357738,-inf,-582.4598424558818,-583.6235487420853,-588.8658522058628,-582.8156473401522,-585.3867460681608,-583.5205050598148,-582.9497309050089,581.9003423458906,-583.0356931337666,-inf,-581.9343526868479,-582.1279020757428,-584.0300435139424,-584.2301804722756,-582.776463425629,-582.4991206558071,-585.7511253357912,-inf,-583.3787850545207,-582.7870106151328,-584.0430466402806,-582.6952186086787,-581.9297679940581,-584.7161820391292,-582.0939604855719,-inf,-583.3530869388823,-583.3086109881862,-582.4698035875554,-582.872796962828,-582.5430201534482,-586.1775521603503,-583.0661154194086,-583.2666116284332,-582.8988827375088,-inf,-inf,-582.7165048922388,-583.8624999060905,-582.1794377286183,-inf,-583.8313289217223,-inf,-582.1471744496106,-582.633280025211,-583.3750992987343,-582.9748298266513,-582.5238494971234,-584.373022344822,-582.7431314544383,-584.9188680902793,-582.3898584325057,-584.3293072720353,-582.1128391183232,-584.6553362719137,-585.936096746317,-587.5991494999231,-583.6140555280167,-589.1937040955606,581.8620122117405,-582.3592640567895,-582.4797387591584,-582.7488015637643,-inf,581.8214196154015,-inf,-inf,-582.9821753844665,-585.35179334986,-582.8651892696697,-590.1368205439428,-inf,-inf,-585.1242991047351,-inf,-583.576076710085,-582.8624168886985,-582.4292320315071,-584.6092892569982,-585.4768124161352,-582.0144875048339,-582.2035173304746,-582.66816744671,-584.9217811839624,-582.4360934534689,-584.0349342429035,-inf,-583.5812380764032,-inf,-585.5773773491458,581.8156511677513,-583.7063470379047,-582.2934622508811,-584.1658844576395,-581.9574438924185,-583.8217159223699,-inf,-583.618266303393,-582.234049356626,-584.5767986330079,-583.7897670914567,-585.0788171224038,-inf,-inf,-582.5145728474696,-582.6187152375323,-584.9472798633649,-584.4477672036815,-583.8936827966994,-inf,-582.6593887164526,-inf,-582.7430988932587,-582.6635726502726,-inf,-inf,-583.2679977485824,581.7999679696362,-581.9327763141223,-581.8862575669368,-586.6726436567772,-583.8874951601163,-inf,-582.3230634531475,-581.8358137872835
0,-inf,-582.4222088805901,-584.1500826599924,-581.9618752306693,-581.8862575669368,-589.9922845394456,-584.3689007939344,-582.5295018425932,-583.0578385926954,-582.4708308078716,-inf,-585.4634339111124,-585.3089847933261,-inf,-584.1112883250054,-583.7483991894616,-582.2389306274337,-inf,-584.3315458345762,-582.2254851993034,-583.5605081425277,-584.3266363559018,-583.3640363597124,-581.9853728577699,-582.0812759752662,-585.9774077211288,-582.8370435846789,-582.4370444894097,-587.8182569270693,-587.6013225941502,-582.7989182662645,-582.3900736478548,-584.8347789792903,-582.9557051895836,-583.3050282440366,-inf,-582.5049862229606,-581.8730078700868,-584.7246868101333,-inf,-582.8081779926691,-582.5599273982718,-582.3426494613417,-582.5093037476994,-inf,-582.801414155532,-inf,-585.7070800284774,-581.8911128790763,-582.6935590366606,-583.8822025838997,-585.230899326349,-584.4744685892153,-584.3720758437165,-581.9781166160667,-inf,-583.2814191493842,-583.1240707313013,-582.3605792841012,-582.4049147995458,-586.0831794604529,-582.1138158980016,-583.8024065722526,-584.66419947197,-582.6650019165428,-581.8602503020168,-inf,-584.1692368534276,-582.0175616367079,-583.8362602717605,-582.769855795424,-583.2083608560455,-582.8559199390891,-582.7586337367358,-inf,-inf,-inf,-582.5662246064816,-583.640038556403,-582.0321155514567,-inf,-583.7468564140604,-582.0199066685717,-583.2289046952596,-inf,-582.8994350235838,-582.5279675913192,-582.4259272795275,-584.2353275751093,-581.9842868748784
1,-584.7507703411303,-584.2217079946819,-582.9961386538062,-584.0160816915165,-582.4834052904181,-582.8213558220355,-582.8885938066084,-584.6815684479329,-583.0148171800947,-583.3130984784443,-582.9752901720283,-583.5211362042453,-583.3888721827886,-583.6675395277427,-582.0513890965169,-583.2053993154387,-583.2008751625578,-582.6775247418478,-582.5903920082708,-582.5562838237443,-583.055547378678,-582.3993522427141,-583.106367013646,-582.4215176938268,-583.1972753127227,-583.2201357782687,-583.1235989779544,-582.3045181313241,-582.6435098064447,-582.6900113866179,-583.1434808799343,-583.1265288165309,-583.4055508439328,-583.2921050573715,-582.5228963703637,-583.2605548530998,-583.5866385377692,-583.0230608630405,-582.7998919318,-582.9504539678325,-582.5585128480803,-582.8595642826036,-582.834767488123,-583.1229350550448,-582.5182010578017,-582.9885934180223,-582.8857698925066,-583.634507525719,-583.3763846434703,-582.8773853944555,-582.8205037594106,-582.9438747787386,-582.8685708797669,-582.6587618413139,-583.1040949013072,-581.9070546772821,-582.9390879043809,-582.721569003005,-583.5911151421284,-581.9839947689384,-583.3144075495495,-582.9168843899695,-583.4103136179151,-582.9980278691277,-582.8830925946191,-584.3955429614002,-582.9184124883412,-582.3647595348085,-583.2323642718995,-582.7960618443494,-583.0133553128686,-582.7434867760462,-582.6606777551045,-583.102294668662,-582.8405320862361,-582.7310212680776,-582.7239358504942,-583.1771145569506,-583.1185571673974,-582.8260224151521,-582.5170036789784,-582.5151558680809,-582.1107213178012,-583.4346752276743,-583.0194103064239,-582.218333463043,-582.8805947299112,-582.9930102262922,-582.3744513575972,-582.9207392420423,-582.2440101763929,-582.6562452223957,-582.7310304212924,-583.0557108429168,-583.1392710110043,-582.7080893174135,-583.2414469216455,-582.6314388080177,-583.0068764411486,-582.3626974814277
2,-583.1436621661093,-583.6717307926136,-583.340293145382,-583.2476231411845,-583.1686274366234,-583.5688317812225,-583.4246499045742,-583.3495071497655,-583.1191120039282,-583.5234543366968,-585.1003758747843,-583.4243635392048,-583.7218433016442,-584.1193597607225,-583.4232621196338,-583.6151466412409,-583.0138960286924,-583.6374327050174,-583.4778389937254,-585.7960042321885,-583.3453732128721,-584.2596319015928,-583.691561988633,-583.4458592212302,-582.7716182365211,-583.569850280235,-582.55977404012,-583.489792108136,-583.6167463900364,-583.643320866066,-583.8793861180648,-583.3408276581563,-583.7219413798359,-584.2275144433515,-583.992773642627,-583.8936099193454,-583.1141344290645,-584.0838480904387,-583.3643368310597,-583.1960401415954,-583.0562071029442,-583.7010227910226,-583.6051819143211,-583.8650141562151,-583.2014587724798,-583.6899941950334,-583.5922256789046,-585.4811311799356,-583.2230879517908,-583.1634857158894,-583.5558422682822,-584.1434297383753,-583.4621260946657,-583.3953706838107,-583.6938771475417,-583.840723432361,-584.8420112670832,-583.2134828600256,-583.2016484828235,-583.7888670665584,-585.4447635253999,-583.8020172022632,-583.8477908550625,-583.1858077048088,-583.3574282014933,-583.7330877003247,-583.6872348858636,-583.5145704108475,-585.4309203511411,-583.547507244566,-583.3821818554846,-583.5893664113762,-584.9057018732012,-583.5655201747959,-584.1894658220818,-585.195820159431,-583.9935981947698,-583.9519398798595,-583.9129398454596,-583.9072298560804,-585.1996196908119,-584.3992848450114,-585.9025759502591,-583.8714691084481,-583.3466576134485,-584.1779742988508,-583.4871032377242,-584.0497278844673,-583.7826364510989,-584.0963861545146,-583.267744341111,-582.1558323057885,-583.8677325878235,-583.9950438842754,-584.1376088128006,-584.9848608577827,-583.9601544581277,-583.7730550511352,-583.9106841690071
