numlinks,prob_rewire,graphtype,numgraphs,numnodes,trim,jump,startX,numx,jumptype,irttype,irt_weight,beta,rcutoff,recorddir,startGraph,prune_limit,other_limit,triangle_limit,followtype,numedges,graph_seed,x_seed,truegraph,ll_tg,method,cost,ll,time,bestgraph,hit,miss,fa,cr
6,0.3,steyvers,5,50,0.7,0.0,stationary,7,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,inf,inf,inf,avg,190,1,1,:q_O?K?AA_?OOM?@@?ocCECAo?GQ?AA@ggWN?@?osKIHDOO[KGDBoOSOKF__pcGGDBOpGsb?@@OomKHHoOOyAAB@p`AABECGGOIV_bACCEGGdg?CaU_?_gWUR_@pHYACBBP{CGEECipgvAFOo_SKNaAbXqACA`rp}CKGER{K_VNhW?GGDHO?HD?b_?_oaAAIgWWomWROq@|VCAbsSSwdSpOqySZMOO`^,-604.825345036,uinvite,149.0,-464.325049273,0:00:56.462901,:q_O?KICBb_W?GEDa`_{?F?@`PSIMI_p?o]WN`@OsKQKEcW?SULbAQ[yMJECggo]OJOO_WkVdBA{Kb@ACQhYCDKQQXYADCegGWYQLfg@WvABBahg~CBAaCOQZMFg_[QXNFx@[q^POpx?{^_?o_SQQgdsAMCECBWGGiUOpP`Oy]ROp_s_VTrrII?BBFByUIESjgOgwb``Axz,106,84,65,970
6,0.3,steyvers,5,50,0.7,0.0,stationary,7,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,inf,inf,inf,avg,172,2,2,:q_O?K?AA_?OOM?@@?ocGJ@@oOOKH@A@PCKIGCp?gWP??`?k?GDDBGGOJ??`G_S\?@@Os?b@AAP[WUPabaCgWOGo?OKH?A`gOOOHDo?_[TKGPPh?rBGdw?GIV__oxiEFLPaXeACAbXXQGDEDgW\@PHO?WOWNLPPpYITLfGh?wha`bC?AAAeWWkW]SPPhdQibecAUOJVO?G~,-596.228678919,uinvite,147.0,-462.630926704,0:01:17.262417,:q`?G_CCB_`GSCF@@`HOCEDCqG?CGJaaPSCIE_?PKO\?@@OpA?HECWomKHDcGhAABFCW?KGPHo@x?fACAjWo_YaCA[KUS_@Ooom[cB`xiEFDEiXc{^__`g{~JIQpx?kZ``sAEaQ_?owcYNKEbqQGMNOakS_ZMIXX_xDGeBIIEJEFcQLPDCB@hcwhlFsAU?GHehx_}fU^,95,77,70,983
6,0.3,steyvers,5,50,0.7,0.0,stationary,7,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,inf,inf,inf,avg,171,3,3,:q_O?K?AA_?OOM?@@?oc?ACAoOOMABA@Os?CG_?ogYCBCoOoi?BAawWSL@@?w?uKIEOPSSOL_`?ga?IEBg?WOS_@P?qCECcGG[dEIDgWWj@DDw?GGECO?OKHDCDbSWWPIfG?CWMLoOxs|?@@`@uECBFwg_kclgWGgm_OoopUAGJEgGGzZOrC|lAe___W}CHJprhxD@@dDV,-623.624534538,uinvite,158.0,-469.703282257,0:01:20.380711,:q`_?SCCB___cUBCBO?Oa?BA`gOKR?aawW]AABbG?uSK_?PTO^MHO?wch??`P@MCECaqCCMKHQ@OshBBDWGKNCBaAsGYVLfWoceULPaKo[RLo`XOr??``CKWMGcqp}IHEebyQGZdBAyDFEMFc[KOUKo`@OoXMiGgwiZOvJYDCe__ogw]QJFGO[UZMjDs[QKNGds[WSIid~,91,80,78,976
6,0.3,steyvers,5,50,0.7,0.0,stationary,7,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,inf,inf,inf,avg,177,4,6,:q_O?K?AA_?OOM?@@?ocCCCAoOOOJ@A`g?CIE____UAABaGGKIEBagGgX@AoOwmACDOOOKMNGOOk?CDDAw?KSR____u?ABbqSGEF`DwWOIHcB@xUEQKooowr@@o_WOIRIO?w{dDDcqt[pVOoOoa?Abeb|GqZcDRQUCBBcG?CIIGFgWOq[ROOo[QKFO_W\?h``baiGLIhwGUEQcAPf,-630.242085695,uinvite,160.0,-479.671963299,0:00:53.876019,:q_OGS?B@@oWGGFAA`g?CLAA@WwaECB@pSCSJ__pccUKEp@S[]Oh_?om?QHp@Gsb?@@pOsdFFDAsGnDDCGggXBCcRKG[SKoOWYEHEbaHKgX`ApxIUNHdApecUJe{K?AECO?gkW[bbB{OIQKewO_iYMHWGGgX``POku]``?pWq[RIXHCe_``Qx_}_SIW?OK[TP@hOjeTopxGm[SITSGIJEHn,99,78,82,966
6,0.3,steyvers,5,50,0.7,0.0,stationary,7,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,inf,inf,inf,avg,189,7,7,:q_O?K?AA_?OOM?@@?oc?EC_?oc?ECBO?WY?CBAG?KOI__o_WN??`Ow_T?@@@OmAAABW?OV?AA@WuEGDAqCCECEbw?q?QaBa@E?ECbaCOZDB@pXICDEEGGKGDKoOg_VDBeW?W_Va`rHuABDB@pm?CDBWOSWY_Cak_UMGFGHcv@@`CCSKJQoOWcmb_`@xKu__fGa@L@Fop?gcT_@ayaEGPoOw`P@@bQN,-625.66012491,uinvite,162.0,-473.02553457,0:00:56.883766,:q`?W_AF@_?ocKGDBOosOL@BOOWOKF_`P[?CC`@@k?CCDbG?S`A@``?iACDApxEGJEOA@I[PfDXhKnDB@p[?IKFeGGGnJIq`he?EJoOg[SXMo_gohIEeghiQSaa@WwxXLfCCCGEHesAEKJGFSk?ECCgWooeWLgCkCCGGfHp[u_ROOW{cZTQ@Oocb_FdCKOHOHgG[ObSjGGKSLGdRQLT,102,87,75,961
6,0.3,steyvers,5,50,0.7,0.0,stationary,8,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,inf,inf,inf,avg,190,1,1,:q_O?K?AA_?OOM?@@?ocCECAo?GQ?AA@ggWN?@?osKIHDOO[KGDBoOSOKF__pcGGDBOpGsb?@@OomKHHoOOyAAB@p`AABECGGOIV_bACCEGGdg?CaU_?_gWUR_@pHYACBBP{CGEECipgvAFOo_SKNaAbXqACA`rp}CKGER{K_VNhW?GGDHO?HD?b_?_oaAAIgWWomWROq@|VCAbsSSwdSpOqySZMOO`^,-693.028594861,uinvite,145.0,-561.67645077,0:01:18.859704,:q_O?KICBb_Oc?CBApOo]?B_?ogWTAbagKOKF_b@{GIE`aP_sb?@@PWuKHHrgo[UKHPP_{_U_`Ap]QIEDwXE?@ACQhYCDKQQXYADCbRSCGEEcbXy?ULo_owiYNp?og`CCAPPkw]a@pGw_XNFx@c}a`bq@w}d_?o_SQQKSQy@FABA@kCCTJGWgogVMfcsKWLGDryXVNGeSQq?BA`b`|JDBCTIyCIMGwWOm],118,72,73,962
6,0.3,steyvers,5,50,0.7,0.0,stationary,8,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,inf,inf,inf,avg,181,2,2,:q_O?K?AA_?OOM?@@?oc?CC_?_k?EDB@wGKNACoO_SKI`@`C]?DCAWGKGJ_@?g}ABAAw?GGGDo_cSUPHOo_SOOHP?pCdBCCak?AA@`W_k]P_A@sKKGEO?G[hDBbaPUOJIDWXCjCEEwGGNACBrX}ABDO_hHBDIpPXO|GDdSsCMGMRayICDBCASCEWMGWXSmaaebieUSNHgHCvKLgGGW]SR~,-720.360001767,uinvite,159.0,-568.192906498,0:01:42.452654,:q`?G?CD??o?S?B??o__UMG__gGGKI_oowe?GCawGOJBABP{CCOa@`DOUQ``@P?dHGop@Gj?@?phMECAaqkCOLFCRCq?FCBa`mGDFBqhmONIDRS[QKGsBXqCFFDWO[ONHdRP|@@@abkSc]OoPWokWMpPWsa]PHGOKOJGeckCMGFdbcwkVLggOSKHHFSKOo[OiIh\CdSOpXgyhaAq`oy]RSR[ounfdCyj,105,76,83,961
6,0.3,steyvers,5,50,0.7,0.0,stationary,8,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,inf,inf,inf,avg,182,3,4,:q_O?K?AA_?OOM?@@?oc?DA@`W?CF@@@WOOL?@`W_[R@AAP[GEDBoo_SVA@`PsKKFFO_gy?CAaw?C[OHo_gyMMGO_Wwh?@?ohACBBcIXOnBB@ppE?HHEI@KtHGCahaEFHEGGGGIHO___oZ__`@CnOLOqPa_RMra@YAAACg?{f@IdrL@L@BaPXU?BGCRYQEFGhgg[[OJDwOKW^hdAxiCDFI^,-713.945362584,uinvite,146.0,-575.117895494,0:01:40.539952,:q`?G?CD??oOS?DBBO?GMAAb@wgeKFa@pGmIF``?gmCD```sGECAo@Ws\@AbPpACDa`ppA?@@`PsK_U`?pKCnEBapo{aXcbQT?eUKehH?cTKSaXaCCCAgOOORNgGGGOMJezP}EQIeSL?e\aCApuAOGcbK?WNKFWpGgTJeSSk\FCaphT?f_@aHk{cRIgwc_ZMhdYqMUJecahVADAp`Su^OO@P?gVKedsSSMNGdN,115,67,79,964
6,0.3,steyvers,5,50,0.7,0.0,stationary,8,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,inf,inf,inf,avg,164,5,5,:q_O?K?AA_?OOM?@@?oc?ECAo?WQCBA@W?GF@@`pC?EGaAG?GGE_`?wqCBAa`[CGHDbx_yCF_?p@AGJ_?P_shGDBwgYOKGo?wohGECrCoiX_?p?{fKIEwGKYNeErlOu^ieryAGVeEZX}ECB@wOki[`aaC?gXLgx`Ou\dHzY@P?BbcSorBDbqcOOMGobaYECDE^,-675.028648716,uinvite,141.0,-566.200674939,0:01:48.637046,:q`?G?ID@_`?kCLC_?ogaAFCO?GKIG`@pC?AAAAgGOMK___giABAAPOk^CFO_{?ECFCG_WV?EdH?iCDCBX?kb?BbQdKoXbDRK?ENGDQsSKGEDB[?KLIUrlOu^eBq`w}_`Dr{or\NgWWc\ADbQ`Sw]Oooo[WNGECk?UKIeBXxFKIErh}IIECrqHN_QO?w_QKFGck_[XLFwWSUNIfG__[PifBqY?BDCQ`Wql,107,57,84,977
6,0.3,steyvers,5,50,0.7,0.0,stationary,8,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,inf,inf,inf,avg,169,6,6,:q_O?K?AA_?OOM?@@?ocGF?A@W?OIF`?o_UCH`@G?KQI``@cGGFCBGOcT?Co@?o`ABAWOYAAAAPWyQJFDGOSgT_AAC?OOGo`?wjADBqkGECAq`xiSKFeg?KKL`@a[KWLGfW@yQY_@`hxBOJosAM?OJhGPK{^Po?_eCEPo_p|NHLGg?KSP`Cr{GSQTo`Poz@@APXQE^T^,-683.274858905,uinvite,129.0,-544.100046786,0:01:52.392680,:q_OWS?AA@oO[GF@A@W_SNA@pWcWTCEO`?qCDDBhKSMKh_gGOQJFCHGo[S``Q`UOO_@Q@EONIo_o{j?CAPkgtIEBrPq?LHO@?{fHEBQHu?XNQPPi?EKEsL@DBEBSAE]PJhIPKk]Ngw?OKWb@r@yAf`AQ@Ssa_?pHx@AHfsyeSQJECSg[[Po?GSQJEba`YEIHfsihZ,103,66,63,993
6,0.3,steyvers,5,50,0.7,0.0,stationary,9,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,inf,inf,inf,avg,190,1,1,:q_O?K?AA_?OOM?@@?ocCECAo?GQ?AA@ggWN?@?osKIHDOO[KGDBoOSOKF__pcGGDBOpGsb?@@OomKHHoOOyAAB@p`AABECGGOIV_bACCEGGdg?CaU_?_gWUR_@pHYACBBP{CGEECipgvAFOo_SKNaAbXqACA`rp}CKGER{K_VNhW?GGDHO?HD?b_?_oaAAIgWWomWROq@|VCAbsSSwdSpOqySZMOO`^,-781.581075565,uinvite,148.0,-656.482315995,0:01:29.299247,:q_O?KIAA@p_[CH?@?okSKF_?pC?EDBAgS[T@CP?o]AKFo_gYEHEBQK?CDDbWocf@FP_wkWQab@x?l@ADa{cSKJoqK?ACGdgOSUWccqsCIHEbahiACBB@hGu]_EwOW[TLFw_WSOaAPPkw]a@Owc[OKERp}OXNggW{_]NhW?KGDCcbAEaVOGw?GKGEoOOKiUOpPXOm\ROp_s_VNhd[{aXPO?WSK[NhWpDMhVO`PpFBA@qxxL,122,68,80,955
6,0.3,steyvers,5,50,0.7,0.0,stationary,9,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,inf,inf,inf,avg,158,2,2,:q_O?K?AA_?OOM?@@?oc?JAAO?OMD@@@?k?KG____[TA@`G?SVCDBGGGIL_Aw_W\JGsQ[GX?@A@[GIK_?_Wm?JGcqcCCBBOOOSZ?Do@XE?DGEw?CI[abx_s`RIEW?WUUMoAHeGDKFSc?VADErp}?SKhGoy?ECBgGKMG_CSaUIN``?koj?HeWOKm]OJn,-755.000459523,uinvite,112.0,-650.62861358,0:01:45.028195,:q_OWSM?BAPWWQ?A@q_GGGE_?pCCCFCagWOX?A``WuACDOOOuL@BBi_?fFEBw?GOJGoaS?CBCbh?kaR___osn@Ab@h]y?DcQSCMIEcApm?WLfGg}SKEcIc?GEDdg@Cq]_`CcSbDJer{?QXbBggks^SoOw_~?GeSaUIN``ByAMKIhw?keX`?qxs{^OGtV,101,57,55,1012
6,0.3,steyvers,5,50,0.7,0.0,stationary,9,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,inf,inf,inf,avg,171,3,3,:q_O?K?AA_?OOM?@@?ocGED_?o_YIE_?OWOJA@`?s?CBAo?GKJ@AaP[GSJ`@?weEGDQP_uEIGOpPIEO_@_w}KFDDXGob@CapkGMNIo?o[lBAERSGGE`?wg[Q[_Ca[OIHDqACCEECBGWg_Q`@?xUCFCbwX?hBAA@GuEUKfccKqcSO_`o|BGCc[CCHDbHXCpDFoBA@JECGg^,-771.954220902,uinvite,130.0,-639.482733079,0:01:35.601052,:q`??K?AA_?O[?AA`?ok?ACb@wWOIE`?o_YF?@`OsCIECawOgV@CqHGo^?@``Ok`?@aa@I?GbAWog]TcbAKCULGppO{j?B@wWOkXLOOOOIN`DWg[UNcaaPMIFCbX@A?@Aa@`YGGGCakOIHFDb[{scgDCkOIFCA`kSMUMFccKQOKhDCGkWMfgO_gb___wkWMKSRC|?beeCk?IGPIlaz,109,62,68,986
6,0.3,steyvers,5,50,0.7,0.0,stationary,9,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,inf,inf,inf,avg,172,4,4,:q_O?K?AA_?OOM?@@?ocQACAoOg]ACAoOOQCDa@PK?AI__okSP@@bgGi?ABcWGK\@AaWGSQS`?phMIEBaW?GdAAaw?GMQKOOg_mYbca{?MPMO?PGt@CdGX?eSNo_[GIJ_A`Xg|AEcbPyGK`@?h@@@AaBkeGFMFWGGE\PpQ`|@AAbRqM?HFgcsGGXQJGGMCBCASQm?DCAsyr,-743.172002085,uinvite,129.0,-640.06777595,0:01:55.222640,:q`_?S?F@@@GcOJ@A`wGQAAAR?OSMHdOo{SPBcBWCCEDaaWGSaS_?pWshDB@ppM?AHQppE?@@@qP[pGIegxGn??__xqCCCAqPiAHHdGH?eSJER{GEJFO_WS]\_AbsGYQJFc[OQKFeW_k[OOoOg_i\cdw_[w\Ro_XCu\PiX`OoXNgCSS[YLfcYQ?CFBqAHKg_?_WOYXQHTcCeTRoOWkgZOgcalX?CAPXtN,116,56,73,980
6,0.3,steyvers,5,50,0.7,0.0,stationary,9,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,inf,inf,inf,avg,193,5,5,:q_O?K?AA_?OOM?@@?ocCECApWGOL?@?ok?CBAO__eAAA@PK?AHDO?GGZ?Cbg?CGI`@PcG^?@`@GiCEDbA@MUKGCxX?h??___q?RIO?WgeS`@``OrCCdBC?GWKoOOS[P_DB@qAAADwGOOOHfG?C_ROOAA@BJGDXp?qaeDBKC[P_?pP?f?DCA`U?IEeGGOOYaAa`TN@OOPOxRAAAP[CCBAcBk?ABA@O{?gYM^,-822.229863915,uinvite,157.0,-675.975128061,0:01:45.735693,:q`_?K?F@@?ocKHDBPgOUCBA@PKGGECagGGGD_?PKGWL_APs?KIa``o}^?@aPkCCEHqp`MUOIOOOOX@@`@Os^BACq`]AABBA`eABCbAHOpAKEWGSKMHOA`_x@ABQ{OSLFFG@?e_mGCKk_Tkfh`GgV_aGOK_RKgW?SSSIgXOoYRaA@OkaULFdCKSKEdiXp@??bPp[qcSp`GkW[NoPGwu[PoOWOIEBgTq}?OLEriDIgT~,117,76,81,951
6,0.3,steyvers,5,50,0.7,0.0,stationary,10,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,inf,inf,inf,avg,190,1,1,:q_O?K?AA_?OOM?@@?ocCECAo?GQ?AA@ggWN?@?osKIHDOO[KGDBoOSOKF__pcGGDBOpGsb?@@OomKHHoOOyAAB@p`AABECGGOIV_bACCEGGdg?CaU_?_gWUR_@pHYACBBP{CGEECipgvAFOo_SKNaAbXqACA`rp}CKGER{K_VNhW?GGDHO?HD?b_?_oaAAIgWWomWROq@|VCAbsSSwdSpOqySZMOO`^,-862.865688032,uinvite,132.0,-749.683917663,0:02:07.049159,:q_O?K?D@@?woCED_`G?GEDa`_{?EG_?ogWTADPpSCGGa@_{CEKFo_gYEHEBQK?CDDbWocfAFP_wkWQeBq@YACJrA{KOP_?O`Cl?@@PXaQRJOO_SQLGdWGOKKEcbXy?Z___owiYa@`P?rCCabXqGDBaPp?oXNFx@c}a`bq@w}d_?o_SOHHEHPCm_Po?OWOL___XSk`RpPXOme`b@h?m^TrqIIEDBFCieKfVO`PpEm``?x\L,130,60,72,963
