numlinks,prob_rewire,graphtype,numgraphs,numnodes,trim,jump,startX,numx,jumptype,irttype,irt_weight,beta,rcutoff,recorddir,startGraph,prune_limit,other_limit,triangle_limit,followtype,numedges,graph_seed,x_seed,truegraph,ll_tg,method,cost,ll,time,bestgraph,hit,miss,fa,cr,ll
6,0.3,steyvers,5,50,0.7,0.0,stationary,5,stationary,gamma,0.9,0.909090909091,20,records/,naiverw,100,100,100,avg,190,1,1,:q_O?K?AA_?OOM?@@?ocCECAo?GQ?AA@ggWN?@?osKIHDOO[KGDBoOSOKF__pcGGDBOpGsb?@@OomKHHoOOyAAB@p`AABECGGOIV_bACCEGGdg?CaU_?_gWUR_@pHYACBBP{CGEECipgvAFOo_SKNaAbXqACA`rp}CKGER{K_VNhW?GGDHO?HD?b_?_oaAAIgWWomWROq@|VCAbsSSwdSpOqySZMOO`^,-434.804417027,uinvite,151.0,-292.035213991,0:00:01.929070,:q_O?KOCBb_W?GFD_?w?KIIe_?wiBCB@x_}CE`bAKSVECcxs[UQeBq@YACJq``]EPgdQsGIWcdggeAEHFg@WvEIp@PAGHLfBsOMHKfj{K]ONFw?R?b`@`?tDAIdcKSWSMhh_s_VTrrIHX?@fByUIESjgOgu[PGwWOm],87,103,48,987
6,0.3,steyvers,5,50,0.7,0.0,stationary,5,stationary,gamma,0.9,0.909090909091,20,records/,naiverw,100,100,100,avg,190,2,2,:q_O?K?AA_?OOM?@@?oc?ACAo_WSLA@`W?CGF_?OOKIE`?ogi?AAawGSMI_?__q?CFO?GeABAa`kGGIGO`WqGEFpG?GIIFpOwgZ?FdAsSMIEo?OOMKaBacOIKEdwWgXADbG?CEEHDWGS~CAdrc?CCBcQ{?]Z_?``iGMFoQ`Sud__``W|ADAp`HHCDCASCSL_`QII?CabQHeEEFBtcKYPSig?GIKNIGhf,-438.976905818,uinvite,165.0,-294.546467295,0:00:01.135772,:q`?WCEK@A@WS?CB__gsKJJdO?OKN?_AW[GGIdbGOWMNepPWyT?Fp_xI?CA`pcOKLFSQP]IFDB@p]UMHCwGKKQIoOgonI`@p@AQOIEB[CXCFdGGWiWLhW?cWchHHGg_ZMOPOsc^aa`YIGKKPPheCBBABaLXGGig?GUKKgTDC~,83,107,58,977
6,0.3,steyvers,5,50,0.7,0.0,stationary,5,stationary,gamma,0.9,0.909090909091,20,records/,naiverw,100,100,100,avg,201,3,3,:q_O?K?AA_?OOM?@@?ocCED_@?gY?@@O?GGGF_@OweABBoOg[P?@ag?GGF_?OWuCBAaPk?AHGO__[\?@?ok?AO_?QCGEDBaG_cUQ_@PGy?CAaqcCQIKO_osf?@@P?cj@@`P?eEDFcBk?A[`BQ[?IROO?gcTBAaGXKy`PqPPCo[NpPx?y]`crY@B@AoOO[dAABqhpBDPhGGKO\NHgh_w`SO?GWiYSPPOw]m`DRaEIHEfcv,-483.911559031,uinvite,185.0,-301.25416434,0:00:01.086046,:q`_?K?B??__[MJ@AOoskBDBAGsGIF_BWoi?CCcGws\AErqC}EGbaPXI?IFDi@GhGDDBCWOLGczSCGGDFGP?gUMo?OqCLHeXhkw_aA@OqLLMgXOwwagFgpKu`_oOW[XCFdR`|BCHdc[KMNMFcqi]RKIGpSkYUPPxSum`@rkSKLFEBqXMn,82,119,66,958
6,0.3,steyvers,5,50,0.7,0.0,stationary,5,stationary,gamma,0.9,0.909090909091,20,records/,naiverw,100,100,100,avg,185,4,6,:q_O?K?AA_?OOM?@@?oc?ABA@W?CED``?gYCDBO_WQCBDOpOmSJ_@gGKJCAag?CQM`?o_}CBA@_{?ABBcwpKhAAaWOWMPIOOo_[TcAaPMAMIeGOKGEFoOWQABAFGGGMRIFWgg`BAA`[cURJPOpgw]_`BaIGDKpQsC[TKEcS?IIMoPCgULOo_XGeZOOpGkeiaFGGKIQMJG?KGNcBs|_sa____X\,-451.537424007,uinvite,164.0,-301.382731529,0:00:01.558845,:q`_g?MHC_?w_SLJ@?pS_VM?@P?iBDDo?oyCCFo_sCCBCCQ[[hO_dgo_\IHdgHSp?@?p{OILHQ`xaKRIdrkGLIDdHGklOLFgxoyaa@pPcvDCDiH`D?FeRkCCEdBQq@BBHCqiAEEHdba@Ai_FGxGwk_?O`SqZMhhyDNNLGtCCGDBAQyz,83,102,62,978
6,0.3,steyvers,5,50,0.7,0.0,stationary,5,stationary,gamma,0.9,0.909090909091,20,records/,naiverw,100,100,100,avg,185,7,9,:q_O?K?AA_?OOM?@@?ocCCC__gGKIEBo?GGEC_?O_]ACBAGoaKIDq@[CMHDP`sCECAaP[OIJGoo_gbBBApsWYQIO?OKGDBopHCf@CCAcGIJGdhPCeVcBaCWUMIoPWooZdcA`mSPHdwO{lWLfhWoo\`ap`mMNJP`O{bEEcRk?IJFtBYEUOIHgOKGSJRBiHFBLiw`tCfSpPW|ZEFoPO|?f_aA@`D,-415.167432174,uinvite,142.0,-293.840874482,0:00:01.479710,:q_OG?CDA_?ocQD@Bo?GQ?Fa@goaTGDoOoe\BApAKKUQbCIoGGDBaYHGf@GDG?SNIGcq{y[Tcar[k_SLo`PCnDJTBsSZJEFSS?MUbAaPKjDCbQKgUNKfSc_zNJesiYCHIFgWoaZNGc[gcZPoqp`CfSrrAuKSdBqp|@GGEN,91,94,48,992
6,0.3,steyvers,5,50,0.7,0.0,stationary,6,stationary,gamma,0.9,0.909090909091,20,records/,naiverw,100,100,100,avg,190,1,1,:q_O?K?AA_?OOM?@@?ocCECAo?GQ?AA@ggWN?@?osKIHDOO[KGDBoOSOKF__pcGGDBOpGsb?@@OomKHHoOOyAAB@p`AABECGGOIV_bACCEGGdg?CaU_?_gWUR_@pHYACBBP{CGEECipgvAFOo_SKNaAbXqACA`rp}CKGER{K_VNhW?GGDHO?HD?b_?_oaAAIgWWomWROq@|VCAbsSSwdSpOqySZMOO`^,-519.664358022,uinvite,145.0,-377.866752513,0:00:02.261906,:q_O?KICBb_W?GFDBO?[?EDDROwiBCB@x_}CDBOpGob?AapkWQRfPpWodKFcAsCGVdBA{Kb@ACQhYCDKQQXYADCegGWYQNOApmCEIfw_WSOaARXo|CBaRHyOVNopx?{^_@?hIa_Po_o_ZAIdcKSWSMfcsoYOJixxdD?@fByUIESjgOgwb``A@[|,99,91,54,981
6,0.3,steyvers,5,50,0.7,0.0,stationary,6,stationary,gamma,0.9,0.909090909091,20,records/,naiverw,100,100,100,avg,170,2,4,:q_O?K?AA_?OOM?@@?oc?AB__wOSL?@@WGGGH_?_WQCBA`w?CEECPP[[T?@?oom?@@a@kKN?DAw?sbAA`pcKMTbBQKCKL`@Pc[SN_?pHeCDKo?WWP?@`?hcxAAewo_zABAAKKGO__`PMAY_?ohe?AAAbs?ECPQ@hCmW`Fg?KHAAdg?GILJEw?SKKLggOSWU`BQsGW[kfn,-520.413680079,uinvite,148.0,-381.120707978,0:00:05.382950,:q_OWg?EC_?O[E?Ed@?we?A@`?kCJGaawwi?A@``?mAAEppOo]O_AppAQPcbG?KMKFDXhEAEEqWG[THJpRKWOHEcr[?CXMQR[KOOMo_gWOJEBgWo`AAAPPK~FFej@e?C``AIHFGGdrCG|f_`QqLRFEcbYEWLJFD[GIMJFHhTRAAdSYySVKetav,87,83,65,990
6,0.3,steyvers,5,50,0.7,0.0,stationary,6,stationary,gamma,0.9,0.909090909091,20,records/,naiverw,100,100,100,avg,173,5,5,:q_O?K?AA_?OOM?@@?oc?CBAo?GOLBA@W?Q?CA`gGOLBA`pGi?DEPPOq?E_`?omCBAQPcWUO``?k?EEFoOwg`?@oO_WVDEBg@MCCBO?gq?@@`qsKGD`eBk[QIEcbK?QK`@b[CIKNO?GGKTaa`_yWMKoA[OKFLHGOOSMKq`_xFCDEWhq?BDCAXUKIFGDScWQOOOOKGFMp@X@Z,-542.475774035,uinvite,172.0,-396.119282595,0:00:01.287832,:q_OoCSF?@@W?GEDBQOC?IHa@`C[RDBpW?MAJ__`KkbJGP@cCCBA``?}AFGCac?ABGDHX]GUKO@?gf@@@RT]EUJew_c[OJQ@puSLHDbKGQKMGGOOKW_cbsGGIGCb@qCDDBB@eIX_cA[KGFLFsYQGIFCQPSmXLQ``W{baEWgWxIHdRi\PEFGGWcWLHGDs[QPKFSAh\CDAryLYo,86,87,85,967
6,0.3,steyvers,5,50,0.7,0.0,stationary,6,stationary,gamma,0.9,0.909090909091,20,records/,naiverw,100,100,100,avg,180,6,6,:q_O?K?AA_?OOM?@@?oc?EC____U?BAo?OKL??_gGGEDCo?GGPACO?GmCBDbW?OQIEPP?u?BAaAK?EFEo`g}CBBAQCSOQ_@?oeCS`A@xCf??`P@YEEGDwO__QbAQCGpBJo_Wk]TcEW?CVDGcasG]XOo?_o_\_AaCT?aa@phcxAFeScKKV`bSAeECDbsAmKHLfwwoYNIEWWgUYeBRKOMk,-519.197848341,uinvite,153.0,-377.217557472,0:00:02.269023,:q`_GgQF@Ao_[A?A`?oweAACQGGmABDbW?iOL_@PXE?AEppkGKHHOp?kcRa@`HMCKFDG_SYNcAqL?nACCAKc_TiqWOcUMIDRHyA[_?OhGfBFCh_{rCEFW?CGIaecAIOHECrKGoXQOo_WSUJesSs]SIgCyeEDBGCamu^ebqaPUk`aPPSskeeW_xOkV~,91,89,64,981
6,0.3,steyvers,5,50,0.7,0.0,stationary,6,stationary,gamma,0.9,0.909090909091,20,records/,naiverw,100,100,100,avg,196,7,7,:q_O?K?AA_?OOM?@@?oc?EC`@?s?ADBo?WSN??`@K?EDBo_WWVBAO?WUCBAO_gWUMFo_o}?@@awwk`??_pXI?BBcWGKISIo__SP?A@PCocR`@Qp]GNGO`_s[N_?PS?ECCDRCGKMGCwWOxDBBqX}CLHFg?WQT_?__[TBBap`QCPIpPGs\?AaPQMECFDAk?MLFgG_[Qia@`YU?@DccieAQIDckGKNKIW?CEQ_@PIb,-562.928270611,uinvite,179.0,-391.703568703,0:00:01.896653,:q_P?KCDFBO?{?EDBoPK?ABAagWWOJcOpKGGM`@_wkWNaBQC?EEDcGxA?AbpQPOjAAoO_UQIECgX?aUJv@_w]RKrw__WLIeGowaR`P`x?eYLoOO{aVNO@Gwi_a@P?gUZMgWXXBPNGhPpB?B@pH_sbRp@pCeSIfg?[YNIgG_cYdRIjymCBHDbiUAKHDCkGKNJiX?uQIJGN,92,104,75,954
