numlinks,prob_rewire,graphtype,numgraphs,numnodes,trim,jump,startX,numx,jumptype,irttype,irt_weight,beta,rcutoff,numedges,graph_seed,x_seed,truegraph,ll_tg,ll_tg_prior,ll_tg_irt,ll_tg_irt_prior,cost_uinvite,time_uinvite,bestgraph_uinvite,hit_uinvite,miss_uinvite,fa_uinvite,cr_uinvite,ll_uinvite
numlinks,prob_rewire,graphtype,numgraphs,numnodes,trim,jump,startX,numx,jumptype,irttype,irt_weight,beta,rcutoff,numedges,graph_seed,x_seed,truegraph,ll_tg,ll_tg_prior,ll_tg_irt,ll_tg_irt_prior,cost_uinvite,time_uinvite,bestgraph_uinvite,hit_uinvite,miss_uinvite,fa_uinvite,cr_uinvite,ll_uinvite
numlinks,prob_rewire,graphtype,numgraphs,numnodes,trim,jump,startX,numx,jumptype,irttype,irt_weight,beta,rcutoff,numedges,graph_seed,x_seed,truegraph,ll_tg,ll_tg_prior,ll_tg_irt,ll_tg_irt_prior,cost_uinvite,time_uinvite,bestgraph_uinvite,hit_uinvite,miss_uinvite,fa_uinvite,cr_uinvite,ll_uinvite
numlinks,prob_rewire,graphtype,numgraphs,numnodes,trim,jump,startX,numx,jumptype,irttype,irt_weight,beta,rcutoff,numedges,graph_seed,x_seed,truegraph,ll_tg,ll_tg_prior,ll_tg_irt,ll_tg_irt_prior,cost_uinvite,time_uinvite,bestgraph_uinvite,hit_uinvite,miss_uinvite,fa_uinvite,cr_uinvite,ll_uinvite
6,0.3,steyvers,1,60,0.7,0.0,stationary,10,stationary,gamma,0.9,0.909090909091,20,202,1,1,>>sparse6<<:{_O?K?AA_?OOM?@@?oc?J??`GWQCBBo`KGEFCoogYAAAoogi?H``pKcSJFo?OSNBBpqCGEHaAAXUGHEBa[GQU_?PHIEFCbqDSkW_@O{GEDMO?hWnHFCW?SM[caqHaEDDDyp_v?BBGh\D??___a?KHHWxQAAAaAyYAHDbQhuUPOig?}EQSpsccY\To_WOPBJIgWUQIDbsKCCh``pHQAA@o_WdTBBdG?OQYSMG?OY]SkiqN,-1111.71975528,,,,207.0,0:02:50.058860,>>sparse6<<:{`??KA?A@og?KJ?@`Wc]CC___W]EDBO?GGIHf_WW[OJEQPO}?A@`PGk`FbaqCKGHFSqk?GDEOas?AHEchW{`TKOOw_WY`@PpSx?@`PpWmZcbPpKi\_BAXcw\ca`XCgW``SD_vEEBRQ@DKJggGGGGJFWoocaQHWwc_SQo?GGILHDryYAHDbPxSo\OhhWo]POgdS?UNfBq@H?hb@ra@HFEcrHo{^TItkKGGIFXWsiYRIggwc\OITsgUNGECI``@Bb@pcyh`AA@Gki___WSQMOHgOKGHKhtRDiua@q`hct_?O_[QOLGCIa?CBA@g|GdXLEr`rb[~,135.0,67.0,140.0,1428.0,-930.084473959
6,0.3,steyvers,1,60,0.7,0.0,stationary,10,stationary,gamma,0.9,0.909090909091,20,201,1,1,>>sparse6<<:{_O?K?AA_?OOM?@@?oc?ECApOsCHAA@WGa?AAoOWmIF_?`c?AABbX?i?AAbGGKSKcAaCCGKFpPg}SOHoo_aAA@`Wg]GDB@wgs]T___WUILLq@Oo]QabRXuYNIoogw^??`acKIEHEGgWNDIo_gocbbHGX`LNIerk__Q_`Cs_]QNQAAiAeTocqaASPO@hdAedBDc{iZMfwIXVDBESiYACRIwG_S]UO@jEQJFfCsCCQbdRn,-1042.12058992,,,,190.0,0:10:50.990211,>>sparse6<<:{`??K?D??_w?GFFBQOOQP?___omKF_?`c?AFba@S?CKaa@Ok`ACAaCCFDEqa@MONGCgGGEDBA`W}GFCpAc[]PIoOOKQIEcQ{SMLcA`_{cSJpPhkw\bbPxS|DBAPo}?@BCQcKGDB@qPOo`a`_xCqYOPPxcvDBCbaMUYPhCkKoeihCkSSOHCqp]ACFfCsKOIDcAQ@QigDdSCOXRID[GmeSJgHCsaSJw?KKKEcRI@EgaA``xXLFerh|AheDB`|KjVP`hcs`QoO_ckbRITZ@h@@AA@xWm_@`WtAnWqPxo{eSjuKO]ULkGwws\NgdIr,138.0,63.0,127.0,1442.0,-908.816887081
