0.1,1262.0,-3123.43156386,3.14437424385,0.0775575740894
0.1,1224.0,-3085.03951815,3.15667428418,0.0743332133506
0.1,1252.0,-2859.84011372,3.18382847157,0.0803559959629
0.1,1252.0,-3378.58331658,3.17482188466,0.07727397843
0.1,1264.0,-2854.58796469,3.12831025675,0.0708334375964
0.1,1224.0,-2579.28121813,3.26475332706,0.0840260574365
0.1,1224.0,-2591.89950053,3.21770399247,0.0901229470594
0.1,1242.0,-3403.80026505,3.15741363086,0.0824967261383
0.1,1250.0,-3212.0593564,3.17777927141,0.0828437137686
0.1,1226.0,-2928.66439047,3.24075816642,0.0793467290577
0.1,1290.0,-3135.05487086,3.12568893669,0.0883855065936
0.1,1296.0,-2910.81497534,3.12300040328,0.0816167454896
0.1,1224.0,-2857.94778903,3.21730071246,0.0812505734471
0.1,1224.0,-2585.29697265,3.23961553972,0.0874116891458
0.1,1230.0,-2973.27908256,3.18678585831,0.0793329663272
0.1,1218.0,-2792.28116308,3.19270063181,0.0791452927291
0.1,1254.0,-3245.51349596,3.17233499126,0.077761191923
0.1,1224.0,-3142.92487508,3.22274499261,0.0926811467274
0.1,1270.0,-3198.46975758,3.13341847022,0.0828591447089
0.1,1264.0,-2958.18970992,3.16810055115,0.0786239771789
0.1,1266.0,-2862.98914167,3.16117757763,0.0678256553979
0.1,1222.0,-2357.49645167,3.21750235247,0.0822577550901
0.1,1260.0,-2830.46817206,3.15788412421,0.0776839088978
0.1,1218.0,-2861.85873141,3.22946632612,0.0692219469676
0.1,1228.0,-2926.99937237,3.23753192633,0.0872448681697
0.1,1286.0,-3210.99767112,3.10411345611,0.0689562845632
0.1,1238.0,-2827.89606465,3.19330555182,0.0731167997064
0.1,1264.0,-3058.60981772,3.09631670924,0.0828283790712
0.1,1226.0,-3175.29748031,3.24001881973,0.0786039586618
0.1,1226.0,-2627.44169507,3.24190079312,0.0775847466599
0.1,1240.0,-2786.03682758,3.1764350047,0.0714556798372
0.1,1254.0,-3136.44422451,3.19088587176,0.0747820901
0.1,1244.0,-3243.9585152,3.21481381906,0.07443343426
0.1,1232.0,-3011.64720414,3.21615808576,0.0929443068171
0.1,1246.0,-2945.34812009,3.17300712461,0.0880944039904
0.1,1234.0,-2932.7597696,3.18913832504,0.0922949561678
0.1,1232.0,-2840.44827025,3.18382847157,0.0780463595492
0.1,1226.0,-2904.75076239,3.15331361742,0.0834984860996
0.1,1266.0,-3084.16731447,3.15694313752,0.0681713918708
0.1,1224.0,-3050.98859007,3.20647936551,0.0844985778512
0.1,1272.0,-3295.3027422,3.16312676435,0.079669110594
0.1,1184.0,-3035.33147117,3.24747949993,0.0818515460134
0.1,1258.0,-2485.42187182,3.19659900524,0.084259606803
0.1,1234.0,-2945.89666091,3.20533673881,0.07443343426
0.1,1256.0,-3047.51232687,3.18799569835,0.079292095188
0.1,1244.0,-2985.03665431,3.19283505848,0.0882795752738
0.1,1294.0,-2806.6131514,3.14686113725,0.0839672530424
0.1,1250.0,-2751.45451136,3.20305148541,0.074248680029
0.1,1272.0,-3313.1554481,3.11143970964,0.0688883050155
0.1,1274.0,-3165.52169226,3.15721199086,0.0789922344836
0.1,1252.0,-2966.41472894,3.15714477752,0.0908277656833
0.1,1280.0,-3469.73682957,3.15459067079,0.0715674498911
0.1,1224.0,-2493.66925087,3.18564323162,0.0693470626997
0.1,1214.0,-3042.24144828,3.18954160505,0.0745389485274
0.1,1256.0,-3096.40222906,3.17529237801,0.0787154079062
0.1,1278.0,-2838.6101734,3.15667428418,0.0792458023672
0.1,1254.0,-2951.01849838,3.21293184568,0.0843667892801
0.1,1210.0,-3042.91727261,3.18174485818,0.081979998165
0.1,1244.0,-2932.68805703,3.14847425729,0.0795227251875
0.1,1224.0,-2810.02678944,3.21192364565,0.079613225567
0.1,1208.0,-2448.07676811,3.21145315231,0.08804477475
0.1,1222.0,-3226.38087436,3.24337948649,0.0862923203964
0.1,1286.0,-2924.04139859,3.12024465654,0.0810520885665
0.1,1196.0,-2740.52997418,3.21461217906,0.0685613359024
0.1,1280.0,-3398.75266357,3.1224626966,0.0744200885819
0.1,1206.0,-2836.73547271,3.19283505848,0.0795919558925
0.1,1256.0,-2780.88491771,3.20076623202,0.0840556681597
0.1,1210.0,-2758.56755467,3.22825648609,0.0845673915038
0.1,1216.0,-2974.15859981,3.21185643232,0.0761892250332
0.1,1244.0,-2918.74419949,3.19196128512,0.0774887604367
0.1,1242.0,-3055.93989708,3.19034816508,0.0829031597818
0.1,1230.0,-3116.37501763,3.17179728458,0.0929960213197
0.1,1244.0,-2997.98343663,3.17334319129,0.0811909349482
0.1,1200.0,-2695.15938457,3.22597123269,0.0887754506252
0.1,1236.0,-3378.48982969,3.20533673881,0.0710478025507
0.1,1264.0,-2990.50355297,3.14437424385,0.0819337053441
0.1,1244.0,-2958.58746617,3.18060223148,0.0793559042114
0.1,1224.0,-3038.26164075,3.2361204463,0.0854982525503
0.1,1238.0,-2732.12667215,3.15297755075,0.0754472887421
