0.01,1088.0,-2472.29303041,3.42223417126,0.0820121112029
0.01,1090.0,-2640.7766256,3.3951471972,0.087407101569
0.01,1102.0,-2552.25506102,3.4100685576,0.0830305532618
0.01,1084.0,-2523.84768331,3.44380965183,0.0838838425544
0.01,1076.0,-2593.97096151,3.46525070574,0.0829755023397
0.01,1076.0,-2488.91980428,3.45476542546,0.0830856041839
0.01,1072.0,-2376.06319569,3.4475735986,0.0916460225709
0.01,1080.0,-2691.41810859,3.44669982525,0.0836498761354
0.01,1084.0,-2126.47938489,3.45416050544,0.0914533443435
0.01,1080.0,-2574.12308023,3.46189003898,0.0818607211671
0.01,1086.0,-2751.14808233,3.44723753193,0.0860033030553
0.01,1082.0,-2609.91953856,3.4586637989,0.0864849986237
0.01,1080.0,-2506.78369439,3.44797687861,0.0830856041839
0.01,1078.0,-2604.78236678,3.46525070574,0.0897880539499
0.01,1082.0,-2370.93688666,3.4573195322,0.0935177539224
0.01,1082.0,-2335.81231945,3.45852937223,0.0833608587944
0.01,1076.0,-2402.17643078,3.45812609222,0.0848197082301
0.01,1082.0,-2289.15285558,3.44656539858,0.0791081750619
0.01,1066.0,-2371.14926293,3.48118026616,0.0856317093311
0.01,1076.0,-2617.32354606,3.44132275844,0.084764657308
0.01,1080.0,-2631.97116388,3.45268181207,0.0881090008258
0.01,1096.0,-2563.14850236,3.41994891787,0.0852692907606
0.01,1076.0,-2368.23750852,3.45832773222,0.0780209193504
0.01,1078.0,-2700.58972457,3.43184567818,0.0875768419121
0.01,1088.0,-2618.9099855,3.45026213201,0.0849573355354
0.01,1084.0,-2143.32537065,3.44333915849,0.0804018717314
0.01,1074.0,-2541.37355896,3.45113590536,0.0829617396091
0.01,1072.0,-2536.74844774,3.45987363893,0.0848197082301
0.01,1086.0,-2530.19646056,3.43392929157,0.0820258739334
0.01,1072.0,-2361.87637649,3.47096383923,0.0841178089733
0.01,1078.0,-2491.16183202,3.43487027826,0.0877098816405
0.01,1082.0,-2451.03652481,3.44165882511,0.0875034406826
0.01,1070.0,-2472.92583185,3.48581798629,0.0853977429122
0.01,1078.0,-2582.43475344,3.43520634494,0.089815579411
0.01,1076.0,-2681.6007212,3.46840973249,0.0863060831269
0.01,1080.0,-2393.53011524,3.40825379755,0.0843242499312
0.01,1076.0,-2491.1736564,3.45382443877,0.0856317093311
0.01,1076.0,-2470.14631559,3.46854415916,0.0871868978805
0.01,1072.0,-2489.92466262,3.47069498589,0.0924717864024
0.01,1072.0,-2540.11431363,3.46948514585,0.0832369942197
0.01,1082.0,-2636.10903415,3.44972442533,0.0859069639416
0.01,1072.0,-2393.03808861,3.46121790563,0.0876548307184
0.01,1088.0,-2442.53873012,3.42734238473,0.0875997797963
0.01,1070.0,-2559.3226814,3.44878343863,0.0857005229838
0.01,1072.0,-2732.76151862,3.44952278532,0.0850399119185
0.01,1074.0,-2424.15908549,3.44441457185,0.0853702174511
0.01,1084.0,-2377.67883975,3.4211587579,0.0835902376365
0.01,1076.0,-2430.87255108,3.46088183896,0.0856317093311
0.01,1074.0,-2210.94950886,3.46189003898,0.0826589595376
0.01,1074.0,-2408.58582394,3.46693103912,0.0849435728048
0.01,1080.0,-2661.78064216,3.44246538513,0.0855078447564
0.01,1084.0,-2289.75690713,3.43439978492,0.0864987613543
0.01,1078.0,-2483.4561471,3.43177846485,0.0843517753922
0.01,1082.0,-2667.4569852,3.45127033203,0.0897054775667
0.01,1074.0,-2405.86524373,3.4573195322,0.0870630333058
0.01,1076.0,-2448.61773931,3.46020970561,0.0885218827415
0.01,1078.0,-2555.39187412,3.4475735986,0.0848472336912
0.01,1086.0,-2682.86190234,3.44602769189,0.0876823561795
0.01,1072.0,-2661.07650617,3.46968678586,0.0874483897605
0.01,1084.0,-2383.82619356,3.42828337142,0.0865813377374
