subj,node1,node2,u-invite,rw
S99,otter,tiger,1,1
S99,snake,gerbil,1,1
S99,cat,weinerdog,1,1
S99,lemur,monkey,1,1
S99,zebra,sloth,1,1
S99,beaver,penguin,1,1
S99,elephant,ox,1,1
S99,bluejay,lion,1,1
S99,cheetah,cat,1,1
S99,ram,mule,1,1
S99,caterpillar,elk,1,1
S99,zebra,cat,1,1
S99,boar,bull,1,1
S99,gazelle,salmon,1,1
S99,liger,tiger,1,1
S99,hamster,hare,1,1
S99,eagle,goldeneagle,1,1
S99,zebra,turkey,1,1
S99,narwhale,penguin,1,1
S99,sheep,ram,1,1
S99,porcupine,hamster,1,1
S99,bear,stingray,1,1
S99,butterfly,lion,1,1
S99,hippopotamus,fox,1,1
S99,platypus,octopu,1,1
S99,parrot,ocelot,1,1
S99,owl,pig,1,1
S99,chicken,pig,1,1
S99,parrot,snail,1,1
S99,possum,lemur,1,1
S99,kangaroo,aardvark,1,1
S99,dog,crane,1,1
S99,alpaca,chimpanzee,1,1
S99,dog,hyena,1,1
S99,moose,crab,1,1
S99,snake,cow,1,1
S99,eagle,bird,1,1
S99,starfish,seagull,1,1
S99,monkey,kangaroo,1,1
S99,elephant,donkey,1,1
S99,cougar,duck,1,1
S99,goat,chimpanzee,1,1
S99,rhinoceros,piranha,1,1
S99,lemur,otter,1,1
S99,lice,leopard,1,1
S99,groundhog,mole,1,1
S99,cockroach,rat,1,1
S99,dolphin,whale,1,1
S99,anteater,bear,1,1
S99,bunny,fox,1,1
S99,octopu,oyster,1,1
S99,leopard,penguin,1,1
S99,bat,wolf,1,1
S99,lemur,hamster,1,1
S99,ant,butterfly,1,1
S99,shark,bear,1,1
S99,bird,mouse,1,1
S99,salmon,clownfish,1,1
S99,catfish,tuna,1,1
S99,butterfly,frog,1,1
S99,stork,flamingo,1,1
S99,poodle,goldendoodle,1,1
S99,antelope,mongoose,1,1
S99,clam,trout,1,1
S99,orangutan,meerkat,1,1
S99,rhinoceros,giraffe,1,1
S99,dinosaur,eel,1,1
S99,llama,dodobird,1,1
S99,kangaroo,meerkat,1,1
S99,seal,penguin,1,1
S99,parrot,cow,1,1
S99,catfish,octopus,1,1
S99,crustacean,crab,1,1
S99,horse,monkey,1,1
S99,eel,chimpanzee,1,1
S99,beaver,mouse,1,1
S99,flamingo,gerbil,1,1
S99,ferret,fly,1,1
S99,blackbear,grizzlybearbear,1,1
S99,kimododragon,fox,1,1
S99,mouse,rodent,1,1
S99,squid,octopus,1,1
S99,kangaroo,belugawhale,1,1
S99,mare,mustang,1,1
S99,salmon,crocodile,1,1
S99,hamster,gerbil,1,1
S99,robin,dinosaur,1,1
S99,aardvark,alpaca,1,1
S99,bat,alligator,1,1
S99,hippopotamus,monkey,1,1
S99,ram,bird,1,1
S99,panda,fox,1,1
S99,sharpei,yorkie,1,1
S99,wasp,bear,1,1
S99,cheetah,ox,1,1
S99,fish,moth,1,1
S99,butterfly,fly,1,1
S99,kiwi,chicken,1,1
S99,zebra,skunk,1,1
S99,squid,owl,1,1
S99,komododragon,chameleon,1,1
S99,rabbit,cockatoo,1,1
S99,platypus,ocelot,1,1
S99,opossum,rat,1,1
S99,coyote,gorilla,1,1
S99,guineapig,wolf,1,1
S99,monkey,cat,1,1
S99,hedgehog,lobster,1,1
S99,monkey,baboob,1,1
S99,cheetah,human,1,1
S99,ape,ladybug,1,1
S99,butterfly,ladybug,1,1
S99,zebra,clownfish,1,1
S99,platypus,octopus,1,1
S99,frog,gerbil,1,1
S99,dingo,flamingo,1,1
S99,iguana,hound,1,1
S99,otter,grizzlybearbear,1,1
S99,terrier,goldenretriever,1,1
S99,jellyfish,plankton,1,1
S99,peacock,dog,1,1
S99,bear,mongoose,1,1
S99,fish,crocodile,1,1
S99,cheetah,dodobird,1,1
S99,komododragon,iguana,1,1
S99,bluewhale,hummingbird,1,1
S99,cockatoo,gerbil,1,1
S99,sealion,mantaray,1,1
S99,cat,pig,1,1
S99,cat,human,1,1
S99,swan,dolphin,1,1
S99,cheetah,jaguar,1,1
S99,ape,chimpanzee,1,1
S99,rabbit,sloth,1,1
S99,goat,rat,1,1
S99,shark,beagle,1,1
S99,hawk,raven,1,1
S99,guineapig,gerbil,1,1
S99,panda,pig,1,1
S99,horse,gorilla,1,1
S99,honeycripser,hummingbird,1,1
S99,wasp,frog,1,1
S99,cheetah,gazelle,1,1
S99,goldfish,blownfish,1,1
S99,zebra,gazelle,1,1
S99,redpanda,brownrecluse,1,1
S99,hyena,bunny,1,1
S99,mulde,donkey,1,1
S99,goat,bear,1,1
S99,leopard,snowleopard,1,1
S99,bird,squid,1,1
S99,bengal,panther,1,1
S99,ostrich,lion,1,1
S99,koala,panda,1,1
S99,terrier,yorkie,1,1
S99,woodpecker,elephant,1,1
S99,bluejay,bengal,1,1
S99,cheetah,caterpillar,1,1
S99,rhesusmonkey,chimpanzee,1,1
S99,fox,deer,1,1
S99,woodpecker,parrot,1,1
S99,rabbit,cockroach,1,1
S99,sealion,buffalo,1,1
S99,dinosaur,bird,1,1
S99,gibbon,orangutan,1,1
S99,bear,bat,1,1
S99,cat,leopard,1,1
S99,cat,crab,1,1
S99,hummingbird,alligator,1,1
S99,koala,gnat,1,1
S99,iguana,frog,1,1
S99,worm,buffalo,1,1
S99,shark,tigershark,1,1
S99,lobster,crab,1,1
S99,iguana,gecko,1,1
S99,elephant,eel,1,1
S99,bee,hornet,1,1
S99,labradoodle,goldendoodle,1,1
S99,eagle,bat,1,1
S99,rhinoceros,scorpion,1,1
S99,bumblebee,elk,1,1
S99,porcupine,armadillo,1,1
S99,sunfish,goldfish,1,1
S99,squirrel,elk,1,1
S99,whaleshark,bullshark,1,1
S99,crow,pig,1,1
S99,ostrich,penguin,1,1
S99,squid,human,1,1
S99,chicken,bull,1,1
S99,mountainlion,chicken,1,1
S99,oyster,camel,1,1
S99,elephant,squirrel,1,1
S99,iguana,lizard,1,1
S99,jaguar,hare,1,1
S99,ostrich,porcupine,1,1
S99,coyote,dog,1,1
S99,bear,elk,1,1
S99,swan,pigeon,1,1
S99,salmon,shark,1,1
S99,snake,parakeet,1,1
S99,bat,moth,1,1
S99,coyote,snail,1,1
S99,zebra,mink,1,1
S99,parrot,orangutan,1,1
S99,anteater,sloth,1,1
S99,giraffe,lion,1,1
S99,koalabear,rhesusmonkey,1,1
S99,elk,deer,1,1
S99,sealion,whale,1,1
S99,flamingo,ox,1,1
S99,grasshopper,goat,1,1
S99,prayingmantiss,fish,1,1
S99,lizard,hummingbird,1,1
S99,snake,polarbear,1,1
S99,turtle,bird,1,1
S99,stingray,alligator,1,1
S99,elephant,hippopotamus,1,1
S99,pidgeon,crocodile,1,1
S99,rhinoceros,rat,1,1
S99,zebra,hippopotamus,1,1
S99,lamb,hare,1,1
S99,seaurchin,shrimp,1,1
S99,tuna,salmon,1,1
S99,lion,ox,1,1
S99,worm,beetle,1,1
S99,mosquito,fly,1,1
S99,cat,minihorse,1,1
S99,sloth,whale,1,1
S99,dolphin,koala,1,1
S99,anteater,giraffe,1,1
S99,albatross,koala,1,1
S99,dolphin,shrimp,1,1
S99,iguana,octopu,1,1
S99,bloodhound,goldenretriever,1,1
S99,anteater,dodobird,1,1
S99,weasel,beaver,1,1
S99,elephant,jellyfish,1,1
S99,grizzlybearbear,polarbear,1,1
S99,vulture,fox,1,1
S99,parrot,kiwi,1,1
S99,dolphin,panda,1,1
S99,siberiantiger,tiger,1,1
S99,ram,pig,1,1
S99,monkey,mouse,1,1
S99,cheetah,hyena,1,1
S99,iguana,alligator,1,1
S99,tarantula,wolfspider,1,1
S99,elephant,mouse,1,1
S99,minihorse,mule,1,1
S99,tasmaniandevil,spider,1,1
S99,zebra,puma,1,1
S99,fish,zebra,1,1
S99,calamari,toucan,1,1
S99,horse,koala,1,1
S99,puma,tiger,1,1
S99,catfish,salmon,1,1
S99,cheetah,puma,1,1
S99,bear,ox,1,1
S99,canary,hippopotamus,1,1
S99,zebra,warthog,1,1
S99,bison,armadillo,1,1
S99,siberiantiger,minniow,1,1
S99,horse,chimpanzee,1,1
S99,beetle,ant,1,1
S99,donkey,ferret,1,1
S99,rat,whale,1,1
S99,rhinoceros,cheetah,1,1
S99,cat,bunny,1,1
S99,salmon,aardvark,1,1
S99,hippopotamus,crocodile,1,1
S99,bear,eel,1,1
S99,scorpion,alligator,1,1
S99,zebra,buffalo,1,1
S99,fish,cat,1,1
S99,pidgeon,dolphin,1,1
S99,lemur,ostrich,1,1
S99,robin,eagle,1,1
S99,anteater,aardvark,1,1
S99,ram,leopard,1,1
S99,weasel,fox,1,1
S99,sealion,hammerheadshark,1,1
S99,sheep,elk,1,1
S99,anteater,elephant,1,1
S99,stallion,mustang,1,1
S99,catfish,oyster,1,1
S99,gazelle,emu,1,1
S99,cougar,fox,1,1
S99,halibut,salmon,1,1
S99,hippopotamus,puma,1,1
S99,krill,shrimp,1,1
S99,bat,whale,1,1
S99,earthworm,gecko,1,1
S99,tuna,whale,1,1
S99,shark,lobster,1,1
S99,kiwi,leopard,1,1
S99,bear,bison,1,1
S99,giraffe,turtle,1,1
S99,dingo,fox,1,1
S99,chimpanzee,gorilla,1,1
S99,spider,seal,1,1
S99,emu,flamingo,1,1
S99,roadrunner,cougar,1,1
S99,snake,pelican,1,1
S99,poodle,labradoodle,1,1
S99,pelican,bird,1,1
S99,dingo,ostrich,1,1
S99,kangaroo,alligator,1,1
S99,elephant,hyena,1,1
S99,octopu,seal,1,1
S99,lemur,rat,1,1
S99,cow,deer,1,1
S99,horse,pig,1,1
S99,rat,owl,1,1
S99,llama,moose,1,1
S99,eagle,chimpanzee,1,1
S99,gnat,blubberwhale,1,1
S99,zebra,kangaroo,1,1
S99,seaurchin,whale,1,1
S99,jay,mockingbird,1,1
S99,eel,barracuda,1,1
S99,bear,octopus,1,1
S99,hamster,human,1,1
S99,coyote,dingo,1,1
S99,cat,bird,1,1
S99,ferret,cat,1,1
S99,human,chimpanzee,1,1
S99,dolphin,eagle,1,1
S99,zebra,cow,1,1
S99,bee,leech,1,1
S99,rabbit,mink,1,1
S99,sparrow,barnowl,1,1
S99,octopu,lobster,1,1
S99,flamingo,hare,1,1
S99,siberiantiger,husky,1,1
S99,dolphin,duck,1,1
S99,mouse,redtailedhawk,1,1
S99,jellyfish,trout,1,1
S99,leopard,vole,1,1
S99,pony,mule,1,1
S99,jellyfish,dinosaur,1,1
S99,rottweiler,labrador,1,1
S99,dolphin,clownfish,1,1
S99,skunk,ferret,1,1
S99,tuna,lizard,1,1
S99,shark,hammerheadshark,1,1
S99,gopher,fox,1,1
S99,spider,ox,1,1
S99,bird,parakeet,1,1
S99,seagull,hare,1,1
S99,lion,leopard,1,1
S99,seastar,seaurchin,1,1
S99,oyster,clam,1,1
S99,dragon,iguana,1,1
S99,giraffe,raccoon,1,1
S99,chameleon,possum,1,1
S99,spider,wasp,1,1
S99,fish,monkey,1,1
S99,quail,panda,1,1
S99,dog,chimpanzee,1,1
S99,puddle,yorkie,1,1
S99,redant,ant,1,1
S99,snake,alligator,1,1
S99,mouse,hamster,1,1
S99,kangaroo,jackal,1,1
S99,lemur,chikenrooster,1,1
S99,terrier,mouse,1,1
S99,scorpion,mouse,1,1
S99,boobie,bluefootedbooby,1,1
S99,eagle,lion,1,1
S99,swan,duck,1,1
S99,bottlenoseddolphin,hammerheadshark,1,1
S99,llama,sheep,1,1
S99,gazelle,leopard,1,1
S99,shark,toad,1,1
S99,lab,husky,1,1
S99,crow,fish,1,1
S99,goat,deer,1,1
S99,sealion,barracuda,1,1
S99,antelope,leopard,1,1
S99,zebra,fox,1,1
S99,jay,bird,1,1
S99,giantsquid,crab,1,1
S99,antelope,gazelle,1,1
S99,moth,chimpanzee,1,1
S99,rhinoceros,puma,1,1
S99,quail,giraffe,1,1
S99,stork,bird,1,1
S99,gecko,amphibian,1,1
S99,pidgeon,hamstergoldfich,1,1
S99,cheetah,bat,1,1
S99,python,flamingo,1,1
S99,crow,owl,1,1
S99,goat,fish,1,1
S99,pomeranian,husky,1,1
S99,bonobo,rhesusmonkey,1,1
S99,barnowl,owl,1,1
S99,fish,bird,1,1
S99,chicken,fox,1,1
S99,piranha,goldfish,1,1
S99,squirrel,raccoon,1,1
S99,fish,lion,1,1
S99,bison,moose,1,1
S99,raven,fly,1,1
S99,jaguar,meerkat,1,1
S99,mountainlion,bear,1,1
S99,yak,ox,1,1
S99,gibbon,gorilla,1,1
S99,elephant,orangutan,1,1
S99,bat,squid,1,1
S99,siamesecat,cat,1,1
S99,cow,lobster,1,1
S99,donkey,dog,1,1
S99,elephant,butterfly,1,1
S99,puma,panther,1,1
S99,platypus,eel,1,1
S99,halibut,trout,1,1
S99,lemur,orangutan,1,1
S99,goat,echidna,1,1
S99,dodobird,raccoon,1,1
S99,bug,inchworm,1,1
S99,komododragon,alligator,1,1
S99,goat,dog,1,1
S99,ostrich,deer,1,1
S99,earthworm,moth,1,1
S99,dog,bear,1,1
S99,bear,mantaray,1,1
S99,zebra,koala,1,1
S99,pigeon,duck,1,1
S99,elephant,gopher,1,1
S99,sheep,pig,1,1
S99,gopher,beaver,1,1
S99,baboob,chimpanzee,1,1
S99,humpbackwhale,whale,1,1
S99,snake,gazelle,1,1
S99,plankton,crab,1,1
S99,cheetah,monkey,1,1
S99,jellyfish,clownfish,1,1
S99,maggot,leech,1,1
S99,zebra,monkey,1,1
S99,dolphin,pig,1,1
S99,cheetah,moose,1,1
S99,deer,pig,1,1
S99,monkey,snowleopard,1,1
S99,antelope,mouse,1,1
S99,gazelle,panther,1,1
S99,fish,shark,1,1
S99,stallion,horse,1,1
S99,squirrel,penguin,1,1
S99,lemur,alpaca,1,1
S99,bison,bull,1,1
S99,wasp,octopus,1,1
S99,elephant,puma,1,1
S99,cat,ca,1,1
S99,sealion,tortoise,1,1
S99,dog,hare,1,1
S99,swan,goose,1,1
S99,ant,leech,1,1
S99,tiger,geese,1,1
S99,starfish,squid,1,1
S99,plankton,whale,1,1
S99,possum,bull,1,1
S99,snake,crocodile,1,1
S99,zebra,deer,1,1
S99,leopard,manatee,1,1
S99,ferret,pig,1,1
S99,flamingo,toucan,1,1
S99,lemur,leopard,1,1
S99,lion,panther,1,1
S99,bat,moose,1,1
S99,swan,partridge,1,1
S99,beetle,cicada,1,1
S99,spidermonkey,howlermonkey,1,1
S99,llama,ostrich,1,1
S99,monarchbutterfly,betafish,1,1
S99,snake,cockroach,1,1
S99,clownfish,blownfish,1,1
S99,hyena,jaguar,1,1
S99,flamingo,lynx,1,1
S99,bison,polarbear,1,1
S99,dinosaur,dog,1,1
S99,whale,narwhale,1,1
S99,gibbon,ape,1,1
S99,gazelle,tuna,1,1
S99,scorpion,flamingo,1,1
S99,spermwhale,bluewhale,1,1
S99,hummingbird,vulture,1,1
S99,otter,warthog,1,1
S99,molerat,guineapig,1,1
S99,tibetanterrier,goldfish,1,1
S99,butterfly,blackwidow,1,1
S99,horse,chicken,1,1
S99,goldendoodle,beagle,1,1
S99,emu,kangaroo,1,1
S99,eagle,crocodile,1,1
S99,seacucumber,mantaray,1,1
S99,hyena,warthog,1,1
S99,whale,panther,1,1
S99,koala,flamingo,1,1
S99,dog,ocelot,1,1
S99,anteater,moth,1,1
S99,rottweiler,terrier,1,1
S99,bear,alpaca,1,1
S99,donkey,gerbil,1,1
S99,goat,pig,1,1
S99,boa,mongoose,1,1
S99,koala,kangaroo,1,1
S99,salmon,ba,1,1
S99,parrot,toucan,1,1
S99,gazelle,otter,1,1
S99,salamander,alligator,1,1
S99,dodobird,kiwi,1,1
S99,pelican,seagull,1,1
S99,rabbit,swan,1,1
S99,bear,wolf,1,1
S99,vole,mole,1,1
S99,parrot,buffalo,1,1
S99,raven,crown,1,1
S99,squirrel,crab,1,1
S99,pony,donkey,1,1
S99,gazelle,ocelot,1,1
S99,butterfly,toad,1,1
S99,shrimp,hammerheadshark,1,1
S99,polarbear,hummingbird,1,1
S99,shark,whale,1,1
S99,bluejay,bison,1,1
S99,dodobird,hummingbird,1,1
S99,killerwhale,alligator,1,1
S99,anteater,kimododragon,1,1
S99,bunny,leopard,1,1
S99,ostrich,kangaroo,1,1
S99,hippopotamus,penguin,1,1
S99,puma,squirrel,1,1
S99,molerat,mouse,1,1
S99,zebra,crocodile,1,1
S99,coyote,beacer,1,1
S99,rabbit,hare,1,1
S99,fox,alligator,1,1
S99,salamander,gecko,1,1
S99,lab,labradoodle,1,1
S99,monkey,cow,1,1
S99,panda,polarbear,1,1
S99,bullshark,mite,1,1
S99,elephant,dungbeetle,1,1
S99,otter,weasel,1,1
S99,tiger,deer,1,1
S99,mosquito,horsefly,1,1
S99,manatee,penguin,1,1
S99,pelican,ba,1,1
S99,anteater,ant,1,1
S99,spiritbear,blackbear,1,1
S99,hippopotamus,deer,1,1
S99,cheetah,chimpanzee,1,1
S99,fish,clownfish,1,1
S99,bunny,frog,1,1
S99,falcon,flamingo,1,1
S99,rabbit,turkey,1,1
S99,turkey,pig,1,1
S99,cow,buffalo,1,1
S99,parrot,hamster,1,1
S99,jellyfish,koala,1,1
S99,emu,cockatoo,1,1
S99,polarbear,penguin,1,1
S99,wildebeest,zebra,1,1
S99,pony,buffalo,1,1
S99,siberiantiger,bengal,1,1
S99,dolphin,squirrel,1,1
S99,hedgehog,tortoise,1,1
S99,zebra,bat,1,1
S99,octopu,eel,1,1
S99,snake,meerkat,1,1
S99,krill,plankton,1,1
S99,rabbit,gazelle,1,1
S99,germanshepherd,dog,1,1
S99,moose,deer,1,1
S99,butterfly,mosquito,1,1
S99,possum,buffalo,1,1
S99,iguana,hyena,1,1
S99,fish,goldfish,1,1
S99,tasmaniandevil,hyena,1,1
S99,greatwhiteshark,hammerheadshark,1,1
S99,chipmunk,rat,1,1
S99,bird,whale,1,1
S99,tasmaniandevil,koala,1,1
S99,bear,swissmountaindog,1,1
S99,dolphin,iguana,1,1
S99,flea,tick,1,1
S99,halibut,tuna,1,1
S99,coyote,fox,1,1
S99,puma,alligator,1,1
S99,minnow,hermitcrab,1,1
S99,komododragon,rhinoceros,1,1
S99,coyote,elephant,1,1
S99,seaurchin,starfish,1,1
S99,spider,bumblebee,1,1
S99,polarbear,chimpanzee,1,1
S99,anteater,whale,1,1
S99,hippopotamus,orangutan,1,1
S99,fish,turkey,1,1
S99,robin,magpie,1,1
S99,spider,horse,1,1
S99,dodobird,lion,1,1
S99,turtle,frog,1,1
S99,shark,wolf,1,1
S99,bear,sloth,1,1
S99,molerat,octopu,1,1
S99,zebra,dodobird,1,1
S99,bat,bird,1,1
S99,monkey,hare,1,1
S99,sheep,wolf,1,1
S99,rhinoceros,buffalo,1,1
S99,pigeon,mockingbird,1,1
S99,spider,bat,1,1
S99,quail,possum,1,1
S99,octopu,squid,1,1
S99,wildebeest,meerkat,1,1
S99,donkey,mule,1,1
S99,sheep,horse,1,1
S99,hawk,eagle,1,1
S99,mulde,mule,1,1
S99,cat,wolf,1,1
S99,otter,fox,1,1
S99,goose,duck,1,1
S99,molerat,meerkat,1,1
S99,goose,bear,1,1
S99,mouse,toad,1,1
S99,monkey,flamingo,1,1
S99,coyote,hyena,1,1
S99,turkey,parakeet,1,1
S99,whaleshark,shark,1,1
S99,ostrich,pelican,1,1
S99,worm,bird,1,1
S99,blackwidow,brownrecluse,1,1
S99,duck,geese,1,1
S99,peacock,zebra,1,1
S99,bat,cicada,1,1
S99,dingo,meerkat,1,1
S99,goat,horse,1,1
S99,crow,hummingbird,1,1
S99,cheetah,bear,1,1
S99,leopard,ocelot,1,1
S99,elephant,rat,1,1
S99,landiguana,finch,1,1
S99,puma,yak,1,1
S99,pandabear,polarbear,1,1
S99,bluebird,owl,1,1
S99,rabbit,rat,1,1
S99,rhinoceros,boar,1,1
S99,beehornet,gartersnake,1,1
S99,penguin,buffalo,1,1
S99,fish,alligator,1,1
S99,bear,crocodile,1,1
S99,bat,mouse,1,1
S99,wolverine,otter,1,1
S99,giraffe,monkey,1,1
S99,monkey,chimpanzee,1,1
S99,mink,reindeer,1,1
S99,raccoon,deer,1,1
S99,parrot,pigeon,1,1
S99,woodpecker,cricket,1,1
S99,aardvark,penguin,1,1
S99,orca,panther,1,1
S99,calamari,squid,1,1
S99,seagull,whale,1,1
S99,tiger,walrus,1,1
S99,katydid,moth,1,1
S99,fish,panda,1,1
S99,wasp,bee,1,1
S99,skunk,raccoon,1,1
S99,sloth,manatee,1,1
S99,poodle,sheepdog,1,1
S99,butterfly,tiger,1,1
S99,fish,sealion,1,1
S99,platypus,bird,1,1
S99,turkey,flamingo,1,1
S99,donkey,bear,1,1
S99,gazelle,lobster,1,1
S99,turtle,whale,1,1
S99,hippopotamus,lion,1,1
S99,cat,beaver,1,1
S99,ferret,moose,1,1
S99,snake,mink,1,1
S99,hedgehog,skunk,1,1
S99,hedgehog,crab,1,1
S99,rhinoceros,whale,1,1
S99,zebra,orangutan,1,1
S99,beluga,kangaroo,1,1
S99,peacock,hyena,1,1
S99,cheetah,fox,1,1
S99,slug,fly,1,1
S99,anaconda,dog,1,1
S99,dog,aardvark,1,1
S99,kingcobra,anaconda,1,1
S99,marmoset,gorilla,1,1
S99,bison,beaver,1,1
S99,elephant,penguin,1,1
S99,dolphin,bat,1,1
S99,panda,penguin,1,1
S99,bee,fly,1,1
S99,turkey,deer,1,1
S99,sheep,cow,1,1
S99,komododragon,crocodile,1,1
S99,python,gartersnake,1,1
S99,guineapig,leopard,1,1
S99,anteater,monkey,1,1
S99,turtle,alpaca,1,1
S99,butterfly,moth,1,1
S99,dolphin,dog,1,1
S99,boar,meerkat,1,1
S99,ant,hyena,1,1
S99,prayingmantiss,lotu,1,1
S99,cat,bat,1,1
S99,rabbit,deer,1,1
S99,wolf,gorilla,1,1
S99,cockroach,ostrich,1,1
S99,rabbit,bunny,1,1
S99,giraffe,fly,1,1
S99,salamander,amphibian,1,1
S99,zebra,ostrich,1,1
S99,puma,leopard,1,1
S99,poodle,yorkie,1,1
S99,komododragon,scorpion,1,1
S99,goat,sheep,1,1
S99,katydid,spider,1,1
S99,lemur,raccoon,1,1
S99,cheetah,vole,1,1
S99,coyote,bear,1,1
S99,butterfly,bat,1,1
S99,giraffe,otter,1,1
S99,fireant,hyena,1,1
S99,liger,tadpole,1,1
S99,bat,lion,1,1
S99,rhinoceros,bunny,1,1
S99,mink,meerkat,1,1
S99,ape,gorilla,1,1
S99,mouse,elk,1,1
S99,porcupine,aardvark,1,1
S99,falcon,toucan,1,1
S99,lion,snowleopard,1,1
S99,bloodhound,husky,1,1
S99,walrus,deer,1,1
S99,eel,stingray,1,1
S99,dolphin,aardvark,1,1
S99,coyfish,eel,1,1
S99,bull,buffalo,1,1
S99,tibetanterrier,cockerspaniel,1,1
S99,whale,wombat,1,1
S99,tarantula,spider,1,1
S99,snake,aardvark,1,1
S99,snake,monkey,1,1
S99,snake,dinosaur,1,1
S99,giraffe,ferret,1,1
S99,bluejay,vulture,1,1
S99,baby,parrot,1,1
S99,bat,mosquito,1,1
S99,kangaroo,cow,1,1
S99,hyena,bird,1,1
S99,oyster,crab,1,1
S99,turtle,narwhale,1,1
S99,mammoth,buffalo,1,1
S99,siberiantiger,snowleopard,1,1
S99,icefish,jackal,1,1
S99,cat,emu,1,1
S99,bat,crocodile,1,1
S99,rhinoceros,salmon,1,1
S99,sheep,ewe,1,1
S99,lemur,gerbil,1,1
S99,goose,waterbuffalo,1,1
S99,mink,alligator,1,1
S99,kimododragon,vulture,1,1
S99,dodobird,snowleopard,1,1
S99,clam,coral,1,1
S99,minnow,parrot,1,1
S99,wolf,buffalo,1,1
S99,squirrel,gorilla,1,1
S99,tuna,squid,1,1
S99,tuna,shrimp,1,1
S99,rhinoceros,dingo,1,1
S99,jellyfish,lizard,1,1
S99,wasp,mosquito,1,1
S99,squid,bunny,1,1
S99,dingo,armadillo,1,1
S99,guineapig,mouse,1,1
S99,aardvark,armadillo,1,1
S99,anteater,mongoose,1,1
S99,alpaca,crab,1,1
S99,monkey,ox,1,1
S99,hyena,panther,1,1
S99,anaconda,boa,1,1
S99,panther,wolf,1,1
S99,waterbuffalo,alpaca,1,1
S99,wasp,beehornet,1,1
S99,komododragon,snake,1,1
S99,jaguar,leopard,1,1
S99,bird,moose,1,1
S99,vulture,flamingo,1,1
S99,crow,cow,1,1
S99,aardvark,mouse,1,1
S99,cheetah,seal,1,1
S99,giraffe,polarbear,1,1
S99,snake,mammoth,1,1
S99,hyena,cockatoo,1,1
S99,coyote,roadrunner,1,1
S99,greatape,ape,1,1
S99,rat,chicken,1,1
S99,frog,toad,1,1
S99,bird,marmoset,1,1
S99,pigeon,bat,1,1
S99,snake,sloth,1,1
S99,whale,tigershark,1,1
S99,hyena,mouse,1,1
S99,barnowl,barnacle,1,1
S99,eel,fox,1,1
S99,giraffe,sheep,1,1
S99,skunk,penguin,1,1
S99,zebra,leopard,1,1
S99,gazelle,bunny,1,1
S99,horse,jaguar,1,1
S99,bat,fox,1,1
S99,antelope,pomeranian,1,1
S99,gazelle,deer,1,1
S99,kodiakbear,crab,1,1
S99,beatle,prayingmantis,1,1
S99,lizard,alligator,1,1
S99,zebra,panther,1,1
S99,seal,squirrel,1,1
S99,snake,turkey,1,1
S99,bear,deer,1,1
S99,coyote,baboon,1,1
S99,hyena,chicken,1,1
S99,chipmunk,squirrel,1,1
S99,dingo,hyena,1,1
S99,spider,butterfly,1,1
S99,kangaroo,hummingbird,1,1
S99,killerwhale,hammerheadshark,1,1
S99,piranha,lion,1,1
S99,snake,cobra,1,1
S99,caterpillar,starfish,1,1
S99,rhinoceros,pig,1,1
S99,goldfish,clownfish,1,1
S99,gnat,tick,1,1
S99,hummingbird,alpaca,1,1
S99,rabbit,cat,1,1
S99,coyote,cheetah,1,1
S99,lab,yorkie,1,1
S99,coyote,panther,1,1
S99,goose,prayingmantis,1,1
S99,fish,mouse,1,1
S99,hawk,falcon,1,1
S99,donkey,leech,1,1
S99,rabbit,rhinoceros,1,1
S99,rooster,walrus,1,1
S99,mountainlion,ferret,1,1
S99,salmon,flounder,1,1
S99,ray,wolf,1,1
S99,platypus,fish,1,1
S99,fish,bunny,1,1
S99,ray,kangaroo,1,1
S99,rabbit,ox,1,1
S99,bee,bat,1,1
S99,krill,lobster,1,1
S99,baboon,fox,1,1
S99,tibetanterrier,terrier,1,1
S99,tabbycat,siamesecat,1,1
S99,fox,ox,1,1
S99,coyote,buffalo,1,1
S99,crab,hornet,1,1
S99,squid,eel,1,1
S99,aardvark,leopard,1,1
S99,rabbit,sheep,1,1
S99,coyote,wolf,1,1
S99,chimpanzee,armadillo,1,1
S99,parrot,monkey,1,1
S99,antelope,hyena,1,1
S99,meerkat,chimpanzee,1,1
S99,giraffe,tiger,1,1
S99,squirrel,beaver,1,1
S99,bird,fox,1,1
S99,monkey,whale,1,1
S99,baboob,cow,1,1
S99,orangutan,ape,1,1
S99,wolf,penguin,1,1
S99,ostrich,chicken,1,1
S99,pony,lamb,1,1
S99,rat,grizzlybearbear,1,1
S99,elk,eel,1,1
S99,snake,lemur,1,1
S99,zebra,tortoise,1,1
S99,ocelot,chimpanzee,1,1
S99,sloth,penguin,1,1
S99,llama,anteater,1,1
S99,lizard,crocodile,1,1
S99,zebra,meerkat,1,1
S99,octopu,barracuda,1,1
S99,giraffe,horse,1,1
S99,llama,cow,1,1
S99,snake,leopard,1,1
S99,otter,porcupine,1,1
S99,anteater,baboon,1,1
S99,orca,hammerheadshark,1,1
S99,belugawhale,penguin,1,1
S99,lotu,owl,1,1
S99,octopu,meerkat,1,1
S99,chameleon,grasshopper,1,1
S99,turtle,horse,1,1
S99,lemming,gerbil,1,1
S99,ostrich,owl,1,1
S99,whale,penguin,1,1
S99,beagle,wolf,1,1
S99,otter,puma,1,1
S99,snake,lizard,1,1
