S3,vulture,hummingbird,1,1
S3,hamster,guinearpig,1,1
S3,horse,pony,1,1
S3,anteater,kimotodragon,0,1
S3,crocodile,snake,1,1
S3,gerbil,guineapig,1,1
S3,bird,moose,1,1
S3,koala,giraffe,1,1
S3,fox,kimotodragon,1,1
S3,calamari,tucan,0,1
S3,kimotodragon,dragon,1,1
S3,reindeer,minx,1,1
S3,pigeon,bat,1,1
S3,chimpanzee,gorilla,1,1
S3,emu,flamingo,1,1
S3,seal,duck,1,1
S3,lion,tiger,1,1
S3,emu,ostrich,1,1
S3,belugawhale,dolphin,1,1
S3,dodobird,raccoon,1,1
S3,zebra,skunk,1,1
S3,ape,monkey,1,1
S3,meercat,minx,1,1
S3,puma,hamster,1,0
S3,leopard,jaguar,1,1
S3,horse,pig,1,1
S3,sheep,donkey,1,1
S3,alpaca,goat,1,1
S3,llama,moose,1,1
S3,fox,bear,1,1
S3,emu,koala,1,1
S3,hippo,jaguar,1,1
S3,snowleopard,leopard,1,1
S3,lamb,jaguar,1,1
S3,squirrel,rabbit,1,1
S3,sloth,polarbear,1,1
S3,kangaroo,hummingbird,1,1
S3,pelican,snake,1,1
S3,horse,cow,1,0
S3,fox,dodobird,1,1
S3,cat,mouse,1,1
S3,lizard,hummingbird,1,1
S3,dodobird,anteater,1,1
S3,aadvark,anteater,1,1
S3,rabbit,cat,1,1
S3,hare,rabbit,1,1
S3,hare,donkey,1,1
S3,penguin,panda,1,1
S3,chicken,donkey,1,1
S3,meercat,octopu,1,1
S3,goose,swan,1,1
S3,manatee,squirrel,1,1
S3,donkey,snake,1,1
S3,leopard,cheetah,1,1
S3,lion,jaguar,1,1
S3,snowleopard,meercat,1,0
S3,tuna,lizard,1,1
S3,iguana,dolphin,1,1
S3,crocodile,iguana,1,1
S3,parrot,monkey,1,1
S3,cockatoo,chinchilla,1,0
S3,donkey,goat,1,1
S3,zebra,turkey,1,1
S3,lizard,pig,1,1
S3,calamari,bird,1,0
S3,duck,frog,1,1
S3,deer,goat,1,1
S3,panda,whale,1,1
S3,pony,lamb,1,1
S3,penguin,dolphin,1,1
S3,chicken,goat,1,1
S3,cheetah,giraffe,1,1
S3,flamingo,parakeet,1,1
S3,beluga,whale,1,1
S3,sloth,penguin,1,1
S3,turkey,rabbit,1,1
S3,llama,anteater,1,1
S3,iguana,bear,1,1
S3,swan,duck,1,1
S3,pig,goat,1,1
S3,fish,cat,1,1
S3,iguana,dragon,1,1
S3,flamingo,ostrich,1,1
S3,leech,moose,0,1
S3,polarbear,guinearpig,1,0
S3,zebra,fox,1,1
S3,seal,cheetah,1,1
S3,seal,octopu,1,1
S3,flamingo,fox,1,1
S3,goat,giraffe,1,1
S3,pigeon,parrot,1,1
S3,baboon,monkey,1,1
S3,emu,hummingbird,1,1
S3,parrot,hummingbird,1,1
S3,raven,vulture,1,1
S3,fish,bird,1,1
S3,tucan,dog,1,0
S3,tuna,clownfish,1,0
S3,reindeer,pig,1,1
S3,tortoise,hare,1,1
S3,meercat,molerat,1,1
S3,meercat,jaguar,1,1
S3,donkey,dog,1,1
S3,tuna,squid,1,1
S3,donkey,giraffe,1,1
S3,raccoon,skunk,1,1
S3,aadvark,penguin,1,1
S3,kangaroo,koala,1,1
S3,sheep,pig,1,1
S3,bat,goat,1,1
S3,manatee,chinchilla,1,0
S3,aardvark,cow,1,1
S3,rat,snake,1,1
S3,ostrich,anteater,1,1
S3,pigeon,manatee,1,0
S3,bird,chipmunk,1,1
S3,owl,ostrich,1,1
S3,octopu,hyena,1,1
S3,fox,whale,1,1
S3,koala,hyena,1,1
S3,lion,dodobird,1,1
S3,fox,tuna,1,1
S3,lion,giraffe,1,1
S3,snowleopard,dodobird,1,1
S3,chicken,rat,1,1
S3,hummingbir,sloth,1,0
S3,hippo,alpaca,1,1
S3,turtle,tortoise,1,1
S3,crocodile,dodobird,1,1
S3,bird,tucan,1,0
S3,pelican,zebra,1,1
S3,zebra,dodobird,1,1
S3,fish,whale,1,1
S3,dolphin,whale,1,1
S3,baboon,gorilla,1,1
S3,gerbil,chinchilla,1,1
S3,gerbil,chincilla,1,1
S3,leech,jaguar,1,0
S3,crocodile,minx,1,1
S3,gerbil,ape,1,1
S3,llama,alpaca,1,1
S3,chicken,turkey,1,1
S3,alligator,snake,1,1
S3,lion,chipmunk,1,1
S3,chincilla,mouse,1,1
S3,cat,dog,1,1
S3,zebra,hummingbir,1,1
S3,leopard,manatee,1,1
S3,tortoise,salmon,1,0
S3,calamari,turkey,1,1
S3,goat,bear,1,1
S3,hamster,cat,1,1
S3,sloth,anteater,1,1
S3,polarbear,giraffe,1,1
S3,fish,parrot,1,1
S3,owl,bear,1,1
S3,molerat,gerbil,1,1
S3,swan,bear,1,1
S3,gerbil,mouse,1,1
S3,zebra,whale,1,1
S3,dodobird,cheetah,1,1
S3,guinearpig,rat,1,0
S3,pelican,penguin,1,1
S3,kangaroo,polarbear,1,1
S3,pelican,flamingo,1,1
S3,zebra,sloth,1,1
S3,baboon,hyena,1,1
S3,molerat,guineapig,1,1
S3,meercat,turtle,1,0
S3,zebra,bear,1,1
S3,emu,kangaroo,1,1
S3,cat,donkey,1,1
S3,snowleopard,monkey,1,1
S3,tortoise,chinchilla,1,1
S3,moose,jaguar,1,1
S3,aardvark,dolphin,1,1
S3,octopu,snake,1,1
S3,fox,dingo,1,0
S3,ba,salmon,1,1
S3,koala,bear,1,1
S3,chimpanzee,cheetah,1,1
S3,gorilla,snake,1,1
S3,goat,dog,1,1
S3,snowleopard,horse,1,1
S3,vulture,kimotodragon,1,1
S3,chicken,pig,1,1
S3,pelican,seagull,1,1
S3,hippo,zebra,1,1
S3,seagull,parakeet,1,1
S3,pelican,parakeet,1,1
S3,ostrich,koala,1,1
S3,zebra,aardvark,1,1
S3,fish,seal,1,1
S3,owl,moose,1,1
S3,fox,bat,1,1
S3,dodobird,hummingbird,1,1
S3,anteater,bear,1,1
S3,pelican,ba,1,1
S3,lizard,snake,1,1
S3,puma,jaguar,1,1
S3,zebra,giraffe,1,1
S3,fish,dolphin,1,1
S3,lizard,bat,1,1
S3,chincilla,rat,1,0
S3,vulture,ba,1,1
S3,meercat,zebra,1,1
S3,hummingbir,pig,1,1
S3,pelican,hamster,1,1
S3,salmon,clownfish,0,1
S3,hippo,squirrel,1,1
S3,emu,chimpanzee,1,1
S3,pelican,cockatoo,1,1
S3,seal,penguin,1,1
S3,fish,hyena,1,1
S3,pigeon,dodobird,1,1
S3,fox,giraffe,1,1
S3,emu,cockatoo,1,1
S3,sloth,koala,1,1
S3,chimpanzee,jaguar,1,1
S3,kangaroo,belugawhale,1,1
S3,dingo,donkey,1,1
S3,emu,lizard,1,1
S3,sheep,lamb,1,1
S3,aardvark,alpaca,1,1
S3,chincilla,cat,1,0
S3,parrot,parakeet,1,1
S3,squid,calamri,1,1
S3,molerat,guinearpig,1,1
S3,chincilla,jaguar,1,0
S3,hummingbir,penguin,1,0
S3,pelican,fish,1,1
S3,squirrel,chipmunk,1,1
S3,pelican,tuna,1,1
S3,guinearpig,dog,1,0
S3,belugawhale,whale,1,1
S3,lion,hyena,1,1
S3,minx,snake,1,1
S3,fish,turkey,1,1
S3,babboon,ape,1,1
S3,zebra,clownfish,1,1
S3,turtle,frog,1,1
S3,molerat,octopu,1,1
S3,bat,bear,1,1
S3,raccoon,leech,1,0
S3,emu,penguin,1,1
S3,jaguar,hyena,1,1
S3,cockatoo,gerbil,1,1
S3,tiger,dragon,1,1
S3,sloth,dolphin,1,1
S3,lion,owl,1,1
S3,swan,dolphin,1,1
S3,cheetah,jaguar,1,1
S3,seal,dolphin,1,1
S3,ape,chimpanzee,1,1
S3,babboon,fox,1,1
S3,octopu,squid,1,1
S3,hamster,rat,1,1
S3,cockatoo,hyena,1,1
S3,leopard,snake,1,1
S3,zebra,swan,1,1
S3,raccoon,squirrel,1,1
S3,aardvark,salmon,1,1
S3,belugawhale,reindeer,1,1
S3,goose,bear,1,1
S3,hare,jaguar,1,1
S3,cockatoo,parakeet,1,1
S3,turkey,parakeet,1,1
S3,tiger,bat,1,1
S3,rat,mouse,1,1
