S002,bluejay,parakeet,1,1,1
S002,seahorse,dog,1,0,0
S002,zebra,tiger,1,1,1
S002,tucan,chipmunk,1,0,0
S002,squirrel,skunk,1,1,1
S002,ostrich,raven,1,1,1
S002,ostrich,penguin,0,1,1
S002,cat,dolphin,1,0,0
S002,manatee,whale,1,1,1
S002,duck,cat,1,0,0
S002,manatee,shark,1,1,1
S002,crocodile,tiger,1,0,0
S002,panda,tiger,1,1,1
S002,crow,bluejay,1,1,1
S002,sealion,quail,1,1,1
S002,lion,deer,1,1,1
S002,cat,gorilla,1,0,0
S002,lion,horse,1,0,0
S002,trout,frog,1,0,0
S002,frog,lizard,1,0,0
S002,shark,whale,1,0,0
S002,eagle,squirrel,1,0,0
S002,chipmunk,skunk,1,0,0
S002,rabbit,rat,1,0,0
S002,rat,skunk,1,1,1
S002,whale,dog,1,0,0
S002,rabbit,mouse,1,1,1
S002,bluejay,cat,1,0,0
S002,chicken,cat,1,0,0
S002,ostirch,ram,1,1,1
S002,tucan,monkey,1,0,0
S002,penguin,chipmunk,1,0,0
S002,chinchilla,rabbit,1,1,1
S002,camel,cow,1,0,0
S002,manatee,bluejay,1,0,0
S002,squirrel,rabbit,1,1,1
S002,crow,swan,1,1,1
S002,deer,dog,1,0,0
S002,seagul,flamingo,1,1,1
S002,tiger,dog,1,0,0
S002,eagle,rabin,1,1,1
S002,bear,skunk,1,1,1
S002,lion,dog,1,0,0
S002,squirrel,tiger,1,0,0
S002,shark,dolphin,1,1,1
S002,lion,tiger,1,1,1
S002,lion,cow,1,0,0
S002,cat,whale,1,0,0
S002,giraffe,dog,1,0,0
S002,bluejay,chipmunk,1,0,0
S002,crocodile,salamander,1,0,0
S002,llama,zebra,1,0,0
S002,crocodile,lizard,0,1,1
S002,alligator,salamander,1,1,1
S002,ostrich,duck,1,1,1
S002,crow,ostrich,1,0,0
S002,hamster,rabbit,1,0,0
S002,chipmunk,rat,1,1,1
S002,cow,horse,1,1,1
S002,seal,cat,1,0,0
S002,trout,shark,1,1,1
S002,tiger,deer,1,0,0
S002,penguin,raven,1,0,1
S002,cow,goat,1,0,0
S002,crow,robin,1,0,0
S002,lion,cat,1,0,0
S002,fish,tiger,1,1,1
S002,chicken,seagul,1,1,1
S002,duck,robin,1,1,1
S002,zebra,horse,1,1,1
S002,cat,rabin,1,0,0
S002,hamster,dog,1,1,1
S002,eagle,rat,1,1,1
S002,penguin,dog,1,0,0
S002,monkey,gorilla,1,1,1
S002,panda,bear,1,1,1
S002,elephant,dog,1,0,0
S002,trout,raven,1,0,0
S002,ostrich,dog,1,0,0
S002,hamster,chinchilla,1,1,1
S002,rabbit,skunk,1,1,1
S002,crow,parakeet,1,1,1
S002,chicken,flamingo,1,0,0
S002,trout,cat,1,0,0
S002,gazelle,tiger,1,0,0
S002,bluejay,dog,1,0,0
S002,trout,seahorse,1,1,1
S002,lion,zebra,1,0,1
S002,seal,dog,1,0,0
S002,vulture,crow,1,0,0
S002,manatee,seahorse,0,1,1
S002,cat,elephant,1,0,0
S002,trout,dolphin,1,0,0
S002,chicken,hamster,1,1,1
S002,seagul,bluejay,1,0,0
S002,mouse,skunk,1,0,0
S002,canary,tucan,1,1,1
S002,giraffe,panda,1,0,0
S002,manatee,duck,0,1,1
S002,giraffe,gorilla,1,1,1
S002,lizard,skunk,1,0,0
S002,trout,whale,1,0,0
S002,seal,bluejay,0,1,1
S002,panda,elephant,1,1,1
S002,hamster,gerbil,1,1,1
S002,crow,raven,1,1,1
S002,vulture,robin,1,0,1
S002,crocodile,dog,1,0,0
S002,chicken,dog,1,0,0
S002,iguana,hamster,1,0,0
S002,sheep,goat,1,1,1
S002,sealion,dog,1,0,0
S002,camel,zebra,1,0,0
S002,vulture,eagle,1,1,1
S002,sealion,whale,1,1,1
S002,gerbil,dog,1,0,0
S002,camel,ostirch,1,0,0
S002,trout,salmon,1,1,1
S002,giraffe,tiger,1,0,0
S002,dolphin,whale,1,1,1
S002,gerbil,chinchilla,0,1,1
S002,tiger,cat,1,0,0
S002,frog,salamander,1,1,1
S002,llama,ram,1,0,0
S002,alligator,tiger,1,0,0
S002,crocodile,frog,1,0,0
S002,penguin,robin,1,1,1
S002,tiger,rabbit,1,0,0
S002,ram,deer,1,1,1
S002,llama,tiger,1,0,0
S002,swan,robin,1,0,0
S002,giraffe,cat,1,1,1
S002,manatee,cat,1,0,0
S002,cat,salmon,1,1,1
S002,iguana,parakeet,0,1,1
S002,panda,skunk,1,0,0
S002,squirrel,chipmunk,1,1,1
S002,gazelle,dog,1,1,1
S002,penguin,bluejay,0,1,1
S002,rat,mouse,1,1,1
S002,crocodile,alligator,1,1,1
S002,tiger,skunk,1,0,0
S002,robin,dog,1,0,0
S002,seal,whale,1,1,1
S002,eagle,bluejay,1,0,0
S002,flamingo,bluejay,1,1,1
S002,vulture,elephant,1,0,0
S002,duck,dog,1,0,0
S002,parrot,tucan,1,1,1
S002,parrot,monkey,1,1,1
S002,tiger,salmon,1,0,0
S002,giraffe,lion,1,1,1
S002,hamster,cat,1,0,0
S002,camel,chicken,1,0,0
S002,chicken,elephant,1,0,0
S002,robin,chipmunk,1,0,0
S002,dog,skunk,1,0,0
S002,raven,chipmunk,1,0,0
S002,rabbit,lizard,1,1,1
S002,crow,trout,1,0,0
S002,eagle,robin,1,1,1
S002,camel,goat,0,1,1
S002,chicken,vulture,1,1,1
S002,canary,robin,1,0,0
S002,eagle,chipmunk,1,0,1
S002,canary,swan,1,1,1
S002,iguana,bluejay,1,0,0
S002,chicken,duck,1,1,1
S002,flamingo,eagle,1,0,0
S002,trout,dog,1,0,0
S002,quail,dog,1,0,0
S002,cat,dog,1,1,1
S002,camel,llama,1,1,1
S002,canary,chipmunk,1,0,0
S002,manatee,dolphin,1,0,1
S002,quail,whale,1,1,1
S002,llama,ostirch,1,1,1
S002,seal,trout,1,1,1
S002,fish,dog,1,0,0
S002,sealion,gazelle,1,1,1
S002,iguana,chinchilla,1,1,1
S002,sheep,horse,1,0,0
S002,gazelle,rabbit,1,1,1
S002,chinchilla,mouse,1,0,0
S002,ostrich,salmon,0,1,1
S002,salmon,dog,1,0,0
S002,chipmunk,parakeet,1,0,0
S002,gazelle,deer,1,1,1
S002,tiger,goat,1,0,0
S002,cow,sheep,1,1,1
S002,robin,parakeet,1,0,0
S002,sealion,seahorse,1,1,1
S002,giraffe,elephant,1,1,1
S002,manatee,crow,1,0,0
S002,bluejay,robin,1,1,1
S002,vulture,chipmunk,1,0,0
S002,seahorse,skunk,0,1,1
S002,parrot,chipmunk,1,0,0
S002,frog,raven,1,1,1
S002,rabbit,dog,1,0,0
S002,zebra,sheep,1,0,0
S002,squirrel,rat,1,0,0
S002,rabbit,chipmunk,1,0,1
S002,tiger,elephant,1,0,0
S002,fish,cat,1,1,1
S002,vulture,raven,1,0,0
S002,tucan,parakeet,1,1,1
S002,bluejay,rabin,1,1,1
S002,zebra,gazelle,1,1,1
S002,seahorse,whale,1,0,0
S002,shark,salmon,1,0,1
