jeff,beta,numnodes,numlinks,probRewire,numedges,graph_seed,numx,trim,x_seed,cost_rw,cost_irts,cost_noirts,time_irts,time_noirts,bestgraph_irts,bestgraph_noirts,alter_graph,hit_irts,miss_irts,fa_irts,cr_irts,hit_noirts,miss_noirts,fa_noirts,cr_noirts,hit_rw,miss_rw,fa_rw,cr_rw,bestval_irts,bestval_noirts,bestval_rw
0.9,1.1,15,4,0.3,30,11,3,0.7,11,22,21,21,03:12.2,00:33.9,1mqjx37dangi8gcejta9xdxza7aydkfpu83qsuji2bhc,1mqjx37dangi8gcejta9xdxza7aydkfpu83qsuji2bhc,1,15,15,6,69,15,15,6,69,16,14,8,67,-29.96788928,-29.2546249,-29.46576629
0.9,1.1,15,4,0.3,30,12,3,0.7,12,24,25,25,02:56.5,00:31.9,7iec3u96peeuga7wrp14701jtb7zek4dedlyqvkqy9u,7iec3u96peeuga7wrp14701jtb7zek4dedlyqvkqy9u,0,13,17,8,67,13,17,8,67,14,16,8,67,-28.87708134,-26.60449063,-26.79550088
0.9,1.1,15,4,0.3,30,13,3,0.7,13,20,19,18,03:08.6,00:36.0,tcp8qgxw13yllr5ngs5n8bsaekrceahxahjr6qx87b8,tcqe3gkx0lwuk49rpw7kj6dbiiyal97w9yozli6pamc,1,15,15,4,71,16,14,4,71,17,13,7,68,-35.66184419,-29.53411029,-30.39450142
0.9,1.1,15,4,0.3,30,14,3,0.7,14,18,16,19,02:57.8,00:34.3,8g14uigsnkofpg7krwul0g5smg3unmijlfapxdb210,8g14ux7tepv3yts33e3k2kx7mt2o1cdafi8pdueqkk,0,17,13,3,72,15,15,4,71,17,13,5,70,-25.58796923,-23.90230192,-24.49833237
0.9,1.1,15,4,0.3,30,15,3,0.7,15,21,23,22,03:33.2,00:42.9,eknnfwrv74lt3u3vsgi5azqguu5bmdegjw4azlx7lz8,s79e7xtytsa16kje4pmxxxk6cy9qjgquo35gpr2tg,1,13,17,6,69,13,17,5,70,15,15,6,69,-26.78523863,-25.35598078,-26.10688233
0.9,1.1,15,4,0.3,30,16,3,0.7,16,19,15,18,03:33.6,00:45.2,1qs5c00zatyu55o0oscjpmvektexhvziq47wg4thmz2a,1qs4r9r95j9mv81nqoqnppno6ygvwbbfxjow9dy09pmq,0,18,12,3,72,16,14,4,71,18,12,7,68,-29.56918293,-25.02959624,-26.50935737
0.9,1.1,15,4,0.3,30,17,3,0.7,17,20,19,19,03:04.7,00:37.0,32zqguwt1jo8fl5yo8ffl8vxsnyanaltza06om0sub9m,32zqguwt1jo8fl5yo8ffl8vxsnyanaltza06om0sub9m,0,17,13,6,69,17,13,6,69,18,12,8,67,-29.08340922,-27.62118604,-28.80336982
0.9,1.1,15,4,0.3,30,18,3,0.7,18,15,15,17,02:49.8,00:37.7,1vb2pp4h9vzyzrr8jo3gdv8dx5vqmhwbr0e74f8wqgw4,1vb2pp4h9vzxilx7qbfb8ma6fkrtu1fafoibxeir6684,0,19,11,4,71,17,13,4,71,19,11,4,71,-28.98818163,-26.24605399,-26.74440847
0.9,1.1,15,4,0.3,30,19,3,0.7,19,23,23,22,03:56.9,00:41.9,20tkqtaydly2ir0d8cebbti9llmepmpo98jxovjtkr9c,20tkqtaydly2ir0d8cebdy8exj0knqnj5tg1r1lptp1c,1,15,15,8,67,15,15,7,68,16,14,9,66,-31.27098439,-29.16506256,-29.49326771
0.9,1.1,15,4,0.3,30,20,3,0.7,20,19,19,14,02:50.5,01:11.4,1m7vwd5m8ntqtez38pv6k401c4oowuxjjqmzurp4tpxi,1m7vwd5m0d4kjrsdof9tmau27h0o0haerbtecynmiiiq,1,16,14,5,70,17,13,1,74,16,14,5,70,-27.73899343,-24.95649855,-26.1256614
0.9,1.1,15,4,0.3,30,21,3,0.7,21,13,14,14,03:37.5,00:45.8,t62n2xfakpmdoesd1cmxasydqiw5hhzmpi0wf7c19tu,t62n2xfakpmdoesd1cmxasydqiw5hhzmpi0wf7c19tu,0,19,11,3,72,19,11,3,72,20,10,3,72,-27.39380839,-25.93133741,-26.65572556
0.9,1.1,15,4,0.3,30,22,3,0.7,22,19,17,17,03:08.6,00:37.9,1mo9jx3pzipdvh436pi49zrtlcgjr6yz9w1epgdgvu2o,1mo9jx3pzipdvh436pi49zrtlcgjr6yz9w1epgdgvu2o,0,17,13,4,71,17,13,4,71,17,13,6,69,-28.61538753,-25.54769742,-26.63561935
0.9,1.1,15,4,0.3,30,23,3,0.7,23,19,17,15,03:32.0,00:44.1,2tvjor5z2pygc8klwhme1z8iuvvpbhhxgq1rkw0vb2f4,2fs1lgcr0rjh9y7ewm14gs22spj2es6vwkm5kihn6vi8,1,17,13,4,71,18,12,3,72,18,12,7,68,-29.5372378,-26.38749726,-28.06050285
0.9,1.1,15,4,0.3,30,24,3,0.7,24,24,22,22,04:53.6,00:50.9,1t1hkrnne4p6wrayf4hspq19le0yqvogtj2rwtst8g,s7h1vqm831ks3pwlm3i09cqz5398ii0utsosiugao,0,14,16,6,69,14,16,6,69,14,16,8,67,-28.94270541,-23.40263943,-23.92962404
0.9,1.1,15,4,0.3,30,25,3,0.7,25,26,24,24,03:11.6,00:33.6,4t6dljp4qs29649pjywnbpmsegziqn7czr9iyvk3da8,4t6dljp4qs29649pjywnbpmsegziqn7czr9iyvk3da8,0,14,16,8,67,14,16,8,67,15,15,11,64,-31.74036468,-28.08522835,-29.61935759
0.9,1.1,15,4,0.3,30,26,3,0.7,26,20,21,21,03:03.5,00:32.8,2i24fw0l4p7vladovcfdwjicimmcrcj1hxrpjtqsxjd2,2i24fvnh413cfehf61zfmpaq2u4ph175oy53pqnesbpi,1,17,13,8,67,16,14,7,68,17,13,7,68,-34.68890822,-31.99144027,-32.09298316
0.9,1.1,15,4,0.3,30,27,3,0.7,27,17,14,15,03:45.8,00:32.5,2106y4p8sgacnk94k8s7oc3ktwzzbdy4zva447sy11k2,22todnvoare3nlyf80tgntpp6357m8irjk1zb51255b6,0,18,12,2,73,19,11,4,71,19,11,6,69,-34.01996235,-32.41580679,-32.46151014
0.9,1.1,15,4,0.3,30,28,3,0.7,28,18,18,19,04:59.9,00:53.8,8nbxwyljnw47zq548linux0kep4u5y5mb7weiukptzi,8nbxwyljnw2qtw4avxdilyt2tl81ph4azc17j3xsdfy,0,17,13,5,70,16,14,5,70,18,12,6,69,-29.43954146,-26.81721513,-27.91822699
0.9,1.1,15,4,0.3,30,29,3,0.7,29,13,17,16,03:20.6,00:36.5,2tv8r1egp9xll2k90vluz0z24lmw8rb3iu9inunzhx8k,2tv9whayyfn42n38we7e0wvyosb7ufi7wqqmeurwwryc,0,17,13,4,71,18,12,4,71,22,8,5,70,-30.55379192,-27.9169135,-29.36366783
0.9,1.1,15,4,0.3,30,30,3,0.7,30,21,16,18,03:22.1,00:33.3,1thu0d6rfxl8hodi997z0yrqrnrxukem375kymaajymq,1thu0d6rfxqhif4emb5mxnxpqphsqkmz1ceqx1vd3f3m,0,18,12,4,71,18,12,6,69,18,12,9,66,-31.22453399,-30.08336562,-30.75830148
0.9,1.1,15,4,0.3,30,31,3,0.7,31,18,13,14,04:30.2,00:50.9,lw5s2ek9qgt54pw10gq527p2nu6qxfi0u94pd3gf7k6,lw5s2ek9qgt54pvycnxnzxq29u0fpoa3hb1n5tluxvq,0,19,11,2,73,18,12,2,73,19,11,7,68,-31.37956649,-30.07452485,-31.52611286
0.9,1.1,15,4,0.3,30,32,3,0.7,32,24,21,21,02:58.0,00:32.3,2l8l8rr8fxzvga0fr9tvlgtrrjfxac3zh61va14s2e,2l8l8rr8fxzvga0fr9tvlgtrrjfxac3zh61va14s2e,0,14,16,5,70,14,16,5,70,15,15,9,66,-26.59607109,-23.83804777,-26.45414382
0.9,1.1,15,4,0.3,30,33,3,0.7,33,26,22,23,03:52.0,00:35.9,2ffrkqr3064zpbvczrnnsnlmulpnp7tjtrd9jnsxpw5c,t8569fybs4i3tq2r2vtiyuoe0cuqewrum6g10v6914w,1,15,15,7,68,14,16,7,68,15,15,11,64,-29.9067311,-26.81348553,-29.29079262
0.9,1.1,15,4,0.3,30,34,3,0.7,34,25,24,18,03:14.4,00:40.5,2fbdvlwooxzmkxwrxsy67f8c2aimeqwl5gdpogeop728,2fbdvlwooxzmkxuo3feu49ex2e4upbx1ocz7m31he0ow,1,15,15,9,66,16,14,4,71,16,14,11,64,-32.94091759,-30.66436078,-32.18448134
0.9,1.1,15,4,0.3,30,35,3,0.7,35,12,11,11,02:58.7,00:32.3,srzscr1zj2vqf1b1jib2pnh0zj7osfad751gculfm,srzscr1zj2vqf1b1jib2pnh0zj7osfad751gculfm,0,21,9,2,73,21,9,2,73,21,9,3,72,-27.81357073,-26.28117624,-26.47014666
0.9,1.1,15,4,0.3,30,36,3,0.7,36,25,21,22,03:35.1,00:40.0,wqpreupkv0bzydwd2o9n0xphoga2kysf0jlh5hricqu,wqpreuaxzlrxvrx8mg044fuog2eluytobhctgsv2juu,1,16,14,7,68,15,15,7,68,17,13,12,63,-35.9040708,-33.30241453,-34.21764315
0.9,1.1,15,4,0.3,30,37,3,0.7,37,20,19,21,03:10.0,00:37.0,1mkf4lz81ji53vu1yr7mjtnqbpjpje0d2qoejt93y41u,1mkf4lz81k358grfhtfx0ckcfvy6rejjrjpu0z2g2rka,1,15,15,4,71,14,16,5,70,17,13,7,68,-31.95949159,-24.89525546,-26.72744303
0.9,1.1,15,4,0.3,30,38,3,0.7,38,17,15,16,02:53.3,00:37.5,t61rzp8kezghy4vqqdmo6sn9i278tc6mzp8yos4ejuy,t5skh7ekhkex5pg56hasrwnnl5mtek4qufv9pg58xe2,1,18,12,3,72,17,13,3,72,18,12,5,70,-28.90634367,-27.44981039,-28.58989123
0.9,1.1,15,4,0.3,30,39,3,0.7,39,14,13,17,03:01.9,00:47.9,8glv4nqma7r2dq9pqw7f95xpb1il84a94uu0buntow,9cpcx2w22fn5z0djcq6h7eopkoyh4zzoo43cqbg28,1,20,10,3,72,15,15,2,73,20,10,4,71,-28.8304123,-26.65153587,-28.22616959
0.9,1.1,15,4,0.3,30,40,3,0.7,40,16,15,17,03:29.2,00:41.7,93f6cb1jhl2ovuq9a7ybdblpsv4u0zo9o6yg126snie,95gug9pjy9klekbusu74jtvsr8l7741chzagedubv2e,0,18,12,3,72,18,12,5,70,20,10,6,69,-32.88187915,-30.18740456,-30.85254463
0.9,1.1,15,4,0.3,30,41,3,0.7,41,20,20,20,02:57.3,00:31.3,1j9qayzzzqr05dty8xrp6m9r3it2eh25lzccndabys,1j9qayzzzqr05dty8xrp6m9r3it2eh25lzccndabys,0,17,13,7,68,17,13,7,68,17,13,7,68,-31.89176257,-31.23817663,-31.23817663
0.9,1.1,15,4,0.3,30,42,3,0.7,42,17,16,17,02:52.8,00:30.2,5grimfg2wmwvqpmvnw0yuiyvorhr9d9a71st1iu7wg0,1tsnkst3moh7f79ffcouwnwl3mrcwhl5qp87zpmu9kw,0,18,12,4,71,17,13,4,71,18,12,5,70,-28.15315587,-26.14702649,-26.28186877
0.9,1.1,15,4,0.3,30,43,3,0.7,43,17,14,15,03:17.1,00:35.3,17o5cazlx2xcyyfikb8v0gkvutkbu2yukxwaqpsn2byg,17o5cazlx2xcyqyds2kkzsre2n8ww32jg8bdjt1emn0w,0,18,12,2,73,17,13,2,73,20,10,7,68,-31.04499003,-27.14181871,-29.83055839
0.9,1.1,15,4,0.3,30,44,3,0.7,44,24,22,22,03:35.9,00:35.8,1bb5hyn7ez3gqpsi2fetj9bykntyz7e0priw2qsnnuh6,1bb5hyn7ez3gqpsi2fetj9bykntyz7e0priw2qsnnuh6,0,14,16,6,69,14,16,6,69,14,16,8,67,-27.92276661,-25.14169981,-26.33163295
0.9,1.1,15,4,0.3,30,45,3,0.7,45,13,15,17,03:22.5,00:40.5,u0qtn4z3fev6fv9a159iqgjrvh4acop81gpeaar11c0,u0qtn4z3fev6fv9a1583l0zst874kjit7agc0spc2dc,1,17,13,2,73,15,15,2,73,21,9,4,71,-31.43953254,-26.36580095,-29.86734703
0.9,1.1,15,4,0.3,30,46,3,0.7,46,17,17,16,02:53.3,00:34.9,v80amaehzhgw0heciqd8ubjuz38dtjc11zfylkgwxac,249e92qnfrpwikh9x3jxxk9b9igws2q7r2ijrjpxf9g,0,19,11,6,69,19,11,5,70,19,11,6,69,-30.91176693,-29.95213418,-30.06893519
0.9,1.1,15,4,0.3,30,47,3,0.7,47,18,16,17,03:00.2,00:35.8,uxa227a9xo9mcmzxlmb34wwso9irbyi4237j7ibokcs,uxa23nqcm6e9w82qsw04icxnq9urhntoo3rrsvmfd3g,0,18,12,4,71,19,11,6,69,19,11,7,68,-32.82197615,-29.79285059,-30.24761921
0.9,1.1,15,4,0.3,30,48,3,0.7,48,18,16,16,03:04.1,00:35.8,24epxdscn82rgkoc00urkf48i1yfjb6zvnk9iwx2tdz6,24epxdscn82rgkoc00urkf48i1yfjb6zvnk9iwx2tdz6,0,17,13,3,72,17,13,3,72,17,13,5,70,-27.92986865,-25.70352441,-26.64407092
0.9,1.1,15,4,0.3,30,49,3,0.7,49,25,25,27,03:40.3,00:45.7,t6kc7w0wbv7vc6yzuwhs4iqdwr3dl7qlga9z8kqywi0,t6kc7w0wbv7vc6yzuwhs4k2xtxthjv0yabrm5fqkcnc,0,13,17,8,67,12,18,9,66,15,15,10,65,-30.37898835,-29.11146917,-29.73357602
0.9,1.1,15,4,0.3,30,50,3,0.7,50,21,22,22,03:20.9,00:35.1,t4jue203oswqjr0ow6h6svp1rmekricqdhng7tsy2bm,t4jp7kukkcd0wsrjwxcd3edoclsk39lx20u8umogldy,0,17,13,9,66,17,13,9,66,18,12,9,66,-31.96012376,-30.87523174,-30.88230802
0.9,1.1,15,4,0.3,30,51,3,0.7,51,19,19,23,03:07.7,01:22.0,3nr2dy72mga0rne9ea0m9zan1f8lzesrklivmc96r5w,3nqho1kxzy2ifynxnurp86rq7o3b2i352w1g3nipc78,0,18,12,7,68,15,15,8,67,19,11,8,67,-32.75292178,-29.26049579,-30.04279558
0.9,1.1,15,4,0.3,30,52,3,0.7,52,22,21,22,03:04.5,00:37.0,1m7wrizvujm2exps6vkz4x40yrkb260lhcw5xz9utxck,1m7wrizvujm2exps6vkzdg0malxsl4p66350obn7c0es,0,14,16,5,70,14,16,6,69,16,14,8,67,-28.0979849,-25.07137394,-27.52012048
0.9,1.1,15,4,0.3,30,53,3,0.7,53,24,19,20,05:26.0,01:09.2,59egz7xek1v054blri7vb06vyhqzcm1tr3l7jyf8,59egz7xek2sn8neffs83i0zvbzlbp73uqjznrabo,1,15,15,4,71,15,15,5,70,16,14,10,65,-32.46853805,-29.22903676,-31.85697772
0.9,1.1,15,4,0.3,30,54,3,0.7,54,15,15,16,03:34.8,00:37.3,ge4k73x05aix7empflev3rhsufyb1ontkpoy9f66xag,1u93da7vw2ofo8gfm63xq5sg0oq18ks033fv0ho7xag,1,17,13,2,73,16,14,2,73,19,11,4,71,-27.80808255,-24.97773376,-26.53027779
0.9,1.1,15,4,0.3,30,55,3,0.7,55,21,20,22,03:06.2,00:40.0,2tbb595hlq6etnqi49pdro6g0lzp0515q55hwm2fbo,2tbb595hlq6etnqi49pdro6g0lzp0332vl3671ph5g,0,18,12,8,67,16,14,8,67,18,12,9,66,-33.36076136,-31.1326159,-31.52997452
0.9,1.1,15,4,0.3,30,56,3,0.7,56,19,18,19,02:52.1,00:34.6,2frrugr0yvg23h5wqgtr2tir2429s6bsl18it90wctfo,2frrugr0yvg23h5wqgtr2tir2429pfw1exbfnm801538,0,18,12,6,69,17,13,6,69,18,12,7,68,-33.53366639,-28.39498849,-29.26030766
0.9,1.1,15,4,0.3,30,57,3,0.7,57,22,22,23,03:40.7,00:49.3,t4ah5rtg136uzv4n1ccc865an04avkx8a8tu4iap89a,t4ah5rtg136uzv4n1ccc865an04avkx8a8tu40jf7re,0,16,14,8,67,15,15,8,67,17,13,9,66,-31.09182732,-29.89702529,-30.5539243
0.9,1.1,15,4,0.3,30,58,3,0.7,58,21,19,20,03:12.4,00:38.5,7apcnuzcu579v5pbcgyg3gmj9wpep5p9uok5opdbugw,7apcqrvi75gkybuxo0kmt5m1jwqykde4boeixpmw934,0,17,13,6,69,17,13,7,68,17,13,8,67,-32.03126095,-30.436122,-30.5372714
0.9,1.1,15,4,0.3,30,59,3,0.7,59,24,22,21,03:14.5,00:38.9,1maphou51xpxjkisf7xzxa7l009405dnfua66nx419xi,1m8ntkvh2idkx93bmsrcxz3o4p0kkv586aj2cnkcypae,1,15,15,7,68,15,15,6,69,15,15,9,66,-28.99273541,-25.68729021,-27.07015808
0.9,1.1,15,4,0.3,30,60,3,0.7,60,23,25,25,03:29.8,00:40.3,u5d734h9o5oq57guy41ob2at5olv5kayds8zglhu0ow,u5d734h9o5oq57guy41ob2at5olv5kayds8zglhu0ow,0,15,15,10,65,15,15,10,65,17,13,10,65,-33.10445964,-32.38769937,-32.61209023
0.9,1.1,15,4,0.3,30,61,3,0.7,61,23,22,22,03:21.7,00:38.8,1pvec8ex53ddjjqwdyggrkdu2pwzsekbd4png31e3ocw,1pvec8ex53ddjjqwdyggrkdu2pwzsekbd4png31e3ocw,0,15,15,7,68,15,15,7,68,16,14,9,66,-33.17688582,-30.46737692,-31.05196314
0.9,1.1,15,4,0.3,30,62,3,0.7,62,19,20,19,02:56.8,00:34.1,8ynxw5rz703wx9ydplbpl2crb32mv6b3t2ey0tonk0,8ydkxupq9whzt1hnvot74jfi0ku3gx325nynydu88w,1,17,13,7,68,17,13,6,69,18,12,7,68,-33.54441702,-32.89056752,-33.43462202
0.9,1.1,15,4,0.3,30,63,3,0.7,63,16,16,16,03:03.9,00:33.2,1mw6ftlr9vq2lnwz8zw0pb40ae276wout3ngxo0r607c,1mw6ftlr9vq2lnwz8zw0pb40ae276wout3ngxo0r607c,1,16,14,2,73,16,14,2,73,17,13,3,72,-24.19283959,-20.61369598,-22.09865167
0.9,1.1,15,4,0.3,30,64,3,0.7,64,15,12,13,03:38.1,00:39.4,1mq207ms7ba7obgku10hupc7vb99ap79tftidvuq5zd0,1mq207ms7ba7oazrcx9rp84lhu542twd701gp9y0vhvo,0,19,11,1,74,18,12,1,74,20,10,5,70,-27.81668845,-25.81440671,-27.87292311
0.9,1.1,15,4,0.3,30,65,3,0.7,65,18,15,16,02:55.1,00:34.6,1pvd1ae3iwqqsdauj8omuqxgsvv0sfh7k5fyyu7i8m4k,3nqmt2yuiq96v5kajwsl26icai7tmkfl095g79qrr44,1,17,13,2,73,16,14,2,73,17,13,5,70,-27.62306302,-23.74826795,-26.05545008
0.9,1.1,15,4,0.3,30,66,3,0.7,66,25,21,23,03:29.5,00:40.3,uy01146civwttegz05iqm73af3vn16huum0f4ekwrnq,uy98jm0cgayeltwkk1tnxgpkyihyl6iponpca4nxo92,1,14,16,5,70,12,18,5,70,15,15,10,65,-27.32883457,-23.42768645,-25.97241127
0.9,1.1,15,4,0.3,30,67,3,0.7,67,13,13,14,02:45.9,00:31.8,uix7ul2h4qsquzilhb4smpm6sr50m9dg85oijcqp6o2,1f6bhdeml11rd2livobhpybn36djksrmx8r3pbzpon6,0,18,12,1,74,17,13,1,74,20,10,3,72,-26.96052254,-25.02615391,-26.50270302
0.9,1.1,15,4,0.3,30,68,3,0.7,68,12,11,14,03:02.7,01:00.5,1n4nii4rbwc9kgb9h9oms3k0sfzg4s2vbri2el4d1uyu,1n4nii4rbwc9kgb9by31txsx5kwbbupopv6p4mfqwd1g,0,21,9,2,73,18,12,2,73,21,9,3,72,-26.68900595,-22.85844623,-24.57569129
0.9,1.1,15,4,0.3,30,69,3,0.7,69,17,15,17,03:20.0,00:35.9,t3qweoxfcn6bax8mhp0x1mlutiohpuxov9jmuwbwlj4,t3qweoxfc2c3bgo5rznoyid7j1q0vfunq1zwn10usjk,1,16,14,1,74,15,15,2,73,18,12,5,70,-24.88643199,-19.76169196,-23.16650559
0.9,1.1,15,4,0.3,30,70,3,0.7,70,16,15,18,02:50.1,00:43.1,2flmvgy2b0c3yu4rpb9wmaxyukccq22ua55dj88t4umc,te0gzmxmmbmdbzhgmhursmh080d51c0t6dq0pc0p0xw,0,20,10,5,70,17,13,5,70,20,10,6,69,-31.69519776,-29.48960823,-30.57445466
0.9,1.1,15,4,0.3,30,71,3,0.7,71,22,19,21,03:35.5,00:40.6,1mfudjjrh6qifnp5njse3j2ck7pzugz05zewxjgkioea,1mfudjjrh6qifnp5nlaa1jnvo4qb2crhh5csqkcj32f6,1,14,16,3,72,13,17,4,71,15,15,7,68,-28.02104266,-25.96407027,-28.10444392
0.9,1.1,15,4,0.3,30,72,3,0.7,72,18,14,15,03:13.8,00:47.5,u54t6r8w5k01himbbfhqw1s1i3tjnmear2lvyydt7k6,u54t6r8w5k01himbbfhqw1s1g6ot06l2ingb7os4upy,0,19,11,3,72,18,12,3,72,19,11,7,68,-27.51403611,-25.58510514,-27.24376373
0.9,1.1,15,4,0.3,30,73,3,0.7,73,22,21,23,03:00.0,00:50.7,1g8dpypbmijgmevefdzvuc1satg6j53lvwun42pguo0,1g8dpyhy44ytiqoog1zfa7toqcv4fnt4i1h1llw17i8,0,15,15,6,69,14,16,7,68,17,13,9,66,-32.65461194,-28.75774327,-31.12203211
0.9,1.1,15,4,0.3,30,74,3,0.7,74,21,18,19,04:40.8,00:50.9,3r3xfqm3mm1fxzh1bb4xchgdsaugiid28ozv51yvnr6,3r3xfrflqgbyy6mfyodemog04atn3et5pzyifon4paa,0,16,14,4,71,16,14,5,70,17,13,8,67,-30.28063448,-27.40617458,-29.12044397
0.9,1.1,15,4,0.3,30,75,3,0.7,75,19,18,18,03:21.8,00:40.1,t840tjg24jtd66eaura9dh6er9vvkkddg2wr03q7dvo,t84b6hr4dhklomzqjiomsv250b2670wt0vdmn8f84jo,0,17,13,5,70,18,12,6,69,18,12,7,68,-34.69264641,-29.74532087,-29.96795306
0.9,1.1,15,4,0.3,30,76,3,0.7,76,18,22,21,05:21.8,00:35.2,1x4izvaxtsw8ecxzjlqe5j0y2ixp6nh1u2ilw3gif9ky,1pul9s1nv8zcouoht7s748wrg76tg4uck63q96huk08y,0,13,17,5,70,14,16,5,70,18,12,6,69,-30.96930826,-28.72281214,-30.17661299
0.9,1.1,15,4,0.3,30,77,3,0.7,77,15,13,13,03:18.7,00:37.9,1tmfec93obxvrv5e9twws8tauzc9h8hsvoe6efatwnj8,1m8ec12hqxcatau9fnrvztepd31f1uoj9rfd7n5p4ilg,1,20,10,3,72,19,11,2,73,20,10,5,70,-32.06029404,-31.15820322,-31.52440129
0.9,1.1,15,4,0.3,30,78,3,0.7,78,22,18,18,03:21.2,00:38.7,1m85ekm162wlrje8ttusskwyvh5ofsb6f5leix3e2epw,1m85ekm162wlrje8ttusskwyvh5ofsb6f5leix3e2epw,0,17,13,5,70,17,13,5,70,17,13,9,66,-32.67408345,-30.77927525,-31.54897709
0.9,1.1,15,4,0.3,30,79,3,0.7,79,16,15,18,02:49.9,00:38.2,2zftts3fvq43i160z1fvozflpndxahscr3uuf2owa1w6,2zftts3fvq49eoi48g4g9z8fnvzampvthjy0ixpodul2,0,21,9,6,69,19,11,7,68,21,9,7,68,-36.17830146,-33.37171655,-33.65080403
0.9,1.1,15,4,0.3,30,80,3,0.7,80,15,15,16,02:47.0,00:38.6,ejx17bsd7vwyhlhm57dkoibjx7wgistu95zdnnkjr50,ejx17bsd7vwy2n6v35j77z50niya5xed5o5gllfyxb8,0,20,10,5,70,19,11,5,70,20,10,5,70,-33.71762867,-31.0352297,-31.25674236
0.9,1.1,15,4,0.3,30,81,3,0.7,81,22,20,21,03:08.3,00:33.9,t41u1j11d2gdh1l3rzzsb7bh0s876olvmbum4zyvvno,t41u1j1fvsicb7v6zx4x28acgcti204bhesnxp46w3o,0,16,14,6,69,16,14,7,68,17,13,9,66,-32.6630805,-29.40065307,-30.54103856
