jeff,beta,numnodes,numlinks,probRewire,numedges,graph_seed,numx,trim,x_seed,cost_rw,cost_irts,cost_noirts,time_irts,time_noirts,bestgraph_irts,bestgraph_noirts,alter_graph,hit_irts,miss_irts,fa_irts,cr_irts,hit_noirts,miss_noirts,fa_noirts,cr_noirts,hit_rw,miss_rw,fa_rw,cr_rw,bestval_irts,bestval_noirts,bestval_rw
0.9,1.1,15,4,0.3,30,0,82,0.7,0,63,0,0,23:01.8,15:45.7,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,0,30,0,0,75,30,0,0,75,30,0,63,12,-1103.947543,-1099.89416,-1720.149424
0.9,1.1,15,4,0.3,30,0,83,0.7,0,64,0,0,19:50.0,15:07.2,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,0,30,0,0,75,30,0,0,75,30,0,64,11,-1117.121199,-1113.295856,-1748.345565
0.9,1.1,15,4,0.3,30,0,84,0.7,0,64,0,0,23:56.6,15:44.5,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,0,30,0,0,75,30,0,0,75,30,0,64,11,-1129.624354,-1125.437615,-1769.527954
0.9,1.1,15,4,0.3,30,0,85,0.7,0,65,0,0,25:56.4,15:48.9,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,0,30,0,0,75,30,0,0,75,30,0,65,10,-1145.708776,-1141.744472,-1798.574018
0.9,1.1,15,4,0.3,30,0,86,0.7,0,65,0,0,24:17.5,16:05.9,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,0,30,0,0,75,30,0,0,75,30,0,65,10,-1157.24036,-1152.322237,-1819.712868
0.9,1.1,15,4,0.3,30,0,87,0.7,0,65,0,0,24:28.3,16:09.2,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,0,30,0,0,75,30,0,0,75,30,0,65,10,-1170.342879,-1165.278336,-1840.751598
0.9,1.1,15,4,0.3,30,0,88,0.7,0,65,0,0,35:16.7,18:01.4,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,0,30,0,0,75,30,0,0,75,30,0,65,10,-1184.250834,-1179.597009,-1862.106121
0.9,1.1,15,4,0.3,30,0,89,0.7,0,65,0,0,18:45.3,15:28.7,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,0,30,0,0,75,30,0,0,75,30,0,65,10,-1199.772307,-1195.513485,-1883.200048
0.9,1.1,15,4,0.3,30,0,90,0.7,0,65,0,0,29:17.5,17:15.8,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,0,30,0,0,75,30,0,0,75,30,0,65,10,-1210.460234,-1206.260596,-1904.351605
0.9,1.1,15,4,0.3,30,0,91,0.7,0,65,0,0,31:47.7,17:30.9,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,0,30,0,0,75,30,0,0,75,30,0,65,10,-1225.539098,-1221.238388,-1925.292418
0.9,1.1,15,4,0.3,30,0,92,0.7,0,65,0,0,32:34.9,18:05.7,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,0,30,0,0,75,30,0,0,75,30,0,65,10,-1238.350624,-1233.779007,-1946.401571
0.9,1.1,15,4,0.3,30,0,93,0.7,0,65,0,0,24:29.4,16:22.6,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,0,30,0,0,75,30,0,0,75,30,0,65,10,-1252.634448,-1247.012481,-1967.789804
0.9,1.1,15,4,0.3,30,0,94,0.7,0,65,0,0,22:52.7,16:01.7,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,0,30,0,0,75,30,0,0,75,30,0,65,10,-1264.733645,-1258.393153,-1988.704586
0.9,1.1,15,4,0.3,30,0,95,0.7,0,65,0,0,29:53.0,17:17.8,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,0,30,0,0,75,30,0,0,75,30,0,65,10,-1275.475795,-1268.987365,-2009.971053
0.9,1.1,15,4,0.3,30,0,96,0.7,0,65,0,0,33:19.7,18:10.6,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,0,30,0,0,75,30,0,0,75,30,0,65,10,-1290.368688,-1283.841428,-2031.534908
0.9,1.1,15,4,0.3,30,0,97,0.7,0,65,0,0,41:59.4,19:26.0,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,0,30,0,0,75,30,0,0,75,30,0,65,10,-1305.460309,-1297.393994,-2052.530162
0.9,1.1,15,4,0.3,30,0,98,0.7,0,65,0,0,32:05.2,17:21.9,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,0,30,0,0,75,30,0,0,75,30,0,65,10,-1319.069511,-1310.346255,-2073.679198
0.9,1.1,15,4,0.3,30,0,99,0.7,0,65,0,0,27:42.3,16:15.3,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,0,30,0,0,75,30,0,0,75,30,0,65,10,-1333.567082,-1324.41325,-2094.620334
