jeff,beta,numnodes,numlinks,probRewire,numedges,graph_seed,numx,trim,x_seed,cost_rw,cost_irts,cost_noirts,time_irts,time_noirts,bestgraph_irts,bestgraph_noirts,alter_graph,hit_irts,miss_irts,fa_irts,cr_irts,hit_noirts,miss_noirts,fa_noirts,cr_noirts,hit_rw,miss_rw,fa_rw,cr_rw,bestval_irts,bestval_noirts,bestval_rw
0.9,1.1,55,4,0.3,110,87,3,0.7,87,87,84,85,0:17:03.116155,0:09:34.708844,ydt5zrlzlwtugge00wgxh9t51bf9o3hlkt5la0kkkimc9mmp11p78b1qd107rki1hlywsnzzz8wv2rnk78isomql65a3lvty7lchutny7pkul14fx8gwu5cu8q8zmd3t6r4m9cr81x9q5nzk1pbn3h6r80lp8gtl2ubfuxlq7ay2uv5hvlsrzqp3dqfk7u7rplplvz3vthu1k90j7xmyyb8otzzhxq6r9h9oqqtsbybh4vlr7t7u7rd0nkz06719613rm6r7ajbbs767maylhzjixx3prsa3issb7i2brnix3yj9yr58fijsgacet2lq3ji8um3xhaa49rvorzllijoqqdt2uba4f7rqim7j87hc4icjqeybb5z5wsewjju4ymyp7scklft7oa6360jbkaxre7iqv8iunhauhyxxj98jj384fbb8ydrw2wwto3hytvndpk672pt5zqbt4hpm2zkfgy9yl9k99s2w4pbeuqdvdetbdckrg7vbo7j9bjmdx0ntqr472ph2fuep6gzx9h4uhyjgl6t3c3lbg473n7se72f4ylsdu91oo8swxdryuqqdibk,1fkpqvci9vxdkch37580282ehx2adh0s7e1eg80itnwl32b5iywegj1l3444kio828osnftfe00m2blfo3hcnlq1aa9sdj27ja35mo9xnbkqv7og87jmghrdykf19gx3mmh3fyonc8yqz76h4pz3icywp3kiemauqbk7n8t01k0563qdeq3vl8q614pvunq3z4eb9rd1qlmk3unnsre4lkgtzh8ug493ogw6wllxj54ko2nqj2wqfp3vmal4pg7s60wtk3x3sir5clp0q4n0k01xuzhf8lgvfago8vai32sswgq88wta38rnct6onikqqdlqfg3802hqvhempo9uhroxm1qhdyb59b8z4pbhtg9f1x7t4hyo7g3r6rqgzyuyvj9nz5yglhesm9webcxrumh96w21zka5nmiwe828r2bpnyxuuclfl256erx437imdfyhnzijsyvmdfg1h9r2zzz9fuokvhpgi4vjtuvcdgy9qep5ivd6ileypdmlxk30kzebsvkwxp5lcighc1jslptk6hccynyhgv7u1s229wou5z44kfy7qbnli0sgayrbcs0ynoxs,1,57,53,31,1344,56,54,31,1344,57,53,34,1341,-134.502137023,-121.993836707,-122.588267359
0.9,1.1,55,4,0.3,110,88,3,0.7,88,84,80,84,0:23:56.823342,0:04:37.984531,kdim2rflijuo395zwzq1n56x3un2okdn6xxwb0kqg2s1jbn5msd5asc69aivccoucgfujv29p701zfxh09argyqlrjrl1yxpyduui26kye3j0xsny1gi0i8nwp3muay302rnj0xc8563gipmbb3gah4mm5c6ggnhkvjed54bspen1i4svpeqcefbrpeug0mmjeut27zlsptvkch9yrzr8txg6sg5qgdlnebvrbaqsc2bjnjrumg200pubcsq6efvkkk2clr0q6rzxqeqxu1rwaibx7xl407u4mtlwxqfy3gexhh1cumrryj9i45arzdyb0xe83rwb2k2e3e5u3zzqfp7iz9diy7t7znqy7fmav9lnbpvht1wyvakc033jmetjgqe91fqwnwrmbpkik0jtgn87wmppv27c2t8cw4c005f07fhd8y7fv6ratennoglhk1136qzrt96ij8ivfr8sfr49fp7b717nwlmki9ga8qfpm2v5su0p92n7setaunojudlflcx4d1u5xir5tykgb92n8cgml0nkzqo6eqzb9msvao26ews2p9ubpwl7a6tkzosrjfgg,kdim2rflijuo395zwzq1n56x3un2okdvdam8rxnbrdiz1r6qlvr8b7h0032fklzeci140nhsvx2xzrj1vsv6tuy41hhhn9xghz6yioazd2azphxnrbgm6gr2b17ndrki7dm2lqifd2xa1s5d56ehq9znihb49gmtwjpybwp6r6sncisi5fx9szvrnkd0bb03fi9ddrbs10a26legllgxb9rkt3sg4gyvlansrqr9m65q3iw8zg1ki73rtyqjk6q0vkf3n38g5pbpqjhcwx24phhp94mbq9e68m9r7wemmyxb47tmanvovqykm0l63v2o79ri72mfc0v8geigbvdagv6e1ptxxvod07suurx2rby2aqlljejth7ajo9oxex0vfe5hk8muy1sn7kk4tqjhlxk67m3z6ksxf7ruk5jxvuu0vqtmuirozi5h57i430v0cmpf0quyjt3i6qfuhwhdzt43aegxjp1e1n3uv5lnwiy7uurvx4w8i1up7uc3kkj59a17xn3l9nw3yyyx1yga2dafnqik3s40f0vkmco49h6j7u51yu3pt9xpuu1qz63ugfr26hkhs,1,61,49,31,1344,61,49,35,1340,61,49,35,1340,-138.145451127,-125.921561645,-125.921561645
0.9,1.1,55,4,0.3,110,89,3,0.7,89,91,86,89,0:21:57.117282,0:09:18.532016,3mddd7bsm9v8ybnuqoe6tx93womg8exmubgadmh14c3g77s2gdam3irks9j1t54j8osrf13tp5kgbub02n7bj9semwhq4u3vpx40tk5lodeu0n3jekkq328ajp2bvsf9qkm7vwt02ts1gv04bsluvnj8o3jo47k1l1tujuykl4hz3m9xobq90ns2aunl2kokh93heyo6e1gzicn6vkn7ecvedcroqmpzlvy2f31ejk2m0ilu9eg9bmc2fgsxnwe29lk1awaca1spwheqndcsvtgr8yr1dhllmk51n73bcsxsurvvvil03l4ma9gai14m0x2x0k948sotb3x1zwg4rekm0fzb1yrb28hxejljdsnd1bnsn89myxn9wpu5mts760s2onz6ow21q5dnt6m00p4rrza0xqfijv2y0iu0yg5u16q33vpsec5z6kc3if9z6ledaulrkb9dwgla8tuw18hqdhidanofirt9uzicmaemo92selb4xvkf5i46cylw3zv3sikfc3z45xe02x9xveji08iihnblpvcue07jhwqmfj8o0t1zn33llbhvmkfx2nuf670g4,3mddd7bsm9v8ybnuqoe6tx93womg8exmubgadmh14c3g77s2gdam3irks9j1t54j8osrf13tp12msnwyjrwo8x37jm6kle3n3gn5v0y1tlpdmyiblzxfdk335yzlfxv1at9k7dg6mswxru16vknmadtl7qz88337bm612kgzu0ll0mos04gxdwixnciuecm9iead5v0o7uhfvko42whs21vb7q80oalo7antnegai9q1ehtscqdov0g3z7ilyc4uq2dn23zfx33mp19grwylfqt5b4bicm53t4uk87ok8qxqatp3czl9w1vvav6pvcpibfygpthzstnd6fsv3tt9kqnlrovmagrh3cgd6hibc7g4czgu5tm8wmajc0vqyzeuqfxb8l2nstse3vlof5ucpforoc8kvf9uoqmv0r6j13pwpn7yykj0al6qdi81j7pv75ygkwircvd19cuvhga8016s9kklekb9waerlwtr9qcjipy4or4ngfcldvq6kvxligjs4t5mzar8hkzf1x9zvo95jdf7lbed8j8xm1fa2yjn3svganm4trlq8gu8z0kp6s26o2pz8,1,57,53,33,1342,57,53,36,1339,58,52,39,1336,-135.447805076,-125.060464982,-125.545561631
0.9,1.1,55,4,0.3,110,90,3,0.7,90,78,75,77,0:27:28.924091,0:11:39.493316,ul2ximdosftycg83vbmavnf6pdfsmve4r32q5m3sbacm95vqwm3stcz0gn2rpkq7isennkxycez24cqia2oa8yu9jyc63oqxfhqm05mpg5gzgf2w3kvsqxdtvyc31mczjayjdxa5e8vixaiu991epzkqom5y6txgrwx823f1j4ypl03gphw5ulpc53sxd7u5ze9968maj24ao3y7jaibiutleltlsrx6dgb035lxofeqcjw6e8idxaawtpcyf2i66k65hmyhdqpry2uaw2ivd4arhadz1c86z0bhfajvtvr2m5gh6rsyruy41c29gsbb7log73byxv3p8f4hgi3f26twuuenhvge84w7pq12ikcy78wt0rzzy5uc9s3iusdpy90zo87hhafbo8vmj0w95rxslpcss41lgrtyidnzr0gmw8hnq1y9e3f3oocih65028p0hb87348bi2pxyzmj2w0rzoh6rk4pc1ao9ajlgipchgt0e3m1e5mptffygmrn8d22xifywt34qe2w4074qe8vjho6i906v1i8jtx1exwmvbhta4oiw4wvkwhahzxc5gjv5152,ul2ximdosftycg83vbmavnf6pdfsmve4r32q5m3sbacm95vqwm3stcz0gn2rpkq7isennkxycez24cqia2oa8yu9jyc63oqxewduxnzx40b75p8k0gheo27yz9jzev36ms08fmi8yg9egh5973rmxd58vm22gi3zdejoydoehe3pflqdmnt64sfk4zobtestxvazbl1harm4ywl3yjoj78lc3amj8vwbhxowhe2pxudubztzof5lcjns5kn317sfx3wnp4k4x6hypyma1i9loeyh2rivvt7365bt5w7i6j0gwac4854wb6av5k03styvputqegvtoo9ur7lpyz76u3ivppuabp61khur47h7zbva06rovjpyg8s5d43vn90tbplbb7bbqzpazdbzdt6ctxvkwwf70f10drpza7pm0ybsrwqu5opjvgcab6jfl1saaeqqwr89vtmy8alwruvf0odo1o8gdwzrts8d5s8ebq3yw4518jaa25nfqdhd6ie3d9tuxhq68aubb41h50d7s5usjkgtk9t88yqsv65frbfuz1rd0386jwlwjl0pskf1odwz5v5y,1,64,46,29,1346,64,46,31,1344,65,45,33,1342,-130.045371608,-119.431537473,-119.866056954
0.9,1.1,55,4,0.3,110,91,3,0.7,91,80,75,81,0:27:14.085956,0:10:37.524989,1ywze49p6eba7p3dvia53ho3m0g6x2lwmopzlezf40skictfvh4ef9h05be7p6npf36g4af4yv0cftzuf6d33bcf8b10u5kluzxqjzv8uyo3wb9fhajeictgvfszyuxguyip079evhgdaihyo984k3mojupqgx4k5umxcibui8324rotfzen4emo9bs2kf2tonhw6u7cpa71isb350l4tywua9y7z8i86vrrha6ddiqrn86sy7w12qxmtk7jop6bu8i08b6efk32hvdrilimhv51th13lh4ryirg7eh8688le6c6doea6c9d7l8l0yyqkndbeurll5tw0te034qx0ydofiztrizxa7frath5on78792q9mf5s0s66cs9mh6kwt1qwbjpd1iap8n2wwp7ar4phhmzmaiqxuqo24g953ab3wal2c2381kqa0jfma4c6qdsfjb7jxyi3ekm9uvqy74lx3ujl1e34h3l0gtwlkowj8n1ka703wweqi5ilpz4w7p7ejes68m7d5uyhj2y7derm8lx9qcw9rgxeqckbg9zz1rgj3domlxqryp028v8bskastu4,1ywze49p6eba7pn99s3n9j3sxvh3t7t54i8gh9vbrsbex4deo6syao282avl6znfoya2v4bm8thz9imyxa8p1o1d0w9ld1hepc58ewefhsfode7hvnlcd2wkl9opgpn3uvbab7ickb0lvoezyu6kplsw1thxptz5ukv49hegjgd5qi60sqqo1yzzegzm3a2yos67wzapltwkeknuyft0aliypzyao4f83d2bpw4scz3yijkrcigrqb5fhhd9rwndaj5g4rmfze3r9a83v4bndl27j4io62kmo6wu995xkwalvhn11rgjcglbcykj53ml3dc3bdzn7arghuc8wdcqbot11nlqwiroft186oz0kyi9ifuvacoxofmqwehvjfmlq5pyug6xbcyfa8hfoun5nti3r13a2w2x2t55dc5p42p4po59rfp6kovji36ozjw4mncpyzaiaj6d4b8xogskjib6ipy8xqsox0kb59elu0sapram9oo575dt62oj1b76rxmjfia1jpwt5qu6ofap19f7lb7p7s17vt3uc1y3hujuuufatrxrh28gqcvs3hczq1pbx6vg,1,61,49,26,1349,59,51,30,1345,63,47,33,1342,-142.336955654,-125.68100997,-126.695369222
0.9,1.1,55,4,0.3,110,92,3,0.7,92,82,81,80,0:25:03.708381,0:11:03.436511,18gds9wkosd1dsavuoi81aspqw47a2rus3nqeq4n3q2ofal0ad6ej6v178jsnuvigi3lnhbyd2g0ehia43p95pp4lf258rjil6lf4444sx2dfm9ltq4zyyssf2g0ej31xxy91m6ho6iwfa2mfh34m9bwpum1i1isd7tr6prykbfjusqjabyl6p5w9quv6b43pzaa3fm9a4duy8slxilgvza6pufhxv2akkk2w9u26kiyxfi9qzvveoa884gk1xe6byxyriqbmhpy0ixz5w4ktm1dprdr5e0497rs50d42lipjsbxbji8z6oijbo85fv6mlk51kbfumkxqdkeiga118vftmpc7p0v64i3hxodeg2taol8m32ydee3gr5d2qffgsda9ie8v5h7y1mv1f4yijd3c2hta4hhziythpacd5kmudxyie1dafmtrv3o0h1x73ewfl593jepao1odpjykkvsy9vhjtgrsw5525cb3ec23vsh3un2w9fartnuuf4jybtrx40jhasl3frw1dkaknfd1l6e555vtsbmk854orjagcky2b6e5c7rvl19ov0i,18gds9wkosd1dsavuoi81aspqw47a2rus3nqeq4n3q2ofal0ad6ej6v178jsnuvigi3lnhbyd2g0ehia43p95pp4lf258rjil6lf4477vn5uxwyk2uzjjgzd2e7yvjq5flt35bro44fwll4oulq30ftx1d6un0jh8ow4hb236kf9uya0nrkidta1glbz8gztlgzve3t03o2t42g1rwel04jl93kep8lkne9f5a52snb6algym66m7g36y1kxgxjuqitj0vj6dom9lwu4xca82p0ef5az52gfjlxj0czukly9638pe68dvzib9vee403kd4ztn9jr0mc0ftqy2d5p9b3qxkwsgllxl4u82maqhh5ekuyg2njnfdcps5d7gdgqloz2nk9yf6i5h63euvyekvzaku836djssxp18c4kkryzq7udtjrus1o6qq6k4jps5tsdjdgk1m53pw8qzntw97ihlsfujoou2rq3sgcghxpkm97dnkh8u1df58wn0vjxc233hv2yz3f5bjy8etmpmyisfuco6zilcfqf2prl06cxbssudxzrbreqpzg50bnm,1,60,50,31,1344,60,50,30,1345,62,48,34,1341,-134.792350182,-121.007764476,-122.095231508
0.9,1.1,55,4,0.3,110,93,3,0.7,93,87,83,83,0:31:44.149911,0:12:18.771049,64ayeyci7uelbaiuboyqwczkenxyx9hirnh4bf9tprbqi9rn25trk0i5tl6py9idm47cx17rpexci9h17znswf8xzdpb56y7g4smc3c9yrz6dupfsys3brji37z8ygti80h2ssjdiat8x4yu5fwc0ehog1sgrmwofmen7z3vequ43z56fnutcpodixprtwsk3oj81eegm28ndzh6h0fhkjdntd4xghhb1g4mvzg5yuw23j3vpoopq1wad9zotv9qwfug11aqpf6azmk6i2yxhxrbumdbw37b76wxc99v5x2ne4dkdanx1slg15dazbrsmyecn3kpnhkyebxaizc6ohjwssvwwgjlqqgkxnayw9dotkrngy6y88eg2igt2khoezp4lk7btwh58fuq3e248twk2rnpb7q5iigbe7q68m7pd22zxoksedjkrd4oe1l3hr03t8i02dczxeopdv9q2e9mhmmwnecii2agssv7vq2z6cowwjce09axwj4mwalu0340m6s6c99m7v5pn0fahellpwkp1jencwgofjn7lumjwrkfwc6f97o1c3wwcai38ivic,64ayeyci7uelbaiuboyqwczkenxyx9hirnh4bf9tprbqi9rn25trk0i5tl6py9idm47cx17rpexci9h17znswf8xzdpb56cup2azjr746h9c1rl1evwxguupzl7z5kajx26awcqrdtzvc2tkdn9wilhkkbgna8eawiowkxd0elfr0wb3fy1jkpk8xdwqhv9lttvn863ygd1aaeqcoot9b82gqt8wllyoxud3o8v52ubzwtaix3y2ldrkhimzv3n9m3cm1tya4gsbgp7lk6kh5e287u7j8lh9sl70oyxdkjpe53iq4x8kqog97ayag00ghvluy5d4vfbt849ug7r721ioq5w370duobnf1dxqqh3pkf3pnf71jexawjcw8z759ipy1owpkh4tn1eqvmkyoaycaolmnwcuyguo1srgyzyl8u9748z63wu0z5afh36gvc58rxfqkqyhztfo75svywkunpftutlmdow7g0oprtyaf0cucgjfs8p2zbv0r5t2k6gmygpb4qdypi4i992v51d98x89l1pjvu7ym1tig6ml81ogyh17o6ltm810xqaazkbus,1,58,52,31,1344,58,52,31,1344,59,51,36,1339,-130.208901414,-121.815294608,-123.196163826
0.9,1.1,55,4,0.3,110,94,3,0.7,94,76,72,73,0:30:48.125135,0:11:14.948967,dotxyhb1is38uebid23ll7fqzy07fk9rro0ltg2k7avu5u5mctttdfhi2b4exg83nubr7l2d433r70qq57t17oifc8878q89oqwu2t0lab0n2aemfcgnmr31z59vjuh32qh31g2cyjx2s3rnv7ucd9ufyl6mu3h5edrhhn0ig30w87c2jb45km4pxz0fuifjubiwmws9jpnihxpsm0u373i3rwbpz5yhg5ew9hvmdj6gyjnunlz2u9grcfkx50rjflmyb5x8agt1wxsirl8uv34pala0nrt2cof2jnfs7yps5wbt65lwk0r3zbu7yn1gnqvs2q388fa5wqru1xi1enlt0davdek6gei8eom80gaatfv4fcg3vt6jexfhz1wi4spa8jbsg0ckajej4yupyz5ac320stfxwk68pjex91o261c2wt3w3yofxo7o7xz5rhc1p71anyt5kmq2x73xcwn7y4hw3t70q5yt1h2co2q8scvalmckvmpfmi0fvgzpeyvnydaqo0wl1y7p49v08ok7y4vgehvgs7rgpl933lz9zbkw7alouzatan5ax0cvg7q99337k,dotxyhb1is38uebid23ll7fqzy07fk9rro0ltg2k7avu5wtbbmdecvpmrgupcv8u0czqu3bgex6qhm685rxyjfn9lnt7mg1esxn690kzdly8ecys9w01ca691db2ad7ulkdsvhe18x2j2fzyr5d9hdjtkb0aam4wtkb42tok458l1nmpf9n0ks0dkh19a83u7ki3kx60cf5mvqqm79g0fbeptw61an186e2yhiagp1z5fya7w3cf0h24u2oxyctxotrhf17ernj3znx5jtrbob2ve7bdbxiar55k4egaiku0cyb017pc6qa8sklswv3msxlgardf9tqdpunch5nvf3ayvxnunsq893r15k7luqmu0a2jtuxhirayvrrn588wvod40vza45oodf0cwx3eitr3fqbmghf90y66x85o06js83p193apk60chxel5g02j2pn6utux0mpw45rjkjzcofvzporudari0plkr6egv27aspn2gthjtfnkoujxq1i31zqlogiwvilxwifjxjlcml7fpq1f0xkub1u1z5lxqvq11gzvl0qumw04mq9pczatfl993j0g,1,62,48,24,1351,62,48,25,1350,63,47,29,1346,-136.319087223,-123.078501829,-123.911973926
0.9,1.1,55,4,0.3,110,95,3,0.7,95,77,77,79,0:18:30.971125,0:07:55.016543,fa662ob106mllg2i0gh3559fb5kbp1ic4jf9o19300pwuf6hxz3dq1fhhsgy4nv63203ngl39nu5xua1za9ue9aqgtq3ye07upz6ovjkhwz0wve0ivuy87z39154jc77ovvatwekys9noa3g7s7xqov0xa2pp7k9kyj7c1aaxxrok7hhsocfxp96tqm0kqiudas6tydvt5mnffnnuecqu8x6t5angnvhwrt04v501g8rexxpsw9ovbsidhrmnanokp1w3ne8qxq7irkj3gzv9yruqqe8cjr5vul7bqynlrumwvychponikd30ipppny89lnqialam1ositvxwubi4rngn4s4dd6q4z1q469qrkizl55emmug31hhrmwn4ew3lkw8kmc7tuqdi4hm1irlmoeygq24ie1mu0pz8a4uz9mdvz1xw52e78pdn3w9wd1lkpaz5r90nxdocqvemsy2n2r2xqvl4pr8mkakjdjr32lwieqr1v25p4zk3axcg8aveo6vgpwfbbtpcqhbrebvmyv6ojqrmhm4993hbomg45qsp7bdpjl93bg0z18menf41450mw3m,fa662ob106mllg2i0gh3559fb5kbp1ic4jf9o19300pwuf6hxz3dq1fhhsgy4nv63203ngl39nu5xua1za9ue9aqgtq3ye07upz6ovjkhwz0wve0ivuy87z39154jc77ohepz11i07vgly699epvdtctsy3g05lk9ado31h2hfuu3m4vyzz96c52lztdn2r7p1gz2lb3w5y366egygsfc1lmxeb6ftsqvmt1xcbadp065zg58elzs7tkthd2hzo209t317gwkszz21l7jb1l421jzcf4t8xxe5k287qxaq671y8u8vgnm87l6umsirotfc6shsfouzy6yp4rpwlzwlg8htqe6ixe6gb6p73kczpx3ufbnnqmdvn3tca57cjvuzg7eq1mtgd7l0sg60q72yajwpureyg3a9mujogk3xpi2ubdlfog29h7tlcmupk267ywr8tq54jy5huv4govw7bey8y86cqhj12556bgzsvd010xxesuxz9nojkaob032cjbp74ukl67p5xvg29748hhobatevh79s99dg1hqpzdrboj2jr9jrvh95glwrn8k72chvya,1,62,48,29,1346,61,49,30,1345,64,46,31,1344,-137.274216901,-122.997535379,-123.436569315
0.9,1.1,55,4,0.3,110,96,3,0.7,96,78,69,74,0:30:32.392682,0:12:58.918317,1p4ju8aasjmzbwn6mmtkf2yv6rmhnt2kdju51td8mn0z3lesyzuwsjgq3u8isj4gbhg3o7iz9kp15o0a9et8zitlw7oh7n9l22ey7mjoid3dmdle06slgh7vvsbui28ww7vgnmce238a8h8plgkkkrclloijtarpnb2va8op1gpr90wv5v02cs9rgtpv9lggzulr8ix2tlch5z126oiy9wl746uj4i4522remrakplfhkkywrcjjw19fyqx3gxqwv0l13ur9kvhwaukw1so1ab9ve1wft51hdujwey3qcmhwl191qnzk4uksh6c18uyubpopu5eax7kfdh5nps0yk6bvol32ajstj4uw7f3t4b9z7lcw5vbsw1bcesngw9g7wyv58yy5bgme6cp2x3d2madsk6udyedtqkkttnstxytrfys7mo3yk4mj29g2bumihgpf0c3qvu9mrqh69l3s4biotkhu97c5246ggf4kuog9m6a3q1887dt2jj7rev94fu9iny2tyjmedc2272un2my2z70fmgh9e81ppv6i9kh4qmuoi6xx9up0m9v7haor52dfebmdu,1p4ju8aasjmzbwn6mmtkf2yv6rmhnt2kdju51td8mn0z3lesyzuwsjgq3u8isj4gbhg3o7iz9kp15o0a9et8zitm2sewq4xtv93ceg1ugwwekl1ismyr2c7dvd406abm2q4qdq15ha71xiricfq1yn1zpmeilawjblt56e51zsa27oziszd3vijq6qnklsayu4ag6ch3096miqmgx2t5rrsmeh80u9qo140ywwehlyenibpu6zgthqc9tsypi72kdt6ls5tb5rhst6ma2cf7qs8yees6viqt8g7btgjzuguc87rbozf31ruvkjxtjjffufa6fvhnfe735d1mb5e1ysh2dkwjljp7juds0u6mtx1iwxp086r8gg87mi0hjbxalnqaivshhyx2w0ujam4vzql6osqlle7f8ge2ljlyv36h3u4bo0ibp46vg9oq5y9grefh3cb2thc566jg4mgb2khmhuc9qtaw1fldbnwnk4xmgifihtt5qc082l9hf8ux3zc875fz7385336zn87kupvvrf5xymaqcz5s426lvx8n1h71489treuyp1i0lhistiya2t3bm,1,64,46,23,1352,63,47,27,1348,64,46,32,1343,-136.703325333,-120.785619597,-121.64168156
0.9,1.1,55,4,0.3,110,97,3,0.7,97,72,72,76,0:30:02.737793,0:12:47.843359,6sqst7yrb1ri599wewnkrqm49exod9f0clenmx173b0d00yt7na8o6f2hajncbmxscvnef59mz4374tnoje4vp5rnyfdzv71dq2j2oye6x8gqjrl305ys21k5dwq3xlyfirc9i3sf9n345vfugeacnb8kf4n54vlq1mgc4r081wuk9bw99gv6adckjf7z5s0kjv2x0up4ep8zqahfi0o5jhz6wxrqrkugef49t4wx2v6qgp5ab2jta65rerzjazwub08y0ewybdf07na91tsziaw3pvc2h2usb2oj4cs4vf3u1oio8ka49xbxkqud3qjv3nbdk86qendm1dh8jug4s6wj1jl5081upqfvanzu6zncbbfgeky9za0o27lfdlrz5uwaro5277egcykzyulkcmt1w7qj4ji6yib35m3wz10ja2v1oy2bkvy3zzbmbmzmfztiybro0c1ilvxokvydvk7ysyh8j9goshc6duyc8yk3t5gojdx31qbkujsmmf386tqp1r6cc3h0qxbf8kwublc7paqh4rjpvddznbhq0ldc01xc6fmx81pb1awr0t8de2tpxtds,6sqst7yrb1ri599wewnkrqm49exod9f0clenmx173b0d00yt7na8o6f2hajncbmxscvnef59mz4374tnoje4vp5rnyfdzv71dq2j2oye6x8gqjrl305ys21k5dwq3xlyfirc9i3sf9n345vfugeacnb8kf4n54vlq1mgc4r081wuk9bw99gv6adckjf7z5s0kjv2x0up4ep8zqahfi0poshtnrw8xgqsq190v3zbslthbgibtzfkqt9aacgbl55etwjd8n0imuz64ucp0ar9amkpumcx074zwtx6kihvmiopkq1b5l3a4lq8oex3akp2sfqee7zzi9ehwxp0z8bk151h3785v1fcf9kn0lmdfrgb1mc4q7bkssw9zwx6mux35101sl3kmp9ht1ql2yfyuklrdhf7mgw753uk3lvc9sodrv483x6br9vhvplm5wuawzr79mpsx0dx5eeylu7j6zdmlkc18e1cj4a9dnqi3ohso0a3grkudwf0gn8fv50h732sp5vq2s8rpt09oecvxkvqr4vzgp2bbi59xk0wz1ek3xdi6mk5auxixo4cttya8vm946gao,1,62,48,24,1351,61,49,27,1348,65,45,27,1348,-129.726948233,-116.634801405,-117.038188919
0.9,1.1,55,4,0.3,110,98,3,0.7,98,96,95,96,0:19:56.422983,0:04:39.447025,7n2hbkd40u4lrncy2f66lh0h5ee76wx6bfav4yca8lo0qv6ywvmhuu4p8f6pla8ch7lmui5xko2pxuw7l03lpkege6npe1mti0nrva6qsh76rf8da490o5er1cumik41awax41nl3m6ee6v2vzdm04rejrcnyo5j4ykvasaey2wc86vgtvebnbhcqp5leb5id0jo5bezyh3un3bfidwb3us4kujuq1aave9g8jvlv8773858amlxdmpljk8qyrgu456mv1p1h4uy6zwg6wxomm2qewdd9sc5h059f097xxzbg2hmkmzhsiq0ar5s3twl6s97f0nkzhxaelhfeewveqp06786s2dg1e4nj28nq72w015rj3uwc0n3yfuk6yw4utkuqfmugpa13k5j5yqd2zu1opn9lgemdzp8ekcm91prwegzn5t33wb9d9wyvamnpt9r32y8484q7gb7h430fss6zm4ewunk3cikbdsr4b01dpdx48rzenu7toep6gqss8q2ma1fc7gzpz7ogfmp9xnr8xd79q48ll7aorzrs7xzjhxdz0z202vuopl8pf027jxb711w,7n2hbkd40u4lrncy2f66lh0h5ee76wx6bfav4yca8lo0qv6ywvmhuu4p8f6pla8ch7lmui5xko2pxuw7l03lpkege6npe1mti0nrva6qsh76rf8da490o5er1cumj260yayb68mik45ahkcxcxy4degbnfmdq08tkbcrktgcm7ro72rm60f08rvbklst9894al48m3r1d82jibzqe4c5rmzse8gn9yvaiyxs8rynzip3i3dy37v498318mgxpbn5wnljaos0szgr4m1ew3azqc9lhk0158rsvpx17equ8dz3dme7xuzcbtqjirer1hog2uix5rpccqtwm3w3zjdfuhutobnl52yxc7dbybbyac8caayajhcqkkp8k5zmlr0rg2xwg7h6fsvy96j4lfmy53554qbatmuekl6vd95oboj79r1km6062yxyvy5zic4jzzl6wm2tqqufg9v75x1gvd2a0iyrpa6i6oisvp6zsf806a10qt2pkapo4gswq425a1ue2jb6xrf98s9fm3emvm5of73sh2sj2dikelbx7grovuthvsfz0at2x1ok6hbs3lspy3o4,0,57,53,42,1333,57,53,43,1332,57,53,43,1332,-145.298537476,-130.267835239,-130.267835239
