0,bear
0,cat
0,dog
0,horse
0,sheep
0,llama
0,pig
0,bison
0,squirrel
0,chipmunk
0,rat
0,mouse
0,slowloris
0,chimpanzee
0,ape
0,monkey
0,panda
0,deer
0,turkey
0,chicken
0,bird
0,eagle
0,hawk
0,walrus
0,dolphin
0,whale
0,human
0,lion
0,cheetah
0,elephant
0,giraffe
0,rhinoceros
1,mouse
1,rat
1,squirrel
1,bird
1,eagle
1,hawk
1,meerkat
1,slowloris
1,panda
1,deer
1,turkey
1,chicken
1,pig
1,bison
1,cow
1,horse
1,zebra
1,cheetah
1,lion
1,dolphin
1,whale
1,kangaroo
1,llama
1,alpaca
1,elephant
1,giraffe
1,polarbear
1,panther
1,monkey
1,chimpanzee
1,ape
1,human
1,boar
1,tasmaniandevil
1,hyena
2,bear
2,llama
2,alpaca
2,polarbear
2,dolphin
2,whale
2,mouse
2,rat
2,squirrel
2,hedgehog
2,meerkat
2,slowloris
2,elephant
2,gerbil
2,rabbit
2,seal
2,cheetah
2,lion
2,panther
2,cat
2,dog
2,giraffe
2,panda
2,rhinoceros
2,hippopotamus
2,boar
2,tasmaniandevil
2,kangaroo
2,hyena
2,monkey
2,ape
2,chimpanzee
2,human
2,bird
2,hawk
2,eagle
2,bat
2,horse
2,pig
2,cow
2,groundhog
