0,dog
0,cat
0,horse
0,elephant
0,lemur
0,squirrel
0,groundhog
0,raccoon
0,opossum
0,baldeagle
0,woodpecker
0,bluejay
0,marmot
0,killerwhale
0,greatwhiteshark
0,dolphin
0,fox
0,polarbear
0,tiger
0,buffalo
0,wildebeast
0,deer
0,platypus
0,python
0,anaconda
0,parrot
0,mouse
0,ferret
0,rabbit
0,pig
0,porcupine
0,hedgehog
0,trout
0,owl
1,tiger
1,lion
1,polarbear
1,cougar
1,opossum
1,raccoon
1,groundhog
1,hedgehog
1,pig
1,python
1,koalabear
1,pandabear
1,platypus
1,crocodile
1,alligator
1,scorpion
1,deer
1,parrot
1,buffalo
1,baldeagle
1,otter
1,lemur
1,skunk
1,moose
1,caribou
1,elk
1,wildebeast
1,elephant
1,greatwhiteshark
1,dolphin
1,trout
1,lobster
1,crab
1,fox
1,owl
1,ferret
1,boar
2,polarbear
2,koalabear
2,pandabear
2,grizzlybear
2,mongoose
2,cougar
2,tiger
2,lion
2,opossum
2,racoon
2,skunk
2,python
2,anaconda
2,crocodile
2,alligator
2,platypus
2,scorpion
2,lobster
2,jellyfish
2,octopus
2,crab
2,starfish
2,porcupine
2,buffalo
2,baldeagle
2,wolverine
2,badger
2,lemur
2,ferret
2,pig
2,boar
2,sheep
2,deer
2,wildebeast
2,elephant
2,bluewhale
2,dolphin
2,penguin
2,goat
