0,bear
0,cat
0,dog
0,fish
0,buffalo
0,giraffe
0,leopard
0,lion
0,elephant
0,cheetah
0,puma
0,catamount
0,hippopotamus
0,rhinoceros
0,tiger
0,whale
0,narwhal
0,seal
0,manatee
0,fox
0,wolf
0,flamingo
0,stork
0,turtle
0,toad
0,frog
0,rattlesnake
0,hyena
0,jaguar
0,cougar
0,chimpanzee
0,orangutan
0,deer
0,horse
0,cow
0,chicken
0,sheep
0,goat
0,donkey
0,panther
0,boar
1,beagle
1,wolfhound
1,fox
1,wolf
1,bobcat
1,boxturtle
1,snappingturtle
1,seaturtle
1,salmon
1,tuna
1,leopard
1,cheetah
1,lion
1,tiger
1,panther
1,jaguar
1,capybara
1,mouse
1,rat
1,kangaroo
1,panda
1,koala
1,orca
1,humpbackwhale
1,narwhal
1,seal
1,sealion
1,manatee
1,cow
1,chicken
1,donkey
1,horse
1,sheep
1,bison
1,greatwhiteshark
1,skate
1,rattlesnake
1,frog
1,toad
1,flamingo
1,robin
1,sparrow
1,hawk
1,eagle
1,stork
1,hyena
1,elephant
2,bulldog
2,tiger
2,lion
2,leopard
2,jaguar
2,cheetah
2,rhinoceros
2,hippopotamus
2,hyena
2,antelope
2,oryx
2,giraffe
2,capybara
2,mouse
2,rat
2,ferret
2,panda
2,koala
2,orca
2,manatee
2,narwhal
2,bluewhale
2,greatwhiteshark
2,hammerheadshark
2,salmon
2,tuna
2,cod
2,ba
2,chicken
2,cow
2,horse
2,donkey
2,sheep
2,robin
2,stork
2,pelican
2,stingray
2,jellyfish
2,octopus
2,squid
2,bison
2,cougar
2,puma
2,gorilla
2,chimpanzee
2,orangutan
2,lemur
2,fox
2,waterbuffalo
2,porpoise
