0,cat
0,dog
0,raccoon
0,ferret
0,mouse
0,rat
0,whale
0,fish
0,shark
0,spider
0,scorpion
0,panda
0,polarbear
0,grizzlybear
0,crocodile
0,bee
0,moth
0,alligator
0,chameleon
0,hedgehog
0,echidna
0,fox
0,mongoose
0,bat
1,kangaroo
1,rabbit
1,hedgehog
1,echidna
1,fox
1,chameleon
1,crocodile
1,alligator
1,bee
1,bat
1,mongoose
1,rat
1,mouse
1,koala
1,polarbear
1,grizzlybear
1,beetle
1,spider
1,scorpion
1,cat
1,dog
1,turtle
1,lizard
1,snake
1,wolf
1,ocelot
2,hedgehog
2,echidna
2,koala
2,kangaroo
2,fox
2,bat
2,lion
2,tiger
2,cheetah
2,bear
2,panda
2,dog
2,cat
2,whale
2,shark
2,fish
2,raccoon
