0,python
0,cat
0,dog
0,mouse
0,rat
0,iguana
0,gecko
0,frog
0,penguin
0,zebra
0,elephant
0,lion
0,tiger
0,bear
0,polarbear
0,anteater
0,ant
0,beetle
0,fly
0,spider
0,monkey
0,gorilla
0,dove
0,swallow
0,sparrow
0,bluejacket
0,mockingbird
0,hawk
0,falcon
0,baldeagle
0,goldeneagle
0,whale
0,dolphin
0,trout
0,tuna
0,salmon
0,pig
0,cow
0,horse
0,donkey
1,cow
1,dog
1,cat
1,mouse
1,rat
1,swallow
1,eagle
1,falcon
1,hawk
1,tarantula
1,blackwidow
1,monkey
1,gorilla
1,zebra
1,giraffe
1,elephant
1,lion
1,tiger
1,blackbear
1,polarbear
1,grizzlybear
1,deer
1,moose
1,elk
1,gazelle
1,armadillo
1,hyena
1,wolf
1,cougar
1,cheetah
1,whale
1,shark
1,tuna
1,trout
1,anteater
1,ant
1,beetle
1,weasel
1,ferret
1,gerbil
1,hamster
1,bluejay
1,robin
1,dolphin
1,lemur
1,flamingo
2,cat
2,dog
2,wolf
2,zebra
2,lion
2,giraffe
2,cheetah
2,tiger
2,hawk
2,eagle
2,iguana
2,gecko
2,spider
2,beetle
2,ant
2,prayingmantis
2,ocelot
2,cougar
2,elephant
2,swallow
2,bluejay
2,robin
2,weasel
2,mouse
2,rat
2,gerbil
2,hamster
2,ferret
2,polarbear
2,blackbear
2,brownbear
2,grizzlybear
2,moose
2,deer
2,elk
2,gazelle
2,buffalo
2,horse
2,pig
2,hyena
2,dolphin
2,whale
2,shark
2,grouper
2,salmon
2,trout
2,cod
2,salamander
2,anteater
2,falcon
