0,dog
0,cat
0,hamster
0,rabbit
0,parrot
0,bear
0,dolphin
0,hawk
0,ostrich
0,falcon
0,salmon
0,frog
0,tadpole
0,crocodile
0,alligator
0,tiger
0,lion
0,pig
0,cow
0,sheep
0,goat
0,bull
0,abex
0,donkey
0,goose
0,chicken
0,duck
0,swan
0,squirrel
0,gerbil
0,otter
0,whale
0,stingray
0,blowfish
0,penguin
0,seal
0,seagull
0,rat
0,mouse
0,iguana
0,snake
1,bear
1,cat
1,dog
1,falcon
1,parrot
1,hawk
1,ostrich
1,penguin
1,seal
1,otter
1,whale
1,dolphin
1,shark
1,stingray
1,clownfish
1,frog
1,toad
1,alligator
1,crocodile
1,mouse
1,rat
1,hamster
1,gerbil
1,rabbit
1,chameleon
1,snake
1,ferret
1,chinchilla
1,pig
1,cow
1,horse
1,donkey
1,sheep
1,goat
1,abex
1,bull
1,kangaroo
1,koala
1,gazelle
1,zebra
1,tiger
1,panda
1,salmon
2,dog
2,cat
2,rabbit
2,hamster
2,gerbil
2,rat
2,mouse
2,chinchilla
2,snake
2,iguana
2,parrot
2,seagull
2,penguin
2,falcon
2,hawk
2,eagle
2,dolphin
2,shark
2,stingray
2,orca
2,otter
2,eel
2,monkey
2,cow
2,giraffe
2,zebra
2,panda
2,tiger
2,lion
2,gazelle
2,horse
2,panther
2,peacock
2,koala
2,kangaroo
