African,aardvark
African,antelope
African,buffalo
African,camel
African,chameleon
African,cheetah
African,chimpanzee
African,cobra
African,duiker
African,eland
African,elephant
African,gazelle
African,genet
African,giraffe
African,gnu
African,gorilla
African,hippopotamus
African,hyena
African,impala
African,jackal
African,kongoni
African,kudu
African,lemur
African,leopard
African,lion
African,lioness
African,manatee
African,meerkat
African,mongoose
African,monkey
African,okapi
African,oryx
African,ostrich
African,panther
African,rhinoceros
African,steenbok
African,tiger
African,warthog
African,wildebeest
African,zebra
Arctic,arctic fox
Arctic,auk
Arctic,caribou
Arctic,muskox
Arctic,penguin
Arctic,polar bear
Arctic,reindeer
Arctic,seal
Arctic,walrus
Arctic,woolly mammoth
Australian,bandicoot
Australian,devil
Australian,dingo
Australian,duckbill
Australian,emu
Australian,kangaroo
Australian,kiwi
Australian,koala
Australian,possum
Australian,platypus
Australian,sugar glider
Australian,tasmanian devil
Australian,wallaby
Australian,wallaroo
Australian,wombat
BeastsOfBurden,ass
BeastsOfBurden,burro
BeastsOfBurden,camel
BeastsOfBurden,colt
BeastsOfBurden,donkey
BeastsOfBurden,dromedary
BeastsOfBurden,horse
BeastsOfBurden,llama
BeastsOfBurden,mare
BeastsOfBurden,mule
BeastsOfBurden,mustang
BeastsOfBurden,ox
BeastsOfBurden,pony
BeastsOfBurden,trotter
BeastsOfBurden,yak
Bird,albatross
Bird,avian
Bird,bird
Bird,blackbird
Bird,bluebird
Bird,bluefooted booby
Bird,bluegill
Bird,bluejay
Bird,bobolink
Bird,booby
Bird,bullfinch
Bird,bunting
Bird,buzzard
Bird,canary
Bird,cardinal
Bird,chickadee
Bird,chicken
Bird,cock
Bird,cockatiel
Bird,cockatoo
Bird,crow
Bird,cuckoo
Bird,dodo
Bird,dove
Bird,drake
Bird,duck
Bird,duckling
Bird,eagle
Bird,eaglet
Bird,egret
Bird,emu
Bird,ewe
Bird,falcon
Bird,finch
Bird,flamingo
Bird,fowl
Bird,gander
Bird,goldfinch
Bird,goshawk
Bird,gosling
Bird,grebe
Bird,grouse
Bird,gull
Bird,harrier
Bird,hawk
Bird,heron
Bird,hummingbird
Bird,ibis
Bird,jackdaw
Bird,jay
Bird,kingfisher
Bird,kite
Bird,kiwi
Bird,lark
Bird,loon
Bird,macaw
Bird,mallard
Bird,merlin
Bird,mockingbird
Bird,mouse
Bird,myna
Bird,nightingale
Bird,oriole
Bird,osprey
Bird,ostrich
Bird,owl
Bird,parakeet
Bird,parrot
Bird,partridge
Bird,peacock
Bird,pelican
Bird,penguin
Bird,peregrine
Bird,pheasant
Bird,pigeon
Bird,quail
Bird,quetzal
Bird,raven
Bird,rhea
Bird,roadrunner
Bird,robin
Bird,seagull
Bird,shrike
Bird,songbird
Bird,sparrow
Bird,spoonbill
Bird,starling
Bird,stilt
Bird,stork
Bird,swallow
Bird,swallowtail
Bird,swan
Bird,swift
Bird,tanager
Bird,thrush
Bird,toucan
Bird,trumpeter
Bird,turkey
Bird,vulture
Bird,woodpecker
Bird,wren
Bird,baldeagle
Bird,blackheadedgull
Bird,goldeneagle
Bird,lovebird
Bird,sunconure
Bovine,bison
Bovine,buffalo
Bovine,bullock
Bovine,calf
Bovine,cattle
Bovine,cow
Bovine,heifer
Bovine,monitor
Bovine,muskox
Bovine,steer
Bovine,water buffalo
Bovine,yak
Canine,akita
Canine,black lab
Canine,blood hound
Canine,bulldog
Canine,canine
Canine,chihuahua
Canine,coyote
Canine,dachshund
Canine,dalmatian
Canine,dog
Canine,fox
Canine,golden retriever
Canine,great dane
Canine,greyhound
Canine,harrier
Canine,husky
Canine,hyena
Canine,jackal
Canine,labrador retriever
Canine,malamute
Canine,pembroke welsh corgi
Canine,poodle
Canine,pug
Canine,puggle
Canine,pup
Canine,shihtzu
Canine,siberian husky
Canine,terrier
Canine,timber wolf
Canine,wild dog
Canine,wolf
Canine,beagle
Canine,wolfhound
Deers,blacktailed deer
Deers,buck
Deers,caribou
Deers,deer
Deers,doe
Deers,eland
Deers,elk
Deers,fawn
Deers,gazelle
Deers,gnu
Deers,impala
Deers,moose
Deers,muledeer
Deers,reindeer
Deers,roe
Deers,stag
Deers,whitetailed deer
Deers,wildebeest
Deers,muskdeer
Dinosaur,raptor
Canine,germanshepherd
Farm,ass
Farm,billygoat
Farm,bronco
Farm,bullock
Farm,calf
Farm,chick
Farm,chicken
Farm,cock
Farm,colt
Farm,cow
Farm,donkey
Farm,ferret
Farm,foal
Farm,goat
Farm,heifer
Farm,hen
Farm,hog
Farm,horse
Farm,kid
Farm,lamb
Farm,mare
Farm,miniature pony
Farm,mule
Farm,pig
Farm,piglet
Farm,pony
Farm,potbellied pig
Farm,ram
Farm,rooster
Farm,sheep
Farm,snake
Farm,sow
Farm,spider
Farm,stallion
Farm,turkey
Feline,bengal tiger
Feline,bobcat
Feline,bull
Feline,cat
Feline,cheetah
Feline,crane
Feline,jaguar
Feline,leopard
Feline,liger
Feline,lion
Feline,lynx
Feline,mountain lion
Feline,ocelot
Feline,panther
Feline,puma
Feline,siamese cat
Feline,snow leopard
Feline,snow
Feline,lion
Feline,tiger
Feline,tomcat
Feline,white tiger
Feline,wildcat
Feline,persian
Fish,angelfish
Fish,arrowhead shark
Fish,barracuda
Fish,bass
Fish,betta
Fish,blowfish
Fish,carp
Fish,catfish
Fish,clownfish
Fish,cuttlefish
Fish,fish
Fish,flounder
Fish,freshwater fish
Fish,goldfish
Fish,great white shark
Fish,grenadier
Fish,grouper
Fish,grunt
Fish,guppy
Fish,herring
Fish,jack
Fish,koi
Fish,lamprey
Fish,mackerel
Fish,mako shark
Fish,minnow
Fish,parrotfish
Fish,pike
Fish,pink salmon
Fish,piranha
Fish,rainbowfish
Fish,salmon
Fish,saltwater fish
Fish,seabass
Fish,shark
Fish,shrimp
Fish,smelt
Fish,stickleback
Fish,sturgeon
Fish,swordfish
Fish,tilapia
Fish,trout
Fish,tuna
Fish,whale
Fish,shark
Fish,cod
Fish,humunukuapua
Fish,pufferfish
Insectivores,aardvark
Insectivores,anteater
Insectivores,armadillo
Insectivores,bat
Insectivores,echidna
Insectivores,hedgehog
Insectivores,mole
Insectivores,shrew
Insects,ant
Insects,antlion
Insects,aphid
Insects,bee
Insects,beetle
Insects,blackwidow
Insects,bug
Insects,butterfly
Insects,caterpillar
Insects,centipede
Insects,cicada
Insects,cockroach
Insects,cricket
Insects,daddy long legs
